trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,HIPC,bernoulli,0.05,19,361,4,10,hipc_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,57.162042977661315,57.162042977661315,1,1,1,62,33,63,3,0,0,0,380,0,178,508,23,65,113,131,47,0.06845238095238096,17.8,4.7,collision_intent:65;hipc_entry:47;state:66,0.6000000000000001,0.43253968253968256,known_visit_core_500,10,4,8
1,known_visit,HIPC,bernoulli,0.05,19,361,4,10,hipc_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,49.55774985777133,49.55774985777133,2,2,2,54,28,56,2,3,4,2,327,0,212,610,23,61,151,119,93,0.051111111111111114,21.2,9.3,collision_intent:61;hipc_entry:93;state:58,0.6000000000000001,0.4553571428571428,known_visit_core_500,10,4,8
2,known_visit,HIPC,bernoulli,0.05,19,361,4,10,hipc_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,54.83932846708508,54.83932846708508,0,0,0,51,32,55,0,1,0,0,376,0,158,460,11,53,105,108,50,0.035256410256410256,15.8,5.0,collision_intent:53;hipc_entry:50;state:55,0.6000000000000001,0.4772727272727273,known_visit_core_500,10,4,8
3,known_visit,HIPC,bernoulli,0.05,19,361,4,10,hipc_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,48.501534802154566,48.501534802154566,0,0,0,50,28,54,0,0,0,0,326,0,150,426,21,51,99,105,45,0.07142857142857142,15.0,4.5,collision_intent:51;hipc_entry:45;state:54,0.5,0.4907407407407407,known_visit_core_500,10,4,8
4,known_visit,HIPC,bernoulli,0.05,19,361,4,10,hipc_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,69.05272782248677,69.05272782248677,1,1,1,53,39,56,1,1,0,0,486,0,170,485,22,55,115,112,58,0.06432748538011696,17.0,5.8,collision_intent:55;hipc_entry:58;state:57,0.75,0.5803571428571428,known_visit_core_500,10,4,8
5,known_visit,HIPC,bernoulli,0.05,19,361,4,10,hipc_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,72.57229684146118,72.57229684146118,0,0,0,45,42,49,0,0,0,0,527,0,188,535,26,48,140,97,91,0.06235011990407674,18.8,9.1,collision_intent:48;hipc_entry:91;state:49,0.7,0.6275510204081634,known_visit_core_500,10,4,8
6,known_visit,HIPC,bernoulli,0.05,19,361,4,10,hipc_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,54.72533841326961,54.72533841326961,0,0,0,45,32,49,0,1,0,0,383,0,137,387,21,47,90,96,41,0.07865168539325842,13.7,4.1,collision_intent:47;hipc_entry:41;state:49,0.3999999999999999,0.5153061224489797,known_visit_core_500,10,4,8
7,known_visit,HIPC,bernoulli,0.05,19,361,4,10,hipc_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,52.4236762255869,52.4236762255869,0,0,0,45,30,49,0,0,0,0,367,0,169,478,26,47,122,96,73,0.07162534435261708,16.9,7.3,collision_intent:47;hipc_entry:73;state:49,0.6000000000000001,0.5255102040816326,known_visit_core_500,10,4,8
8,known_visit,HIPC,bernoulli,0.05,19,361,4,10,hipc_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,73.449415511398,73.449415511398,0,0,0,59,42,63,0,1,0,0,514,0,164,480,9,61,103,124,40,0.029411764705882353,16.4,4.0,collision_intent:61;hipc_entry:40;state:63,0.5,0.5436507936507937,known_visit_core_500,10,4,8
9,known_visit,HIPC,bernoulli,0.05,19,361,4,10,hipc_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,86.74814910718979,86.74814910718979,0,0,0,68,50,71,1,0,0,0,610,0,223,636,30,71,152,143,80,0.06622516556291391,22.3,8.0,collision_intent:71;hipc_entry:80;state:72,0.55,0.545774647887324,known_visit_core_500,10,4,8
10,known_visit,HIPC,bernoulli,0.05,19,361,4,10,hipc_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,61.612433693136296,61.612433693136296,0,0,0,47,36,51,0,0,0,0,436,0,142,405,18,49,93,100,42,0.06521739130434782,14.2,4.2,collision_intent:49;hipc_entry:42;state:51,0.55,0.553921568627451,known_visit_core_500,10,4,8
11,known_visit,HIPC,bernoulli,0.05,19,361,4,10,hipc_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,55.307577370886605,55.307577370886605,0,0,0,58,32,61,1,0,0,0,369,0,183,529,17,59,124,121,62,0.04607046070460705,18.3,6.2,collision_intent:59;hipc_entry:62;state:62,0.55,0.49590163934426235,known_visit_core_500,10,4,8
12,known_visit,HIPC,bernoulli,0.05,19,361,4,10,hipc_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,76.20921339492801,76.20921339492801,0,0,0,64,44,68,0,1,0,0,529,0,199,576,18,66,133,134,65,0.045454545454545456,19.9,6.5,collision_intent:66;hipc_entry:65;state:68,0.7,0.536764705882353,known_visit_core_500,10,4,8
13,known_visit,HIPC,bernoulli,0.05,19,361,4,10,hipc_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,76.88489440915072,76.88489440915072,1,1,1,63,32,63,4,0,0,0,538,0,179,514,20,65,114,132,47,0.058997050147492625,17.9,4.7,collision_intent:65;hipc_entry:47;state:67,0.55,0.48809523809523814,known_visit_core_500,10,4,8
14,known_visit,HIPC,bernoulli,0.05,19,361,4,10,hipc_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,53.18502322594471,53.18502322594471,1,1,1,66,31,65,5,2,0,0,341,0,235,680,22,70,165,140,95,0.044715447154471545,23.5,9.5,collision_intent:70;hipc_entry:95;state:70,0.6000000000000001,0.4192307692307693,known_visit_core_500,10,4,8
15,known_visit,HIPC,bernoulli,0.05,19,361,4,10,hipc_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,91.37234555147468,91.37234555147468,0,0,0,60,53,64,0,2,0,0,656,0,194,559,20,62,132,126,68,0.05089058524173028,19.4,6.8,collision_intent:62;hipc_entry:68;state:64,0.7,0.640625,known_visit_core_500,10,4,8
16,known_visit,HIPC,bernoulli,0.05,19,361,4,10,hipc_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,57.90771484046498,57.90771484046498,0,0,0,49,34,53,0,0,0,0,404,0,141,405,15,52,89,105,36,0.056818181818181816,14.1,3.6,collision_intent:52;hipc_entry:36;state:53,0.5,0.4952830188679245,known_visit_core_500,10,4,8
17,known_visit,HIPC,bernoulli,0.05,19,361,4,10,hipc_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,84.06688697893169,84.06688697893169,0,0,0,57,48,61,0,1,0,0,601,0,175,503,19,58,117,119,56,0.05459770114942529,17.5,5.6,collision_intent:58;hipc_entry:56;state:61,0.7,0.6270491803278688,known_visit_core_500,10,4,8
18,known_visit,HIPC,bernoulli,0.05,19,361,4,10,hipc_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,53.16984116220921,53.16984116220921,1,1,1,61,31,64,1,0,0,0,350,0,178,515,16,64,114,129,49,0.0471976401179941,17.8,4.9,collision_intent:64;hipc_entry:49;state:65,0.5,0.390625,known_visit_core_500,10,4,8
19,known_visit,HIPC,bernoulli,0.05,19,361,4,10,hipc_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,82.67687977542661,82.67687977542661,0,0,0,55,48,59,0,0,0,0,593,0,176,518,7,58,118,117,59,0.019943019943019943,17.6,5.9,collision_intent:58;hipc_entry:59;state:59,0.7,0.6059322033898304,known_visit_core_500,10,4,8
20,known_visit,HIPC,bernoulli,0.05,19,361,4,10,hipc_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,42.541850610809206,42.541850610809206,0,0,0,60,25,64,0,0,1,1,266,0,229,653,31,64,165,128,101,0.06300813008130081,22.9,10.1,collision_intent:64;hipc_entry:101;state:64,0.1499999999999999,0.21875,known_visit_core_500,10,4,8
21,known_visit,HIPC,bernoulli,0.05,19,361,4,10,hipc_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,65.60464599269874,65.60464599269874,0,0,0,50,38,54,0,0,0,0,467,0,176,509,16,54,122,108,68,0.0440771349862259,17.6,6.8,collision_intent:54;hipc_entry:68;state:54,0.6000000000000001,0.5462962962962963,known_visit_core_500,10,4,8
22,known_visit,HIPC,bernoulli,0.05,19,361,4,10,hipc_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,67.2951982564054,67.2951982564054,0,0,0,45,39,49,0,1,0,0,484,0,143,410,16,46,97,95,48,0.05555555555555555,14.3,4.8,collision_intent:46;hipc_entry:48;state:49,0.6499999999999999,0.6275510204081634,known_visit_core_500,10,4,8
23,known_visit,HIPC,bernoulli,0.05,19,361,4,10,hipc_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,57.667602257648014,57.667602257648014,0,0,0,53,33,57,0,0,0,0,396,0,142,412,11,56,86,113,29,0.043137254901960784,14.2,2.9,collision_intent:56;hipc_entry:29;state:57,0.3999999999999999,0.4605263157894737,known_visit_core_500,10,4,8
