trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
15,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(7,5);(5,4);(8,4);(18,17);(2,16);(5,8);(7,14);(2,3);(15,0);(15,8)",10,True,77.4508504907227,77.4508504907227,00:7;01:3,"(0,0);(0,18)","(18,17);(15,0)",208,0,completed
16,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,7);(1,5);(15,1);(0,17);(9,0);(10,11);(5,16);(1,9);(1,14);(18,18)",10,True,69.23135213870945,69.23135213870945,00:3;01:7,"(0,0);(0,18)","(18,18);(15,1)",181,0,completed
17,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,4);(5,2);(4,8);(6,0);(14,5);(17,18);(8,8);(13,1);(3,15);(10,3)",10,True,81.32296904155137,81.32296904155137,00:7;01:3,"(0,0);(0,18)","(17,18);(3,4)",205,0,completed
18,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(1,16);(18,10);(12,4);(15,17);(7,15);(4,14);(4,18);(15,8);(8,18);(15,3)",10,True,56.04582708793636,56.04582708793636,00:4;01:6,"(0,0);(0,18)","(18,10);(15,17)",147,0,completed
19,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,5);(11,12);(17,13);(12,2);(2,8);(18,9);(5,0);(10,9);(2,15);(14,4)",10,True,54.56682648493105,54.56682648493105,00:6;01:4,"(0,0);(0,18)","(17,13);(14,9)",138,0,completed
20,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,9);(17,15);(11,16);(16,5);(18,18);(18,1);(8,5);(10,0);(5,5);(11,15)",10,True,67.11490259004006,67.11490259004006,00:5;01:5,"(0,0);(0,18)","(18,1);(18,18)",170,0,completed
21,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,15);(4,17);(6,8);(12,16);(18,6);(2,3);(1,1);(16,0);(13,1);(9,3)",10,True,78.29179482153866,78.29179482153866,00:7;01:3,"(0,0);(0,18)","(12,16);(13,1)",199,0,completed
22,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,0);(13,10);(4,16);(2,18);(0,17);(12,0);(13,1);(12,18);(9,14);(15,10)",10,True,54.10386453972849,54.10386453972849,00:4;01:6,"(0,0);(0,18)","(15,10);(13,10)",142,0,completed
23,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,18);(10,16);(10,3);(2,14);(14,16);(12,2);(13,8);(2,0);(16,6);(9,0)",10,True,48.39722634815784,48.39722634815784,00:6;01:4,"(0,0);(0,18)","(16,6);(15,16)",126,0,completed
24,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,6);(13,13);(11,3);(6,1);(2,10);(17,0);(16,15);(13,8);(6,8);(2,8)",10,True,77.47907298998807,77.47907298998807,00:6;01:4,"(0,0);(0,18)","(16,15);(17,5)",198,0,completed
25,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(6,0);(6,17);(16,15);(5,15);(2,15);(1,2);(2,8);(15,10);(9,4);(13,16)",10,True,71.888824430045,71.888824430045,00:4;01:6,"(0,0);(0,18)","(6,0);(10,10)",191,0,completed
26,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,7);(10,14);(10,1);(7,13);(18,10);(12,12);(8,7);(16,10);(13,10);(17,5)",10,True,58.4903208449232,58.4903208449232,00:3;01:7,"(0,0);(0,18)","(17,4);(17,5)",149,0,completed
27,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,15);(9,6);(13,15);(15,5);(14,8);(12,0);(10,14);(17,9);(13,2);(6,11)",10,True,106.07834747164269,106.07834747164269,00:5;01:5,"(0,0);(0,18)","(13,15);(9,6)",297,0,completed
28,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,16);(5,7);(9,10);(6,0);(15,15);(1,5);(14,4);(4,7);(13,7);(7,7)",10,True,65.0403041761225,65.0403041761225,00:7;01:3,"(0,0);(0,18)","(15,15);(14,4)",166,0,completed
29,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,14);(18,9);(9,9);(15,18);(10,1);(11,5);(18,2);(12,11);(5,18);(7,15)",10,True,59.25688568392858,59.25688568392858,00:4;01:6,"(0,0);(0,18)","(18,2);(16,18)",153,0,completed
30,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,8);(7,18);(3,15);(8,15);(16,13);(3,4);(13,17);(2,5);(11,0);(17,3)",10,True,60.32198053690995,60.32198053690995,00:4;01:6,"(0,0);(0,18)","(17,3);(15,8)",153,0,completed
31,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(10,3);(14,5);(8,4);(10,8);(4,13);(10,4);(0,2);(6,18);(8,15);(12,2)",10,True,47.16740719281921,47.16740719281921,00:6;01:4,"(0,0);(0,18)","(13,8);(10,8)",120,0,completed
32,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(16,8);(5,1);(14,15);(3,5);(11,17);(14,18);(14,0);(8,16);(1,16);(7,0)",10,True,72.16450098171846,72.16450098171846,00:5;01:5,"(0,0);(0,18)","(3,5);(14,15)",211,0,completed
33,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(14,10);(6,5);(13,0);(15,6);(2,2);(1,14);(17,17);(4,5);(3,18);(3,2)",10,True,61.58814811094822,61.58814811094822,00:6;01:4,"(0,0);(0,18)","(15,11);(17,17)",156,0,completed
34,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,13);(18,17);(3,1);(2,13);(6,2);(12,2);(14,9);(6,0);(11,3);(12,7)",10,True,126.94464362165105,126.94464362165105,00:6;01:4,"(0,0);(0,18)","(18,17);(12,2)",371,0,completed
35,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(6,13);(15,4);(6,0);(16,10);(10,0);(12,3);(8,9);(10,15);(2,8);(18,6)",10,True,83.92524224125545,83.92524224125545,00:7;01:3,"(0,0);(0,18)","(10,15);(12,3)",223,0,completed
36,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(12,13);(7,8);(3,16);(12,17);(14,15);(14,16);(9,16);(7,2);(2,9);(15,14)",10,True,59.42115621924263,59.42115621924263,00:4;01:6,"(0,0);(0,18)","(12,13);(15,14)",166,0,completed
37,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(0,17);(10,3);(3,8);(6,3);(17,6);(12,10);(6,1);(7,10);(3,5);(7,8)",10,True,59.93580827562561,59.93580827562561,00:5;01:5,"(0,0);(0,18)","(3,8);(17,6)",153,0,completed
38,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,3);(14,8);(15,9);(16,2);(14,15);(5,12);(12,17);(7,6);(9,3);(5,10)",10,True,62.456586741107664,62.456586741107664,00:4;01:6,"(0,0);(0,18)","(16,2);(12,17)",162,0,completed
39,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,8);(15,6);(12,8);(3,5);(4,2);(12,3);(16,17);(18,4);(5,3);(4,6)",10,True,88.56326964253746,88.56326964253746,00:7;01:3,"(0,0);(0,18)","(16,17);(18,4)",241,0,completed
40,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,4);(2,18);(1,7);(1,15);(6,5);(13,9);(17,17);(3,5);(8,18);(1,2)",10,True,83.3957947672899,83.3957947672899,00:5;01:5,"(0,0);(0,18)","(8,18);(17,17)",216,0,completed
41,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,18);(5,18);(11,12);(2,6);(8,10);(9,13);(3,1);(12,13);(13,16);(7,6)",10,True,46.66495710052729,46.66495710052729,00:4;01:6,"(0,0);(0,18)","(10,12);(13,16)",123,0,completed
42,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,3);(12,8);(17,10);(18,4);(11,8);(17,3);(10,16);(16,18);(15,8);(17,18)",10,True,55.80036300981058,55.80036300981058,00:6;01:4,"(0,0);(0,18)","(11,8);(17,7)",139,0,completed
43,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,17);(13,14);(15,3);(12,17);(12,4);(6,6);(3,4);(16,13);(5,9);(4,6)",10,True,61.71846713265653,61.71846713265653,00:4;01:6,"(0,0);(0,18)","(10,17);(12,4)",156,0,completed
44,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,14);(8,14);(17,17);(5,7);(8,15);(2,14);(12,5);(18,11);(3,12);(4,18)",10,True,67.59346852592829,67.59346852592829,00:2;01:8,"(0,0);(0,18)","(3,12);(18,11)",171,0,completed
45,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(18,10);(5,16);(11,17);(18,8);(5,18);(9,15);(18,7);(17,16);(1,9);(9,3)",10,True,71.07003485381526,71.07003485381526,00:2;01:8,"(0,0);(0,18)","(9,3);(18,7)",190,0,completed
46,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,16);(15,7);(13,0);(7,0);(4,9);(2,16);(18,14);(18,15);(18,13);(15,4)",10,True,100.52452903848683,100.52452903848683,00:5;01:5,"(0,0);(0,18)","(4,9);(7,0)",261,0,completed
47,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(12,10);(3,9);(12,4);(15,12);(4,10);(5,1);(9,7);(3,18);(14,15);(5,5)",10,True,52.87144233453129,52.87144233453129,00:6;01:4,"(0,0);(0,18)","(14,15);(12,4)",138,0,completed
48,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(10,5);(10,14);(9,2);(5,4);(4,4);(2,18);(8,18);(9,10);(13,3);(16,16)",10,True,75.9269668057215,75.9269668057215,00:6;01:4,"(0,0);(0,18)","(16,16);(4,4)",202,0,completed
49,known_visit,ACBBA,bernoulli,drop_0.25,19,361,2,10,acbba_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,18);(17,6);(7,11);(9,15);(6,14);(10,9);(3,0);(12,1);(7,2);(1,12)",10,True,67.42425920873225,67.42425920873225,00:4;01:6,"(0,0);(0,18)","(16,15);(1,12)",175,0,completed
