trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_index,target_x,target_y,first_completion_time_s,first_completion_sim_time_s,first_found_by_robot,first_finder_robot_id,total_visits,duplicate_visits,completed,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h2_ge_075,known_visit_10target_300.csv,1,9,10,25.377186793001137,25.377186793001137,01,01,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h2_ge_075,known_visit_10target_300.csv,2,8,11,21.39672935573731,21.39672935573731,01,01,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h2_ge_075,known_visit_10target_300.csv,3,2,1,3.8884955669299406,3.8884955669299406,00,00,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h2_ge_075,known_visit_10target_300.csv,4,1,7,2.263063334626598,2.263063334626598,01,01,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h2_ge_075,known_visit_10target_300.csv,5,17,13,47.88524962879216,47.88524962879216,01,01,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h2_ge_075,known_visit_10target_300.csv,6,4,13,15.64449592588324,15.64449592588324,02,02,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h2_ge_075,known_visit_10target_300.csv,7,0,11,0.5319751963437173,0.5319751963437173,02,02,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h2_ge_075,known_visit_10target_300.csv,8,5,8,11.168284712281608,11.168284712281608,01,01,2,1,True,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h2_ge_075,known_visit_10target_300.csv,9,0,13,8.189845095785445,8.189845095785445,02,02,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h2_ge_075,known_visit_10target_300.csv,10,14,9,35.847001712388426,35.847001712388426,01,01,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h2_ge_075,known_visit_10target_300.csv,1,16,15,32.110074954641746,32.110074954641746,03,03,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h2_ge_075,known_visit_10target_300.csv,2,17,5,33.17000444833981,33.17000444833981,01,01,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h2_ge_075,known_visit_10target_300.csv,3,14,13,28.701720102331105,28.701720102331105,02,02,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h2_ge_075,known_visit_10target_300.csv,4,15,3,29.606757124967945,29.606757124967945,00,00,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h2_ge_075,known_visit_10target_300.csv,5,13,7,22.269423851542108,22.269423851542108,01,01,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h2_ge_075,known_visit_10target_300.csv,6,11,2,20.812415573402205,20.812415573402205,00,00,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h2_ge_075,known_visit_10target_300.csv,7,15,16,28.22400613166844,28.22400613166844,03,03,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h2_ge_075,known_visit_10target_300.csv,8,16,6,29.588792205754004,29.588792205754004,01,01,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h2_ge_075,known_visit_10target_300.csv,9,9,14,17.88982726848552,17.88982726848552,02,02,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
