trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,robot_id,steps_total,steps_after_first_clue,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,messages_sent,protected_messages_sent,unprotected_messages_sent,core_messages_sent,allocation_messages_sent,post_clue_messages_sent,messages_sent_by_topic,messages_delivered_to_robot,messages_dropped_to_robot,trial_status
0,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,150,0,98,53,0,0,0,1719,150,1569,300,1419,0,acbba_entry:1419;collision_intent:150;state:150,4703,206,completed
25,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,119,0,96,24,0,0,0,1553,119,1434,238,1315,0,acbba_entry:1315;collision_intent:119;state:119,4341,183,completed
25,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,116,0,74,43,0,0,0,1481,117,1364,233,1248,0,acbba_entry:1248;collision_intent:117;state:116,4369,228,completed
25,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,118,0,102,17,0,0,0,1525,119,1406,237,1288,0,acbba_entry:1288;collision_intent:119;state:118,4324,228,completed
25,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,117,0,89,29,0,0,0,1519,118,1401,235,1284,0,acbba_entry:1284;collision_intent:118;state:117,4378,181,completed
26,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,119,0,111,9,0,0,0,1679,119,1560,238,1441,0,acbba_entry:1441;collision_intent:119;state:119,4515,254,completed
26,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,118,0,96,23,0,0,0,1648,118,1530,236,1412,0,acbba_entry:1412;collision_intent:118;state:118,4494,300,completed
26,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,116,0,45,72,0,0,0,1497,120,1377,236,1261,0,acbba_entry:1261;collision_intent:120;state:116,4726,219,completed
26,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,117,0,109,9,0,0,0,1625,119,1506,236,1389,0,acbba_entry:1389;collision_intent:119;state:117,4595,223,completed
27,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,134,0,90,45,0,0,0,1619,135,1484,269,1350,0,acbba_entry:1350;collision_intent:135;state:134,4529,173,completed
27,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,133,0,91,43,0,0,0,1560,134,1426,267,1293,0,acbba_entry:1293;collision_intent:134;state:133,4492,270,completed
27,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,133,0,93,41,0,0,0,1602,133,1469,266,1336,0,acbba_entry:1336;collision_intent:133;state:133,4442,277,completed
27,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,134,0,87,48,0,0,0,1542,134,1408,268,1274,0,acbba_entry:1274;collision_intent:134;state:134,4625,155,completed
28,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,130,0,91,40,0,0,0,1598,130,1468,260,1338,0,acbba_entry:1338;collision_intent:130;state:130,4570,199,completed
28,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,128,0,88,41,0,0,0,1570,129,1441,257,1313,0,acbba_entry:1313;collision_intent:129;state:128,4574,222,completed
28,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,125,0,87,39,0,0,0,1581,127,1454,252,1329,0,acbba_entry:1329;collision_intent:127;state:125,4484,301,completed
28,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,129,0,95,35,0,0,0,1618,130,1488,259,1359,0,acbba_entry:1359;collision_intent:130;state:129,4582,166,completed
29,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,145,0,73,73,0,0,0,1561,145,1416,290,1271,0,acbba_entry:1271;collision_intent:145;state:145,4477,228,completed
29,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,145,0,110,36,0,0,0,1619,145,1474,290,1329,0,acbba_entry:1329;collision_intent:145;state:145,4418,230,completed
29,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,141,0,74,68,0,0,0,1521,142,1379,283,1238,0,acbba_entry:1238;collision_intent:142;state:141,4575,170,completed
29,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,141,0,104,38,0,0,0,1566,141,1425,282,1284,0,acbba_entry:1284;collision_intent:141;state:141,4463,237,completed
30,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,118,0,60,59,0,0,0,1425,119,1306,237,1188,0,acbba_entry:1188;collision_intent:119;state:118,4394,167,completed
30,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,117,0,90,28,0,0,0,1474,117,1357,234,1240,0,acbba_entry:1240;collision_intent:117;state:117,4304,210,completed
30,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,117,0,95,23,0,0,0,1500,118,1382,235,1265,0,acbba_entry:1265;collision_intent:118;state:117,4269,213,completed
30,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,119,0,116,4,0,0,0,1591,119,1472,238,1353,0,acbba_entry:1353;collision_intent:119;state:119,4118,273,completed
31,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,119,0,90,30,0,0,0,1581,119,1462,238,1343,0,acbba_entry:1343;collision_intent:119;state:119,4462,204,completed
31,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,117,0,86,32,0,0,0,1585,118,1467,235,1350,0,acbba_entry:1350;collision_intent:118;state:117,4429,233,completed
31,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,120,0,89,32,0,0,0,1544,122,1422,242,1302,0,acbba_entry:1302;collision_intent:122;state:120,4486,218,completed
31,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,118,0,96,23,0,0,0,1538,118,1420,236,1302,0,acbba_entry:1302;collision_intent:118;state:118,4508,201,completed
32,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,105,0,97,9,0,0,0,1547,105,1442,210,1337,0,acbba_entry:1337;collision_intent:105;state:105,4215,207,completed
32,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,101,0,83,19,0,0,0,1514,101,1413,202,1312,0,acbba_entry:1312;collision_intent:101;state:101,4197,258,completed
32,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,100,0,97,4,0,0,0,1488,103,1385,203,1285,0,acbba_entry:1285;collision_intent:103;state:100,4295,186,completed
32,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,101,0,84,18,0,0,0,1421,103,1318,204,1217,0,acbba_entry:1217;collision_intent:103;state:101,4305,244,completed
33,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,107,0,100,8,0,0,0,1568,111,1457,218,1350,0,acbba_entry:1350;collision_intent:111;state:107,4268,220,completed
33,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,108,0,88,21,0,0,0,1542,108,1434,216,1326,0,acbba_entry:1326;collision_intent:108;state:108,4261,253,completed
33,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,107,0,81,27,0,0,0,1482,108,1374,215,1267,0,acbba_entry:1267;collision_intent:108;state:107,4384,191,completed
33,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,105,0,92,14,0,0,0,1466,108,1358,213,1253,0,acbba_entry:1253;collision_intent:108;state:105,4426,165,completed
34,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,140,0,79,62,0,0,0,1640,143,1497,283,1357,0,acbba_entry:1357;collision_intent:143;state:140,4516,289,completed
34,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,140,0,91,50,0,0,0,1594,141,1453,281,1313,0,acbba_entry:1313;collision_intent:141;state:140,4648,202,completed
34,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,143,0,98,46,0,0,0,1632,146,1486,289,1343,0,acbba_entry:1343;collision_intent:146;state:143,4584,229,completed
34,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,143,0,93,51,0,0,0,1580,143,1437,286,1294,0,acbba_entry:1294;collision_intent:143;state:143,4643,222,completed
35,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,110,0,85,26,0,0,0,1514,110,1404,220,1294,0,acbba_entry:1294;collision_intent:110;state:110,4320,176,completed
35,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,109,0,91,19,0,0,0,1517,109,1408,218,1299,0,acbba_entry:1299;collision_intent:109;state:109,4281,212,completed
35,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,111,0,93,19,0,0,0,1491,111,1380,222,1269,0,acbba_entry:1269;collision_intent:111;state:111,4294,226,completed
35,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,109,0,92,18,0,0,0,1489,109,1380,218,1271,0,acbba_entry:1271;collision_intent:109;state:109,4279,242,completed
36,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,108,0,91,18,0,0,0,1507,109,1398,217,1290,0,acbba_entry:1290;collision_intent:109;state:108,4289,176,completed
36,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,105,0,86,20,0,0,0,1447,107,1340,212,1235,0,acbba_entry:1235;collision_intent:107;state:105,4264,260,completed
36,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,106,0,94,13,0,0,0,1532,107,1425,213,1319,0,acbba_entry:1319;collision_intent:107;state:106,4249,190,completed
36,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,108,0,90,19,0,0,0,1486,108,1378,216,1270,0,acbba_entry:1270;collision_intent:108;state:108,4353,133,completed
37,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,127,0,76,52,0,0,0,1537,127,1410,254,1283,0,acbba_entry:1283;collision_intent:127;state:127,4405,274,completed
37,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,122,0,96,27,0,0,0,1585,123,1462,245,1340,0,acbba_entry:1340;collision_intent:123;state:122,4408,223,completed
37,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,126,0,82,45,0,0,0,1519,126,1393,252,1267,0,acbba_entry:1267;collision_intent:126;state:126,4459,238,completed
37,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,124,0,107,18,0,0,0,1577,125,1452,249,1328,0,acbba_entry:1328;collision_intent:125;state:124,4450,189,completed
38,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,111,0,93,19,0,0,0,1535,111,1424,222,1313,0,acbba_entry:1313;collision_intent:111;state:111,4229,275,completed
38,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,110,0,91,20,0,0,0,1505,113,1392,223,1282,0,acbba_entry:1282;collision_intent:113;state:110,4334,200,completed
38,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,106,0,94,13,0,0,0,1555,107,1448,213,1342,0,acbba_entry:1342;collision_intent:107;state:106,4264,220,completed
38,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,107,0,83,25,0,0,0,1445,109,1336,216,1229,0,acbba_entry:1229;collision_intent:109;state:107,4428,167,completed
39,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,107,0,97,11,0,0,0,1556,107,1449,214,1342,0,acbba_entry:1342;collision_intent:107;state:107,4155,253,completed
39,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,106,0,74,33,0,0,0,1425,106,1319,212,1213,0,acbba_entry:1213;collision_intent:106;state:106,4361,180,completed
39,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,106,0,100,7,0,0,0,1513,106,1407,212,1301,0,acbba_entry:1301;collision_intent:106;state:106,4289,162,completed
39,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,106,0,90,17,0,0,0,1472,106,1366,212,1260,0,acbba_entry:1260;collision_intent:106;state:106,4245,247,completed
40,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,135,0,99,37,0,0,0,1622,135,1487,270,1352,0,acbba_entry:1352;collision_intent:135;state:135,4436,232,completed
40,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,131,0,86,46,0,0,0,1535,133,1402,264,1271,0,acbba_entry:1271;collision_intent:133;state:131,4550,204,completed
40,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,131,0,90,42,0,0,0,1589,133,1456,264,1325,0,acbba_entry:1325;collision_intent:133;state:131,4464,236,completed
40,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,130,0,86,45,0,0,0,1544,133,1411,263,1281,0,acbba_entry:1281;collision_intent:133;state:130,4518,227,completed
41,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,117,0,76,42,0,0,0,1525,117,1408,234,1291,0,acbba_entry:1291;collision_intent:117;state:117,4516,124,completed
41,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,117,0,99,19,0,0,0,1580,117,1463,234,1346,0,acbba_entry:1346;collision_intent:117;state:117,4346,239,completed
41,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,115,0,91,25,0,0,0,1500,116,1384,231,1269,0,acbba_entry:1269;collision_intent:116;state:115,4406,259,completed
41,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,118,0,95,24,0,0,0,1564,118,1446,236,1328,0,acbba_entry:1328;collision_intent:118;state:118,4386,219,completed
42,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,110,0,89,22,0,0,0,1535,110,1425,220,1315,0,acbba_entry:1315;collision_intent:110;state:110,4344,174,completed
42,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,110,0,91,20,0,0,0,1510,110,1400,220,1290,0,acbba_entry:1290;collision_intent:110;state:110,4307,242,completed
42,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,107,0,91,17,0,0,0,1480,107,1373,214,1266,0,acbba_entry:1266;collision_intent:107;state:107,4287,285,completed
42,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,109,0,90,20,0,0,0,1535,109,1426,218,1317,0,acbba_entry:1317;collision_intent:109;state:109,4253,267,completed
43,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,103,0,92,12,0,0,0,1478,104,1374,207,1271,0,acbba_entry:1271;collision_intent:104;state:103,4067,269,completed
43,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,103,0,103,1,0,0,0,1448,103,1345,206,1242,0,acbba_entry:1242;collision_intent:103;state:103,4208,159,completed
43,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,104,0,84,21,0,0,0,1410,104,1306,208,1202,0,acbba_entry:1202;collision_intent:104;state:104,4252,152,completed
43,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,103,0,82,22,0,0,0,1479,103,1376,206,1273,0,acbba_entry:1273;collision_intent:103;state:103,4157,179,completed
44,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,142,0,66,77,0,0,0,1594,142,1452,284,1310,0,acbba_entry:1310;collision_intent:142;state:142,4519,325,completed
44,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,142,0,100,43,0,0,0,1652,142,1510,284,1368,0,acbba_entry:1368;collision_intent:142;state:142,4501,284,completed
44,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,141,0,86,56,0,0,0,1569,146,1423,287,1282,0,acbba_entry:1282;collision_intent:146;state:141,4709,159,completed
44,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,143,0,109,35,0,0,0,1623,144,1479,287,1336,0,acbba_entry:1336;collision_intent:144;state:143,4600,214,completed
45,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,136,0,92,45,0,0,0,1616,139,1477,275,1341,0,acbba_entry:1341;collision_intent:139;state:136,4408,273,completed
45,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,137,0,84,54,0,0,0,1584,137,1447,274,1310,0,acbba_entry:1310;collision_intent:137;state:137,4485,228,completed
45,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,136,0,96,41,0,0,0,1543,137,1406,273,1270,0,acbba_entry:1270;collision_intent:137;state:136,4541,214,completed
45,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,138,0,89,50,0,0,0,1555,141,1414,279,1276,0,acbba_entry:1276;collision_intent:141;state:138,4576,166,completed
46,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,99,0,91,9,0,0,0,1457,101,1356,200,1257,0,acbba_entry:1257;collision_intent:101;state:99,4167,166,completed
46,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,99,0,95,5,0,0,0,1455,100,1355,199,1256,0,acbba_entry:1256;collision_intent:100;state:99,4167,168,completed
46,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,98,0,89,10,0,0,0,1416,98,1318,196,1220,0,acbba_entry:1220;collision_intent:98;state:98,4205,170,completed
46,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,99,0,86,14,0,0,0,1463,99,1364,198,1265,0,acbba_entry:1265;collision_intent:99;state:99,4133,194,completed
47,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,123,0,97,27,0,0,0,1587,124,1463,247,1340,0,acbba_entry:1340;collision_intent:124;state:123,4379,217,completed
47,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,124,0,94,31,0,0,0,1540,125,1415,249,1291,0,acbba_entry:1291;collision_intent:125;state:124,4421,222,completed
47,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,124,0,75,50,0,0,0,1484,124,1360,248,1236,0,acbba_entry:1236;collision_intent:124;state:124,4477,223,completed
47,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,123,0,95,29,0,0,0,1573,123,1450,246,1327,0,acbba_entry:1327;collision_intent:123;state:123,4406,204,completed
48,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,107,0,82,26,0,0,0,1499,109,1390,216,1283,0,acbba_entry:1283;collision_intent:109;state:107,4222,258,completed
48,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,109,0,102,8,0,0,0,1571,109,1462,218,1353,0,acbba_entry:1353;collision_intent:109;state:109,4187,220,completed
48,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,107,0,92,16,0,0,0,1458,107,1351,214,1244,0,acbba_entry:1244;collision_intent:107;state:107,4264,256,completed
48,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,109,0,85,25,0,0,0,1451,109,1342,218,1233,0,acbba_entry:1233;collision_intent:109;state:109,4295,232,completed
49,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,123,0,103,21,0,0,0,1662,123,1539,246,1416,0,acbba_entry:1416;collision_intent:123;state:123,4572,224,completed
49,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,124,0,99,26,0,0,0,1595,125,1470,249,1346,0,acbba_entry:1346;collision_intent:125;state:124,4693,170,completed
49,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,123,0,93,31,0,0,0,1648,123,1525,246,1402,0,acbba_entry:1402;collision_intent:123;state:123,4641,170,completed
49,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,122,0,66,57,0,0,0,1554,122,1432,244,1310,0,acbba_entry:1310;collision_intent:122;state:122,4644,260,completed
50,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,98,0,86,13,0,0,0,1427,98,1329,196,1231,0,acbba_entry:1231;collision_intent:98;state:98,4042,167,completed
