trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,failure_type,failure_message,debug_max_events
0,PI,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,pi_gilbert_elliott_drop_0_30_rho_0_8,,coverage,520,520,0,361,163,0,0,0,1557,3663,1006,542,1015,1062,495,0,0,0.3305948077555044,4.313019390581718,0.0,0.9519230769230769,0.0,1.371191135734072,collision_intent:542;pi_clear_path:1;pi_entry:494;state:520,133,403,0.04639889196675906,completed,,,
1,PI,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,pi_gilbert_elliott_drop_0_30_rho_0_8,,coverage,592,592,0,361,235,0,0,0,1967,4595,1304,612,1355,1204,763,0,0,0.3209451144474526,5.448753462603878,0.0,1.2888513513513513,0.0,2.113573407202216,collision_intent:612;pi_entry:763;state:592,196,573,0.19182825484764532,completed,,,
2,PI,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,pi_gilbert_elliott_drop_0_30_rho_0_8,,coverage,570,570,0,361,213,0,0,0,1684,4154,896,593,1091,1163,521,0,0,0.2739223479058392,4.664819944598338,0.0,0.9140350877192982,0.0,1.443213296398892,collision_intent:593;pi_entry:521;state:570,144,425,0.0810249307479225,completed,,,
3,PI,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,pi_gilbert_elliott_drop_0_30_rho_0_8,,coverage,575,575,0,361,218,0,0,0,1677,4136,893,589,1088,1164,513,0,0,0.2737584304107909,4.645429362880886,0.0,0.8921739130434783,0.0,1.4210526315789473,collision_intent:589;pi_entry:513;state:575,147,429,0.032548476454293596,completed,,,
4,PI,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,pi_gilbert_elliott_drop_0_30_rho_0_8,,coverage,589,589,0,361,232,0,0,0,1722,4130,1034,607,1115,1196,526,0,0,0.30930302123840864,4.770083102493075,0.0,0.8930390492359932,0.0,1.4570637119113574,collision_intent:607;pi_clear_path:2;pi_entry:524;state:589,148,438,0.16689750692520766,completed,,,
5,PI,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,pi_gilbert_elliott_drop_0_30_rho_0_8,,coverage,520,520,0,361,163,0,0,0,2057,4682,1487,531,1526,1051,1006,0,0,0.3249562937062937,5.698060941828255,0.0,1.9346153846153846,0.0,2.7867036011080333,collision_intent:531;pi_entry:1006;state:520,244,704,0.39404432132963985,completed,,,
6,PI,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,pi_gilbert_elliott_drop_0_30_rho_0_8,,coverage,516,516,0,361,159,0,0,0,2118,4901,1452,528,1590,1044,1074,0,0,0.30446634514573284,5.867036011080333,0.0,2.0813953488372094,0.0,2.9750692520775623,collision_intent:528;pi_entry:1074;state:516,256,760,0.5311634349030472,completed,,,
7,PI,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,pi_gilbert_elliott_drop_0_30_rho_0_8,,coverage,594,594,0,361,237,0,0,0,1734,4175,1025,617,1117,1211,523,0,0,0.30606151089877576,4.803324099722992,0.0,0.8804713804713805,0.0,1.448753462603878,collision_intent:617;pi_clear_path:1;pi_entry:522;state:594,151,445,0.11703601108033235,completed,,,
8,PI,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,pi_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 8. This usually means the allocator is stuck or returning no reachable goals.,100000
9,PI,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,pi_gilbert_elliott_drop_0_30_rho_0_8,,coverage,560,560,0,361,203,0,0,0,1986,4676,1280,580,1406,1140,846,0,0,0.3036053130929791,5.501385041551247,0.0,1.5107142857142857,0.0,2.343490304709141,collision_intent:580;pi_entry:846;state:560,217,625,0.2777008310249307,completed,,,
10,PI,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,pi_gilbert_elliott_drop_0_30_rho_0_8,,coverage,639,639,0,361,282,0,0,0,1850,4496,1051,658,1192,1297,553,0,0,0.2941505737475511,5.124653739612189,0.0,0.865414710485133,0.0,1.5318559556786704,collision_intent:658;pi_clear_path:2;pi_entry:551;state:639,164,467,0.022853185595567815,completed,,,
11,PI,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,pi_gilbert_elliott_drop_0_30_rho_0_8,,coverage,498,498,0,361,141,0,0,0,2003,4884,1123,504,1499,1002,1001,0,0,0.24983314794215794,5.5484764542936285,0.0,2.0100401606425704,0.0,2.772853185595568,collision_intent:504;pi_entry:1001;state:498,242,712,0.48684210526315796,completed,,,
12,PI,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,pi_gilbert_elliott_drop_0_30_rho_0_8,,coverage,605,605,0,361,248,0,0,0,1782,4342,1002,628,1154,1233,549,0,0,0.28959537572254335,4.93628808864266,0.0,0.9074380165289256,0.0,1.520775623268698,collision_intent:628;pi_clear_path:1;pi_entry:548;state:605,156,449,0.0810249307479225,completed,,,
13,PI,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,pi_gilbert_elliott_drop_0_30_rho_0_8,,coverage,603,603,0,361,246,0,0,0,1960,4844,1034,621,1339,1224,736,0,0,0.25753424657534246,5.429362880886426,0.0,1.220563847429519,0.0,2.038781163434903,collision_intent:621;pi_entry:736;state:603,198,574,0.20290858725761773,completed,,,
14,PI,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,pi_gilbert_elliott_drop_0_30_rho_0_8,,coverage,656,656,0,361,299,0,0,0,1928,4603,1178,684,1244,1340,588,0,0,0.31590238669884685,5.340720221606648,0.0,0.8963414634146342,0.0,1.628808864265928,collision_intent:684;pi_entry:588;state:656,169,489,0.15304709141274242,completed,,,
15,PI,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,pi_gilbert_elliott_drop_0_30_rho_0_8,,coverage,585,585,0,361,228,0,0,0,1722,4233,930,612,1110,1197,525,0,0,0.2795311091073039,4.770083102493075,0.0,0.8974358974358975,0.0,1.4542936288088644,collision_intent:612;pi_entry:525;state:585,148,440,0.07548476454293618,completed,,,
16,PI,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,pi_gilbert_elliott_drop_0_30_rho_0_8,,coverage,550,550,0,361,193,0,0,0,2001,4614,1387,565,1436,1115,886,0,0,0.32210868555503946,5.542936288088643,0.0,1.6109090909090908,0.0,2.4542936288088644,collision_intent:565;pi_clear_path:1;pi_entry:885;state:550,223,654,0.3801939058171746,completed,,,
17,PI,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,pi_gilbert_elliott_drop_0_30_rho_0_8,,coverage,615,615,0,361,258,0,0,0,1764,4451,839,637,1127,1252,512,0,0,0.2482983131103877,4.886426592797784,0.0,0.832520325203252,0.0,1.4182825484764543,collision_intent:637;pi_clear_path:1;pi_entry:511;state:615,157,449,0.05055401662049852,completed,,,
18,PI,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,pi_gilbert_elliott_drop_0_30_rho_0_8,,coverage,608,608,0,361,251,0,0,0,1787,4268,1091,625,1162,1233,554,0,0,0.3131458094144661,4.950138504155125,0.0,0.9111842105263158,0.0,1.5346260387811634,collision_intent:625;pi_clear_path:1;pi_entry:553;state:608,156,450,0.12119113573407203,completed,,,
19,PI,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,pi_gilbert_elliott_drop_0_30_rho_0_8,,coverage,634,634,0,361,277,0,0,0,1848,4542,1000,657,1191,1291,557,0,0,0.2800336040324839,5.119113573407202,0.0,0.8785488958990536,0.0,1.5429362880886426,collision_intent:657;pi_clear_path:1;pi_entry:556;state:634,164,477,0.1682825484764543,completed,,,
20,PI,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,pi_gilbert_elliott_drop_0_30_rho_0_8,,coverage,653,653,0,361,296,0,0,0,1928,4673,1109,679,1249,1332,596,0,0,0.29612817089452603,5.340720221606648,0.0,0.9127105666156202,0.0,1.6509695290858726,collision_intent:679;pi_entry:596;state:653,167,489,0.06855955678670367,completed,,,
21,PI,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,pi_gilbert_elliott_drop_0_30_rho_0_8,,coverage,612,612,0,361,255,0,0,0,1821,4423,1037,641,1180,1253,568,0,0,0.29318631608707946,5.044321329639889,0.0,0.9281045751633987,0.0,1.5734072022160666,collision_intent:641;pi_clear_path:1;pi_entry:567;state:612,157,473,0.15027700831024937,completed,,,
22,PI,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,pi_gilbert_elliott_drop_0_30_rho_0_8,,coverage,654,654,0,361,297,0,0,0,1917,4606,1144,677,1240,1331,586,0,0,0.3076095724657166,5.310249307479224,0.0,0.8960244648318043,0.0,1.6232686980609419,collision_intent:677;pi_clear_path:2;pi_entry:584;state:654,164,490,0.04639889196675906,completed,,,
