trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,PI,gilbert_elliot,0.7,19,361,4,10,pi_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,00,36,4,1,35,2,0,0,0,0,108,73,35,119,35,known_visit_core_500,10,4,8
0,known_visit,PI,gilbert_elliot,0.7,19,361,4,10,pi_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,01,36,6,0,37,0,0,0,0,0,102,73,29,127,34,known_visit_core_500,10,4,8
0,known_visit,PI,gilbert_elliot,0.7,19,361,4,10,pi_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,02,11,0,1,10,2,1,0,0,0,33,25,8,187,42,known_visit_core_500,10,4,8
0,known_visit,PI,gilbert_elliot,0.7,19,361,4,10,pi_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,03,5,0,0,6,0,0,0,0,0,20,12,8,193,49,known_visit_core_500,10,4,8
1,known_visit,PI,gilbert_elliot,0.7,19,361,4,10,pi_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,00,42,4,3,34,9,0,0,0,0,128,85,43,150,35,known_visit_core_500,10,4,8
1,known_visit,PI,gilbert_elliot,0.7,19,361,4,10,pi_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,01,16,1,3,11,6,0,0,0,0,43,35,8,223,46,known_visit_core_500,10,4,8
1,known_visit,PI,gilbert_elliot,0.7,19,361,4,10,pi_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,02,39,4,2,31,9,1,0,0,0,95,80,15,172,46,known_visit_core_500,10,4,8
1,known_visit,PI,gilbert_elliot,0.7,19,361,4,10,pi_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,03,18,1,1,17,2,0,0,0,0,47,39,8,221,44,known_visit_core_500,10,4,8
2,known_visit,PI,gilbert_elliot,0.7,19,361,4,10,pi_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,00,48,6,1,46,3,1,0,0,0,153,97,56,185,44,known_visit_core_500,10,4,8
2,known_visit,PI,gilbert_elliot,0.7,19,361,4,10,pi_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,01,17,1,2,14,4,0,1,1,0,57,38,19,269,56,known_visit_core_500,10,4,8
2,known_visit,PI,gilbert_elliot,0.7,19,361,4,10,pi_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,02,31,2,2,28,4,1,0,0,0,78,65,13,240,62,known_visit_core_500,10,4,8
2,known_visit,PI,gilbert_elliot,0.7,19,361,4,10,pi_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,03,32,1,2,25,8,0,0,0,0,94,69,25,225,63,known_visit_core_500,10,4,8
3,known_visit,PI,gilbert_elliot,0.7,19,361,4,10,pi_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,00,21,1,2,19,3,0,0,0,0,62,45,17,180,54,known_visit_core_500,10,4,8
3,known_visit,PI,gilbert_elliot,0.7,19,361,4,10,pi_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,01,26,4,0,27,0,0,0,0,0,101,53,48,163,33,known_visit_core_500,10,4,8
3,known_visit,PI,gilbert_elliot,0.7,19,361,4,10,pi_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,02,22,5,0,23,0,0,0,0,0,68,46,22,187,41,known_visit_core_500,10,4,8
3,known_visit,PI,gilbert_elliot,0.7,19,361,4,10,pi_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,03,19,0,0,18,2,2,2,2,0,66,42,24,174,56,known_visit_core_500,10,4,8
4,known_visit,PI,gilbert_elliot,0.7,19,361,4,10,pi_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,00,41,7,1,40,2,0,0,0,0,130,83,47,189,37,known_visit_core_500,10,4,8
4,known_visit,PI,gilbert_elliot,0.7,19,361,4,10,pi_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,01,23,3,1,20,4,1,1,1,0,85,50,35,214,56,known_visit_core_500,10,4,8
4,known_visit,PI,gilbert_elliot,0.7,19,361,4,10,pi_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,02,24,0,2,16,9,2,1,1,0,61,51,10,234,60,known_visit_core_500,10,4,8
4,known_visit,PI,gilbert_elliot,0.7,19,361,4,10,pi_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,03,27,0,2,25,3,1,0,0,0,80,59,21,217,59,known_visit_core_500,10,4,8
5,known_visit,PI,gilbert_elliot,0.7,19,361,4,10,pi_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,00,17,4,0,16,2,0,0,0,0,59,36,23,137,34,known_visit_core_500,10,4,8
5,known_visit,PI,gilbert_elliot,0.7,19,361,4,10,pi_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,01,25,4,0,26,0,2,0,0,0,82,51,31,122,27,known_visit_core_500,10,4,8
5,known_visit,PI,gilbert_elliot,0.7,19,361,4,10,pi_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,02,9,0,2,7,3,1,0,0,0,40,21,19,148,42,known_visit_core_500,10,4,8
5,known_visit,PI,gilbert_elliot,0.7,19,361,4,10,pi_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,03,15,2,0,16,0,1,0,0,0,50,32,18,149,31,known_visit_core_500,10,4,8
6,known_visit,PI,gilbert_elliot,0.7,19,361,4,10,pi_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,00,31,5,0,32,0,0,0,0,0,97,63,34,163,44,known_visit_core_500,10,4,8
6,known_visit,PI,gilbert_elliot,0.7,19,361,4,10,pi_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,01,22,3,1,21,2,1,1,1,0,62,48,14,200,41,known_visit_core_500,10,4,8
6,known_visit,PI,gilbert_elliot,0.7,19,361,4,10,pi_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,02,18,0,2,14,5,2,0,0,0,56,39,17,204,43,known_visit_core_500,10,4,8
