trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
0,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,56.24504633894233,56.24504633894233,3,3,3,119,32,116,7,0,3,2,1,5.0,1,305,0,247,646,93,124,123,247,0,0.25340599455040874,12.35,0.0,collision_intent:124;state:123,0.125,0.034482758620689724,86,77.3249,6.8721,49.9752,6.0291,95,27.3497,0.4333,completed
1,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,49.78013042405727,49.78013042405727,2,2,2,108,29,104,8,1,0,0,0,0.0,0,270,0,223,571,96,111,112,223,0,0.2874251497005988,11.15,0.0,collision_intent:111;state:112,0.19999999999999996,0.07211538461538458,77,95.0272,12.861,71.3779,12.0511,73,23.6493,0.5382,completed
2,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,46.24257529428995,46.24257529428995,0,0,0,102,27,105,1,0,3,1,1,5.0,1,246,0,210,561,67,104,106,210,0,0.2120253164556962,10.5,0.0,collision_intent:104;state:106,0.17500000000000004,0.030952380952380842,72,53.6413,6.7687,37.3487,5.9403,57,16.2926,0.4676,completed
3,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,52.01613225391288,52.01613225391288,0,0,0,113,30,116,1,1,0,0,0,0.0,0,278,0,233,615,82,116,117,233,0,0.2349570200573066,11.65,0.0,collision_intent:116;state:117,0.125,0.012931034482758674,77,64.2514,8.5403,45.9142,7.7255,65,18.3372,0.6627,completed
4,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,66.88506166322787,66.88506166322787,5,5,5,138,39,130,12,1,4,2,1,5.0,1,365,0,284,738,112,142,142,284,0,0.2641509433962264,14.2,0.0,collision_intent:142;state:142,0.17500000000000004,0.09615384615384626,101,102.1648,9.5503,65.5513,8.5752,145,36.6135,0.5654,completed
5,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,58.204556233335914,58.204556233335914,5,5,5,134,34,119,19,0,0,0,0,0.0,0,305,0,273,705,111,135,138,273,0,0.27007299270072993,13.65,0.0,collision_intent:135;state:138,0.1499999999999999,0.08193277310924363,66,33.8024,7.0776,27.7375,6.2409,26,6.0649,0.479,completed
6,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,51.73494539887254,51.73494539887254,2,2,2,115,30,116,3,0,1,1,0,0.0,0,277,0,237,612,95,118,119,237,0,0.26685393258426965,11.85,0.0,collision_intent:118;state:119,0.10000000000000009,0.0387931034482758,71,56.7675,7.5576,42.2015,6.5764,51,14.566,0.5994,completed
7,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,63.882935729017646,63.882935729017646,1,1,1,135,37,135,4,1,1,1,0,0.0,0,345,0,277,732,98,138,139,277,0,0.23557692307692307,13.85,0.0,collision_intent:138;state:139,0.07499999999999996,0.04629629629629628,92,84.0609,7.2387,51.2083,6.2693,120,32.8526,0.631,completed
8,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,43.885201815137776,43.885201815137776,0,0,0,101,26,104,1,0,0,0,0,0.0,0,228,0,208,539,84,103,105,208,0,0.267515923566879,10.4,0.0,collision_intent:103;state:105,0.1499999999999999,0.014423076923076872,51,42.8937,8.1281,35.0222,7.3061,26,7.8715,0.4282,completed
9,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,53.22971842403349,53.22971842403349,2,2,2,119,30,118,5,0,5,5,0,0.0,0,283,0,245,633,99,122,123,245,0,0.27049180327868855,12.25,0.0,collision_intent:122;state:123,0.17500000000000004,0.025423728813559254,69,59.7042,7.9459,45.9694,7.1501,52,13.7348,0.5541,completed
10,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,54.64682319499731,54.64682319499731,6,6,6,121,32,116,9,1,4,2,1,5.0,1,290,0,251,662,88,126,125,251,0,0.23655913978494625,12.55,0.0,collision_intent:126;state:125,0.3999999999999999,0.07327586206896552,81,57.7024,8.3701,42.4205,7.5579,65,15.2819,0.496,completed
11,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,58.6145977566111,58.6145977566111,3,3,3,132,34,127,9,3,1,1,0,0.0,0,310,0,271,710,101,135,136,271,0,0.24876847290640394,13.55,0.0,collision_intent:135;state:136,0.125,0.04921259842519676,67,61.8331,8.3124,47.8144,7.5046,53,14.0187,0.5525,completed
12,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,68.3021121901915,68.3021121901915,4,4,4,155,40,138,21,1,1,1,0,0.0,0,355,0,317,843,107,158,159,317,0,0.22478991596638656,15.85,0.0,collision_intent:158;state:159,0.19999999999999996,0.07246376811594213,66,53.7003,6.7755,40.7029,5.7191,43,12.9974,0.5942,completed
13,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,68.35326713435046,68.35326713435046,5,5,5,140,39,131,13,0,1,1,0,0.0,0,369,0,287,757,101,143,144,287,0,0.23543123543123542,14.35,0.0,collision_intent:143;state:144,0.125,0.055343511450381744,113,88.6476,8.5282,54.2321,7.6929,145,34.4155,0.4341,completed
