trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
0,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,80.89991326554004,80.89991326554004,10,10,10,150,46,125,29,3,1,1,0,0.0,0,465,0,500,1235,263,154,346,308,192,0.25386100386100385,25.0,9.6,collision_intent:154;pi_clear_path:3;pi_entry:189;state:154,0.19999999999999996,0.1259999999999999,178,255.8949,18.2974,210.8441,16.4111,198,45.0508,0.4033,completed
1,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,92.98415539754771,92.98415539754771,12,12,12,182,53,139,47,2,3,1,1,5.0,1,512,0,562,1392,292,187,375,373,189,0.26001780943900266,28.1,9.45,collision_intent:187;pi_clear_path:4;pi_entry:185;state:186,0.0,0.07733812949640284,166,245.9341,18.0708,201.7241,16.2715,187,44.21,0.4111,completed
2,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,67.27483453422742,67.27483453422742,3,3,3,136,38,129,11,5,2,2,0,0.0,0,370,0,440,1096,222,142,298,282,158,0.24887892376681614,22.0,7.9,collision_intent:142;pi_clear_path:3;pi_entry:155;state:140,0.1499999999999999,0.08720930232558133,111,192.5382,13.1998,164.6456,11.5803,130,27.8926,0.3757,completed
3,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,74.84014163131182,74.84014163131182,10,10,10,168,44,144,28,2,0,0,0,0.0,0,388,0,505,1275,239,170,335,342,163,0.23804780876494025,25.25,8.15,collision_intent:170;pi_clear_path:2;pi_entry:161;state:172,0.25,0.09722222222222232,81,241.7688,17.6488,212.9633,15.8537,105,28.8055,0.4078,completed
4,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,78.50156971506169,78.50156971506169,6,6,6,156,45,143,17,4,9,6,1,5.0,1,438,0,536,1323,283,162,374,322,214,0.2526785714285714,26.8,10.7,collision_intent:162;pi_clear_path:2;pi_entry:212;state:160,0.19999999999999996,0.08916083916083917,136,239.2504,17.2669,199.9708,15.4675,160,39.2796,0.5357,completed
5,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,60.863546552250305,60.863546552250305,7,7,7,136,35,113,27,4,0,0,0,0.0,0,319,0,454,1114,246,137,317,277,177,0.25922023182297155,22.7,8.85,collision_intent:137;pi_clear_path:1;pi_entry:176;state:140,0.30000000000000004,0.06858407079646023,70,215.4946,17.9943,192.3276,16.2161,85,23.167,0.4204,completed
6,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,65.70556929060473,65.70556929060473,6,6,6,147,38,129,22,5,5,4,1,5.0,1,345,0,465,1139,250,154,311,305,160,0.2696871628910464,23.25,8.0,collision_intent:154;pi_clear_path:2;pi_entry:158;state:151,0.125,0.036821705426356655,69,218.5186,13.3558,191.4728,11.6797,104,27.0458,0.4167,completed
7,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,138.7328816376532,138.7328816376532,12,12,12,226,79,174,56,4,2,2,0,0.0,0,819,0,696,1776,311,231,465,461,235,0.22309899569583932,34.8,11.75,collision_intent:231;pi_clear_path:3;pi_entry:232;state:230,0.125,0.16091954022988508,381,419.9544,18.6093,322.1718,16.7145,416,97.7826,0.7096,completed
8,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,54.165379024667665,54.165379024667665,3,3,3,106,32,97,13,7,9,3,3,15.0,1,309,0,394,948,233,112,282,222,172,0.2757396449704142,19.7,8.6,collision_intent:112;pi_clear_path:1;pi_entry:171;state:110,0.25,0.21391752577319578,112,289.0169,20.5472,249.1374,18.7103,144,39.8795,0.4641,completed
9,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,62.90774406168495,62.90774406168495,5,5,5,133,37,115,22,6,1,1,0,0.0,0,336,0,446,1110,226,134,312,271,175,0.24197002141327623,22.3,8.75,collision_intent:134;pi_clear_path:1;pi_entry:174;state:137,0.25,0.14565217391304341,100,256.9607,19.2412,224.9912,17.4111,125,31.9695,0.8235,completed
