trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,robot_id,steps_total,steps_after_first_clue,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,messages_sent,protected_messages_sent,unprotected_messages_sent,core_messages_sent,allocation_messages_sent,post_clue_messages_sent,messages_sent_by_topic,messages_delivered_to_robot,messages_dropped_to_robot,trial_status
0,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,3,140.0,120.333333,pi_g19_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,00,49,39,47,3,0,0,0,158,50,108,102,56,138,clue:3;collision_intent:49;pi_entry:56;state:49;target:1,290,0,completed
0,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,3,140.0,120.333333,pi_g19_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,01,47,37,46,2,0,1,1,144,48,96,98,46,124,clue:3;collision_intent:48;pi_entry:46;state:47,303,0,completed
0,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,3,140.0,120.333333,pi_g19_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,02,47,37,46,2,0,0,0,146,47,99,97,49,126,clue:3;collision_intent:47;pi_entry:49;state:47,302,0,completed
1,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,3,140.0,120.333333,pi_g19_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,00,64,5,65,0,0,0,0,137,64,73,129,8,19,clue:1;collision_intent:64;pi_entry:8;state:64,267,0,completed
1,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,3,140.0,120.333333,pi_g19_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,01,64,6,62,3,0,0,0,135,65,70,130,5,19,clue:1;collision_intent:64;pi_entry:5;state:64;target:1,270,0,completed
1,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,3,140.0,120.333333,pi_g19_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,02,63,4,64,0,0,0,0,133,63,70,127,6,15,clue:1;collision_intent:63;pi_entry:6;state:63,272,0,completed
2,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,3,140.0,120.333333,pi_g19_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,00,22,1,23,0,0,0,0,47,22,25,45,2,5,clue:1;collision_intent:22;pi_entry:2;state:22,95,0,completed
2,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,3,140.0,120.333333,pi_g19_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,01,22,1,23,0,0,0,0,48,23,25,46,2,6,clue:1;collision_intent:22;pi_entry:2;state:22;target:1,95,0,completed
2,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,3,140.0,120.333333,pi_g19_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,02,22,1,23,0,0,0,0,48,22,26,45,3,6,clue:1;collision_intent:22;pi_clear_path:1;pi_entry:2;state:22,93,0,completed
3,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,3,140.0,120.333333,pi_g19_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,00,21,17,22,0,0,0,0,63,21,42,43,20,55,clue:1;collision_intent:21;pi_entry:20;state:21,124,0,completed
