trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
0,known_visit,ACBBA,bernoulli,drop_0.25,25,625,3,10,acbba_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(18,2);(11,22);(9,9);(21,1);(14,2);(7,9);(21,24);(11,3);(3,18);(22,18)",10,True,87.72037825206769,87.72037825206769,00:6;01:3;02:1,"(0,0);(0,12);(0,24)","(21,24);(18,2);(11,2)",334,0,completed
1,known_visit,ACBBA,bernoulli,drop_0.25,25,625,3,10,acbba_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(2,0);(22,23);(6,15);(23,23);(7,4);(12,6);(14,19);(20,4);(3,15);(10,16)",10,True,57.92693970879661,57.92693970879661,00:4;01:6;02:0,"(0,0);(0,12);(0,24)","(23,6);(23,23);(12,6)",217,0,completed
2,known_visit,ACBBA,bernoulli,drop_0.25,25,625,3,10,acbba_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(17,10);(15,0);(16,1);(21,23);(11,7);(1,11);(6,14);(8,0);(15,22);(24,6)",10,True,73.4202997506991,73.4202997506991,00:3;01:4;02:3,"(0,0);(0,12);(0,24)","(14,6);(24,6);(17,10)",290,0,completed
3,known_visit,ACBBA,bernoulli,drop_0.25,25,625,3,10,acbba_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(14,2);(4,19);(6,15);(23,19);(22,10);(2,14);(17,16);(1,11);(9,14);(7,8)",10,True,85.4371895502953,85.4371895502953,00:1;01:7;02:2,"(0,0);(0,12);(0,24)","(16,19);(20,10);(14,2)",324,0,completed
4,known_visit,ACBBA,bernoulli,drop_0.25,25,625,3,10,acbba_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(2,13);(21,0);(16,9);(18,18);(20,1);(12,21);(8,20);(24,6);(20,12);(2,6)",10,True,90.05773597547748,90.05773597547748,00:2;01:3;02:5,"(0,0);(0,12);(0,24)","(14,12);(20,0);(20,1)",361,0,completed
5,known_visit,ACBBA,bernoulli,drop_0.25,25,625,3,10,acbba_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(12,1);(2,6);(5,21);(7,2);(1,8);(16,3);(21,4);(24,20);(13,23);(5,6)",10,True,60.12817038483086,60.12817038483086,00:2;01:5;02:3,"(0,0);(0,12);(0,24)","(13,3);(21,4);(24,20)",235,0,completed
6,known_visit,ACBBA,bernoulli,drop_0.25,25,625,3,10,acbba_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,9);(24,15);(3,8);(9,8);(8,0);(24,20);(10,3);(13,9);(12,24);(11,14)",10,True,55.26852713072526,55.26852713072526,00:2;01:5;02:3,"(0,0);(0,12);(0,24)","(14,8);(11,14);(24,15)",227,0,completed
7,known_visit,ACBBA,bernoulli,drop_0.25,25,625,3,10,acbba_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(4,17);(9,16);(9,18);(24,1);(21,18);(9,19);(2,19);(14,19);(14,22);(2,6)",10,True,94.3838351840784,94.3838351840784,00:1;01:2;02:7,"(0,0);(0,12);(0,24)","(14,22);(21,4);(24,1)",374,0,completed
8,known_visit,ACBBA,bernoulli,drop_0.25,25,625,3,10,acbba_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(8,11);(22,0);(10,0);(12,12);(22,15);(7,8);(12,17);(5,8);(20,13);(11,13)",10,True,58.87060840124587,58.87060840124587,00:2;01:5;02:3,"(0,0);(0,12);(0,24)","(21,12);(12,17);(20,13)",230,0,completed
9,known_visit,ACBBA,bernoulli,drop_0.25,25,625,3,10,acbba_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(12,13);(0,15);(8,21);(12,5);(6,20);(1,10);(15,19);(2,11);(24,1);(15,2)",10,True,131.90364040326094,131.90364040326094,00:5;01:2;02:3,"(0,0);(0,12);(0,24)","(24,1);(15,2);(6,15)",529,0,completed
10,known_visit,ACBBA,bernoulli,drop_0.25,25,625,3,10,acbba_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,19);(19,17);(5,6);(15,7);(18,8);(10,8);(22,4);(18,0);(16,19);(4,13)",10,True,77.39999673271267,77.39999673271267,00:3;01:6;02:1,"(0,0);(0,12);(0,24)","(18,0);(16,19);(18,8)",301,0,completed
11,known_visit,ACBBA,bernoulli,drop_0.25,25,625,3,10,acbba_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(20,11);(6,17);(9,3);(9,13);(12,20);(2,14);(16,16);(20,1);(20,16);(12,19)",10,True,62.6390455153643,62.6390455153643,00:2;01:4;02:4,"(0,0);(0,12);(0,24)","(21,11);(20,11);(20,16)",253,0,completed
12,known_visit,ACBBA,bernoulli,drop_0.25,25,625,3,10,acbba_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(1,15);(19,20);(4,24);(14,12);(9,13);(5,13);(14,13);(14,9);(13,3);(13,6)",10,True,80.83973117354014,80.83973117354014,00:3;01:5;02:2,"(0,0);(0,12);(0,24)","(5,13);(14,11);(19,20)",351,0,completed
13,known_visit,ACBBA,bernoulli,drop_0.25,25,625,3,10,acbba_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,9);(15,5);(2,20);(2,18);(23,0);(16,9);(13,16);(22,12);(2,3);(12,19)",10,True,70.0861379618438,70.0861379618438,00:5;01:2;02:3,"(0,0);(0,12);(0,24)","(23,0);(15,9);(15,12)",278,0,completed
14,known_visit,ACBBA,bernoulli,drop_0.25,25,625,3,10,acbba_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(15,19);(12,23);(23,21);(3,18);(1,5);(10,4);(12,2);(22,16);(22,11);(1,6)",10,True,82.9022857724969,82.9022857724969,00:4;01:3;02:3,"(0,0);(0,12);(0,24)","(23,21);(12,2);(20,14)",346,0,completed
15,known_visit,ACBBA,bernoulli,drop_0.25,25,625,3,10,acbba_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,0);(3,20);(11,15);(12,22);(12,12);(7,23);(15,0);(19,18);(23,16);(20,8)",10,True,56.26204278651225,56.26204278651225,00:3;01:4;02:3,"(0,0);(0,12);(0,24)","(20,8);(23,16);(12,17)",227,0,completed
16,known_visit,ACBBA,bernoulli,drop_0.25,25,625,3,10,acbba_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(19,8);(6,17);(5,12);(12,11);(18,17);(3,18);(16,16);(13,21);(11,3);(14,9)",10,True,58.659260282950775,58.659260282950775,00:3;01:4;02:3,"(0,0);(0,12);(0,24)","(6,12);(19,8);(14,12)",223,0,completed
17,known_visit,ACBBA,bernoulli,drop_0.25,25,625,3,10,acbba_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(1,11);(4,12);(1,15);(8,10);(1,13);(22,23);(10,12);(23,16);(17,15);(17,5)",10,True,84.30544623389683,84.30544623389683,00:4;01:5;02:1,"(0,0);(0,12);(0,24)","(22,23);(17,15);(21,9)",336,0,completed
18,known_visit,ACBBA,bernoulli,drop_0.25,25,625,3,10,acbba_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(10,17);(24,20);(14,15);(22,23);(3,21);(17,20);(20,6);(12,10);(2,20);(16,8)",10,True,70.64639790070326,70.64639790070326,00:2;01:5;02:3,"(0,0);(0,12);(0,24)","(24,8);(22,23);(16,15)",273,0,completed
19,known_visit,ACBBA,bernoulli,drop_0.25,25,625,3,10,acbba_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(18,6);(17,8);(17,17);(20,16);(21,13);(7,17);(2,5);(24,5);(20,4);(4,24)",10,True,55.61823987021868,55.61823987021868,00:1;01:4;02:5,"(0,0);(0,12);(0,24)","(18,6);(24,5);(21,13)",217,0,completed
