trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,CBAA,gilbert_elliot,0.9,19,361,4,10,cbaa_gilbert_elliot_pGG_0_9_pBB_0_1,known_visit_g19_t10_n500.csv,10,True,42.30656883380983,42.30656883380983,1,1,1,85,25,87,2,9,0,0,234,0,492,1346,125,87,405,176,316,0.10330578512396695,49.2,31.6,cbaa_entry:316;collision_intent:87;state:89,0.3500000000000001,0.09482758620689657,known_visit_core_500,10,4,8
1,known_visit,CBAA,gilbert_elliot,0.9,19,361,4,10,cbaa_gilbert_elliot_pGG_0_9_pBB_0_1,known_visit_g19_t10_n500.csv,10,True,28.665454061063254,28.665454061063254,0,0,0,67,17,71,0,5,3,3,155,0,392,1072,99,70,322,141,251,0.10301768990634755,39.2,25.1,cbaa_entry:251;collision_intent:70;state:71,0.3999999999999999,0.010563380281690238,known_visit_core_500,10,4,8
2,known_visit,CBAA,gilbert_elliot,0.9,19,361,4,10,cbaa_gilbert_elliot_pGG_0_9_pBB_0_1,known_visit_g19_t10_n500.csv,10,True,40.70924048870188,40.70924048870188,0,0,0,95,24,99,0,6,1,1,212,0,534,1474,117,97,437,196,338,0.08979278587874137,53.4,33.8,cbaa_entry:338;collision_intent:97;state:99,0.30000000000000004,0.007575757575757569,known_visit_core_500,10,4,8
3,known_visit,CBAA,gilbert_elliot,0.9,19,361,4,10,cbaa_gilbert_elliot_pGG_0_9_pBB_0_1,known_visit_g19_t10_n500.csv,10,True,37.77196021865156,37.77196021865156,1,1,1,88,22,88,4,3,1,1,201,0,480,1327,107,89,391,181,299,0.09168808911739502,48.0,29.9,cbaa_entry:299;collision_intent:89;state:92,0.25,0.02840909090909083,known_visit_core_500,10,4,8
4,known_visit,CBAA,gilbert_elliot,0.9,19,361,4,10,cbaa_gilbert_elliot_pGG_0_9_pBB_0_1,known_visit_g19_t10_n500.csv,10,True,52.932681279285795,52.932681279285795,4,4,4,100,31,88,16,17,0,0,297,0,567,1556,140,104,463,208,359,0.10115606936416185,56.7,35.9,cbaa_entry:359;collision_intent:104;state:104,0.55,0.08522727272727271,known_visit_core_500,10,4,8
5,known_visit,CBAA,gilbert_elliot,0.9,19,361,4,10,cbaa_gilbert_elliot_pGG_0_9_pBB_0_1,known_visit_g19_t10_n500.csv,10,True,32.47790456976761,32.47790456976761,0,0,0,70,19,74,0,4,0,0,179,0,394,1087,90,71,323,145,249,0.09336099585062241,39.4,24.9,cbaa_entry:249;collision_intent:71;state:74,0.30000000000000004,0.060810810810810745,known_visit_core_500,10,4,8
6,known_visit,CBAA,gilbert_elliot,0.9,19,361,4,10,cbaa_gilbert_elliot_pGG_0_9_pBB_0_1,known_visit_g19_t10_n500.csv,10,True,38.37577972193045,38.37577972193045,1,1,1,83,23,84,3,4,4,2,198,0,476,1296,126,88,388,175,301,0.10880829015544041,47.6,30.1,cbaa_entry:301;collision_intent:88;state:87,0.30000000000000004,0.07738095238095233,known_visit_core_500,10,4,8
7,known_visit,CBAA,gilbert_elliot,0.9,19,361,4,10,cbaa_gilbert_elliot_pGG_0_9_pBB_0_1,known_visit_g19_t10_n500.csv,10,True,34.39759686609061,34.39759686609061,2,2,2,70,20,69,5,5,1,1,192,0,425,1168,98,73,352,147,278,0.0936007640878701,42.5,27.8,cbaa_entry:278;collision_intent:73;state:74,0.30000000000000004,0.11956521739130443,known_visit_core_500,10,4,8
8,known_visit,CBAA,gilbert_elliot,0.9,19,361,4,10,cbaa_gilbert_elliot_pGG_0_9_pBB_0_1,known_visit_g19_t10_n500.csv,10,True,43.01075595589989,43.01075595589989,0,0,0,90,26,94,0,5,1,1,233,0,530,1464,120,93,437,187,343,0.09195402298850575,53.0,34.3,cbaa_entry:343;collision_intent:93;state:94,0.10000000000000009,0.0851063829787233,known_visit_core_500,10,4,8
9,known_visit,CBAA,gilbert_elliot,0.9,19,361,4,10,cbaa_gilbert_elliot_pGG_0_9_pBB_0_1,known_visit_g19_t10_n500.csv,10,True,39.97171091595953,39.97171091595953,1,1,1,84,24,82,6,3,2,2,216,0,489,1344,117,89,400,177,312,0.09798994974874371,48.9,31.2,cbaa_entry:312;collision_intent:89;state:88,0.10000000000000009,0.054878048780487854,known_visit_core_500,10,4,8
