trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h1_bernoulli_025,known_visit_10target_300.csv,00,17,1,1,15,3,0,0,0,0,56,36,20,138,26,known_visit_horizon,commitment_horizon,1,h1,10,4
0,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h1_bernoulli_025,known_visit_10target_300.csv,01,19,4,0,20,0,2,0,0,0,55,39,16,139,26,known_visit_horizon,commitment_horizon,1,h1,10,4
0,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h1_bernoulli_025,known_visit_10target_300.csv,02,20,3,0,21,0,0,0,0,0,57,41,16,132,32,known_visit_horizon,commitment_horizon,1,h1,10,4
0,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h1_bernoulli_025,known_visit_10target_300.csv,03,19,2,2,13,7,1,0,0,0,53,39,14,137,30,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h1_bernoulli_025,known_visit_10target_300.csv,00,18,2,0,19,0,0,0,0,0,47,38,9,131,34,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h1_bernoulli_025,known_visit_10target_300.csv,01,20,3,0,21,0,1,0,0,0,56,41,15,127,28,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h1_bernoulli_025,known_visit_10target_300.csv,02,21,2,0,22,0,0,0,0,0,53,43,10,137,22,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h1_bernoulli_025,known_visit_10target_300.csv,03,19,3,0,20,0,1,0,0,0,56,40,16,133,22,known_visit_horizon,commitment_horizon,1,h1,10,4
2,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h1_bernoulli_025,known_visit_10target_300.csv,00,16,3,0,17,0,1,0,0,0,54,34,20,181,24,known_visit_horizon,commitment_horizon,1,h1,10,4
2,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h1_bernoulli_025,known_visit_10target_300.csv,01,27,2,1,24,4,1,0,0,0,74,55,19,149,36,known_visit_horizon,commitment_horizon,1,h1,10,4
2,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h1_bernoulli_025,known_visit_10target_300.csv,02,28,3,0,29,0,1,0,0,0,66,57,9,156,38,known_visit_horizon,commitment_horizon,1,h1,10,4
2,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h1_bernoulli_025,known_visit_10target_300.csv,03,23,2,0,24,0,2,0,0,0,66,48,18,163,31,known_visit_horizon,commitment_horizon,1,h1,10,4
3,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h1_bernoulli_025,known_visit_10target_300.csv,00,22,1,0,22,1,1,0,0,1,62,46,16,168,33,known_visit_horizon,commitment_horizon,1,h1,10,4
3,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h1_bernoulli_025,known_visit_10target_300.csv,01,25,3,0,26,0,2,0,0,0,74,52,22,160,28,known_visit_horizon,commitment_horizon,1,h1,10,4
