trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
10,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,19);(15,13);(2,29);(13,8);(25,22);(16,8);(33,10);(18,14);(21,31);(22,25)",10,True,58.52406581488211,58.52406581488211,00:0;01:1;02:3;03:1;04:0;05:1;06:2;07:1;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(17,0);(18,14);(33,10);(15,13);(20,18);(20,19);(25,22);(21,30);(21,31)",762,0,completed
11,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(8,17);(25,27);(1,25);(17,1);(15,15);(3,19);(24,17);(16,12);(29,24);(1,26)",10,True,67.97978812850045,67.97978812850045,00:1;01:1;02:1;03:0;04:2;05:1;06:1;07:3;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(16,12);(18,1);(15,15);(9,12);(24,17);(5,18);(11,25);(29,24);(6,33)",1006,0,completed
12,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(14,20);(19,27);(26,11);(31,30);(14,13);(20,1);(19,12);(15,5);(9,27);(20,0)",10,True,77.69840996528328,77.69840996528328,00:2;01:1;02:1;03:2;04:0;05:1;06:2;07:1;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(20,1);(15,5);(14,13);(26,11);(14,17);(14,20);(31,30);(12,27);(11,30)",1160,0,completed
13,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,7);(10,3);(25,1);(19,9);(30,19);(5,13);(33,25);(27,18);(14,17);(22,31)",10,True,84.63576986001242,84.63576986001242,00:1;01:1;02:2;03:2;04:1;05:1;06:1;07:0;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(25,1);(18,3);(30,19);(15,17);(19,9);(28,18);(33,25);(15,29);(22,30)",1206,0,completed
14,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(26,21);(19,17);(30,30);(23,1);(28,33);(8,20);(30,13);(19,15);(2,18);(33,8)",10,True,73.87035853023129,73.87035853023129,00:1;01:0;02:2;03:2;04:1;05:3;06:0;07:1;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(23,1);(5,4);(30,13);(19,17);(8,19);(28,33);(1,25);(8,20);(23,33)",1074,0,completed
15,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,18);(21,0);(3,27);(7,8);(33,29);(20,7);(6,0);(20,31);(24,30);(16,32)",10,True,80.39036371852609,80.39036371852609,00:2;01:1;02:2;03:1;04:2;05:0;06:1;07:0;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(21,0);(20,7);(20,31);(32,18);(33,29);(5,24);(3,30);(17,29);(16,32)",1149,0,completed
16,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(16,14);(9,22);(26,13);(4,24);(11,9);(20,7);(27,16);(21,13);(22,30);(32,17)",10,True,54.786373749141376,54.786373749141376,00:1;01:1;02:3;03:0;04:2;05:2;06:0;07:1;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(16,14);(20,7);(26,13);(13,12);(32,17);(9,22);(7,25);(22,30);(11,29)",736,0,completed
17,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,0);(19,24);(12,18);(21,27);(17,8);(5,23);(14,25);(33,9);(29,21);(16,3)",10,True,75.55665218220052,75.55665218220052,00:1;01:1;02:1;03:1;04:1;05:2;06:1;07:2;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(20,0);(16,3);(17,8);(5,23);(12,18);(33,9);(14,25);(19,24);(4,33)",1124,0,completed
18,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(24,8);(28,25);(26,24);(29,0);(11,25);(24,19);(20,9);(22,16);(12,3);(25,17)",10,True,74.95910395867767,74.95910395867767,00:1;01:2;02:1;03:1;04:0;05:1;06:3;07:1;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(30,0);(24,8);(13,3);(23,16);(19,16);(24,18);(28,25);(24,17);(5,33)",1047,0,completed
19,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,5);(13,19);(29,20);(27,28);(8,21);(15,14);(16,1);(3,33);(31,23);(17,0)",10,True,64.00323031622361,64.00323031622361,00:2;01:1;02:1;03:1;04:1;05:0;06:2;07:1;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(17,0);(23,5);(13,19);(15,14);(8,21);(6,21);(29,20);(27,28);(5,33)",919,0,completed
20,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(25,17);(12,20);(15,28);(23,12);(29,15);(14,15);(22,2);(8,23);(8,5);(6,15)",10,True,59.33683273075343,59.33683273075343,00:1;01:2;02:0;03:0;04:2;05:3;06:1;07:1;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(22,2);(23,12);(8,13);(10,12);(15,15);(29,15);(8,21);(15,28);(9,33)",850,0,completed
21,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(11,8);(23,31);(2,2);(6,23);(14,22);(4,6);(4,29);(11,19);(21,7);(12,20)",10,True,50.577050296642255,50.577050296642255,00:2;01:1;02:2;03:2;04:0;05:1;06:0;07:2;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(6,23);(12,12);(21,7);(12,20);(11,16);(14,22);(11,24);(23,31);(12,33)",692,0,completed
22,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(4,33);(25,14);(3,12);(29,19);(27,15);(23,6);(8,32);(20,20);(1,3);(11,6)",10,True,68.54785527234966,68.54785527234966,00:0;01:1;02:3;03:1;04:2;05:1;06:0;07:0;08:2,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(8,6);(8,3);(25,14);(7,12);(29,19);(20,20);(5,25);(6,29);(8,32)",1039,0,completed
23,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(10,9);(25,12);(25,5);(9,33);(21,9);(1,11);(15,22);(32,25);(21,17);(8,30)",10,True,70.1640146190942,70.1640146190942,00:0;01:2;02:1;03:2;04:1;05:1;06:1;07:1;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(11,5);(21,9);(25,5);(15,22);(25,12);(21,17);(9,30);(32,25);(10,33)",978,0,completed
24,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,33);(33,23);(1,17);(21,0);(25,13);(27,31);(18,4);(27,17);(32,19);(3,31)",10,True,66.44508926710658,66.44508926710658,00:0;01:2;02:0;03:0;04:3;05:2;06:1;07:2;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(15,3);(21,0);(2,10);(4,13);(25,13);(33,23);(23,33);(27,31);(6,33)",945,0,completed
25,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,21);(8,16);(30,7);(5,9);(22,7);(18,25);(29,31);(27,12);(19,0);(24,26)",10,True,69.61236065871732,69.61236065871732,00:2;01:1;02:1;03:0;04:2;05:1;06:2;07:0;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(30,7);(5,10);(24,7);(10,12);(27,12);(32,21);(24,26);(12,29);(29,31)",961,0,completed
26,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(14,25);(5,4);(32,8);(33,26);(24,17);(11,21);(11,7);(10,4);(2,1);(20,3)",10,True,100.49239828981489,100.49239828981489,00:1;01:5;02:1;03:0;04:0;05:1;06:1;07:0;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(7,3);(24,17);(11,7);(4,12);(15,16);(11,21);(15,25);(5,29);(33,25)",1583,0,completed
27,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,17);(5,32);(24,32);(22,27);(2,14);(5,15);(32,12);(8,27);(25,24);(2,19)",10,True,83.07707457863808,83.07707457863808,00:0;01:1;02:2;03:0;04:2;05:2;06:0;07:1;08:2,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(2,6);(6,15);(2,20);(5,13);(32,12);(22,27);(5,24);(25,24);(25,32)",1271,0,completed
28,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(2,6);(25,6);(29,4);(10,13);(23,2);(8,33);(16,32);(26,14);(25,17);(25,7)",10,True,62.37355559588017,62.37355559588017,00:1;01:2;02:1;03:1;04:0;05:1;06:2;07:0;08:2,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(23,2);(29,4);(25,7);(10,13);(6,14);(2,6);(26,14);(8,29);(16,32)",886,0,completed
29,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(18,19);(10,33);(7,0);(1,33);(14,31);(4,1);(7,26);(14,5);(10,12);(11,32)",10,True,37.031123964200695,37.031123964200695,00:2;01:1;02:0;03:1;04:0;05:1;06:3;07:0;08:2,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(7,0);(14,5);(5,8);(10,12);(18,18);(18,19);(14,31);(9,29);(10,33)",510,0,completed
30,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(28,8);(23,15);(28,19);(29,4);(20,7);(12,22);(24,15);(31,25);(5,5);(16,22)",10,True,67.02273112218805,67.02273112218805,00:2;01:1;02:1;03:0;04:2;05:3;06:1;07:0;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(20,7);(29,4);(28,8);(15,12);(24,15);(28,19);(31,25);(12,25);(16,33)",906,0,completed
31,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,2);(20,12);(17,22);(30,16);(28,19);(16,4);(21,16);(20,3);(29,9);(13,22)",10,True,61.31129514101625,61.31129514101625,00:1;01:2;02:1;03:1;04:1;05:2;06:2;07:0;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(20,2);(20,3);(29,9);(20,12);(21,16);(30,16);(17,22);(14,23);(3,33)",847,0,completed
32,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(25,22);(19,16);(2,33);(17,21);(19,27);(24,25);(25,6);(21,15);(25,24);(15,28)",10,True,52.50041291983888,52.50041291983888,00:0;01:1;02:1;03:1;04:0;05:3;06:1;07:2;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(13,0);(25,6);(19,16);(21,15);(17,16);(25,24);(24,25);(19,27);(14,33)",684,0,completed
33,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,9);(4,26);(3,32);(30,6);(2,30);(28,32);(17,6);(19,11);(12,26);(32,17)",10,True,92.95905690721224,92.95905690721224,00:1;01:1;02:1;03:1;04:0;05:2;06:1;07:1;08:2,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(18,6);(23,9);(30,6);(21,11);(7,16);(32,17);(7,26);(7,31);(28,32)",1391,0,completed
34,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,6);(10,3);(14,22);(18,33);(24,22);(31,5);(18,6);(8,9);(25,33);(33,2)",10,True,88.92439467220471,88.92439467220471,00:1;01:0;02:1;03:2;04:2;05:0;06:2;07:0;08:2,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(13,4);(20,4);(18,6);(20,6);(33,2);(15,21);(24,22);(7,29);(25,33)",1317,0,completed
35,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(28,9);(30,28);(32,28);(18,24);(17,11);(2,10);(29,33);(11,11);(7,15);(32,5)",10,True,80.00033196239605,80.00033196239605,00:0;01:3;02:0;03:2;04:1;05:3;06:0;07:0;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(11,2);(32,5);(11,9);(17,11);(18,21);(32,28);(9,25);(12,29);(29,33)",1172,0,completed
36,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(5,4);(26,16);(29,17);(13,10);(4,1);(2,3);(15,3);(22,12);(27,4);(20,15)",10,True,72.4260004591301,72.4260004591301,00:2;01:1;02:3;03:0;04:3;05:0;06:0;07:0;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(13,10);(4,1);(27,4);(20,12);(29,17);(8,21);(8,25);(10,29);(22,12)",1065,0,completed
37,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,29);(6,3);(21,27);(10,13);(10,26);(2,28);(23,10);(17,23);(4,17);(29,22)",10,True,75.37363102475199,75.37363102475199,00:1;01:1;02:0;03:1;04:1;05:0;06:3;07:2;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(23,10);(21,3);(6,10);(10,13);(9,17);(10,20);(29,22);(15,29);(2,28)",1137,0,completed
38,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(33,12);(33,15);(22,7);(30,10);(5,19);(27,13);(8,8);(12,28);(15,2);(11,8)",10,True,81.25926894163237,81.25926894163237,00:1;01:0;02:2;03:1;04:2;05:1;06:2;07:1;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(15,2);(9,4);(11,8);(25,7);(30,10);(5,17);(33,12);(12,28);(7,33)",1223,0,completed
39,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(16,17);(20,16);(23,6);(25,15);(29,27);(23,8);(31,13);(19,24);(9,4);(2,18)",10,True,69.50094801108054,69.50094801108054,00:1;01:1;02:1;03:2;04:1;05:2;06:0;07:0;08:2,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(23,6);(10,4);(23,8);(31,13);(20,16);(16,17);(4,19);(7,29);(29,27)",992,0,completed
40,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,32);(5,25);(3,23);(6,31);(15,13);(23,16);(32,13);(22,26);(29,33);(12,11)",10,True,58.589962022420956,58.589962022420956,00:0;01:0;02:2;03:0;04:2;05:1;06:2;07:1;08:2,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(13,1);(3,9);(15,13);(5,13);(32,13);(3,24);(22,26);(6,31);(32,32)",854,0,completed
41,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(33,3);(19,23);(29,19);(7,29);(14,33);(20,2);(30,25);(14,25);(7,1);(1,27)",10,True,86.67148337205269,86.67148337205269,00:3;01:1;02:1;03:0;04:3;05:0;06:1;07:0;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(33,3);(19,23);(7,29);(6,19);(29,19);(22,21);(18,25);(18,28);(18,33)",1233,0,completed
42,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(11,32);(21,13);(10,16);(12,22);(27,14);(2,23);(27,21);(16,7);(20,21);(8,9)",10,True,63.082020479568435,63.082020479568435,00:1;01:0;02:2;03:1;04:1;05:2;06:2;07:0;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(16,7);(9,4);(27,14);(22,14);(15,16);(27,21);(13,22);(13,30);(11,31)",905,0,completed
43,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(7,22);(30,0);(14,3);(15,1);(10,17);(9,7);(13,30);(3,2);(15,8);(3,9)",10,True,52.086986254792336,52.086986254792336,00:1;01:1;02:2;03:2;04:1;05:1;06:1;07:1;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(30,0);(14,3);(15,1);(3,2);(10,17);(15,8);(7,22);(13,30);(6,33)",738,0,completed
44,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(3,4);(15,1);(20,24);(31,27);(14,31);(10,3);(12,24);(10,10);(19,1);(16,16)",10,True,59.93433019259944,59.93433019259944,00:2;01:2;02:1;03:1;04:0;05:0;06:3;07:0;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(19,1);(10,3);(10,11);(16,16);(6,16);(10,19);(31,27);(12,29);(14,31)",884,0,completed
45,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(26,4);(12,4);(11,3);(14,27);(2,22);(3,27);(23,24);(17,9);(3,17);(5,4)",10,True,47.43107499519147,47.43107499519147,00:0;01:4;02:1;03:0;04:1;05:1;06:1;07:2;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(5,0);(26,4);(17,9);(5,12);(3,18);(11,22);(3,27);(23,24);(2,31)",716,0,completed
46,known_visit,ACBBA,ideal,1.0,34,1156,9,10,acbba_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(31,2);(30,4);(6,23);(25,14);(11,33);(30,8);(24,32);(18,16);(22,3);(15,22)",10,True,70.52517124903964,70.52517124903964,00:1;01:3;02:0;03:2;04:0;05:1;06:0;07:1;08:2,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(22,3);(30,8);(13,8);(25,14);(2,16);(15,22);(3,25);(6,22);(24,32)",1047,0,completed
