trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,trial_status,failure_type,failure_message,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,debug_max_events,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed
10,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,978,978,0,361,621,0,0,0,9667,10538,18463,,1008,8659,1986,7681,0,0,0.7107441197982831,26.778393351800553,0.0,7.8537832310838445,0.0,21.277008310249307,acbba_entry:7681;collision_intent:1008;state:978,248,2481,0.14335180055401664
11,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,898,898,0,361,541,0,0,0,9181,10141,17401,,924,8257,1822,7359,0,0,0.7025030278562777,25.43213296398892,0.0,8.194877505567929,0.0,20.385041551246537,acbba_entry:7359;collision_intent:924;state:898,227,2340,0.2666204986149585
12,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,952,952,0,361,595,0,0,0,10438,11621,19693,,970,9468,1922,8516,0,0,0.6933178425573863,28.914127423822716,0.0,8.945378151260504,0.0,23.590027700831026,acbba_entry:8516;collision_intent:970;state:952,297,2637,0.17520775623268703
13,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,763,763,0,361,406,0,0,0,11668,11949,23055,,773,10895,1536,10132,0,0,0.7053694355208812,32.3213296398892,0.0,13.27916120576671,0.0,28.066481994459835,acbba_entry:10132;collision_intent:773;state:763,379,2965,0.48130193905817165
14,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,933,933,0,361,576,0,0,0,10663,11109,20872,,951,9712,1884,8779,0,0,0.716487590539288,29.537396121883656,0.0,9.409431939978564,0.0,24.318559556786703,acbba_entry:8779;collision_intent:951;state:933,295,2757,0.3649584487534625
15,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,984,984,0,361,627,0,0,0,11957,12567,23303,,1004,10953,1988,9969,0,0,0.7092032381763954,33.121883656509695,0.0,10.13109756097561,0.0,27.614958448753463,acbba_entry:9969;collision_intent:1004;state:984,292,3100,0.09349030470914133
16,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,992,992,0,361,635,0,0,0,10824,12001,20471,,1012,9812,2004,8820,0,0,0.695440956651719,29.98337950138504,0.0,8.891129032258064,0.0,24.43213296398892,acbba_entry:8820;collision_intent:1012;state:992,292,2772,0.33033240997229907
17,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,930,930,0,361,573,0,0,0,9627,10672,18206,,958,8669,1888,7739,0,0,0.7001230579910783,26.667590027700832,0.0,8.321505376344087,0.0,21.437673130193907,acbba_entry:7739;collision_intent:958;state:930,247,2499,0.08240997229916891
18,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,1016,1016,0,361,659,0,0,0,9951,11179,18674,,1052,8899,2068,7883,0,0,0.6994793422481926,27.565096952908586,0.0,7.758858267716535,0.0,21.83656509695291,acbba_entry:7883;collision_intent:1052;state:1016,256,2579,0.08795013850415523
19,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,1005,1005,0,361,648,0,0,0,10029,10886,19193,,1043,8986,2048,7981,0,0,0.7121706864564007,27.781163434903046,0.0,7.9412935323383085,0.0,22.10803324099723,acbba_entry:7981;collision_intent:1043;state:1005,257,2580,0.08933518005540164
20,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,738,738,0,361,381,0,0,0,9496,9966,18522,,747,8749,1485,8011,0,0,0.7056806492170534,26.304709141274238,0.0,10.855013550135501,0.0,22.191135734072024,acbba_entry:8011;collision_intent:747;state:738,365,2842,0.5505540166204985
21,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,980,980,0,361,623,0,0,0,9514,10263,18279,,996,8518,1976,7538,0,0,0.7153087579243954,26.354570637119114,0.0,7.691836734693878,0.0,20.8808864265928,acbba_entry:7538;collision_intent:996;state:980,247,2439,0.1641274238227146
22,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,921,921,0,361,564,0,0,0,9434,10239,18062,,946,8488,1867,7567,0,0,0.7093429682284098,26.132963988919666,0.0,8.216069489685125,0.0,20.9612188365651,acbba_entry:7567;collision_intent:946;state:921,248,2421,0.1350415512465375
23,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,980,980,0,361,623,0,0,0,10027,10824,19256,,1018,9009,1998,8029,0,0,0.7124990749648487,27.775623268698062,0.0,8.192857142857143,0.0,22.240997229916896,acbba_entry:8029;collision_intent:1018;state:980,272,2587,0.1641274238227146
24,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 24. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
25,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,1064,1064,0,361,707,0,0,0,10011,11267,18765,,1089,8922,2153,7858,0,0,0.7011021856902672,27.73130193905817,0.0,7.385338345864661,0.0,21.76731301939058,acbba_entry:7858;collision_intent:1089;state:1064,276,2553,0.0602493074792243
26,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,979,979,0,361,622,0,0,0,9562,10625,18058,,1007,8555,1986,7576,0,0,0.7036863845374484,26.48753462603878,0.0,7.738508682328907,0.0,20.986149584487535,acbba_entry:7576;collision_intent:1007;state:979,250,2453,0.17105263157894735
27,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,933,933,0,361,576,0,0,0,9338,10445,17568,,950,8388,1883,7455,0,0,0.698167944998609,25.867036011080334,0.0,7.990353697749196,0.0,20.650969529085874,acbba_entry:7455;collision_intent:950;state:933,240,2363,0.18351800554016617
28,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,1036,1036,0,361,679,0,0,0,9732,10714,18481,,1061,8671,2097,7635,0,0,0.7104797785637398,26.958448753462605,0.0,7.36969111969112,0.0,21.149584487534625,acbba_entry:7635;collision_intent:1061;state:1036,263,2476,0.1031855955678671
29,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,961,961,0,361,604,0,0,0,9379,10572,17564,,980,8399,1941,7438,0,0,0.697094776948722,25.980609418282548,0.0,7.739854318418314,0.0,20.60387811634349,acbba_entry:7438;collision_intent:980;state:961,245,2403,0.18351800554016617
30,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,760,760,0,361,403,0,0,0,11639,12074,22843,,773,10866,1533,10106,0,0,0.7007485121786613,32.2409972299169,0.0,13.297368421052632,0.0,27.994459833795013,acbba_entry:10106;collision_intent:773;state:760,369,3016,0.510387811634349
31,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,828,828,0,361,471,0,0,0,11261,12096,21687,,852,10409,1680,9581,0,0,0.6944951484292439,31.193905817174514,0.0,11.571256038647343,0.0,26.54016620498615,acbba_entry:9581;collision_intent:852;state:828,324,2887,0.3594182825484764
32,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,1001,1001,0,361,644,0,0,0,9403,10552,17657,,1012,8391,2013,7390,0,0,0.7014261311722878,26.047091412742382,0.0,7.382617382617383,0.0,20.47091412742382,acbba_entry:7390;collision_intent:1012;state:1001,256,2449,0.21537396121883656
33,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,1001,1001,0,361,644,0,0,0,9604,10725,18087,,1019,8585,2020,7584,0,0,0.7022714036109493,26.60387811634349,0.0,7.5764235764235766,0.0,21.008310249307478,acbba_entry:7584;collision_intent:1019;state:1001,263,2450,0.14196675900277
34,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,1058,1058,0,361,701,0,0,0,10965,12717,20176,,1091,9874,2149,8816,0,0,0.6811613774476705,30.373961218836566,0.0,8.332703213610586,0.0,24.42105263157895,acbba_entry:8816;collision_intent:1091;state:1058,294,2825,0.08240997229916891
35,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,696,696,0,361,339,0,0,0,9932,10758,19036,,709,9223,1405,8527,0,0,0.6880399031336972,27.51246537396122,0.0,12.251436781609195,0.0,23.62049861495845,acbba_entry:8527;collision_intent:709;state:696,292,2558,0.42174515235457055
36,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,986,986,0,361,629,0,0,0,10287,11579,19281,,1006,9281,1992,8295,0,0,0.6925149055383952,28.49584487534626,0.0,8.412778904665315,0.0,22.977839335180054,acbba_entry:8295;collision_intent:1006;state:986,279,2675,0.18905817174515227
37,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 37. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
38,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,727,727,0,361,370,0,0,0,13890,14210,27459,,739,13151,1466,12424,0,0,0.6960103416810302,38.47645429362881,0.0,17.089408528198074,0.0,34.41551246537396,acbba_entry:12424;collision_intent:739;state:727,390,3775,0.4716066481994461
39,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,871,871,0,361,514,0,0,0,10258,11178,19593,,888,9370,1759,8499,0,0,0.697086135126481,28.41551246537396,0.0,9.757749712973594,0.0,23.542936288088644,acbba_entry:8499;collision_intent:888;state:871,237,2618,0.08933518005540164
40,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,942,942,0,361,585,0,0,0,9476,10811,17617,,968,8508,1910,7566,0,0,0.6902131327378154,26.249307479224377,0.0,8.031847133757962,0.0,20.958448753462605,acbba_entry:7566;collision_intent:968;state:942,242,2410,0.12396121883656508
41,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,947,947,0,361,590,0,0,0,11584,12639,22110,,973,10611,1920,9664,0,0,0.6946277097078228,32.08864265927978,0.0,10.204857444561775,0.0,26.770083102493075,acbba_entry:9664;collision_intent:973;state:947,283,2963,0.381578947368421
42,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,1080,1080,0,361,723,0,0,0,11693,13351,21728,,1099,10594,2179,9514,0,0,0.6836574161475049,32.390581717451525,0.0,8.809259259259258,0.0,26.354570637119114,acbba_entry:9514;collision_intent:1099;state:1080,336,3005,0.2541551246537397
43,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,635,635,0,361,278,0,0,0,10640,10871,21048,,654,9986,1289,9351,0,0,0.7026070701338585,29.473684210526315,0.0,14.725984251968503,0.0,25.90304709141274,acbba_entry:9351;collision_intent:654;state:635,317,2720,0.43144044321329633
44,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,1043,1043,0,361,686,0,0,0,10268,11327,19476,,1070,9198,2113,8155,0,0,0.7058311890696916,28.44321329639889,0.0,7.818791946308725,0.0,22.590027700831026,acbba_entry:8155;collision_intent:1070;state:1043,271,2600,0.061634349030470936
45,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,773,773,0,361,416,0,0,0,10939,11772,21044,,786,10153,1559,9380,0,0,0.6909186420644823,30.301939058171744,0.0,12.134540750323415,0.0,25.98337950138504,acbba_entry:9380;collision_intent:786;state:773,316,2781,0.3594182825484764
46,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 46. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
47,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,1033,1033,0,361,676,0,0,0,10039,10546,19570,,1052,8987,2085,7954,0,0,0.7258902077151336,27.808864265927976,0.0,7.699903194578896,0.0,22.033240997229917,acbba_entry:7954;collision_intent:1052;state:1033,259,2539,0.22091412742382266
48,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,740,740,0,361,383,0,0,0,10426,11121,20157,,751,9675,1491,8935,0,0,0.694470284237726,28.8808864265928,0.0,12.074324324324325,0.0,24.750692520775623,acbba_entry:8935;collision_intent:751;state:740,304,2640,0.4605263157894737
49,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,935,935,0,361,578,0,0,0,12841,13827,24695,,955,11886,1890,10951,0,0,0.6925708836974507,35.57063711911357,0.0,11.712299465240642,0.0,30.33518005540166,acbba_entry:10951;collision_intent:955;state:935,352,3421,0.5186980609418284
50,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,868,868,0,361,511,0,0,0,10774,11460,20859,,880,9894,1748,9026,0,0,0.7028201758819367,29.844875346260388,0.0,10.398617511520737,0.0,25.002770083102494,acbba_entry:9026;collision_intent:880;state:868,338,2764,0.38296398891966765
51,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,1077,1077,0,361,720,0,0,0,10601,11684,20118,,1095,9506,2172,8429,0,0,0.7054739278325209,29.365650969529085,0.0,7.826369545032498,0.0,23.349030470914126,acbba_entry:8429;collision_intent:1095;state:1077,298,2755,0.2236842105263157
52,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,1120,1120,0,361,763,0,0,0,10096,11564,18723,,1141,8955,2261,7835,0,0,0.6969550327575939,27.966759002770083,0.0,6.995535714285714,0.0,21.70360110803324,acbba_entry:7835;collision_intent:1141;state:1120,284,2562,0.09072022160664828
53,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,1061,1061,0,361,704,0,0,0,10104,11115,19196,,1086,9018,2147,7957,0,0,0.7095701031308912,27.98891966759003,0.0,7.499528746465598,0.0,22.041551246537395,acbba_entry:7957;collision_intent:1086;state:1061,268,2603,0.1364265927977839
54,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,770,770,0,361,413,0,0,0,12325,12297,24677,,781,11544,1551,10774,0,0,0.7125696630186826,34.14127423822715,0.0,13.992207792207791,0.0,29.844875346260388,acbba_entry:10774;collision_intent:781;state:770,380,3174,0.4577562326869806
55,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,695,695,0,361,338,0,0,0,11068,11227,21976,,708,10360,1403,9665,0,0,0.707101258084237,30.65927977839335,0.0,13.906474820143885,0.0,26.77285318559557,acbba_entry:9665;collision_intent:708;state:695,337,2794,0.4840720221606649
56,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,553,553,0,361,196,0,0,0,10822,10748,21717,,565,10257,1118,9704,0,0,0.7057848553786156,29.977839335180054,0.0,17.547920433996385,0.0,26.8808864265928,acbba_entry:9704;collision_intent:565;state:553,344,2795,0.5685595567867037
57,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,742,742,0,361,385,0,0,0,11624,12310,22562,,747,10877,1489,10135,0,0,0.6914283963102571,32.199445983379505,0.0,13.659029649595688,0.0,28.074792243767313,acbba_entry:10135;collision_intent:747;state:742,356,2995,0.5020775623268698
58,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,920,920,0,361,563,0,0,0,10888,11825,20835,,932,9956,1852,9036,0,0,0.6976627377444414,30.1606648199446,0.0,9.821739130434782,0.0,25.030470914127424,acbba_entry:9036;collision_intent:932;state:920,301,2784,0.24168975069252085
59,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,835,835,0,361,478,0,0,0,10301,10819,20084,,862,9439,1697,8604,0,0,0.7092559240032489,28.534626038781163,0.0,10.304191616766467,0.0,23.833795013850416,acbba_entry:8604;collision_intent:862;state:835,304,2671,0.27354570637119124
60,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,1126,1126,0,361,769,0,0,0,10004,11740,18272,,1151,8853,2277,7727,0,0,0.6879777100041418,27.71191135734072,0.0,6.86234458259325,0.0,21.40443213296399,acbba_entry:7727;collision_intent:1151;state:1126,290,2525,0.21537396121883656
61,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,1095,1095,0,361,738,0,0,0,10481,11788,19652,,1139,9342,2234,8247,0,0,0.7012310437109723,29.033240997229917,0.0,7.531506849315068,0.0,22.844875346260388,acbba_entry:8247;collision_intent:1139;state:1095,281,2658,0.1405817174515236
62,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,786,786,0,361,429,0,0,0,9675,10494,18530,,804,8871,1590,8085,0,0,0.6963024199609199,26.8005540166205,0.0,10.286259541984732,0.0,22.39612188365651,acbba_entry:8085;collision_intent:804;state:786,260,2442,0.2278393351800554
63,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,942,942,0,361,585,0,0,0,10069,11422,18784,,963,9106,1905,8164,0,0,0.6876304132957499,27.89196675900277,0.0,8.666666666666666,0.0,22.614958448753463,acbba_entry:8164;collision_intent:963;state:942,251,2572,0.14889196675900274
64,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,790,790,0,361,433,0,0,0,9749,10821,18425,,809,8940,1599,8150,0,0,0.6870129385883142,27.005540166204987,0.0,10.316455696202532,0.0,22.57617728531856,acbba_entry:8150;collision_intent:809;state:790,266,2505,0.23476454293628812
65,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,950,950,0,361,593,0,0,0,9554,11199,17461,,978,8576,1928,7626,0,0,0.6787296898079763,26.465373961218837,0.0,8.027368421052632,0.0,21.12465373961219,acbba_entry:7626;collision_intent:978;state:950,242,2462,0.09903047091412742
66,ACBBA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,acbba_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,947,947,0,361,590,0,0,0,9548,10706,17937,,971,8577,1918,7630,0,0,0.6971239797901283,26.44875346260388,0.0,8.05702217529039,0.0,21.13573407202216,acbba_entry:7630;collision_intent:971;state:947,243,2426,0.15304709141274242
