trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status
10,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,18,13,"(14,23);(19,13);(22,9);(13,10)",03,13,10,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(20,6);01:(0,14);02:(19,11);03:(18,13);04:(2,17);05:(17,15);06:(10,19);07:(4,22)",00:0;01:0;02:0;03:1;04:0;05:0;06:0;07:1,03,completed
11,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,18,10,"(15,19);(15,10);(18,9);(12,7)",02,12,7,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(4,4);01:(3,7);02:(16,1);03:(18,10);04:(0,4);05:(18,15);06:(19,14);07:(17,20)",00:0;01:0;02:1;03:1;04:0;05:1;06:0;07:0,03,completed
12,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,14,19,"(15,17);(6,20);(15,5);(7,18)",05,7,18,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(3,5);01:(9,0);02:(12,9);03:(13,13);04:(6,6);05:(13,24);06:(14,19);07:(9,10)",00:0;01:0;02:0;03:0;04:0;05:2;06:0;07:0,06,completed
13,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,4,15,"(10,6);(3,12);(6,22);(7,17)",,,,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(5,0);01:(3,4);02:(5,7);03:(5,10);04:(4,15);05:(4,18);06:(5,21);07:(5,24)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,04,completed
14,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,1,10,"(4,8);(2,12);(6,8);(20,8)",,,,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(1,0);01:(1,3);02:(1,7);03:(1,10);04:(0,14);05:(0,17);06:(1,21);07:(1,24)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,03,completed
15,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,23,1,"(7,8);(18,17);(10,7);(18,11)",02,10,7,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(22,0);01:(0,6);02:(3,16);03:(0,2);04:(23,1);05:(22,3);06:(20,15);07:(19,15)",00:0;01:1;02:1;03:0;04:0;05:0;06:1;07:0,04,completed
16,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,9,3,"(9,2);(4,7);(7,5);(14,3)",02,4,7,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(7,5);01:(10,9);02:(9,3);03:(1,11);04:(8,15);05:(7,14);06:(6,16);07:(6,17)",00:1;01:0;02:1;03:0;04:0;05:0;06:0;07:0,02,completed
17,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,1,19,"(15,11);(21,18);(8,16);(8,19)",05,21,18,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(17,8);01:(18,8);02:(1,13);03:(0,20);04:(1,20);05:(1,19);06:(3,22);07:(3,9)",00:1;01:0;02:0;03:0;04:0;05:2;06:0;07:1,05,completed
18,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,24,21,"(20,14);(16,11);(24,20);(24,24)",07,24,24,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(24,0);01:(23,4);02:(23,7);03:(24,10);04:(22,15);05:(22,18);06:(24,21);07:(24,24)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:1,06,completed
19,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,16,4,"(16,6);(5,6);(4,3);(17,9)",,,,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(17,0);01:(16,4);02:(16,7);03:(16,10);04:(15,15);05:(15,18);06:(17,21);07:(17,24)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,01,completed
20,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,7,23,"(7,24);(10,19);(11,23);(9,1)",07,7,24,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(7,2);01:(5,6);02:(7,9);03:(6,13);04:(5,17);05:(7,18);06:(7,23);07:(9,24)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:1,06,completed
21,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,3,11,"(8,9);(3,8);(12,11);(1,13)",03,12,11,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(2,3);01:(17,9);02:(3,11);03:(3,12);04:(21,12);05:(17,14);06:(0,19);07:(1,22)",00:0;01:0;02:0;03:1;04:0;05:0;06:0;07:0,02,completed
22,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,21,23,"(8,13);(23,22);(20,12);(17,9)",07,23,22,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(24,2);01:(19,6);02:(24,11);03:(20,14);04:(23,12);05:(22,19);06:(20,21);07:(21,23)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:1,07,completed
23,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,15,3,"(12,2);(7,6);(2,12);(13,7)",02,13,7,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(3,6);01:(3,7);02:(16,15);03:(15,3);04:(10,5);05:(15,18);06:(14,22);07:(2,19)",00:1;01:0;02:1;03:1;04:0;05:0;06:0;07:0,03,completed
24,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,20,24,"(9,11);(21,24);(11,24);(12,19)",07,11,24,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(9,5);01:(21,11);02:(20,24);03:(0,4);04:(0,1);05:(20,19);06:(21,20);07:(22,19)",00:0;01:0;02:1;03:1;04:0;05:1;06:1;07:1,02,completed
25,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,3,8,"(17,8);(14,9);(3,9);(6,5)",02,17,8,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(0,7);01:(15,3);02:(3,8);03:(15,1);04:(12,12);05:(1,9);06:(8,20);07:(3,23)",00:0;01:0;02:2;03:0;04:0;05:0;06:0;07:0,02,completed
26,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,17,18,"(12,19);(6,7);(15,4);(9,11)",02,6,7,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(19,0);01:(18,17);02:(20,9);03:(17,18);04:(14,23);05:(16,20);06:(13,23);07:(16,24)",00:0;01:0;02:2;03:0;04:0;05:1;06:0;07:1,03,completed
27,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,11,6,"(22,11);(8,7);(13,2);(11,14)",02,8,7,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(10,5);01:(6,9);02:(6,6);03:(11,6);04:(9,11);05:(7,12);06:(8,14);07:(9,23)",00:0;01:0;02:1;03:0;04:0;05:0;06:0;07:0,03,completed
28,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,22,10,"(15,8);(19,13);(16,11);(4,15)",04,4,15,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(22,10);01:(22,9);02:(19,0);03:(20,4);04:(22,14);05:(19,19);06:(21,12);07:(18,19)",00:0;01:0;02:0;03:0;04:3;05:0;06:2;07:0,00,completed
29,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,14,10,"(15,21);(5,8);(19,19);(9,6)",,,,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(13,0);01:(12,4);02:(13,7);03:(14,10);04:(12,15);05:(12,18);06:(13,21);07:(13,24)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,03,completed
30,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,22,8,"(17,7);(20,4);(21,10);(24,8)",02,17,7,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(8,3);01:(5,6);02:(13,12);03:(22,8);04:(7,9);05:(24,9);06:(22,15);07:(21,16)",00:0;01:0;02:1;03:1;04:0;05:0;06:0;07:0,03,completed
31,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,17,7,"(10,8);(11,18);(18,22);(11,11)",05,11,18,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(18,5);01:(15,0);02:(15,24);03:(17,7);04:(18,0);05:(17,12);06:(17,13);07:(16,16)",00:0;01:1;02:0;03:1;04:0;05:1;06:0;07:0,03,completed
32,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,9,1,"(5,1);(7,5);(2,5);(14,10)",03,14,10,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(23,2);01:(9,1);02:(23,18);03:(23,0);04:(6,2);05:(3,1);06:(24,20);07:(23,23)",00:0;01:1;02:0;03:1;04:0;05:1;06:0;07:0,01,completed
33,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,5,24,"(23,11);(23,2);(21,0);(19,24)",,,,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(4,0);01:(3,4);02:(4,7);03:(5,10);04:(3,15);05:(3,18);06:(4,21);07:(5,24)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,07,completed
34,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,24,11,"(8,5);(14,5);(23,10);(22,14)",03,23,10,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(21,3);01:(22,6);02:(24,11);03:(22,14);04:(22,11);05:(24,16);06:(24,17);07:(21,22)",00:0;01:0;02:0;03:2;04:1;05:0;06:0;07:0,02,completed
35,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,3,14,"(3,0);(9,3);(13,3);(6,22)",00,3,0,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(3,1);01:(1,2);02:(4,5);03:(0,6);04:(2,12);05:(3,14);06:(4,15);07:(0,20)",00:1;01:0;02:0;03:0;04:0;05:0;06:0;07:0,05,completed
36,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,24,10,"(16,7);(20,11);(10,16);(24,8)",02,16,7,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(6,11);01:(23,6);02:(23,5);03:(23,8);04:(2,8);05:(24,10);06:(22,14);07:(20,16)",00:0;01:0;02:1;03:0;04:0;05:0;06:1;07:0,05,completed
37,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,14,10,"(20,3);(16,12);(23,3);(13,6)",,,,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(14,0);01:(12,4);02:(14,7);03:(14,10);04:(12,15);05:(12,18);06:(13,21);07:(13,24)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,03,completed
