trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
27,known_visit,ACBBA,ideal,1.0,34,1156,24,10,acbba_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,17);(5,32);(24,32);(22,27);(2,14);(5,15);(32,12);(8,27);(25,24);(2,19)",10,True,73.47987302226068,73.47987302226068,00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0;09:0;10:3;11:0;12:0;13:1;14:0;15:0;16:0;17:2;18:0;19:0;20:0;21:2;22:2;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(4,0);(5,1);(4,3);(5,4);(9,8);(5,7);(3,9);(5,10);(4,11);(5,13);(15,17);(5,16);(4,17);(5,19);(4,20);(6,22);(4,23);(32,12);(5,26);(4,27);(3,29);(22,27);(24,32);(3,33)",3260,0,completed
28,known_visit,ACBBA,ideal,1.0,34,1156,24,10,acbba_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(2,6);(25,6);(29,4);(10,13);(23,2);(8,33);(16,32);(26,14);(25,17);(25,7)",10,True,62.13802269823268,62.13802269823268,00:0;01:1;02:2;03:0;04:1;05:1;06:0;07:2;08:0;09:0;10:0;11:0;12:1;13:0;14:0;15:0;16:0;17:0;18:0;19:0;20:0;21:1;22:0;23:1,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(11,2);(23,2);(29,4);(8,4);(4,6);(25,7);(4,9);(26,14);(4,11);(4,13);(4,14);(4,16);(25,17);(6,19);(4,20);(4,22);(2,23);(2,24);(4,26);(4,27);(2,29);(16,32);(8,32);(8,33)",2660,0,completed
29,known_visit,ACBBA,ideal,1.0,34,1156,24,10,acbba_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(18,19);(10,33);(7,0);(1,33);(14,31);(4,1);(7,26);(14,5);(10,12);(11,32)",10,True,45.65855803381919,45.65855803381919,00:1;01:1;02:1;03:1;04:0;05:0;06:0;07:0;08:0;09:0;10:0;11:0;12:2;13:1;14:0;15:0;16:0;17:0;18:0;19:0;20:1;21:0;22:1;23:1,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(9,0);(5,1);(10,12);(14,6);(3,6);(2,7);(2,9);(7,16);(4,11);(3,13);(3,14);(3,16);(10,33);(18,19);(5,20);(3,22);(4,23);(2,24);(3,26);(2,27);(14,31);(4,30);(11,32);(6,33)",1961,0,completed
30,known_visit,ACBBA,ideal,1.0,34,1156,24,10,acbba_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(28,8);(23,15);(28,19);(29,4);(20,7);(12,22);(24,15);(31,25);(5,5);(16,22)",10,True,58.46065468497181,58.46065468497181,00:0;01:0;02:1;03:0;04:0;05:1;06:0;07:2;08:0;09:2;10:0;11:0;12:1;13:0;14:0;15:1;16:1;17:0;18:0;19:1;20:0;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(2,0);(2,1);(5,5);(12,4);(19,6);(25,7);(3,9);(29,4);(2,11);(24,15);(3,14);(3,16);(28,19);(3,19);(4,20);(12,22);(16,22);(3,24);(3,26);(31,25);(3,29);(3,30);(3,32);(3,33)",2442,0,completed
31,known_visit,ACBBA,ideal,1.0,34,1156,24,10,acbba_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,2);(20,12);(17,22);(30,16);(28,19);(16,4);(21,16);(20,3);(29,9);(13,22)",10,True,82.9123194277424,82.9123194277424,00:1;01:1;02:1;03:0;04:0;05:0;06:0;07:0;08:2;09:0;10:0;11:2;12:0;13:1;14:0;15:2;16:0;17:0;18:0;19:0;20:0;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(16,4);(20,2);(20,3);(14,4);(20,8);(9,7);(18,9);(15,10);(21,16);(6,13);(6,14);(29,9);(15,17);(28,19);(6,20);(17,22);(8,23);(6,24);(3,26);(5,27);(4,29);(5,30);(5,32);(3,33)",3544,0,completed
32,known_visit,ACBBA,ideal,1.0,34,1156,24,10,acbba_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(25,22);(19,16);(2,33);(17,21);(19,27);(24,25);(25,6);(21,15);(25,24);(15,28)",10,True,81.28238197158298,81.28238197158298,00:0;01:0;02:0;03:1;04:1;05:0;06:0;07:0;08:1;09:0;10:0;11:0;12:3;13:0;14:0;15:0;16:0;17:0;18:1;19:1;20:1;21:0;22:0;23:1,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(16,3);(18,1);(4,3);(19,16);(25,6);(7,7);(19,11);(5,10);(21,15);(7,13);(5,14);(6,16);(25,24);(19,19);(5,20);(7,22);(23,23);(5,24);(24,25);(21,27);(17,27);(3,30);(15,29);(14,30)",3408,0,completed
33,known_visit,ACBBA,ideal,1.0,34,1156,24,10,acbba_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,9);(4,26);(3,32);(30,6);(2,30);(28,32);(17,6);(19,11);(12,26);(32,17)",10,True,73.67179772346303,73.67179772346303,00:0;01:0;02:0;03:1;04:2;05:0;06:0;07:1;08:0;09:0;10:0;11:0;12:1;13:0;14:0;15:0;16:0;17:0;18:1;19:0;20:1;21:1;22:1;23:1,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(17,0);(5,1);(4,3);(19,11);(30,6);(24,8);(7,9);(31,9);(5,11);(7,13);(6,14);(5,16);(32,16);(5,19);(5,20);(4,22);(5,23);(6,24);(8,26);(7,27);(12,26);(5,30);(6,32);(28,31)",3138,0,completed
34,known_visit,ACBBA,ideal,1.0,34,1156,24,10,acbba_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,6);(10,3);(14,22);(18,33);(24,22);(31,5);(18,6);(8,9);(25,33);(33,2)",10,True,96.16806518456804,96.16806518456804,00:0;01:2;02:1;03:0;04:2;05:0;06:0;07:3;08:0;09:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0;20:0;21:0;22:0;23:2,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(18,1);(24,22);(15,3);(14,4);(20,6);(7,5);(6,6);(33,2);(15,15);(14,20);(13,18);(9,16);(8,17);(13,19);(8,20);(9,22);(8,23);(10,24);(8,26);(8,27);(11,29);(10,30);(12,32);(25,33)",4112,0,completed
35,known_visit,ACBBA,ideal,1.0,34,1156,24,10,acbba_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(28,9);(30,28);(32,28);(18,24);(17,11);(2,10);(29,33);(11,11);(7,15);(32,5)",10,True,66.21208347951588,66.21208347951588,00:0;01:0;02:0;03:2;04:0;05:0;06:0;07:3;08:0;09:0;10:0;11:1;12:0;13:0;14:1;15:0;16:0;17:0;18:0;19:0;20:0;21:2;22:0;23:1,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(11,7);(17,3);(5,3);(17,11);(5,6);(8,7);(4,9);(32,5);(7,11);(3,13);(3,14);(7,14);(9,17);(3,19);(24,28);(5,22);(9,23);(4,24);(4,26);(11,27);(5,29);(32,28);(11,32);(29,33)",2779,0,completed
36,known_visit,ACBBA,ideal,1.0,34,1156,24,10,acbba_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(5,4);(26,16);(29,17);(13,10);(4,1);(2,3);(15,3);(22,12);(27,4);(20,15)",10,True,59.11543234157278,59.11543234157278,00:2;01:1;02:1;03:1;04:0;05:1;06:0;07:0;08:0;09:1;10:1;11:2;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0;20:0;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(27,4);(7,1);(14,3);(9,4);(7,6);(13,10);(11,9);(7,10);(8,11);(20,15);(22,12);(29,17);(5,17);(4,19);(6,20);(6,22);(5,23);(7,24);(7,26);(3,27);(5,29);(4,30);(4,32);(8,33)",2513,0,completed
37,known_visit,ACBBA,ideal,1.0,34,1156,24,10,acbba_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,29);(6,3);(21,27);(10,13);(10,26);(2,28);(23,10);(17,23);(4,17);(29,22)",10,True,76.18218056704839,76.18218056704839,00:1;01:0;02:0;03:1;04:0;05:0;06:0;07:1;08:1;09:0;10:0;11:3;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:1;20:1;21:0;22:0;23:1,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(10,26);(5,8);(4,11);(9,3);(3,7);(1,9);(11,10);(23,10);(11,13);(3,13);(6,14);(29,22);(3,17);(5,19);(1,22);(5,22);(6,23);(14,24);(7,26);(5,28);(15,29);(5,30);(4,32);(21,27)",3303,0,completed
38,known_visit,ACBBA,ideal,1.0,34,1156,24,10,acbba_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(33,12);(33,15);(22,7);(30,10);(5,19);(27,13);(8,8);(12,28);(15,2);(11,8)",10,True,69.42271682593822,69.42271682593822,00:1;01:0;02:0;03:0;04:2;05:0;06:0;07:3;08:0;09:1;10:0;11:1;12:0;13:1;14:0;15:0;16:0;17:0;18:0;19:0;20:0;21:0;22:1;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(16,10);(6,2);(8,5);(5,4);(14,8);(10,8);(11,9);(33,12);(10,11);(30,12);(7,15);(33,15);(8,18);(7,19);(8,20);(24,22);(8,23);(4,24);(7,26);(6,27);(6,29);(6,28);(12,26);(8,33)",2909,0,completed
39,known_visit,ACBBA,ideal,1.0,34,1156,24,10,acbba_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(16,17);(20,16);(23,6);(25,15);(29,27);(23,8);(31,13);(19,24);(9,4);(2,18)",10,True,60.897500913361824,60.897500913361824,00:0;01:0;02:0;03:3;04:0;05:0;06:0;07:0;08:0;09:0;10:0;11:1;12:3;13:1;14:1;15:0;16:0;17:0;18:0;19:0;20:0;21:1;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(9,0);(23,3);(15,3);(23,8);(4,6);(8,7);(7,9);(5,10);(7,11);(7,13);(7,14);(20,16);(31,13);(3,18);(19,24);(9,22);(3,22);(5,24);(5,26);(7,27);(4,29);(29,27);(5,32);(4,33)",2549,0,completed
40,known_visit,ACBBA,ideal,1.0,34,1156,24,10,acbba_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,32);(5,25);(3,23);(6,31);(15,13);(23,16);(32,13);(22,26);(29,33);(12,11)",10,True,67.2403382859105,67.2403382859105,00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:4;09:0;10:0;11:0;12:0;13:0;14:0;15:2;16:1;17:0;18:1;19:0;20:0;21:0;22:0;23:2,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(11,0);(15,3);(3,3);(3,4);(5,9);(4,7);(1,9);(2,10);(32,13);(3,13);(3,14);(3,16);(3,17);(3,19);(2,20);(6,31);(4,23);(3,24);(22,26);(3,27);(3,29);(2,30);(3,32);(32,32)",2976,0,completed
41,known_visit,ACBBA,ideal,1.0,34,1156,24,10,acbba_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(33,3);(19,23);(29,19);(7,29);(14,33);(20,2);(30,25);(14,25);(7,1);(1,27)",10,True,82.9515699491542,82.9515699491542,00:0;01:1;02:0;03:0;04:2;05:0;06:0;07:0;08:0;09:0;10:0;11:0;12:0;13:0;14:1;15:0;16:0;17:0;18:0;19:1;20:0;21:0;22:4;23:1,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(8,0);(7,1);(8,9);(6,19);(33,3);(4,7);(2,9);(3,10);(4,11);(3,13);(4,14);(8,16);(4,17);(8,19);(19,23);(2,22);(11,23);(5,24);(5,26);(5,27);(2,29);(3,30);(29,19);(14,33)",3671,0,completed
42,known_visit,ACBBA,ideal,1.0,34,1156,24,10,acbba_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(11,32);(21,13);(10,16);(12,22);(27,14);(2,23);(27,21);(16,7);(20,21);(8,9)",10,True,58.81218344255954,58.81218344255954,00:0;01:0;02:0;03:0;04:3;05:0;06:2;07:0;08:0;09:0;10:0;11:0;12:0;13:0;14:0;15:1;16:3;17:0;18:0;19:0;20:0;21:0;22:1;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(8,0);(15,1);(9,9);(6,4);(27,14);(4,7);(12,21);(5,10);(4,11);(4,13);(7,14);(5,16);(5,17);(6,19);(6,20);(12,22);(27,21);(5,24);(5,26);(6,27);(7,29);(5,30);(11,32);(4,33)",2513,0,completed
43,known_visit,ACBBA,ideal,1.0,34,1156,24,10,acbba_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(7,22);(30,0);(14,3);(15,1);(10,17);(9,7);(13,30);(3,2);(15,8);(3,9)",10,True,57.87796122416574,57.87796122416574,00:0;01:2;02:1;03:2;04:0;05:0;06:1;07:0;08:1;09:0;10:0;11:0;12:1;13:0;14:0;15:1;16:0;17:0;18:0;19:0;20:0;21:0;22:1;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(8,0);(9,7);(14,3);(30,0);(3,6);(7,7);(5,9);(5,10);(15,8);(5,13);(6,14);(8,16);(10,17);(3,19);(6,20);(7,22);(5,23);(6,24);(5,26);(4,27);(6,29);(4,30);(13,30);(2,33)",2517,0,completed
44,known_visit,ACBBA,ideal,1.0,34,1156,24,10,acbba_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(3,4);(15,1);(20,24);(31,27);(14,31);(10,3);(12,24);(10,10);(19,1);(16,16)",10,True,69.99895394033648,69.99895394033648,00:0;01:2;02:0;03:1;04:2;05:0;06:0;07:0;08:0;09:0;10:0;11:1;12:0;13:0;14:0;15:0;16:1;17:0;18:0;19:2;20:0;21:0;22:1;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(19,0);(19,1);(10,4);(10,10);(10,3);(2,7);(4,9);(4,10);(2,11);(6,13);(10,12);(16,16);(3,17);(9,18);(3,20);(2,22);(12,24);(2,24);(2,26);(31,27);(16,29);(7,30);(14,31);(7,33)",3045,0,completed
45,known_visit,ACBBA,ideal,1.0,34,1156,24,10,acbba_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(26,4);(12,4);(11,3);(14,27);(2,22);(3,27);(23,24);(17,9);(3,17);(5,4)",10,True,44.90495142868996,44.90495142868996,00:0;01:0;02:3;03:1;04:0;05:0;06:1;07:0;08:0;09:0;10:0;11:0;12:1;13:0;14:0;15:1;16:0;17:0;18:1;19:2;20:0;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(5,0);(11,1);(26,4);(5,4);(5,6);(5,7);(17,9);(4,10);(4,11);(4,13);(5,14);(4,16);(3,17);(5,19);(4,20);(5,22);(5,23);(5,24);(23,24);(14,27);(4,29);(4,30);(4,32);(3,33)",1936,0,completed
46,known_visit,ACBBA,ideal,1.0,34,1156,24,10,acbba_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(31,2);(30,4);(6,23);(25,14);(11,33);(30,8);(24,32);(18,16);(22,3);(15,22)",10,True,54.10755195968265,54.10755195968265,00:0;01:1;02:0;03:2;04:0;05:0;06:1;07:0;08:0;09:0;10:1;11:1;12:0;13:1;14:0;15:0;16:0;17:0;18:1;19:0;20:0;21:0;22:1;23:1,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(11,0);(22,3);(12,3);(31,2);(5,6);(5,7);(30,8);(6,10);(5,11);(3,13);(25,14);(18,16);(5,17);(15,22);(5,20);(4,22);(4,23);(5,24);(6,23);(4,27);(4,29);(4,30);(24,32);(12,33)",2232,0,completed
47,known_visit,ACBBA,ideal,1.0,34,1156,24,10,acbba_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,14);(27,28);(25,15);(13,23);(20,25);(2,3);(4,21);(6,13);(1,2);(15,15)",10,True,57.71802107695136,57.71802107695136,00:0;01:1;02:1;03:0;04:0;05:3;06:0;07:0;08:0;09:1;10:0;11:0;12:0;13:1;14:0;15:3;16:0;17:0;18:0;19:0;20:0;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(11,0);(10,14);(6,3);(5,4);(6,6);(25,15);(4,9);(4,10);(3,11);(6,13);(3,15);(2,18);(4,17);(4,21);(3,21);(27,28);(6,23);(5,24);(5,26);(5,27);(5,29);(4,30);(2,30);(3,33)",2528,0,completed
48,known_visit,ACBBA,ideal,1.0,34,1156,24,10,acbba_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(22,6);(6,16);(29,12);(27,23);(15,4);(4,31);(13,6);(9,23);(16,17);(20,3)",10,True,73.54380797567795,73.54380797567795,00:0;01:0;02:0;03:1;04:0;05:3;06:0;07:0;08:0;09:0;10:0;11:1;12:0;13:0;14:0;15:0;16:0;17:2;18:0;19:2;20:0;21:0;22:1;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(8,0);(13,2);(10,3);(15,4);(5,7);(20,3);(7,12);(7,10);(7,11);(7,13);(6,15);(6,16);(9,17);(6,18);(7,20);(5,21);(6,22);(16,17);(3,26);(29,12);(5,29);(5,30);(5,31);(5,32)",3202,0,completed
49,known_visit,ACBBA,ideal,1.0,34,1156,24,10,acbba_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(13,7);(7,5);(30,25);(2,21);(18,24);(2,2);(24,30);(11,27);(11,1);(14,12)",10,True,61.99348368816354,61.99348368816354,00:3;01:1;02:0;03:1;04:1;05:0;06:0;07:0;08:0;09:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:1;18:0;19:1;20:0;21:0;22:2;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(14,12);(3,2);(4,3);(2,21);(7,5);(6,7);(3,9);(8,10);(7,11);(8,13);(5,14);(4,16);(4,17);(4,19);(4,20);(11,24);(17,22);(18,23);(5,26);(13,24);(3,29);(4,30);(30,25);(2,31)",2670,0,completed
