target_count,algorithm,selection_metric,candidate_set,candidate_horizons,horizon,eligible,mean_response,standard_error,selected_horizon,selected,paired_trial_n,normalization,analysis_scope
20,ACBBA,total_team_steps,all_horizons,1;2;3;5;8;12,12,1,134.28,3.69313326774615,2,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,ACBBA,total_team_steps,exclude_horizon_1,2;3;5;8;12,1,0,121.34,3.13697306332075,2,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,ACBBA,total_team_steps,exclude_horizon_1,2;3;5;8;12,2,1,113.78,2.82121132376384,2,1,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,ACBBA,total_team_steps,exclude_horizon_1,2;3;5;8;12,3,1,120.5,2.74529901225106,2,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,ACBBA,total_team_steps,exclude_horizon_1,2;3;5;8;12,5,1,122.74,2.70664614113728,2,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,ACBBA,total_team_steps,exclude_horizon_1,2;3;5;8;12,8,1,132.96,3.20064056088777,2,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,ACBBA,total_team_steps,exclude_horizon_1,2;3;5;8;12,12,1,134.28,3.69313326774615,2,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DGA,max_robot_steps,all_horizons,1;2;3;5;8;12,1,1,33.54,0.953904257949053,5,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DGA,max_robot_steps,all_horizons,1;2;3;5;8;12,2,1,35.34,1.03187531546533,5,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DGA,max_robot_steps,all_horizons,1;2;3;5;8;12,3,1,33.54,1.07622798080456,5,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DGA,max_robot_steps,all_horizons,1;2;3;5;8;12,5,1,32.88,0.694790136180223,5,1,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DGA,max_robot_steps,all_horizons,1;2;3;5;8;12,8,1,33.58,0.77496236467758,5,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DGA,max_robot_steps,all_horizons,1;2;3;5;8;12,12,1,34.06,0.91256050027747,5,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DGA,max_robot_steps,exclude_horizon_1,2;3;5;8;12,1,0,33.54,0.953904257949053,5,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DGA,max_robot_steps,exclude_horizon_1,2;3;5;8;12,2,1,35.34,1.03187531546533,5,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DGA,max_robot_steps,exclude_horizon_1,2;3;5;8;12,3,1,33.54,1.07622798080456,5,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DGA,max_robot_steps,exclude_horizon_1,2;3;5;8;12,5,1,32.88,0.694790136180223,5,1,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DGA,max_robot_steps,exclude_horizon_1,2;3;5;8;12,8,1,33.58,0.77496236467758,5,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DGA,max_robot_steps,exclude_horizon_1,2;3;5;8;12,12,1,34.06,0.91256050027747,5,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DGA,total_team_steps,all_horizons,1;2;3;5;8;12,1,1,128.6,3.85918817024168,5,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DGA,total_team_steps,all_horizons,1;2;3;5;8;12,2,1,135.74,3.92493312044931,5,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DGA,total_team_steps,all_horizons,1;2;3;5;8;12,3,1,127.52,4.25073327007627,5,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DGA,total_team_steps,all_horizons,1;2;3;5;8;12,5,1,126.24,2.63472326187527,5,1,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DGA,total_team_steps,all_horizons,1;2;3;5;8;12,8,1,127.94,3.01445406887107,5,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DGA,total_team_steps,all_horizons,1;2;3;5;8;12,12,1,127.18,3.62006906011474,5,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DGA,total_team_steps,exclude_horizon_1,2;3;5;8;12,1,0,128.6,3.85918817024168,5,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DGA,total_team_steps,exclude_horizon_1,2;3;5;8;12,2,1,135.74,3.92493312044931,5,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DGA,total_team_steps,exclude_horizon_1,2;3;5;8;12,3,1,127.52,4.25073327007627,5,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DGA,total_team_steps,exclude_horizon_1,2;3;5;8;12,5,1,126.24,2.63472326187527,5,1,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DGA,total_team_steps,exclude_horizon_1,2;3;5;8;12,8,1,127.94,3.01445406887107,5,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DGA,total_team_steps,exclude_horizon_1,2;3;5;8;12,12,1,127.18,3.62006906011474,5,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DMCHBA,max_robot_steps,all_horizons,1;2;3;5;8;12,1,1,30.94,0.884741016719959,12,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DMCHBA,max_robot_steps,all_horizons,1;2;3;5;8;12,2,1,30.8,1.01036297108185,12,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DMCHBA,max_robot_steps,all_horizons,1;2;3;5;8;12,3,1,30.6,0.871779788708135,12,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DMCHBA,max_robot_steps,all_horizons,1;2;3;5;8;12,5,1,30.82,0.878388676308311,12,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DMCHBA,max_robot_steps,all_horizons,1;2;3;5;8;12,8,1,30.46,0.815434444534528,12,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DMCHBA,max_robot_steps,all_horizons,1;2;3;5;8;12,12,1,30.4,0.822090830342568,12,1,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DMCHBA,max_robot_steps,exclude_horizon_1,2;3;5;8;12,1,0,30.94,0.884741016719959,12,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DMCHBA,max_robot_steps,exclude_horizon_1,2;3;5;8;12,2,1,30.8,1.01036297108185,12,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DMCHBA,max_robot_steps,exclude_horizon_1,2;3;5;8;12,3,1,30.6,0.871779788708135,12,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DMCHBA,max_robot_steps,exclude_horizon_1,2;3;5;8;12,5,1,30.82,0.878388676308311,12,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DMCHBA,max_robot_steps,exclude_horizon_1,2;3;5;8;12,8,1,30.46,0.815434444534528,12,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DMCHBA,max_robot_steps,exclude_horizon_1,2;3;5;8;12,12,1,30.4,0.822090830342568,12,1,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DMCHBA,total_team_steps,all_horizons,1;2;3;5;8;12,1,1,113.5,3.19191687443977,12,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DMCHBA,total_team_steps,all_horizons,1;2;3;5;8;12,2,1,114.96,3.42878987399345,12,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DMCHBA,total_team_steps,all_horizons,1;2;3;5;8;12,3,1,114.1,3.04425688797775,12,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DMCHBA,total_team_steps,all_horizons,1;2;3;5;8;12,5,1,114.52,2.78724475662496,12,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DMCHBA,total_team_steps,all_horizons,1;2;3;5;8;12,8,1,113.26,2.64356451279959,12,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DMCHBA,total_team_steps,all_horizons,1;2;3;5;8;12,12,1,113.08,2.66390690528029,12,1,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DMCHBA,total_team_steps,exclude_horizon_1,2;3;5;8;12,1,0,113.5,3.19191687443977,12,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DMCHBA,total_team_steps,exclude_horizon_1,2;3;5;8;12,2,1,114.96,3.42878987399345,12,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DMCHBA,total_team_steps,exclude_horizon_1,2;3;5;8;12,3,1,114.1,3.04425688797775,12,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DMCHBA,total_team_steps,exclude_horizon_1,2;3;5;8;12,5,1,114.52,2.78724475662496,12,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DMCHBA,total_team_steps,exclude_horizon_1,2;3;5;8;12,8,1,113.26,2.64356451279959,12,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,DMCHBA,total_team_steps,exclude_horizon_1,2;3;5;8;12,12,1,113.08,2.66390690528029,12,1,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,HIPC,max_robot_steps,all_horizons,1;2;3;5;8;12,1,1,31.4,1.03279555898864,1,1,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,HIPC,max_robot_steps,all_horizons,1;2;3;5;8;12,2,1,32.52,1.07915090078574,1,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,HIPC,max_robot_steps,all_horizons,1;2;3;5;8;12,3,1,32.7,1.13541475535007,1,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,HIPC,max_robot_steps,all_horizons,1;2;3;5;8;12,5,1,35.84,0.83152470398259,1,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,HIPC,max_robot_steps,all_horizons,1;2;3;5;8;12,8,1,41.4,1.40801278403287,1,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,HIPC,max_robot_steps,all_horizons,1;2;3;5;8;12,12,1,45.14,1.68090253534621,1,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,HIPC,max_robot_steps,exclude_horizon_1,2;3;5;8;12,1,0,31.4,1.03279555898864,2,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,HIPC,max_robot_steps,exclude_horizon_1,2;3;5;8;12,2,1,32.52,1.07915090078574,2,1,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,HIPC,max_robot_steps,exclude_horizon_1,2;3;5;8;12,3,1,32.7,1.13541475535007,2,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,HIPC,max_robot_steps,exclude_horizon_1,2;3;5;8;12,5,1,35.84,0.83152470398259,2,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,HIPC,max_robot_steps,exclude_horizon_1,2;3;5;8;12,8,1,41.4,1.40801278403287,2,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,HIPC,max_robot_steps,exclude_horizon_1,2;3;5;8;12,12,1,45.14,1.68090253534621,2,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,HIPC,total_team_steps,all_horizons,1;2;3;5;8;12,1,1,114.34,2.78533660443401,8,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,HIPC,total_team_steps,all_horizons,1;2;3;5;8;12,2,1,111.2,3.0255853428166,8,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,HIPC,total_team_steps,all_horizons,1;2;3;5;8;12,3,1,107.98,3.0450068418095,8,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,HIPC,total_team_steps,all_horizons,1;2;3;5;8;12,5,1,104.02,2.88609886640542,8,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,HIPC,total_team_steps,all_horizons,1;2;3;5;8;12,8,1,95.06,2.31702395326419,8,1,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,HIPC,total_team_steps,all_horizons,1;2;3;5;8;12,12,1,96.14,2.77571612381382,8,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,HIPC,total_team_steps,exclude_horizon_1,2;3;5;8;12,1,0,114.34,2.78533660443401,8,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,HIPC,total_team_steps,exclude_horizon_1,2;3;5;8;12,2,1,111.2,3.0255853428166,8,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,HIPC,total_team_steps,exclude_horizon_1,2;3;5;8;12,3,1,107.98,3.0450068418095,8,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,HIPC,total_team_steps,exclude_horizon_1,2;3;5;8;12,5,1,104.02,2.88609886640542,8,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,HIPC,total_team_steps,exclude_horizon_1,2;3;5;8;12,8,1,95.06,2.31702395326419,8,1,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,HIPC,total_team_steps,exclude_horizon_1,2;3;5;8;12,12,1,96.14,2.77571612381382,8,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,PI,max_robot_steps,all_horizons,1;2;3;5;8;12,1,1,33.72,1.08592510484533,1,1,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,PI,max_robot_steps,all_horizons,1;2;3;5;8;12,2,1,34.58,0.755358634468864,1,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,PI,max_robot_steps,all_horizons,1;2;3;5;8;12,3,1,36.12,1.17199260520989,1,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,PI,max_robot_steps,all_horizons,1;2;3;5;8;12,5,1,41.8,1.1,1,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,PI,max_robot_steps,all_horizons,1;2;3;5;8;12,8,1,48.28,1.78374138633753,1,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,PI,max_robot_steps,all_horizons,1;2;3;5;8;12,12,1,50.58,1.56303124302321,1,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,PI,max_robot_steps,exclude_horizon_1,2;3;5;8;12,1,0,33.72,1.08592510484533,2,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,PI,max_robot_steps,exclude_horizon_1,2;3;5;8;12,2,1,34.58,0.755358634468864,2,1,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,PI,max_robot_steps,exclude_horizon_1,2;3;5;8;12,3,1,36.12,1.17199260520989,2,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,PI,max_robot_steps,exclude_horizon_1,2;3;5;8;12,5,1,41.8,1.1,2,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,PI,max_robot_steps,exclude_horizon_1,2;3;5;8;12,8,1,48.28,1.78374138633753,2,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,PI,max_robot_steps,exclude_horizon_1,2;3;5;8;12,12,1,50.58,1.56303124302321,2,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,PI,total_team_steps,all_horizons,1;2;3;5;8;12,1,1,127.9,3.54400902933387,3,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,PI,total_team_steps,all_horizons,1;2;3;5;8;12,2,1,124.38,2.87043550702676,3,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,PI,total_team_steps,all_horizons,1;2;3;5;8;12,3,1,123.18,3.25216338252965,3,1,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,PI,total_team_steps,all_horizons,1;2;3;5;8;12,5,1,129.9,3.13129366237023,3,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,PI,total_team_steps,all_horizons,1;2;3;5;8;12,8,1,133.64,3.29956057680413,3,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,PI,total_team_steps,all_horizons,1;2;3;5;8;12,12,1,133.16,3.00828300973606,3,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,PI,total_team_steps,exclude_horizon_1,2;3;5;8;12,1,0,127.9,3.54400902933387,3,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,PI,total_team_steps,exclude_horizon_1,2;3;5;8;12,2,1,124.38,2.87043550702676,3,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,PI,total_team_steps,exclude_horizon_1,2;3;5;8;12,3,1,123.18,3.25216338252965,3,1,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,PI,total_team_steps,exclude_horizon_1,2;3;5;8;12,5,1,129.9,3.13129366237023,3,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,PI,total_team_steps,exclude_horizon_1,2;3;5;8;12,8,1,133.64,3.29956057680413,3,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
20,PI,total_team_steps,exclude_horizon_1,2;3;5;8;12,12,1,133.16,3.00828300973606,3,0,25,equal-weight ideal/Bernoulli mean within each paired trial,pilot/exploratory; selected on the same 25 paired scenarios summarized here
