transfer_row_id,target_count,algorithm,comm_label,effort_selected_horizon,makespan_selected_horizon,metric,metric_display,paired_n,effort_selected_mean,makespan_selected_mean,mean_paired_difference_effort_minus_makespan,median_paired_difference_effort_minus_makespan,percent_change_effort_vs_makespan,makespan_penalty_pct,paired_bootstrap_difference_ci95_lower,paired_bootstrap_difference_ci95_upper,paired_bootstrap_percent_change_ci95_lower,paired_bootstrap_percent_change_ci95_upper,wilcoxon_raw_p_value,holm_p_value,rank_biserial_effort_minus_makespan,scope
97,5,PI,ideal,3,1,allocation_messages,Allocation messages,25,24.04,16.64,7.4,5,44.4711538461538,NaN,4.76,10.12,26.3595486856543,66.7588561146002,0.000130713195535738,0.000653565977678689,0.873846153846154,pilot/exploratory paired effort-selected minus makespan-selected contrast
99,5,PI,ideal,3,1,allocator_time_ms,Allocator computation time (ms),25,107.83144,40.523692,67.307748,71.4347,166.094806958853,NaN,53.7646264,79.8416896,116.4439274084,224.191452342735,1.57051000197501e-05,6.14516110512422e-05,0.987692307692308,pilot/exploratory paired effort-selected minus makespan-selected contrast
91,5,PI,ideal,3,1,final_completion_time,Final simulated mission-completion time (s),25,44.3422139087419,32.4278665146545,11.9143473940874,13.1815122751424,36.741076964478,NaN,8.45447239743031,15.3777068162271,25.7672561582739,48.2376543899064,3.62430511828126e-05,0.00014497220473125,0.944615384615385,pilot/exploratory paired effort-selected minus makespan-selected contrast
96,5,PI,ideal,3,1,max_individual_steps,Maximum individual movement workload (steps),25,26.36,19.56,6.8,8,34.7648261758691,NaN,4.8,8.72,24.2771738515661,44.9394453876627,9.19484310623541e-05,0.000367793724249417,0.96969696969697,pilot/exploratory paired effort-selected minus makespan-selected contrast
90,5,PI,ideal,3,1,max_robot_steps,Makespan (maximum robot steps),25,26.36,19.56,6.8,8,34.7648261758691,34.7648261758691,4.8,8.72,24.3800361570248,44.8802993709662,9.19484310623541e-05,0.000367793724249417,0.96969696969697,pilot/exploratory paired effort-selected minus makespan-selected contrast
95,5,PI,ideal,3,1,max_target_workload,Maximum target workload on one robot,25,2.88,2.44,0.44,0,18.0327868852459,NaN,0.16,0.72,6.06060606060606,32.1428571428571,0.016357421875,0.0654296875,0.736263736263736,pilot/exploratory paired effort-selected minus makespan-selected contrast
93,5,PI,ideal,3,1,movement_workload_gini,Movement-workload Gini,25,0.442738065609801,0.162884985761178,0.279853079848623,0.313616071428571,171.81023686182,NaN,0.241241119997228,0.317927181396556,125.179841952421,235.873044688345,1.22903222102484e-05,6.14516110512422e-05,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
92,5,PI,ideal,3,1,target_workload_gini,Target-workload Gini,25,0.47,0.346,0.124,0.0999999999999999,35.8381502890173,NaN,0.064,0.188,16.7596302904443,62.5850340136055,0.00121587296561887,0.00486349186247547,0.842105263157895,pilot/exploratory paired effort-selected minus makespan-selected contrast
98,5,PI,ideal,3,1,total_messages,Total messages,25,117.12,137.48,-20.36,-17,-14.8094268257201,NaN,-29.84,-11.559,-20.3811487623218,-8.90225117690368,0.000629152592010892,0.00251661036804357,-0.781538461538462,pilot/exploratory paired effort-selected minus makespan-selected contrast
89,5,PI,ideal,3,1,total_team_steps,Total team steps,25,43.12,56.84,-13.72,-11,-24.1379310344828,NaN,-17.92,-9.83900000000001,-29.6393578856546,-18.3686238241539,2.06453491699544e-05,8.25813966798176e-05,-0.993333333333333,pilot/exploratory paired effort-selected minus makespan-selected contrast
126,10,ACBBA,bernoulli_025,8,1,active_robot_count,Active robots completing at least one target,25,3.84,3.76,0.08,0,2.12765957446808,NaN,-0.12,0.28,-3.15789473684209,7.95683124346915,0.7265625,1,0.25,pilot/exploratory paired effort-selected minus makespan-selected contrast
129,10,ACBBA,bernoulli_025,8,1,allocation_messages,Allocation messages,25,370.2,109.8,260.4,263,237.158469945355,NaN,230.958,289.962,207.002447438674,267.821270322495,1.22791853613367e-05,6.08965931989039e-05,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
123,10,ACBBA,bernoulli_025,8,1,final_completion_time,Final simulated mission-completion time (s),25,51.2698087334451,42.6886208082766,8.58118792516848,8.64583718649363,20.1018158063911,NaN,4.99118047518414,12.3482693296617,11.7110644904565,28.868990235949,0.000295766913944783,0.000887300741834348,0.827692307692308,pilot/exploratory paired effort-selected minus makespan-selected contrast
128,10,ACBBA,bernoulli_025,8,1,max_individual_steps,Maximum individual movement workload (steps),25,29.04,25.08,3.96,2,15.7894736842105,NaN,2.08,5.8,8.24256962090834,23.2748639293949,0.000692739300974296,0.00207821790292289,0.786666666666667,pilot/exploratory paired effort-selected minus makespan-selected contrast
122,10,ACBBA,bernoulli_025,8,1,max_robot_steps,Makespan (maximum robot steps),25,29.04,25.08,3.96,2,15.7894736842105,15.7894736842105,2.12,5.84,8.35882253551924,23.3119217643462,0.000692739300974296,0.00207821790292289,0.786666666666667,pilot/exploratory paired effort-selected minus makespan-selected contrast
127,10,ACBBA,bernoulli_025,8,1,max_target_workload,Maximum target workload on one robot,25,4.04,4.44,-0.4,0,-9.00900900900902,NaN,-0.84,0,-18.018018018018,0,0.0966796875,0.2900390625,-0.523809523809524,pilot/exploratory paired effort-selected minus makespan-selected contrast
125,10,ACBBA,bernoulli_025,8,1,movement_workload_gini,Movement-workload Gini,25,0.118699067191957,0.07366884310179,0.0450302240901667,0.0319220430107525,61.1251951221053,NaN,0.0117599096701894,0.0796709113392052,13.1938508693308,136.272692305255,0.0214175917707258,0.0642527753121773,0.526153846153846,pilot/exploratory paired effort-selected minus makespan-selected contrast
124,10,ACBBA,bernoulli_025,8,1,target_workload_gini,Target-workload Gini,25,0.244,0.312,-0.068,-0.05,-21.7948717948718,NaN,-0.12,-0.016,-37.0135882635883,-5.36882790028763,0.0216962604417528,0.0650887813252585,-0.557312252964427,pilot/exploratory paired effort-selected minus makespan-selected contrast
130,10,ACBBA,bernoulli_025,8,1,total_messages,Total messages,25,569.84,305.64,264.2,271,86.4415652401518,NaN,230,299.28,74.639163966248,98.6112609298798,1.22791853613367e-05,6.13959268066834e-05,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
121,10,ACBBA,bernoulli_025,8,1,total_team_steps,Total team steps,25,94.52,94.52,0,4,0,NaN,-6.56,6.32,-6.85053104973047,6.75162288957979,0.924943691744091,1,0.0215384615384615,pilot/exploratory paired effort-selected minus makespan-selected contrast
116,10,ACBBA,ideal,8,1,active_robot_count,Active robots completing at least one target,25,3.52,3.88,-0.36,0,-9.27835051546392,NaN,-0.6,-0.12,-15.625,-3.09278350515464,0.01953125,0.05859375,-0.818181818181818,pilot/exploratory paired effort-selected minus makespan-selected contrast
119,10,ACBBA,ideal,8,1,allocation_messages,Allocation messages,25,252.08,123.24,128.84,111,104.543979227524,NaN,97.72,163,79.1950613213203,132.563527280178,1.22791853613367e-05,6.10072727997164e-05,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
113,10,ACBBA,ideal,8,1,final_completion_time,Final simulated mission-completion time (s),25,53.0317551089314,40.3467867815502,12.6849683273813,8.94454250849434,31.4398477283,NaN,7.05779757730742,18.5475132783082,17.6655231212492,45.7087088480276,0.00040277492946398,0.00120832478839194,0.809230769230769,pilot/exploratory paired effort-selected minus makespan-selected contrast
118,10,ACBBA,ideal,8,1,max_individual_steps,Maximum individual movement workload (steps),25,30.44,23.8,6.64,4,27.8991596638656,NaN,3.56,9.84099999999999,15.0079526916803,41.3199060177244,0.00135535610865686,0.00406606832597057,0.778656126482213,pilot/exploratory paired effort-selected minus makespan-selected contrast
112,10,ACBBA,ideal,8,1,max_robot_steps,Makespan (maximum robot steps),25,30.44,23.8,6.64,4,27.8991596638656,27.8991596638656,3.52,9.92,14.8893881190836,41.3682072074139,0.00135535610865686,0.00406606832597057,0.778656126482213,pilot/exploratory paired effort-selected minus makespan-selected contrast
117,10,ACBBA,ideal,8,1,max_target_workload,Maximum target workload on one robot,25,5,4,1,1,25,NaN,0.48,1.52,11.7647058823529,40,0.00191693425400257,0.00575080276200772,0.843137254901961,pilot/exploratory paired effort-selected minus makespan-selected contrast
115,10,ACBBA,ideal,8,1,movement_workload_gini,Movement-workload Gini,25,0.282601507550178,0.0692574669969359,0.213344040553242,0.184178743961353,308.04482145251,NaN,0.154929182283677,0.275036220167951,220.985996763097,405.728573922945,1.77348399029039e-05,6.14516110512422e-05,0.981538461538462,pilot/exploratory paired effort-selected minus makespan-selected contrast
114,10,ACBBA,ideal,8,1,target_workload_gini,Target-workload Gini,25,0.346,0.244,0.102,0.1,41.8032786885246,NaN,0.04,0.166,14.9253731343284,77.5700934579439,0.00649676415173316,0.0194902924551995,0.69047619047619,pilot/exploratory paired effort-selected minus makespan-selected contrast
120,10,ACBBA,ideal,8,1,total_messages,Total messages,25,392.84,294.72,98.12,83,33.2926167209555,NaN,59.319,139.803,20.2777701788346,47.2915573576125,0.000156455781372837,0.000782278906864183,0.864615384615385,pilot/exploratory paired effort-selected minus makespan-selected contrast
111,10,ACBBA,ideal,8,1,total_team_steps,Total team steps,25,65.76,81.8,-16.04,-16,-19.6088019559902,NaN,-20.64,-11.36,-25.0976690652332,-13.9164459559446,4.09799804841113e-05,0.000122939941452334,-0.956666666666667,pilot/exploratory paired effort-selected minus makespan-selected contrast
146,10,DGA,bernoulli_025,1,3,active_robot_count,Active robots completing at least one target,25,3.92,3.84,0.08,0,2.08333333333333,NaN,0,0.2,0,5.3763440860215,0.5,1,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
149,10,DGA,bernoulli_025,1,3,allocation_messages,Allocation messages,25,54.16,117.4,-63.24,-57,-53.8671209540034,NaN,-76.2,-50.64,-59.0880870645476,-47.7672005824536,1.22791853613367e-05,6.08965931989039e-05,-1,pilot/exploratory paired effort-selected minus makespan-selected contrast
143,10,DGA,bernoulli_025,1,3,final_completion_time,Final simulated mission-completion time (s),25,39.1309656020426,36.4954009367998,2.63556466524283,0.251982189627043,7.22163504877484,NaN,-0.337578649896122,5.78495318269964,-0.929137103553568,15.8817575242965,0.13534988381758,0.27069976763516,0.341538461538462,pilot/exploratory paired effort-selected minus makespan-selected contrast
148,10,DGA,bernoulli_025,1,3,max_individual_steps,Maximum individual movement workload (steps),25,23.24,21.68,1.56,0,7.19557195571956,NaN,-0.12,3.32,-0.547495387823857,15.4122028213475,0.128173828125,0.25634765625,0.466666666666667,pilot/exploratory paired effort-selected minus makespan-selected contrast
142,10,DGA,bernoulli_025,1,3,max_robot_steps,Makespan (maximum robot steps),25,23.24,21.68,1.56,0,7.19557195571956,7.19557195571956,-0.12,3.36,-0.546473016632764,15.4850746268657,0.128173828125,0.25634765625,0.466666666666667,pilot/exploratory paired effort-selected minus makespan-selected contrast
147,10,DGA,bernoulli_025,1,3,max_target_workload,Maximum target workload on one robot,25,3.64,3.84,-0.2,0,-5.20833333333333,NaN,-0.44,0.04,-11.4583333333333,1.08695652173914,0.234375,0.46875,-0.555555555555556,pilot/exploratory paired effort-selected minus makespan-selected contrast
145,10,DGA,bernoulli_025,1,3,movement_workload_gini,Movement-workload Gini,25,0.118410854954976,0.105549834271642,0.0128610206833341,0.0085777894185437,12.1847852932059,NaN,-0.0216269530954406,0.0457692347572499,-17.5971440521757,51.9760117776729,0.411839500245909,0.823679000491817,0.187692307692308,pilot/exploratory paired effort-selected minus makespan-selected contrast
144,10,DGA,bernoulli_025,1,3,target_workload_gini,Target-workload Gini,25,0.192,0.224,-0.032,0,-14.2857142857143,NaN,-0.064,-0.00399999999999998,-27.0491803278689,-1.78571428571428,0.06640625,0.1328125,-0.711111111111111,pilot/exploratory paired effort-selected minus makespan-selected contrast
150,10,DGA,bernoulli_025,1,3,total_messages,Total messages,25,213.92,272.52,-58.6,-62,-21.5030089534713,NaN,-74.32,-42.399,-26.4878397909179,-15.9450888686172,3.6184161857531e-05,0.000144736647430124,-0.944615384615385,pilot/exploratory paired effort-selected minus makespan-selected contrast
141,10,DGA,bernoulli_025,1,3,total_team_steps,Total team steps,25,76.44,74.16,2.28,1,3.07443365695792,NaN,-2.24,7.28099999999999,-2.97250894997653,9.91148451032173,0.647064395297217,1,0.106666666666667,pilot/exploratory paired effort-selected minus makespan-selected contrast
136,10,DGA,ideal,1,3,active_robot_count,Active robots completing at least one target,25,3.92,3.92,0,0,0,NaN,-0.12,0.12,-3.03030303030303,3.125,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
139,10,DGA,ideal,1,3,allocation_messages,Allocation messages,25,48.44,84,-35.56,-23,-42.3333333333333,NaN,-51.28,-21.56,-51.3195757570094,-30.8921350861574,0.000203473245559044,0.000580036150064606,-0.866666666666667,pilot/exploratory paired effort-selected minus makespan-selected contrast
133,10,DGA,ideal,1,3,final_completion_time,Final simulated mission-completion time (s),25,35.5562750268944,36.3779977935908,-0.821722766696373,-0.237502338961995,-2.25884550150024,NaN,-2.65146012312736,0.969296652019082,-7.02877400514201,2.74294250483103,0.562927540406663,1,-0.132307692307692,pilot/exploratory paired effort-selected minus makespan-selected contrast
138,10,DGA,ideal,1,3,max_individual_steps,Maximum individual movement workload (steps),25,21.2,21.76,-0.56,0,-2.57352941176472,NaN,-1.6,0.44,-7.02994480401053,2.04100634667275,0.3359375,0.671875,-0.318681318681319,pilot/exploratory paired effort-selected minus makespan-selected contrast
132,10,DGA,ideal,1,3,max_robot_steps,Makespan (maximum robot steps),25,21.2,21.76,-0.56,0,-2.57352941176472,-2.57352941176472,-1.6,0.4,-7.10479573712255,1.94941292032165,0.3359375,0.671875,-0.318681318681319,pilot/exploratory paired effort-selected minus makespan-selected contrast
137,10,DGA,ideal,1,3,max_target_workload,Maximum target workload on one robot,25,3.76,3.64,0.12,0,3.29670329670328,NaN,-0.2,0.44,-5.3191489361702,12.6436781609195,0.6279296875,1,0.227272727272727,pilot/exploratory paired effort-selected minus makespan-selected contrast
135,10,DGA,ideal,1,3,movement_workload_gini,Movement-workload Gini,25,0.133857840969972,0.129190218320135,0.0046676226498368,0,3.6129845668891,NaN,-0.019289780204676,0.0307454131582868,-13.6708280646845,27.4470017705139,0.910824985273362,1,0.0285714285714286,pilot/exploratory paired effort-selected minus makespan-selected contrast
134,10,DGA,ideal,1,3,target_workload_gini,Target-workload Gini,25,0.204,0.19,0.014,0,7.36842105263158,NaN,-0.028,0.056,-12.962962962963,32.9268292682926,0.7247314453125,1,0.114285714285714,pilot/exploratory paired effort-selected minus makespan-selected contrast
140,10,DGA,ideal,1,3,total_messages,Total messages,25,189.84,231.84,-42,-25,-18.1159420289855,NaN,-65.921,-21.6,-25.7202434384246,-10.2377690351423,0.000733755412975679,0.00220126623892704,-0.804347826086957,pilot/exploratory paired effort-selected minus makespan-selected contrast
131,10,DGA,ideal,1,3,total_team_steps,Total team steps,25,67.24,70.4,-3.16,0,-4.48863636363638,NaN,-8.04,1.04099999999999,-10.7199647333019,1.57492985260985,0.370011019306459,0.740022038612918,-0.228571428571429,pilot/exploratory paired effort-selected minus makespan-selected contrast
166,10,DMCHBA,bernoulli_025,1,1,active_robot_count,Active robots completing at least one target,25,3.92,3.92,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
169,10,DMCHBA,bernoulli_025,1,1,allocation_messages,Allocation messages,25,0,0,0,0,NaN,NaN,0,0,NaN,NaN,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
163,10,DMCHBA,bernoulli_025,1,1,final_completion_time,Final simulated mission-completion time (s),25,37.613336977634,37.613336977634,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
168,10,DMCHBA,bernoulli_025,1,1,max_individual_steps,Maximum individual movement workload (steps),25,22.08,22.08,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
162,10,DMCHBA,bernoulli_025,1,1,max_robot_steps,Makespan (maximum robot steps),25,22.08,22.08,0,0,0,0,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
167,10,DMCHBA,bernoulli_025,1,1,max_target_workload,Maximum target workload on one robot,25,3.8,3.8,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
165,10,DMCHBA,bernoulli_025,1,1,movement_workload_gini,Movement-workload Gini,25,0.0752581025907597,0.0752581025907597,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
164,10,DMCHBA,bernoulli_025,1,1,target_workload_gini,Target-workload Gini,25,0.212,0.212,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
170,10,DMCHBA,bernoulli_025,1,1,total_messages,Total messages,25,165.36,165.36,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
161,10,DMCHBA,bernoulli_025,1,1,total_team_steps,Total team steps,25,79.08,79.08,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
156,10,DMCHBA,ideal,1,1,active_robot_count,Active robots completing at least one target,25,3.88,3.88,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
159,10,DMCHBA,ideal,1,1,allocation_messages,Allocation messages,25,0,0,0,0,NaN,NaN,0,0,NaN,NaN,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
153,10,DMCHBA,ideal,1,1,final_completion_time,Final simulated mission-completion time (s),25,37.5245298252664,37.5245298252664,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
158,10,DMCHBA,ideal,1,1,max_individual_steps,Maximum individual movement workload (steps),25,22.24,22.24,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
152,10,DMCHBA,ideal,1,1,max_robot_steps,Makespan (maximum robot steps),25,22.24,22.24,0,0,0,0,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
157,10,DMCHBA,ideal,1,1,max_target_workload,Maximum target workload on one robot,25,3.72,3.72,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
155,10,DMCHBA,ideal,1,1,movement_workload_gini,Movement-workload Gini,25,0.0786249806813711,0.0786249806813711,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
154,10,DMCHBA,ideal,1,1,target_workload_gini,Target-workload Gini,25,0.214,0.214,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
160,10,DMCHBA,ideal,1,1,total_messages,Total messages,25,158.4,158.4,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
151,10,DMCHBA,ideal,1,1,total_team_steps,Total team steps,25,75.72,75.72,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
186,10,HIPC,bernoulli_025,12,2,active_robot_count,Active robots completing at least one target,25,2.8,3.8,-1,-1,-26.3157894736842,NaN,-1.28,-0.72,-32.9896907216495,-19.5652173913044,6.67934817774336e-05,0.000333967408887168,-1,pilot/exploratory paired effort-selected minus makespan-selected contrast
189,10,HIPC,bernoulli_025,12,2,allocation_messages,Allocation messages,25,51.56,36.72,14.84,14,40.4139433551198,NaN,9.84,20.24,26.6891724695566,55.5041547641916,6.42639799847317e-05,0.000128527959969463,0.913846153846154,pilot/exploratory paired effort-selected minus makespan-selected contrast
183,10,HIPC,bernoulli_025,12,2,final_completion_time,Final simulated mission-completion time (s),25,62.4122841436448,40.3766920502741,22.0355920933706,18.2403781794213,54.5750307279594,NaN,15.2439181744478,29.1343998000832,36.6009046522199,74.2661335891655,5.13293228060011e-05,0.000228694380277187,0.926153846153846,pilot/exploratory paired effort-selected minus makespan-selected contrast
188,10,HIPC,bernoulli_025,12,2,max_individual_steps,Maximum individual movement workload (steps),25,34.84,23.76,11.08,8,46.6329966329967,NaN,7.56,14.64,31.0063709144592,63.1933064892624,6.64173149328043e-05,0.000265669259731217,0.93,pilot/exploratory paired effort-selected minus makespan-selected contrast
182,10,HIPC,bernoulli_025,12,2,max_robot_steps,Makespan (maximum robot steps),25,34.84,23.76,11.08,8,46.6329966329967,46.6329966329967,7.56,14.64,31.0224468708553,63.1756756756757,6.64173149328043e-05,0.000265669259731217,0.93,pilot/exploratory paired effort-selected minus makespan-selected contrast
187,10,HIPC,bernoulli_025,12,2,max_target_workload,Maximum target workload on one robot,25,6.16,3.92,2.24,2,57.1428571428571,NaN,1.6,2.92,39.4223484848485,77.4220732149329,5.36135236348086e-05,0.000268067618174043,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
185,10,HIPC,bernoulli_025,12,2,movement_workload_gini,Movement-workload Gini,25,0.445571155210779,0.14112876638605,0.304442388824729,0.321376414749909,215.719584759881,NaN,0.246776035410922,0.362618073942496,153.012808297771,302.755338695505,1.22903222102484e-05,6.14516110512422e-05,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
184,10,HIPC,bernoulli_025,12,2,target_workload_gini,Target-workload Gini,25,0.502,0.242,0.26,0.25,107.438016528926,NaN,0.198,0.324,74.2424242424242,153.399740459483,2.65275194304977e-05,0.000132637597152488,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
190,10,HIPC,bernoulli_025,12,2,total_messages,Total messages,25,180.36,189.8,-9.44,-19,-4.9736564805058,NaN,-23.36,5.04,-12.0278860649694,2.70762165086934,0.135243799037619,0.270487598075237,-0.341538461538462,pilot/exploratory paired effort-selected minus makespan-selected contrast
181,10,HIPC,bernoulli_025,12,2,total_team_steps,Total team steps,25,60.88,72.72,-11.84,-12,-16.2816281628163,NaN,-17.84,-5.52,-23.7253523447689,-7.85382467552884,0.00257146968380043,0.0128573484190022,-0.689230769230769,pilot/exploratory paired effort-selected minus makespan-selected contrast
176,10,HIPC,ideal,12,2,active_robot_count,Active robots completing at least one target,25,2.68,3.84,-1.16,-1,-30.2083333333333,NaN,-1.48,-0.88,-38.3000214915109,-22.4489795918367,5.29519222190394e-05,0.000264759611095197,-1,pilot/exploratory paired effort-selected minus makespan-selected contrast
179,10,HIPC,ideal,12,2,allocation_messages,Allocation messages,25,45.16,33.8,11.36,13,33.6094674556213,NaN,7.16,15.48,20.9006076329717,46.4333944103957,0.000193345383354869,0.000580036150064606,0.88768115942029,pilot/exploratory paired effort-selected minus makespan-selected contrast
173,10,HIPC,ideal,12,2,final_completion_time,Final simulated mission-completion time (s),25,60.95899953993,39.4884358161021,21.4705637238279,17.8389575642453,54.3717756353188,NaN,15.4743219497476,27.7777789295025,38.8344562043069,71.3588479508366,1.57051000197501e-05,6.28204000790002e-05,0.987692307692308,pilot/exploratory paired effort-selected minus makespan-selected contrast
178,10,HIPC,ideal,12,2,max_individual_steps,Maximum individual movement workload (steps),25,35.28,23.28,12,10,51.5463917525773,NaN,8.6,15.601,36.6216631700788,67.7598606518658,2.65560561709719e-05,0.000106224224683887,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
172,10,HIPC,ideal,12,2,max_robot_steps,Makespan (maximum robot steps),25,35.28,23.28,12,10,51.5463917525773,51.5463917525773,8.52,15.72,36.3323874065067,68.4300416538755,2.65560561709719e-05,0.000106224224683887,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
177,10,HIPC,ideal,12,2,max_target_workload,Maximum target workload on one robot,25,6.32,4.04,2.28,2,56.4356435643564,NaN,1.56,3.04,37.1428571428571,78.494623655914,7.95361923784093e-05,0.000372309791545414,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
175,10,HIPC,ideal,12,2,movement_workload_gini,Movement-workload Gini,25,0.511239136332101,0.166519054447303,0.344720081884798,0.308235294117647,207.015397144168,NaN,0.293247502618017,0.399478118457181,158.805497606723,271.673295027956,1.22903222102484e-05,6.14516110512422e-05,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
174,10,HIPC,ideal,12,2,target_workload_gini,Target-workload Gini,25,0.51,0.248,0.262,0.2,105.645161290323,NaN,0.2,0.326,74.2424242424242,149.524032042724,1.20143273180531e-05,6.00716365902657e-05,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
180,10,HIPC,ideal,12,2,total_messages,Total messages,25,155.4,172.52,-17.12,-18,-9.92348713192673,NaN,-23.84,-10.28,-13.7076352853966,-6.03752005394592,0.000265788283314015,0.00106315313325606,-0.833846153846154,pilot/exploratory paired effort-selected minus makespan-selected contrast
171,10,HIPC,ideal,12,2,total_team_steps,Total team steps,25,52,65.48,-13.48,-15,-20.5864386072083,NaN,-16.241,-10.8,-24.1945403411606,-16.8987122288378,1.21241201991596e-05,6.06206009957979e-05,-1,pilot/exploratory paired effort-selected minus makespan-selected contrast
206,10,PI,bernoulli_025,5,1,active_robot_count,Active robots completing at least one target,25,3.48,3.88,-0.4,0,-10.3092783505155,NaN,-0.6,-0.2,-15.3061224489796,-5.3191489361702,0.001953125,0.0078125,-1,pilot/exploratory paired effort-selected minus makespan-selected contrast
209,10,PI,bernoulli_025,5,1,allocation_messages,Allocation messages,25,90.72,19.16,71.56,73,373.486430062631,NaN,65.2,77.96,326.705007743337,424.888961038961,1.21793186397808e-05,6.08965931989039e-05,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
203,10,PI,bernoulli_025,5,1,final_completion_time,Final simulated mission-completion time (s),25,59.7796081044598,43.9757690467823,15.8038390576775,7.86402749422363,35.9376070054968,NaN,10.0253599421789,21.9810866920448,21.7821616871332,52.0667318262354,4.57388760554373e-05,0.000228694380277187,0.932307692307692,pilot/exploratory paired effort-selected minus makespan-selected contrast
208,10,PI,bernoulli_025,5,1,max_individual_steps,Maximum individual movement workload (steps),25,34.48,25.8,8.68,5,33.6434108527132,NaN,5.56,12.04,20.6948585831647,48.2705757970072,4.73847110481334e-05,0.000236923555240667,0.967391304347826,pilot/exploratory paired effort-selected minus makespan-selected contrast
202,10,PI,bernoulli_025,5,1,max_robot_steps,Makespan (maximum robot steps),25,34.48,25.8,8.68,5,33.6434108527132,33.6434108527132,5.559,12.08,20.6845180237725,48.6886317368478,4.73847110481334e-05,0.000236923555240667,0.967391304347826,pilot/exploratory paired effort-selected minus makespan-selected contrast
207,10,PI,bernoulli_025,5,1,max_target_workload,Maximum target workload on one robot,25,4.56,3.92,0.64,0,16.3265306122449,NaN,0.24,1.08,5.607476635514,28.4210526315789,0.008544921875,0.0341796875,0.771428571428571,pilot/exploratory paired effort-selected minus makespan-selected contrast
205,10,PI,bernoulli_025,5,1,movement_workload_gini,Movement-workload Gini,25,0.172711197245377,0.0506216753751176,0.12208952187026,0.111638361638362,241.180326343508,NaN,0.0921522628473444,0.153306526176904,168.621629315449,337.655412820602,1.22903222102484e-05,6.14516110512422e-05,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
204,10,PI,bernoulli_025,5,1,target_workload_gini,Target-workload Gini,25,0.316,0.236,0.08,0.05,33.8983050847457,NaN,0.028,0.134,11.36256432247,62.3853211009174,0.0115837439789569,0.0463349759158276,0.642857142857143,pilot/exploratory paired effort-selected minus makespan-selected contrast
210,10,PI,bernoulli_025,5,1,total_messages,Total messages,25,309.68,225.88,83.8,83,37.0993447848415,NaN,60,107.641,25.2118678332875,50.3148838840998,3.83619528735302e-05,0.000144736647430124,0.941538461538462,pilot/exploratory paired effort-selected minus makespan-selected contrast
201,10,PI,bernoulli_025,5,1,total_team_steps,Total team steps,25,105.08,100.04,5.04,3,5.03798480607756,NaN,-4.921,14.841,-4.67854525027915,15.5522091071525,0.38177365273414,1,0.2,pilot/exploratory paired effort-selected minus makespan-selected contrast
