trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status
10,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,91,51,40,102,3,3,0,0,270,2924,576,98,172,203,67,163,67,0.2581801882563873,2.6470588235294117,4.075,0.7362637362637363,1.675,0.6568627450980392,clue:14;collision_intent:97;pi_clear_path:1;pi_entry:66;state:91;target:1,7,21,0.050420168067226934,completed
11,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,1816,31,1785,798,1032,11,125,67,5542,60427,11600,1961,3581,3819,1723,5477,1723,0.24923189308811206,6.9448621553884715,3.0683473389355744,0.9487885462555066,0.965266106442577,2.1591478696741855,clue:42;collision_intent:1960;pi_clear_path:2;pi_entry:1721;state:1816;target:1,135,441,0.18403150733977802,completed
12,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,270,270,0,282,2,0,0,0,543,6126,917,273,270,543,0,0,0,0.2620748785367248,1.925531914893617,0.0,0.0,0.0,0.0,collision_intent:272;state:270;target:1,20,41,0.011651469098277634,completed
13,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,3110,50,3060,1121,2003,11,181,113,9082,99372,18680,3317,5765,6483,2599,8980,2599,0.24927273212522352,8.101694915254237,2.934640522875817,0.8356913183279743,0.8493464052287582,2.318465655664585,clue:56;collision_intent:3316;pi_clear_path:4;pi_entry:2595;state:3110;target:1,227,704,0.1747801707658978,completed
14,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,1064,116,948,512,566,5,61,33,3160,34376,6692,1134,2026,2226,934,2928,934,0.2541491018191485,6.171875,3.088607594936709,0.8778195488721805,0.9852320675105485,1.82421875,clue:28;collision_intent:1133;pi_clear_path:1;pi_entry:933;state:1064;target:1,80,247,0.1755022321428572,completed
15,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,2351,105,2246,961,1404,11,136,83,6882,75161,14295,2504,4378,4897,1985,6669,1985,0.2511816696245014,7.161290322580645,2.9692787177203916,0.8443215652913654,0.883793410507569,2.065556711758585,clue:42;collision_intent:2503;pi_clear_path:6;pi_entry:1979;state:2351;target:1,172,556,0.28266686487290027,completed
16,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,91,91,0,102,3,0,0,0,185,2090,305,94,91,185,0,0,0,0.2584745762711864,1.8137254901960784,0.0,0.0,0.0,0.0,collision_intent:93;state:91;target:1,7,15,0.06022408963585435,completed
17,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,642,19,623,325,331,8,77,51,1967,21509,4048,729,1238,1413,554,1921,554,0.2516004723724284,6.052307692307692,3.0834670947030496,0.8629283489096573,0.8892455858747994,1.7046153846153846,clue:42;collision_intent:728;pi_clear_path:6;pi_entry:548;state:642;target:1,48,160,0.20285714285714285,completed
18,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,3473,264,3209,1147,2340,9,158,110,9634,105737,19491,3644,5990,7173,2461,9106,2461,0.2503242875306628,8.399302528334786,2.8376441258959177,0.7086092715231788,0.7669055780617015,2.145597210113339,clue:56;collision_intent:3643;pi_clear_path:2;pi_entry:2459;state:3473;target:1,255,747,0.19248972474778925,completed
19,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,250,207,43,256,8,3,0,0,596,6610,1130,251,345,529,67,181,67,0.25223214285714285,2.328125,4.209302325581396,0.268,1.558139534883721,0.26171875,clue:28;collision_intent:250;pi_entry:67;state:250;target:1,18,44,0.029017857142857206,completed
20,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,563,563,0,574,3,0,0,0,1127,12818,1828,564,563,1127,0,0,0,0.2498633132859486,1.9634146341463414,0.0,0.0,0.0,0.0,collision_intent:563;state:563;target:1,41,83,0.008959681433549083,completed
21,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,258,217,41,270,2,3,4,3,613,6860,1094,269,344,541,72,177,72,0.2448522829006267,2.27037037037037,4.317073170731708,0.27906976744186046,1.7560975609756098,0.26666666666666666,clue:14;collision_intent:268;pi_clear_path:1;pi_entry:71;state:258;target:1,19,45,0.01904761904761898,completed
22,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,1150,274,876,709,455,1,23,16,3271,35710,6804,1176,2095,2368,903,2720,903,0.24985311398354876,4.613540197461213,3.105022831050228,0.7852173913043479,1.0308219178082192,1.2736248236953456,clue:42;collision_intent:1175;pi_clear_path:1;pi_entry:902;state:1150;target:1,85,251,0.08472697964940568,completed
23,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,2520,346,2174,1131,1403,2,119,69,7160,78288,14780,2651,4509,5227,1933,6467,1933,0.2521624895500998,6.330680813439434,2.9747010119595214,0.7670634920634921,0.8891444342226311,1.7091069849690539,clue:56;collision_intent:2650;pi_clear_path:1;pi_entry:1932;state:2520;target:1,185,572,0.15176203107237596,completed
24,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,25,25,0,39,0,0,0,0,54,594,89,29,25,54,0,0,0,0.28253968253968254,1.3846153846153846,0.0,0.0,0.0,0.0,collision_intent:28;state:25;target:1,2,5,0.06043956043956045,completed
25,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,273,228,45,281,6,3,2,2,623,7012,1078,277,346,564,59,164,59,0.23998219056099732,2.2170818505338077,3.6444444444444444,0.21611721611721613,1.3111111111111111,0.2099644128113879,clue:14;collision_intent:276;pi_entry:59;state:273;target:1,20,47,0.021606507371632055,completed
26,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,581,401,180,554,41,2,9,5,1435,15914,2730,596,839,1191,244,629,244,0.25043573984038164,2.5902527075812274,3.4944444444444445,0.4199655765920826,1.3555555555555556,0.4404332129963899,clue:14;collision_intent:595;pi_clear_path:2;pi_entry:242;state:581;target:1,42,106,0.02372356884992266,completed
27,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,183,183,0,196,1,0,0,0,367,4194,565,184,183,367,0,0,0,0.23779461279461278,1.8724489795918366,0.0,0.0,0.0,0.0,collision_intent:183;state:183;target:1,14,29,0.009475218658892226,completed
28,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,171,171,0,183,2,0,0,0,343,3911,536,172,171,343,0,0,0,0.24165915238954014,1.8743169398907105,0.0,0.0,0.0,0.0,collision_intent:171;state:171;target:1,13,27,0.023028883684621526,completed
29,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,264,129,135,254,24,1,9,3,738,8110,1472,278,460,570,168,478,168,0.24635983263598327,2.905511811023622,3.5407407407407407,0.6363636363636364,1.2444444444444445,0.6614173228346457,clue:28;collision_intent:277;pi_clear_path:1;pi_entry:167;state:264;target:1,20,57,0.06355455568053991,completed
30,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,104,104,0,118,0,0,0,0,209,2377,330,105,104,209,0,0,0,0.24498886414253898,1.771186440677966,0.0,0.0,0.0,0.0,collision_intent:104;state:104;target:1,8,17,0.029055690072639306,completed
31,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,1124,210,914,659,479,2,25,14,3255,35350,6951,1155,2100,2307,948,2835,948,0.25466202601209015,4.939301972685888,3.1017505470459517,0.8434163701067615,1.0371991247264771,1.4385432473444613,clue:28;collision_intent:1154;pi_clear_path:1;pi_entry:947;state:1124;target:1,84,249,0.08183394753956219,completed
32,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,754,22,732,331,437,3,86,52,2281,24995,4641,856,1425,1624,657,2232,657,0.25066162570888467,6.891238670694864,3.0491803278688523,0.8713527851458885,0.8975409836065574,1.9848942598187311,clue:14;collision_intent:855;pi_clear_path:2;pi_entry:655;state:754;target:1,57,183,0.17242123435476908,completed
33,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,1124,440,684,732,406,2,31,26,2952,32513,5853,1157,1795,2309,643,2072,643,0.2508894508980239,4.032786885245901,3.0292397660818713,0.5720640569395018,0.9400584795321637,0.8784153005464481,clue:28;collision_intent:1156;pi_clear_path:1;pi_entry:642;state:1124;target:1,82,228,0.10109289617486339,completed
34,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,642,358,284,548,108,1,15,9,1642,18135,3199,658,984,1328,314,923,314,0.25017595995933367,2.9963503649635035,3.25,0.48909657320872274,1.1056338028169015,0.572992700729927,clue:28;collision_intent:657;pi_clear_path:1;pi_entry:313;state:642;target:1,47,129,0.05291970802919721,completed
35,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,2127,266,1861,992,1149,2,43,29,6138,66930,12855,2178,3960,4361,1777,5606,1777,0.24971832627530208,6.1875,3.0123589468027943,0.8354489891866479,0.9548629768941429,1.7913306451612903,clue:56;collision_intent:2177;pi_entry:1777;state:2127;target:1,155,462,0.153225806451613,completed
36,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,1297,365,932,785,526,6,49,34,3550,39025,7108,1354,2196,2679,871,2820,871,0.24903650760283091,4.522292993630574,3.0257510729613735,0.6715497301464919,0.9345493562231759,1.1095541401273885,clue:28;collision_intent:1353;pi_clear_path:2;pi_entry:869;state:1297;target:1,94,287,0.11000909918107382,completed
37,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,1344,76,1268,566,792,4,101,58,3902,42770,7946,1457,2445,2829,1073,3746,1073,0.25003933415148366,6.893992932862191,2.954258675078864,0.7983630952380952,0.8462145110410094,1.8957597173144876,clue:28;collision_intent:1456;pi_clear_path:1;pi_entry:1072;state:1344;target:1,100,304,0.16102978293791015,completed
38,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,2899,179,2720,1131,1782,7,86,54,8368,91442,17332,2999,5369,5954,2414,8008,2414,0.24833791838606145,7.398762157382847,2.9441176470588237,0.8327009313556398,0.8875,2.1343943412908932,clue:56;collision_intent:2998;pi_clear_path:4;pi_entry:2410;state:2899;target:1,211,646,0.19988632057597577,completed
39,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,14,85.0,82.571429,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,211,185,26,223,2,1,0,0,477,5336,853,212,265,437,40,107,40,0.24796511627906978,2.1390134529147984,4.115384615384615,0.1895734597156398,1.5384615384615385,0.17937219730941703,clue:14;collision_intent:211;pi_entry:40;state:211;target:1,16,36,0.012491992312620104,completed
