trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,00,27,4,0,28,0,0,0,0,0,152,55,97,315,108,known_visit_core_500,10,4,8
0,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,01,23,3,0,24,0,3,0,0,0,136,48,88,334,104,known_visit_core_500,10,4,8
0,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,02,22,2,0,23,0,6,0,0,0,134,47,87,332,108,known_visit_core_500,10,4,8
0,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,03,27,1,2,19,9,1,1,1,0,153,55,98,309,112,known_visit_core_500,10,4,8
1,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,00,42,2,3,25,18,4,0,0,0,215,85,130,380,126,known_visit_core_500,10,4,8
1,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,01,22,5,0,23,0,0,1,1,0,150,48,102,423,148,known_visit_core_500,10,4,8
1,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,02,34,1,4,30,5,10,2,2,0,204,74,130,397,120,known_visit_core_500,10,4,8
1,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,03,25,2,0,25,1,2,0,0,0,152,55,97,433,135,known_visit_core_500,10,4,8
2,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,00,39,2,1,31,9,2,0,0,0,189,79,110,428,143,known_visit_core_500,10,4,8
2,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,01,37,5,0,38,0,4,0,0,0,182,77,105,448,130,known_visit_core_500,10,4,8
2,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,02,38,2,2,24,15,2,2,2,0,197,78,119,416,147,known_visit_core_500,10,4,8
2,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,03,34,1,2,18,17,1,1,1,0,192,72,120,434,133,known_visit_core_500,10,4,8
3,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,00,32,1,2,18,15,6,4,2,0,222,69,153,492,187,known_visit_core_500,10,4,8
3,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,01,28,1,3,22,7,6,1,1,0,208,60,148,510,183,known_visit_core_500,10,4,8
3,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,02,39,5,0,37,3,4,0,0,0,236,81,155,499,166,known_visit_core_500,10,4,8
3,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,03,41,3,2,38,4,13,0,0,0,236,85,151,495,171,known_visit_core_500,10,4,8
4,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,00,33,1,3,22,12,2,136,2,0,344,71,273,460,141,known_visit_core_500,10,4,8
4,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,01,31,8,0,31,1,1,0,0,1,195,66,129,543,208,known_visit_core_500,10,4,8
4,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,02,28,1,3,24,5,5,3,3,1,195,63,132,564,186,known_visit_core_500,10,4,8
4,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,03,32,0,5,11,22,3,1,1,0,212,68,144,510,224,known_visit_core_500,10,4,8
5,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,00,25,5,0,24,2,0,0,0,0,98,52,46,253,66,known_visit_core_500,10,4,8
5,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,01,27,2,1,26,2,0,0,0,0,109,55,54,242,65,known_visit_core_500,10,4,8
5,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,02,28,1,1,26,3,2,0,0,0,105,57,48,238,74,known_visit_core_500,10,4,8
5,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,03,27,2,1,25,3,2,0,0,0,105,55,50,252,59,known_visit_core_500,10,4,8
6,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,00,33,4,2,30,4,2,0,0,0,165,68,97,361,84,known_visit_core_500,10,4,8
6,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,01,29,5,0,30,0,3,0,0,0,148,60,88,364,98,known_visit_core_500,10,4,8
6,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,02,30,0,3,27,4,4,15,1,0,161,64,97,336,113,known_visit_core_500,10,4,8
6,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,03,26,1,1,22,5,2,0,0,0,136,56,80,370,103,known_visit_core_500,10,4,8
7,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,00,40,3,2,34,7,3,0,0,0,222,83,139,420,132,known_visit_core_500,10,4,8
7,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,01,36,3,2,28,9,4,1,1,0,221,76,145,421,132,known_visit_core_500,10,4,8
7,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,02,20,3,0,21,0,6,0,0,0,162,42,120,465,146,known_visit_core_500,10,4,8
7,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,03,22,1,1,20,3,1,0,0,0,169,47,122,463,141,known_visit_core_500,10,4,8
8,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,00,29,2,1,18,12,0,14,1,0,150,62,88,339,97,known_visit_core_500,10,4,8
8,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,01,39,1,1,27,13,0,0,0,0,154,79,75,344,88,known_visit_core_500,10,4,8
8,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,02,38,4,1,37,2,2,0,0,0,149,78,71,346,92,known_visit_core_500,10,4,8
8,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,03,29,3,1,27,3,0,0,0,0,134,61,73,351,102,known_visit_core_500,10,4,8
9,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,00,38,3,2,29,10,1,2,1,0,213,79,134,398,127,known_visit_core_500,10,4,8
9,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,01,38,3,0,38,1,9,0,0,0,193,77,116,420,124,known_visit_core_500,10,4,8
9,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,02,20,2,1,18,3,5,3,1,0,159,46,113,439,139,known_visit_core_500,10,4,8
9,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,03,32,2,2,23,10,1,0,0,0,173,67,106,426,139,known_visit_core_500,10,4,8
10,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,00,30,3,1,28,3,0,0,0,0,149,62,87,350,110,known_visit_core_500,10,4,8
10,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,01,35,1,1,34,2,2,0,0,0,162,74,88,346,100,known_visit_core_500,10,4,8
10,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,02,46,3,3,36,11,2,0,0,0,178,95,83,327,103,known_visit_core_500,10,4,8
10,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,03,15,3,0,16,0,1,0,0,0,120,33,87,402,86,known_visit_core_500,10,4,8
11,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,00,30,3,0,31,0,2,0,0,0,145,61,84,298,94,known_visit_core_500,10,4,8
11,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,01,19,3,1,17,3,2,0,0,0,137,40,97,319,81,known_visit_core_500,10,4,8
11,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,02,22,2,1,20,3,2,0,0,0,120,46,74,309,108,known_visit_core_500,10,4,8
11,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,03,30,2,0,31,0,0,0,0,0,135,62,73,290,112,known_visit_core_500,10,4,8
12,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,00,37,2,2,35,3,2,0,0,0,175,76,99,417,126,known_visit_core_500,10,4,8
12,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,01,42,5,1,41,2,2,0,0,0,193,85,108,403,121,known_visit_core_500,10,4,8
12,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,02,30,1,2,24,7,4,3,1,0,172,64,108,428,117,known_visit_core_500,10,4,8
12,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,03,35,2,2,31,5,5,0,0,0,178,72,106,415,124,known_visit_core_500,10,4,8
13,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,00,25,2,2,17,9,1,0,0,0,137,51,86,324,104,known_visit_core_500,10,4,8
13,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,01,25,6,0,26,0,3,0,0,0,146,52,94,318,101,known_visit_core_500,10,4,8
13,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,02,21,0,1,19,3,7,0,0,0,147,44,103,322,95,known_visit_core_500,10,4,8
13,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,03,20,2,0,21,0,6,0,0,0,136,44,92,325,103,known_visit_core_500,10,4,8
14,known_visit,ACBBA,gilbert_elliot,0.7,19,361,4,10,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,known_visit_g19_t10_n500.csv,00,26,4,0,27,0,0,0,0,0,124,53,71,279,76,known_visit_core_500,10,4,8
