trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
0,known_visit,PI,ideal,1.0,14,196,2,10,pi_g14_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,49.05344200697824,49.05344200697824,0,0,0,41,28,43,0,0,0,0,0,0.0,0,148,0,105,104,0,42,63,85,20,0.0,10.5,2.0,collision_intent:42;pi_clear_path:1;pi_entry:19;state:43,0.10000000000000009,0.17441860465116288,70,25.0805,1.3501,18.2524,1.0448,65,6.8281,0.1799,completed
1,known_visit,PI,ideal,1.0,14,196,2,10,pi_g14_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,38.948080107752176,38.948080107752176,0,0,0,43,22,45,0,0,0,0,0,0.0,0,103,0,113,112,0,44,69,89,24,0.0,11.3,2.4,collision_intent:44;pi_clear_path:1;pi_entry:23;state:45,0.19999999999999996,0.011111111111111072,20,10.08,1.2782,8.1266,1.0119,18,1.9534,0.1408,completed
2,known_visit,PI,ideal,1.0,14,196,2,10,pi_g14_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,41.07748188440489,41.07748188440489,1,1,1,48,24,49,1,0,0,0,0,0.0,0,107,0,116,115,0,48,68,98,18,0.0,11.6,1.8,collision_intent:48;pi_entry:18;state:50,0.10000000000000009,0.010204081632652962,17,9.2825,1.2212,7.6665,0.9655,14,1.616,0.1314,completed
3,known_visit,PI,ideal,1.0,14,196,2,10,pi_g14_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,41.48702421636938,41.48702421636938,0,0,0,48,24,50,0,0,0,0,0,0.0,0,108,0,116,115,0,48,68,98,18,0.0,11.6,1.8,collision_intent:48;pi_entry:18;state:50,0.10000000000000009,0.0,17,7.4193,1.4068,5.9228,1.0072,13,1.4965,0.3286,completed
4,known_visit,PI,ideal,1.0,14,196,2,10,pi_g14_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,35.95437429051885,35.95437429051885,0,0,0,41,21,43,0,0,0,0,0,0.0,0,93,0,102,101,0,41,61,84,18,0.0,10.2,1.8,collision_intent:41;pi_entry:18;state:43,0.0,0.011627906976744207,17,9.4016,1.2742,7.7318,0.9774,14,1.6698,0.1553,completed
5,known_visit,PI,ideal,1.0,14,196,2,10,pi_g14_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,40.53060615327989,40.53060615327989,0,0,0,47,24,49,0,0,0,0,0,0.0,0,106,0,117,116,0,47,70,96,21,0.0,11.7,2.1,collision_intent:47;pi_entry:21;state:49,0.10000000000000009,0.010204081632652962,19,8.9709,1.2867,7.4348,1.0245,16,1.5361,0.1388,completed
6,known_visit,PI,ideal,1.0,14,196,2,10,pi_g14_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,28.365348888142222,28.365348888142222,0,0,0,31,17,33,0,0,0,0,0,0.0,0,76,0,86,85,0,32,54,65,21,0.0,8.6,2.1,collision_intent:32;pi_clear_path:1;pi_entry:20;state:33,0.0,0.045454545454545414,24,8.0992,0.9546,6.5255,0.7575,20,1.5737,0.1189,completed
7,known_visit,PI,ideal,1.0,14,196,2,10,pi_g14_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,40.41692809404901,40.41692809404901,0,0,0,42,24,44,0,0,0,0,0,0.0,0,110,0,108,107,0,43,65,87,21,0.0,10.8,2.1,collision_intent:43;pi_clear_path:1;pi_entry:20;state:44,0.0,0.06818181818181812,34,9.8431,1.2276,7.6788,0.973,29,2.1643,0.133,completed
8,known_visit,PI,ideal,1.0,14,196,2,10,pi_g14_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,52.04292088683357,52.04292088683357,0,0,0,52,30,54,0,0,0,0,0,0.0,0,145,0,129,128,0,54,75,108,21,0.0,12.9,2.1,collision_intent:54;pi_clear_path:1;pi_entry:20;state:54,0.0,0.07407407407407418,43,11.9822,0.8622,9.0658,0.6694,39,2.9164,0.1063,completed
9,known_visit,PI,ideal,1.0,14,196,2,10,pi_g14_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,44.127237614507884,44.127237614507884,0,0,0,44,26,45,1,0,0,0,0,0.0,0,124,0,110,109,0,45,65,91,19,0.0,11.0,1.9,collision_intent:45;pi_clear_path:1;pi_entry:18;state:46,0.10000000000000009,0.07777777777777772,42,12.7389,0.8502,9.4848,0.671,38,3.2541,0.1451,completed
10,known_visit,PI,ideal,1.0,14,196,2,10,pi_g14_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,47.278539606165076,47.278539606165076,0,0,0,50,27,51,1,0,1,1,0,0.0,0,130,0,125,124,0,52,73,104,21,0.0,12.5,2.1,collision_intent:52;pi_clear_path:1;pi_entry:20;state:52,0.10000000000000009,0.02941176470588225,31,13.5863,1.3071,10.7021,1.0628,27,2.8842,0.14,completed
11,known_visit,PI,ideal,1.0,14,196,2,10,pi_g14_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,43.83569481249268,43.83569481249268,0,0,0,51,26,52,1,0,0,0,0,0.0,0,113,0,124,123,0,52,72,105,19,0.0,12.4,1.9,collision_intent:52;pi_clear_path:1;pi_entry:18;state:53,0.0,0.0,19,9.7609,1.2468,8.018,0.975,15,1.7429,0.1525,completed
12,known_visit,PI,ideal,1.0,14,196,2,10,pi_g14_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,51.73299898750051,51.73299898750051,0,0,0,49,30,51,0,0,0,0,0,0.0,0,146,0,122,121,0,50,72,101,21,0.0,12.2,2.1,collision_intent:50;pi_clear_path:1;pi_entry:20;state:51,0.0,0.10784313725490202,52,19.3706,1.2563,14.5467,0.9933,47,4.8239,0.1393,completed
