trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h1_ideal,known_visit_10target_300.csv,10,True,29.68269616048245,29.68269616048245,0,0,0,67,18,69,2,3,0,0,155,0,189,564,0,69,120,140,49,0.0,18.9,4.9,collision_intent:69;dga_entry:49;state:71,0.10000000000000009,0.047101449275362306,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h1_ideal,known_visit_10target_300.csv,10,True,34.99213979761582,34.99213979761582,0,0,0,72,21,76,0,4,0,0,188,0,203,606,0,74,129,150,53,0.0,20.3,5.3,collision_intent:74;dga_entry:53;state:76,0.10000000000000009,0.08552631578947367,known_visit_horizon,commitment_horizon,1,h1,10,4
2,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h1_ideal,known_visit_10target_300.csv,10,True,37.597081940174164,37.597081940174164,0,0,0,70,22,74,0,4,0,0,217,0,204,609,0,73,131,147,57,0.0,20.4,5.7,collision_intent:73;dga_entry:57;state:74,0.25,0.16891891891891886,known_visit_horizon,commitment_horizon,1,h1,10,4
3,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h1_ideal,known_visit_10target_300.csv,10,True,33.07674409802463,33.07674409802463,0,0,0,57,20,61,0,1,0,0,194,0,164,489,0,60,104,121,43,0.0,16.4,4.3,collision_intent:60;dga_entry:43;state:61,0.25,0.14344262295081966,known_visit_horizon,commitment_horizon,1,h1,10,4
4,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h1_ideal,known_visit_10target_300.csv,10,True,32.81482173868174,32.81482173868174,0,0,0,71,20,75,0,1,0,0,173,0,185,552,0,74,111,149,36,0.0,18.5,3.6,collision_intent:74;dga_entry:36;state:75,0.25,0.050000000000000044,known_visit_horizon,commitment_horizon,1,h1,10,4
5,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h1_ideal,known_visit_10target_300.csv,10,True,31.69037272719047,31.69037272719047,1,1,1,66,19,69,1,1,0,0,172,0,181,540,0,68,113,138,43,0.0,18.1,4.3,collision_intent:68;dga_entry:43;state:70,0.1499999999999999,0.1123188405797102,known_visit_horizon,commitment_horizon,1,h1,10,4
6,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h1_ideal,known_visit_10target_300.csv,10,True,35.98229386531575,35.98229386531575,0,0,0,80,21,81,3,3,6,4,185,0,221,660,0,86,135,170,51,0.0,22.1,5.1,collision_intent:86;dga_entry:51;state:84,0.10000000000000009,0.04012345679012341,known_visit_horizon,commitment_horizon,1,h1,10,4
7,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h1_ideal,known_visit_10target_300.csv,10,True,38.35589734084766,38.35589734084766,0,0,0,61,23,65,0,2,0,0,234,0,171,510,0,64,107,129,42,0.0,17.1,4.2,collision_intent:64;dga_entry:42;state:65,0.1499999999999999,0.21923076923076934,known_visit_horizon,commitment_horizon,1,h1,10,4
8,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h1_ideal,known_visit_10target_300.csv,10,True,38.28045685872826,38.28045685872826,0,0,0,67,23,71,0,4,0,0,223,0,193,576,0,69,124,140,53,0.0,19.3,5.3,collision_intent:69;dga_entry:53;state:71,0.10000000000000009,0.193661971830986,known_visit_horizon,commitment_horizon,1,h1,10,4
9,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h1_ideal,known_visit_10target_300.csv,10,True,33.936838468419666,33.936838468419666,0,0,0,76,20,80,0,3,0,0,177,0,208,621,0,79,129,159,49,0.0,20.8,4.9,collision_intent:79;dga_entry:49;state:80,0.1499999999999999,0.018750000000000044,known_visit_horizon,commitment_horizon,1,h1,10,4
10,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h1_ideal,known_visit_10target_300.csv,10,True,31.641452460531237,31.641452460531237,0,0,0,63,19,67,0,2,0,0,181,0,153,453,0,64,89,131,22,0.0,15.3,2.2,collision_intent:64;dga_entry:22;state:67,0.25,0.1455223880597014,known_visit_horizon,commitment_horizon,1,h1,10,4
11,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h1_ideal,known_visit_10target_300.csv,10,True,51.32009655456602,51.32009655456602,1,1,1,85,25,83,6,3,3,3,305,0,254,759,0,93,161,182,72,0.0,25.4,7.2,collision_intent:93;dga_entry:72;state:89,0.10000000000000009,0.06325301204819267,known_visit_horizon,commitment_horizon,1,h1,10,4
