trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,HIPC,bernoulli,0.1,19,361,4,10,hipc_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,"(18,9);(8,12);(16,10);(4,10);(6,1);(4,8);(17,1);(3,4);(12,1);(11,9)",10,True,56.55847386468521,56.55847386468521,00:3;01:7;02:0;03:0,"(0,0);(0,6);(0,12);(0,18)","(17,1);(18,9);(0,12);(0,18)",391,0,known_visit_core_500,10,4,8
1,known_visit,HIPC,bernoulli,0.1,19,361,4,10,hipc_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,"(9,9);(9,6);(3,18);(9,5);(14,0);(8,5);(8,9);(11,12);(11,1);(0,9)",10,True,48.17849199543027,48.17849199543027,00:0;01:8;02:1;03:1,"(0,0);(0,6);(0,12);(0,18)","(0,0);(14,0);(9,9);(3,18)",325,0,known_visit_core_500,10,4,8
2,known_visit,HIPC,bernoulli,0.1,19,361,4,10,hipc_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,"(4,17);(10,16);(9,5);(17,17);(3,8);(18,18);(16,13);(15,11);(7,16);(6,5)",10,True,57.03195720098311,57.03195720098311,00:0;01:3;02:0;03:7,"(0,0);(0,6);(0,12);(0,18)","(1,0);(9,5);(7,16);(15,11)",385,0,known_visit_core_500,10,4,8
3,known_visit,HIPC,bernoulli,0.1,19,361,4,10,hipc_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,"(14,6);(10,1);(4,2);(3,12);(6,14);(13,16);(7,14);(4,7);(11,5);(18,16)",10,True,38.06165161787071,38.06165161787071,00:4;01:1;02:5;03:0,"(0,0);(0,6);(0,12);(0,18)","(14,6);(4,7);(18,16);(1,18)",244,0,known_visit_core_500,10,4,8
4,known_visit,HIPC,bernoulli,0.1,19,361,4,10,hipc_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,"(18,13);(16,5);(9,7);(2,8);(11,6);(18,6);(16,7);(11,8);(3,7);(2,7)",10,True,68.54257688455375,68.54257688455375,00:0;01:10;02:0;03:0,"(0,0);(0,6);(0,12);(0,18)","(2,3);(18,13);(10,12);(0,18)",485,0,known_visit_core_500,10,4,8
5,known_visit,HIPC,bernoulli,0.1,19,361,4,10,hipc_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,"(10,6);(13,12);(1,6);(8,16);(7,4);(16,7);(3,7);(2,7);(1,0);(9,17)",10,True,73.36727475518215,73.36727475518215,00:1;01:9;02:0;03:0,"(0,0);(0,6);(0,12);(0,18)","(1,0);(9,17);(2,7);(1,18)",525,0,known_visit_core_500,10,4,8
6,known_visit,HIPC,bernoulli,0.1,19,361,4,10,hipc_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,"(13,16);(16,8);(6,0);(18,13);(2,8);(6,2);(15,9);(6,3);(1,6);(0,16)",10,True,60.73453268822446,60.73453268822446,00:3;01:6;02:0;03:1,"(0,0);(0,6);(0,12);(0,18)","(6,3);(13,16);(0,12);(0,16)",430,0,known_visit_core_500,10,4,8
7,known_visit,HIPC,bernoulli,0.1,19,361,4,10,hipc_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,"(13,3);(4,14);(15,5);(10,5);(4,7);(4,3);(3,5);(9,17);(7,4);(6,14)",10,True,52.288117617773736,52.288117617773736,00:0;01:7;02:3;03:0,"(0,0);(0,6);(0,12);(0,18)","(0,0);(15,5);(9,17);(1,18)",367,0,known_visit_core_500,10,4,8
8,known_visit,HIPC,bernoulli,0.1,19,361,4,10,hipc_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,"(6,4);(7,3);(10,13);(4,15);(1,10);(17,18);(17,9);(8,0);(15,14);(10,16)",10,True,73.22645944055748,73.22645944055748,00:3;01:0;02:1;03:6,"(0,0);(0,6);(0,12);(0,18)","(6,4);(1,6);(1,10);(17,9)",512,0,known_visit_core_500,10,4,8
9,known_visit,HIPC,bernoulli,0.1,19,361,4,10,hipc_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,"(13,4);(6,17);(10,7);(11,10);(2,3);(18,12);(7,12);(18,3);(16,6);(6,2)",10,True,86.27802947803058,86.27802947803058,00:2;01:0;02:0;03:8,"(0,0);(0,6);(0,12);(0,18)","(7,12);(0,6);(0,12);(18,12)",603,0,known_visit_core_500,10,4,8
