trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
10,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(1,14);(12,11);(1,18);(18,7);(10,9);(5,13);(7,14);(16,1);(7,16);(17,2)",10,True,41.67322829864384,41.67322829864384,00:3;01:3;02:4,"(0,0);(0,9);(0,18)","(18,7);(10,9);(12,11)",169,0,completed
11,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(18,12);(18,5);(15,11);(9,10);(6,13);(6,5);(12,4);(7,9);(15,4);(9,17)",10,True,42.354251673402096,42.354251673402096,00:4;01:4;02:2,"(0,0);(0,9);(0,18)","(18,5);(18,12);(6,13)",175,0,completed
12,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,17);(17,17);(17,1);(12,7);(14,2);(13,7);(13,15);(9,0);(14,11);(6,12)",10,True,50.68261298177286,50.68261298177286,00:3;01:3;02:4,"(0,0);(0,9);(0,18)","(17,1);(13,7);(17,17)",213,0,completed
13,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,8);(13,1);(7,12);(7,16);(2,13);(11,9);(5,14);(1,10);(11,2);(1,12)",10,True,46.41787281916021,46.41787281916021,00:2;01:4;02:4,"(0,0);(0,9);(0,18)","(13,1);(7,16);(15,8)",206,0,completed
14,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(13,9);(11,15);(4,1);(14,14);(18,7);(9,0);(15,17);(12,12);(5,15);(4,10)",10,True,52.92943401077659,52.92943401077659,00:4;01:4;02:2,"(0,0);(0,9);(0,18)","(18,7);(15,17);(12,15)",232,0,completed
15,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(7,5);(5,4);(8,4);(18,17);(2,16);(5,8);(7,14);(2,3);(15,0);(15,8)",10,True,57.45856710586045,57.45856710586045,00:4;01:4;02:2,"(0,0);(0,9);(0,18)","(15,0);(18,17);(9,14)",256,0,completed
16,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,7);(1,5);(15,1);(0,17);(9,0);(10,11);(5,16);(1,9);(1,14);(18,18)",10,True,60.44653955772338,60.44653955772338,00:2;01:4;02:4,"(0,0);(0,9);(0,18)","(9,7);(15,1);(18,18)",265,0,completed
17,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,4);(5,2);(4,8);(6,0);(14,5);(17,18);(8,8);(13,1);(3,15);(10,3)",10,True,62.265202084200446,62.265202084200446,00:4;01:4;02:2,"(0,0);(0,9);(0,18)","(13,1);(17,18);(3,4)",280,0,completed
18,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(1,16);(18,10);(12,4);(15,17);(7,15);(4,14);(4,18);(15,8);(8,18);(15,3)",10,True,55.09459120117414,55.09459120117414,00:4;01:2;02:4,"(0,0);(0,9);(0,18)","(18,10);(8,18);(15,17)",240,0,completed
19,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,5);(11,12);(17,13);(12,2);(2,8);(18,9);(5,0);(10,9);(2,15);(14,4)",10,True,43.68447483830812,43.68447483830812,00:4;01:4;02:2,"(0,0);(0,9);(0,18)","(15,5);(18,9);(2,6)",187,0,completed
20,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,9);(17,15);(11,16);(16,5);(18,18);(18,1);(8,5);(10,0);(5,5);(11,15)",10,True,45.95206128744567,45.95206128744567,00:2;01:4;02:4,"(0,0);(0,9);(0,18)","(18,1);(10,0);(18,18)",185,0,completed
21,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,15);(4,17);(6,8);(12,16);(18,6);(2,3);(1,1);(16,0);(13,1);(9,3)",10,True,41.74322120059755,41.74322120059755,00:5;01:2;02:3,"(0,0);(0,9);(0,18)","(16,0);(18,6);(12,16)",167,0,completed
22,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,0);(13,10);(4,16);(2,18);(0,17);(12,0);(13,1);(12,18);(9,14);(15,10)",10,True,38.866418142998384,38.866418142998384,00:3;01:2;02:5,"(0,0);(0,9);(0,18)","(15,0);(12,18);(15,10)",156,0,completed
23,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,18);(10,16);(10,3);(2,14);(14,16);(12,2);(13,8);(2,0);(16,6);(9,0)",10,True,52.41176115785436,52.41176115785436,00:4;01:3;02:3,"(0,0);(0,9);(0,18)","(12,2);(16,6);(14,16)",233,0,completed
24,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,6);(13,13);(11,3);(6,1);(2,10);(17,0);(16,15);(13,8);(6,8);(2,8)",10,True,55.997582741531424,55.997582741531424,00:4;01:5;02:1,"(0,0);(0,9);(0,18)","(17,0);(16,15);(11,8)",229,0,completed
25,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(6,0);(6,17);(16,15);(5,15);(2,15);(1,2);(2,8);(15,10);(9,4);(13,16)",10,True,56.91352752431954,56.91352752431954,00:2;01:3;02:5,"(0,0);(0,9);(0,18)","(14,0);(6,17);(15,10)",246,0,completed
26,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,7);(10,14);(10,1);(7,13);(18,10);(12,12);(8,7);(16,10);(13,10);(17,5)",10,True,47.299792396860305,47.299792396860305,00:2;01:3;02:5,"(0,0);(0,9);(0,18)","(17,5);(13,12);(18,10)",195,0,completed
27,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,15);(9,6);(13,15);(15,5);(14,8);(12,0);(10,14);(17,9);(13,2);(6,11)",10,True,45.96984290947892,45.96984290947892,00:3;01:4;02:3,"(0,0);(0,9);(0,18)","(15,5);(17,9);(13,15)",195,0,completed
28,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,16);(5,7);(9,10);(6,0);(15,15);(1,5);(14,4);(4,7);(13,7);(7,7)",10,True,47.30335453583471,47.30335453583471,00:2;01:5;02:3,"(0,0);(0,9);(0,18)","(6,0);(14,4);(15,15)",204,0,completed
29,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,14);(18,9);(9,9);(15,18);(10,1);(11,5);(18,2);(12,11);(5,18);(7,15)",10,True,48.582511607292126,48.582511607292126,00:2;01:4;02:4,"(0,0);(0,9);(0,18)","(11,5);(18,2);(15,18)",206,0,completed
30,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,8);(7,18);(3,15);(8,15);(16,13);(3,4);(13,17);(2,5);(11,0);(17,3)",10,True,58.890860249679996,58.890860249679996,00:3;01:2;02:5,"(0,0);(0,9);(0,18)","(11,0);(8,15);(17,3)",260,0,completed
31,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(10,3);(14,5);(8,4);(10,8);(4,13);(10,4);(0,2);(6,18);(8,15);(12,2)",10,True,47.33136156642139,47.33136156642139,00:5;01:1;02:4,"(0,0);(0,9);(0,18)","(14,5);(7,12);(12,2)",200,0,completed
32,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(16,8);(5,1);(14,15);(3,5);(11,17);(14,18);(14,0);(8,16);(1,16);(7,0)",10,True,41.57117140199871,41.57117140199871,00:3;01:2;02:5,"(0,0);(0,9);(0,18)","(16,8);(8,1);(14,15)",174,0,completed
33,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(14,10);(6,5);(13,0);(15,6);(2,2);(1,14);(17,17);(4,5);(3,18);(3,2)",10,True,53.303683979084525,53.303683979084525,00:6;01:2;02:2,"(0,0);(0,9);(0,18)","(13,0);(14,10);(17,17)",228,0,completed
34,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,13);(18,17);(3,1);(2,13);(6,2);(12,2);(14,9);(6,0);(11,3);(12,7)",10,True,45.30901264204241,45.30901264204241,00:5;01:2;02:3,"(0,0);(0,9);(0,18)","(14,9);(11,3);(18,17)",183,0,completed
35,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(6,13);(15,4);(6,0);(16,10);(10,0);(12,3);(8,9);(10,15);(2,8);(18,6)",10,True,40.048891977647614,40.048891977647614,00:5;01:3;02:2,"(0,0);(0,9);(0,18)","(18,6);(10,15);(16,10)",158,0,completed
36,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(12,13);(7,8);(3,16);(12,17);(14,15);(14,16);(9,16);(7,2);(2,9);(15,14)",10,True,37.288868739811356,37.288868739811356,00:2;01:3;02:5,"(0,0);(0,9);(0,18)","(7,10);(12,17);(15,14)",150,0,completed
37,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(0,17);(10,3);(3,8);(6,3);(17,6);(12,10);(6,1);(7,10);(3,5);(7,8)",10,True,38.20141390696618,38.20141390696618,00:4;01:3;02:3,"(0,0);(0,9);(0,18)","(17,6);(7,8);(12,10)",152,0,completed
38,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,3);(14,8);(15,9);(16,2);(14,15);(5,12);(12,17);(7,6);(9,3);(5,10)",10,True,54.879146268616736,54.879146268616736,00:4;01:2;02:4,"(0,0);(0,9);(0,18)","(16,2);(14,7);(12,17)",226,0,completed
39,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,8);(15,6);(12,8);(3,5);(4,2);(12,3);(16,17);(18,4);(5,3);(4,6)",10,True,51.28857378286667,51.28857378286667,00:6;01:3;02:1,"(0,0);(0,9);(0,18)","(18,4);(9,8);(16,17)",222,0,completed
40,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,4);(2,18);(1,7);(1,15);(6,5);(13,9);(17,17);(3,5);(8,18);(1,2)",10,True,48.63916539046599,48.63916539046599,00:2;01:4;02:4,"(0,0);(0,9);(0,18)","(14,5);(13,9);(17,17)",207,0,completed
41,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,18);(5,18);(11,12);(2,6);(8,10);(9,13);(3,1);(12,13);(13,16);(7,6)",10,True,46.58858348290333,46.58858348290333,00:1;01:3;02:6,"(0,0);(0,9);(0,18)","(7,8);(10,12);(13,16)",205,0,completed
42,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,3);(12,8);(17,10);(18,4);(11,8);(17,3);(10,16);(16,18);(15,8);(17,18)",10,True,36.759181937529085,36.759181937529085,00:3;01:4;02:3,"(0,0);(0,9);(0,18)","(18,4);(17,10);(17,18)",142,0,completed
43,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,17);(13,14);(15,3);(12,17);(12,4);(6,6);(3,4);(16,13);(5,9);(4,6)",10,True,61.877615964330424,61.877615964330424,00:3;01:5;02:2,"(0,0);(0,9);(0,18)","(15,3);(13,14);(12,17)",273,0,completed
44,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,14);(8,14);(17,17);(5,7);(8,15);(2,14);(12,5);(18,11);(3,12);(4,18)",10,True,54.515131263862926,54.515131263862926,00:2;01:4;02:4,"(0,0);(0,9);(0,18)","(3,12);(18,11);(12,5)",228,0,completed
45,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(18,10);(5,16);(11,17);(18,8);(5,18);(9,15);(18,7);(17,16);(1,9);(9,3)",10,True,44.23971776964202,44.23971776964202,00:3;01:3;02:4,"(0,0);(0,9);(0,18)","(18,8);(17,16);(11,17)",183,0,completed
46,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,16);(15,7);(13,0);(7,0);(4,9);(2,16);(18,14);(18,15);(18,13);(15,4)",10,True,45.21384403079246,45.21384403079246,00:3;01:4;02:3,"(0,0);(0,9);(0,18)","(15,4);(18,14);(18,15)",185,0,completed
47,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(12,10);(3,9);(12,4);(15,12);(4,10);(5,1);(9,7);(3,18);(14,15);(5,5)",10,True,36.90255798945613,36.90255798945613,00:4;01:3;02:3,"(0,0);(0,9);(0,18)","(12,4);(12,10);(15,12)",151,0,completed
48,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(10,5);(10,14);(9,2);(5,4);(4,4);(2,18);(8,18);(9,10);(13,3);(16,16)",10,True,57.65310819077495,57.65310819077495,00:2;01:3;02:5,"(0,0);(0,9);(0,18)","(10,8);(13,3);(16,16)",256,0,completed
49,known_visit,PI,ideal,1.0,19,361,3,10,pi_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,18);(17,6);(7,11);(9,15);(6,14);(10,9);(3,0);(12,1);(7,2);(1,12)",10,True,42.72618673137099,42.72618673137099,00:4;01:4;02:2,"(0,0);(0,9);(0,18)","(17,6);(10,9);(9,15)",185,0,completed
