trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status
0,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,3,220.0,208.333333,pi_g25_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,108,25,83,109,2,0,1,1,329,658,0,110,219,224,105,279,105,0.0,3.018348623853211,3.36144578313253,0.9722222222222222,1.2650602409638554,0.963302752293578,clue:6;collision_intent:109;pi_entry:105;state:108;target:1,36,115,0.006116207951070374,completed
1,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,3,220.0,208.333333,pi_g25_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,38,38,0,41,0,0,0,0,78,154,0,40,38,78,0,0,0,0.0,1.9024390243902438,0.0,0.0,0.0,0.0,collision_intent:39;state:38;target:1,13,27,0.016260162601626105,completed
2,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,3,220.0,208.333333,pi_g25_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,97,97,0,100,0,0,0,0,196,389,0,99,97,196,0,0,0,0.0,1.96,0.0,0.0,0.0,0.0,collision_intent:98;state:97;target:1,33,67,0.006666666666666821,completed
3,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,3,220.0,208.333333,pi_g25_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,77,35,42,80,0,0,0,0,213,424,0,78,135,164,49,143,49,0.0,2.6625,3.4047619047619047,0.6363636363636364,1.1666666666666667,0.6125,clue:9;collision_intent:77;pi_entry:49;state:77;target:1,26,77,0.008333333333333304,completed
4,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,3,220.0,208.333333,pi_g25_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,137,72,65,136,4,0,0,0,362,723,0,139,223,279,83,218,83,0.0,2.661764705882353,3.353846153846154,0.6058394160583942,1.2769230769230768,0.6102941176470589,clue:3;collision_intent:138;pi_entry:83;state:137;target:1,46,127,0.004901960784313708,completed
5,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,3,220.0,208.333333,pi_g25_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,48,48,0,51,0,0,0,0,97,191,0,49,48,97,0,0,0,0.0,1.9019607843137254,0.0,0.0,0.0,0.0,collision_intent:48;state:48;target:1,16,33,0.0,completed
6,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,3,220.0,208.333333,pi_g25_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,132,60,72,131,4,0,0,0,362,721,0,133,229,268,94,242,94,0.0,2.763358778625954,3.361111111111111,0.7121212121212122,1.3055555555555556,0.7175572519083969,clue:3;collision_intent:132;pi_entry:94;state:132;target:1,45,129,0.010178117048346147,completed
7,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,3,220.0,208.333333,pi_g25_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,158,152,6,161,0,0,0,0,329,656,0,159,170,320,9,25,9,0.0,2.0434782608695654,4.166666666666667,0.056962025316455694,1.5,0.055900621118012424,clue:3;collision_intent:158;pi_entry:9;state:158;target:1,53,110,0.0041407867494824835,completed
8,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,3,220.0,208.333333,pi_g25_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,119,72,47,121,1,0,0,0,302,602,0,120,182,245,57,158,57,0.0,2.4958677685950414,3.3617021276595747,0.4789915966386555,1.2127659574468086,0.47107438016528924,clue:6;collision_intent:119;pi_entry:57;state:119;target:1,40,106,0.011019283746556585,completed
9,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,3,220.0,208.333333,pi_g25_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,1,1,0,4,0,0,0,0,5,8,0,4,1,5,0,0,0,0.0,1.25,0.0,0.0,0.0,0.0,collision_intent:3;state:1;target:1,1,3,0.16666666666666674,completed
10,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,3,220.0,208.333333,pi_g25_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,56,56,0,59,0,0,0,0,114,225,0,58,56,114,0,0,0,0.0,1.9322033898305084,0.0,0.0,0.0,0.0,collision_intent:57;state:56;target:1,19,39,0.011299435028248705,completed
11,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,3,220.0,208.333333,pi_g25_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,518,209,309,484,37,0,1,1,1426,2849,0,520,906,1047,379,1008,379,0.0,2.946280991735537,3.262135922330097,0.7316602316602316,1.226537216828479,0.7830578512396694,clue:9;collision_intent:519;pi_clear_path:1;pi_entry:378;state:518;target:1,175,489,0.02203856749311295,completed
12,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,3,220.0,208.333333,pi_g25_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,93,66,27,95,1,0,0,0,222,442,0,94,128,190,32,90,32,0.0,2.336842105263158,3.3333333333333335,0.34408602150537637,1.1851851851851851,0.3368421052631579,clue:3;collision_intent:93;pi_entry:32;state:93;target:1,31,77,0.007017543859649145,completed
13,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,3,220.0,208.333333,pi_g25_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,112,42,70,110,5,0,0,0,313,622,0,113,200,228,85,229,85,0.0,2.8454545454545452,3.2714285714285714,0.7589285714285714,1.2142857142857142,0.7727272727272727,clue:3;collision_intent:112;pi_entry:85;state:112;target:1,39,116,0.0242424242424244,completed
14,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,3,220.0,208.333333,pi_g25_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,463,463,0,462,4,0,0,0,928,1853,0,465,463,928,0,0,0,0.0,2.0086580086580086,0.0,0.0,0.0,0.0,collision_intent:464;state:463;target:1,155,311,0.0043290043290042934,completed
