trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,robot_id,steps_total,steps_after_first_clue,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,messages_sent,protected_messages_sent,unprotected_messages_sent,core_messages_sent,allocation_messages_sent,post_clue_messages_sent,messages_sent_by_topic,messages_delivered_to_robot,messages_dropped_to_robot,trial_status
0,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,3,220.0,208.333333,pi_g25_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,00,36,27,36,1,0,0,0,111,36,75,74,37,93,clue:2;collision_intent:36;pi_entry:37;state:36,218,0,completed
0,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,3,220.0,208.333333,pi_g25_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,01,36,28,37,0,0,0,0,103,37,66,75,28,87,clue:2;collision_intent:36;pi_entry:28;state:36;target:1,226,0,completed
0,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,3,220.0,208.333333,pi_g25_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,02,36,28,36,1,0,1,1,115,37,78,75,40,99,clue:2;collision_intent:37;pi_entry:40;state:36,214,0,completed
1,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,3,220.0,208.333333,pi_g25_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,00,13,0,14,0,0,0,0,26,13,13,26,0,0,collision_intent:13;state:13,51,0,completed
1,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,3,220.0,208.333333,pi_g25_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,01,13,0,14,0,0,0,0,27,14,13,27,0,0,collision_intent:13;state:13;target:1,51,0,completed
1,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,3,220.0,208.333333,pi_g25_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,02,12,0,13,0,0,0,0,25,13,12,25,0,0,collision_intent:13;state:12,52,0,completed
2,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,3,220.0,208.333333,pi_g25_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,00,33,0,34,0,0,0,0,67,34,33,67,0,0,collision_intent:33;state:33;target:1,129,0,completed
2,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,3,220.0,208.333333,pi_g25_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,01,32,0,33,0,0,0,0,64,32,32,64,0,0,collision_intent:32;state:32,131,0,completed
2,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,3,220.0,208.333333,pi_g25_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,02,32,0,33,0,0,0,0,65,33,32,65,0,0,collision_intent:33;state:32,129,0,completed
3,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,3,220.0,208.333333,pi_g25_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,00,26,14,27,0,0,0,0,77,26,51,55,22,53,clue:3;collision_intent:26;pi_entry:22;state:26,136,0,completed
