trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,blocked_task_quarantines,blocked_task_quarantine_time_s,maximum_quarantine_level,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,allocator_calls,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_median,candidate_filter_time_ms_p95,candidate_filter_time_ms_max,trial_status,failure_type,failure_message,targets_completed
0,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,27,3,0,28,0,0,0,0,0,0.0,0,0,62,56,6,294,44,41,46.6009,1.1366073170731708,0.9387,2.3163,4.1634,27.7341,0.6764414634146342,0.5229,1.8531,3.378,41,18.8668,0.4601658536585366,0.4188,0.661,0.7854,completed,,,
0,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,11,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,348,50,128,281.3577,2.19810703125,2.17455,3.9667,5.3082,217.0161,1.69543828125,1.69965,3.2518,4.5681,128,64.3416,0.50266875,0.45265,0.7632,0.8291,completed,,,
0,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,12,28,1,0,29,0,0,0,0,0,0.0,0,0,65,58,7,279,55,41,34.753099999999996,0.8476365853658536,0.6464,1.6131,2.9105,17.6839,0.43131463414634147,0.2873,1.2105,2.4538,41,17.0692,0.41632195121951215,0.394,0.599,0.698,completed,,,
0,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,13,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,332,66,129,313.4487,2.42983488372093,2.7657,4.6909,5.2839,249.9721,1.9377682170542636,2.3429,4.0682,4.5702,129,63.4766,0.49206666666666665,0.4574,0.7536,0.8543,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,00,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,318,54,106,418.7256,3.9502415094339622,3.7856,6.3149,6.4811,339.6329,3.204083962264151,3.1726,5.5348,5.6993,106,79.0927,0.7461575471698113,0.763,0.865,0.972,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,01,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,312,60,106,334.7965,3.158457547169811,3.24975,5.9051,6.1537,258.1271,2.435161320754717,2.52175,5.1303,5.2709,106,76.6694,0.7232962264150943,0.7009000000000001,0.8821,0.959,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,02,15,1,0,16,0,0,0,0,0,0.0,0,0,36,32,4,283,54,55,103.4317,1.8805763636363637,1.2587,4.9855,5.51,65.7514,1.19548,0.5526,4.1218,4.783,55,37.6803,0.6850963636363637,0.6734,0.8413,0.9494,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,03,1,0,0,2,0,0,0,0,0,0.0,0,0,7,4,3,306,61,103,311.9649,3.028785436893204,3.4163,5.9601,6.3604,238.3541,2.314117475728155,2.5814,5.1767,5.5478,103,73.6108,0.7146679611650485,0.6866,0.8776,0.9517,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,04,1,0,0,2,0,0,0,0,0,0.0,0,0,7,4,3,303,63,104,366.7541,3.526481730769231,3.3598,5.9231,6.2469,288.6665,2.775639423076923,2.53505,5.1368,5.4406,104,78.0876,0.7508423076923076,0.7488,0.9225,0.9571,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,05,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,319,53,106,315.9389,2.9805556603773584,2.9034,5.9239,6.3277,240.8046,2.271741509433962,2.083,5.1466,5.511,106,75.1343,0.7088141509433962,0.685,0.8699,0.9378,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,06,21,3,0,22,0,1,0,0,0,0.0,0,0,53,44,9,263,58,39,59.9212,1.5364410256410257,1.4196,3.8529,4.5138,33.592,0.8613333333333333,0.7614,3.1592,3.7983,39,26.3292,0.6751076923076923,0.6745,0.7767,0.8405,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,07,19,0,1,19,1,3,0,0,0,0.0,0,0,52,42,10,268,54,47,95.7776,2.0378212765957446,1.405,4.5473,4.7047,63.0332,1.341131914893617,0.742,3.7444,3.9118,47,32.7444,0.6966893617021276,0.6763,0.8345,0.917,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,08,31,2,0,32,0,2,0,0,0,0.0,0,0,77,65,12,244,53,12,45.4224,3.7852,2.7538,6.623,6.623,37.1806,3.098383333333333,2.0868,5.8329,5.8329,12,8.2418,0.6868166666666666,0.7000500000000001,0.8171,0.8171,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,09,1,0,0,2,0,0,0,0,0,0.0,0,0,7,4,3,310,56,104,388.6281,3.736808653846154,4.0968,6.8272,7.2181,313.0042,3.0096557692307693,3.41395,6.0873,6.3914,104,75.6239,0.7271528846153846,0.7175,0.8612,0.9635,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,322,50,106,398.6623,3.760965094339623,2.89665,6.9578,7.4919,320.3138,3.0218283018867926,2.1407499999999997,6.1446,6.5457,106,78.3485,0.7391367924528301,0.7342,0.8924,0.9545,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,11,1,0,0,2,0,0,0,0,0,0.0,0,0,8,4,4,307,58,103,302.6614,2.9384601941747572,2.6838,5.9589,6.9766,229.0322,2.2236135922330096,1.8852,5.1756,6.0914,103,73.6292,0.7148466019417475,0.6903,0.8762,0.9699,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,12,18,1,0,19,0,1,0,0,0,0.0,0,0,54,38,16,278,42,52,119.7288,2.3024769230769233,2.14675,5.0365,5.7434,82.6467,1.5893596153846152,1.4151500000000001,4.2139,4.9269,52,37.0821,0.7131173076923076,0.7140500000000001,0.8226,0.8901,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,13,26,3,0,27,0,1,0,0,0,0.0,0,0,69,54,15,257,47,26,39.3239,1.5124576923076924,1.01345,2.8881,4.9701,22.4945,0.8651730769230769,0.3198,2.2217,4.2544,26,16.8294,0.6472846153846153,0.6518999999999999,0.7873,0.8181,completed,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,00,26,1,0,27,0,0,0,0,0,0.0,0,0,61,54,7,266,47,54,70.1384,1.2988592592592594,0.9773000000000001,4.4487,5.4818,34.9058,0.6464037037037037,0.33155,3.7735,4.6082,54,35.2326,0.6524555555555556,0.64385,0.7903,0.8736,completed,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,01,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,329,44,135,434.92,3.22162962962963,2.8032,7.077,7.5334,337.9492,2.5033274074074074,2.0641,6.2842,6.617,135,96.9708,0.7183022222222222,0.701,0.8589,0.9164,completed,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,02,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,323,50,135,416.6499,3.0862955555555556,3.3977,5.6776,6.2375,318.0083,2.355617037037037,2.7281,4.8658,5.4214,135,98.6416,0.7306785185185185,0.7342,0.8723,0.9431,completed,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,03,24,3,0,25,0,1,0,0,0,0.0,0,0,60,50,10,266,48,60,68.7913,1.1465216666666669,0.8005,3.3923,6.9041,29.7877,0.4964616666666667,0.16715000000000002,2.5331,5.9964,60,39.0036,0.65006,0.6326,0.8065,0.9077,completed,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,04,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,315,58,135,316.9073,2.347461481481482,2.2412,4.3958,5.1114,218.2101,1.6163711111111112,1.5024,3.5418,4.3333,135,98.6972,0.7310903703703703,0.7312,0.8545,0.9981,completed,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,05,24,1,2,22,3,1,0,0,0,0.0,0,0,61,52,9,270,43,58,107.2469,1.8490844827586206,1.1731500000000001,3.9424,4.1868,67.0997,1.1568913793103448,0.493,3.0999,3.3149,58,40.1472,0.6921931034482758,0.6668499999999999,0.8838,0.9272,completed,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,06,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,314,60,135,404.1916,2.9940118518518517,2.2628,6.8565,7.5211,307.0091,2.2741414814814815,1.5059,6.0416,6.6673,135,97.1825,0.7198703703703704,0.7121,0.8489,0.9039,completed,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,07,1,0,0,2,0,0,0,0,0,0.0,0,0,7,4,3,317,50,133,446.7563,3.3590699248120304,3.3273,6.9466,8.1034,348.2295,2.6182669172932327,2.6026,6.1621,7.278,133,98.5268,0.7408030075187969,0.7452,0.8652,1.1422,completed,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,08,40,3,0,41,0,0,0,0,0,0.0,0,0,89,81,8,247,39,10,24.6344,2.46344,2.17725,5.337,5.337,17.320899999999998,1.73209,1.50265,4.4693,4.4693,10,7.3135,0.7313500000000001,0.72335,0.8677,0.8677,completed,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,09,4,0,0,5,0,1,0,0,0,0.0,0,0,17,11,6,308,49,124,294.8429,2.377765322580645,2.058,4.9887,6.0016,205.9561,1.6609362903225806,1.3079,4.1952,5.1904,124,88.8868,0.7168290322580645,0.7047,0.857,0.943,completed,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,4,0,0,5,0,0,0,0,0,0.0,0,0,13,10,3,309,53,122,268.054,2.1971639344262295,1.6004,5.4054,6.0063,183.7408,1.5060721311475411,0.8976500000000001,4.546,5.1948,122,84.3132,0.6910918032786885,0.67415,0.8581,0.9585,completed,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,11,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,323,50,135,359.1838,2.660620740740741,2.0785,6.5504,7.327,263.7049,1.9533696296296297,1.3111,5.6763,6.4191,135,95.4789,0.707251111111111,0.6927,0.8786,1.0496,completed,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,12,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,322,52,135,405.932,3.0069037037037036,2.7963,6.5141,7.464,307.7918,2.2799392592592596,2.0567,5.723,6.5787,135,98.14020000000001,0.7269644444444445,0.7143,0.8828,1.0203,completed,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,13,28,2,0,29,0,0,0,0,0,0.0,0,0,61,58,3,269,45,44,61.8769,1.4062931818181819,0.97365,4.9795,5.5082,32.0917,0.7293568181818183,0.31705,4.1748,4.6131,44,29.7852,0.6769363636363637,0.65595,0.8047,0.8951,completed,,,
3,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,00,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,227,35,124,311.1683,2.5094217741935485,1.8466,5.9846,7.118,223.7601,1.8045169354838708,1.2576,5.1476,6.1938,124,87.4082,0.7049048387096774,0.6917500000000001,0.8611,1.0219,completed,,,
3,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,01,10,2,0,11,0,0,0,0,0,0.0,0,0,26,22,4,200,38,92,174.0686,1.89205,1.4614,3.4817,4.3139,110.9113,1.205557608695652,0.77105,2.6641,3.6241,92,63.1573,0.6864923913043478,0.6910000000000001,0.8176,0.8639,completed,,,
3,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,02,1,0,0,2,0,0,0,0,0,0.0,0,0,7,4,3,219,37,122,382.6029,3.136089344262295,2.7487,5.8875,7.3468,293.14209999999997,2.4028040983606553,1.9840499999999999,5.1056,6.537,122,89.4608,0.7332852459016393,0.72635,0.8695,1.1517,completed,,,
3,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,03,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,225,37,124,344.8158,2.7807725806451615,2.0673500000000002,6.144,7.9933,254.0695,2.0489475806451614,1.4058000000000002,5.4741,7.1641,124,90.7463,0.7318250000000001,0.7269,0.8539,0.9714,completed,,,
3,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,04,20,2,0,21,0,0,0,0,0,0.0,0,0,46,42,4,177,41,62,88.0844,1.420716129032258,1.35905,1.7567,3.4816,45.5917,0.7353500000000001,0.65595,1.041,2.7902,62,42.4927,0.685366129032258,0.70305,0.7881,0.8195,completed,,,
3,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,05,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,227,36,124,418.6689,3.3763620967741934,2.7836,6.2068,7.95,325.9561,2.6286782258064516,2.0359,5.3623,7.1287,124,92.7128,0.7476838709677419,0.76115,0.8611,0.9302,completed,,,
3,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,06,1,0,0,2,0,0,0,0,0,0.0,0,0,7,4,3,210,46,121,242.32319999999999,2.002671074380165,1.2875,4.6339,7.6493,158.5534,1.3103586776859506,0.8166,3.952,6.6758,121,83.7698,0.692312396694215,0.6761,0.8268,0.9735,completed,,,
3,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,07,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,228,34,124,288.3651,2.325525,1.91185,5.0073,6.8219,199.8163,1.6114217741935486,1.2318,4.2068,6.0075,124,88.5488,0.7141032258064516,0.70555,0.8419,0.9841,completed,,,
3,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,08,4,0,0,5,0,0,0,0,0,0.0,0,0,16,10,6,213,35,112,196.5023,1.7544848214285713,1.39235,3.5174,4.0397,117.7211,1.05108125,0.72495,2.597,3.147,112,78.7812,0.7034035714285715,0.69155,0.8467,0.9441,completed,,,
3,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,09,36,4,0,37,0,0,0,0,0,0.0,0,0,81,73,8,156,27,8,27.0661,3.3832625,3.4471,5.4811,5.4811,21.2784,2.6598,2.7164,4.6137,4.6137,8,5.7877,0.7234625,0.72305,0.8674,0.8674,completed,,,
3,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,230,33,124,363.3924,2.930583870967742,2.5999499999999998,6.0385,7.6328,273.7595,2.2077379032258064,1.8876499999999998,5.2907,6.6776,124,89.6329,0.7228459677419355,0.7121999999999999,0.867,0.987,completed,,,
3,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,11,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,228,35,124,390.9139,3.1525314516129033,2.35995,6.4724,7.4967,297.8699,2.4021766129032254,1.5518999999999998,5.703,6.6729,124,93.044,0.7503548387096773,0.7656000000000001,0.8756,1.0352,completed,,,
3,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,12,28,2,0,28,1,0,0,0,0,0.0,0,0,68,59,9,166,30,33,50.1841,1.520730303030303,1.2172,4.2705,4.8774,27.7448,0.8407515151515152,0.5288,3.4419,4.0697,33,22.4393,0.6799787878787878,0.6849,0.838,0.9175,completed,,,
3,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,13,1,0,0,2,0,0,0,0,0,0.0,0,0,7,4,3,224,33,122,256.9651,2.10627131147541,1.6184,4.7234,6.8289,171.5739,1.4063434426229509,1.1319,3.7838,5.9621,122,85.3912,0.699927868852459,0.69075,0.8442,1.0537,completed,,,
4,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,00,34,3,0,35,0,0,0,0,0,0.0,0,0,74,69,5,264,45,7,24.9474,3.5639142857142856,3.7762,5.7088,5.7088,19.5713,2.7959,2.9973,4.9171,4.9171,7,5.3761,0.7680142857142858,0.7745,0.8132,0.8132,completed,,,
