trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,CBAA,ideal,1.0,19,361,4,10,cbaa_ideal_1_0,known_visit_g19_t10_n500.csv,10,True,42.60322823874429,42.60322823874429,1,1,1,82,25,84,2,8,0,0,237,0,500,1494,0,85,415,171,329,0.0,50.0,32.9,cbaa_entry:329;collision_intent:85;state:86,0.25,0.06547619047619047,known_visit_core_500,10,4,8
1,known_visit,CBAA,ideal,1.0,19,361,4,10,cbaa_ideal_1_0,known_visit_g19_t10_n500.csv,10,True,28.91148062398516,28.91148062398516,1,1,1,66,17,68,2,1,1,1,151,0,409,1221,0,69,340,139,270,0.0,40.9,27.0,cbaa_entry:270;collision_intent:69;state:70,0.1499999999999999,0.022058823529411686,known_visit_core_500,10,4,8
2,known_visit,CBAA,ideal,1.0,19,361,4,10,cbaa_ideal_1_0,known_visit_g19_t10_n500.csv,10,True,41.0213836669973,41.0213836669973,0,0,0,88,24,92,0,5,1,1,215,0,531,1587,0,92,439,184,347,0.0,53.1,34.7,cbaa_entry:347;collision_intent:92;state:92,0.30000000000000004,0.02717391304347827,known_visit_core_500,10,4,8
3,known_visit,CBAA,ideal,1.0,19,361,4,10,cbaa_ideal_1_0,known_visit_g19_t10_n500.csv,10,True,33.20836667491142,33.20836667491142,0,0,0,68,20,72,0,3,0,0,180,0,414,1236,0,71,343,143,271,0.0,41.4,27.1,cbaa_entry:271;collision_intent:71;state:72,0.10000000000000009,0.06944444444444442,known_visit_core_500,10,4,8
4,known_visit,CBAA,ideal,1.0,19,361,4,10,cbaa_ideal_1_0,known_visit_g19_t10_n500.csv,10,True,41.090214450775285,41.090214450775285,0,0,0,90,24,91,3,11,0,0,216,0,546,1632,0,93,453,187,359,0.0,54.6,35.9,cbaa_entry:359;collision_intent:93;state:94,0.55,0.04670329670329676,known_visit_core_500,10,4,8
5,known_visit,CBAA,ideal,1.0,19,361,4,10,cbaa_ideal_1_0,known_visit_g19_t10_n500.csv,10,True,32.08484446731987,32.08484446731987,0,0,0,59,19,63,0,3,0,0,187,0,376,1122,0,62,314,125,251,0.0,37.6,25.1,cbaa_entry:251;collision_intent:62;state:63,0.30000000000000004,0.09126984126984117,known_visit_core_500,10,4,8
6,known_visit,CBAA,ideal,1.0,19,361,4,10,cbaa_ideal_1_0,known_visit_g19_t10_n500.csv,10,True,38.14719010960948,38.14719010960948,1,1,1,77,23,67,14,6,0,0,211,0,478,1428,0,81,397,162,316,0.0,47.8,31.6,cbaa_entry:316;collision_intent:81;state:81,0.30000000000000004,0.2201492537313432,known_visit_core_500,10,4,8
7,known_visit,CBAA,ideal,1.0,19,361,4,10,cbaa_ideal_1_0,known_visit_g19_t10_n500.csv,10,True,34.75202612935064,34.75202612935064,0,0,0,70,20,74,0,5,1,1,193,0,428,1278,0,73,355,147,281,0.0,42.8,28.1,cbaa_entry:281;collision_intent:73;state:74,0.25,0.07432432432432434,known_visit_core_500,10,4,8
8,known_visit,CBAA,ideal,1.0,19,361,4,10,cbaa_ideal_1_0,known_visit_g19_t10_n500.csv,10,True,43.12988599636565,43.12988599636565,0,0,0,85,26,89,0,3,1,1,237,0,520,1554,0,89,431,178,342,0.0,52.0,34.2,cbaa_entry:342;collision_intent:89;state:89,0.10000000000000009,0.098314606741573,known_visit_core_500,10,4,8
9,known_visit,CBAA,ideal,1.0,19,361,4,10,cbaa_ideal_1_0,known_visit_g19_t10_n500.csv,10,True,39.99876524489008,39.99876524489008,0,0,0,87,24,90,1,3,2,1,213,0,517,1545,0,91,426,182,335,0.0,51.7,33.5,cbaa_entry:335;collision_intent:91;state:91,0.10000000000000009,0.061111111111111116,known_visit_core_500,10,4,8
