trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,CBAA,ideal,1.0,19,361,4,10,cbaa_ideal_1_0,known_visit_g19_t10_n500.csv,00,18,3,0,19,0,1,0,0,0,121,38,83,377,0,known_visit_core_500,10,4,8
0,known_visit,CBAA,ideal,1.0,19,361,4,10,cbaa_ideal_1_0,known_visit_g19_t10_n500.csv,01,25,2,1,24,2,5,0,0,0,138,51,87,362,0,known_visit_core_500,10,4,8
0,known_visit,CBAA,ideal,1.0,19,361,4,10,cbaa_ideal_1_0,known_visit_g19_t10_n500.csv,02,22,4,0,23,0,0,0,0,0,122,46,76,376,0,known_visit_core_500,10,4,8
0,known_visit,CBAA,ideal,1.0,19,361,4,10,cbaa_ideal_1_0,known_visit_g19_t10_n500.csv,03,17,1,0,18,0,2,0,0,0,119,36,83,379,0,known_visit_core_500,10,4,8
1,known_visit,CBAA,ideal,1.0,19,361,4,10,cbaa_ideal_1_0,known_visit_g19_t10_n500.csv,00,16,2,0,17,0,0,0,0,0,102,34,68,305,0,known_visit_core_500,10,4,8
1,known_visit,CBAA,ideal,1.0,19,361,4,10,cbaa_ideal_1_0,known_visit_g19_t10_n500.csv,01,17,2,1,16,2,0,1,1,0,102,36,66,307,0,known_visit_core_500,10,4,8
1,known_visit,CBAA,ideal,1.0,19,361,4,10,cbaa_ideal_1_0,known_visit_g19_t10_n500.csv,02,16,4,0,17,0,1,0,0,0,103,34,69,304,0,known_visit_core_500,10,4,8
1,known_visit,CBAA,ideal,1.0,19,361,4,10,cbaa_ideal_1_0,known_visit_g19_t10_n500.csv,03,17,2,0,18,0,0,0,0,0,102,35,67,305,0,known_visit_core_500,10,4,8
2,known_visit,CBAA,ideal,1.0,19,361,4,10,cbaa_ideal_1_0,known_visit_g19_t10_n500.csv,00,21,2,0,22,0,1,0,0,0,131,44,87,398,0,known_visit_core_500,10,4,8
2,known_visit,CBAA,ideal,1.0,19,361,4,10,cbaa_ideal_1_0,known_visit_g19_t10_n500.csv,01,24,2,0,25,0,1,1,1,0,135,50,85,396,0,known_visit_core_500,10,4,8
2,known_visit,CBAA,ideal,1.0,19,361,4,10,cbaa_ideal_1_0,known_visit_g19_t10_n500.csv,02,21,1,0,22,0,3,0,0,0,132,44,88,397,0,known_visit_core_500,10,4,8
2,known_visit,CBAA,ideal,1.0,19,361,4,10,cbaa_ideal_1_0,known_visit_g19_t10_n500.csv,03,22,5,0,23,0,0,0,0,0,133,46,87,396,0,known_visit_core_500,10,4,8
3,known_visit,CBAA,ideal,1.0,19,361,4,10,cbaa_ideal_1_0,known_visit_g19_t10_n500.csv,00,14,2,0,15,0,0,0,0,0,97,30,67,315,0,known_visit_core_500,10,4,8
3,known_visit,CBAA,ideal,1.0,19,361,4,10,cbaa_ideal_1_0,known_visit_g19_t10_n500.csv,01,18,3,0,19,0,0,0,0,0,104,38,66,308,0,known_visit_core_500,10,4,8
3,known_visit,CBAA,ideal,1.0,19,361,4,10,cbaa_ideal_1_0,known_visit_g19_t10_n500.csv,02,16,3,0,17,0,0,0,0,0,101,34,67,311,0,known_visit_core_500,10,4,8
3,known_visit,CBAA,ideal,1.0,19,361,4,10,cbaa_ideal_1_0,known_visit_g19_t10_n500.csv,03,20,2,0,21,0,3,0,0,0,112,41,71,302,0,known_visit_core_500,10,4,8
