trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status
0,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,5,140.0,125.0,pi_g25_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,151,43,108,148,8,0,3,3,454,1810,0,156,298,317,137,368,137,0.0,3.0675675675675675,3.4074074074074074,0.9072847682119205,1.2685185185185186,0.9256756756756757,clue:10;collision_intent:155;pi_entry:137;state:151;target:1,31,100,0.02972972972972987,completed
1,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,5,140.0,125.0,pi_g25_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,365,158,207,351,19,2,0,0,1002,4003,0,366,636,741,261,685,261,0.0,2.8547008547008548,3.3091787439613527,0.7150684931506849,1.2608695652173914,0.7435897435897436,clue:10;collision_intent:365;pi_entry:261;state:365;target:1,75,217,0.02279202279202286,completed
2,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,5,140.0,125.0,pi_g25_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,500,42,458,425,80,1,12,11,1552,6207,0,514,1038,1034,518,1467,518,0.0,3.651764705882353,3.203056768558952,1.036,1.1310043668122272,1.2188235294117646,clue:20;collision_intent:513;pi_entry:518;state:500;target:1,103,330,0.030117647058823582,completed
3,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,5,140.0,125.0,pi_g25_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,326,290,36,328,3,2,0,0,714,2852,0,327,387,668,46,134,46,0.0,2.176829268292683,3.7222222222222223,0.1411042944785276,1.2777777777777777,0.1402439024390244,clue:15;collision_intent:326;pi_entry:46;state:326;target:1,66,144,0.003658536585365857,completed
4,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,5,140.0,125.0,pi_g25_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,571,155,416,508,68,3,0,0,1672,6683,0,572,1100,1158,514,1361,514,0.0,3.2913385826771653,3.2716346153846154,0.9001751313485113,1.2355769230769231,1.0118110236220472,clue:15;collision_intent:571;pi_clear_path:2;pi_entry:512;state:571;target:1,118,370,0.04881889763779523,completed
5,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,5,140.0,125.0,pi_g25_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,166,166,0,171,0,0,0,0,333,1327,0,167,166,333,0,0,0,0.0,1.9473684210526316,0.0,0.0,0.0,0.0,collision_intent:166;state:166;target:1,34,69,0.004678362573099504,completed
6,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,5,140.0,125.0,pi_g25_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,215,215,0,220,0,0,0,0,431,1719,0,216,215,431,0,0,0,0.0,1.959090909090909,0.0,0.0,0.0,0.0,collision_intent:215;state:215;target:1,43,87,0.0,completed
7,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,5,140.0,125.0,pi_g25_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,24,24,0,29,0,0,0,0,49,192,0,25,24,49,0,0,0,0.0,1.6896551724137931,0.0,0.0,0.0,0.0,collision_intent:24;state:24;target:1,5,11,0.02758620689655178,completed
8,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,5,140.0,125.0,pi_g25_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,200,125,75,204,1,1,0,0,522,2083,0,202,320,412,110,272,110,0.0,2.5588235294117645,3.6266666666666665,0.55,1.4666666666666666,0.5392156862745098,clue:10;collision_intent:201;pi_entry:110;state:200;target:1,41,108,0.009803921568627416,completed
9,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,5,140.0,125.0,pi_g25_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,1,1,0,6,0,0,0,0,7,24,0,6,1,7,0,0,0,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,collision_intent:5;state:1;target:1,1,3,0.1333333333333333,completed
