trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status,failure_type,failure_message
0,ACBBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,acbba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,18);01:(9,16);02:(11,10);03:(17,17)",00:0;01:0;02:0;03:0,,completed,,
1,ACBBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,acbba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(12,6);01:(12,17);02:(11,0);03:(15,13)",00:0;01:0;02:0;03:0,,completed,,
2,ACBBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,acbba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(15,17);01:(17,4);02:(12,18);03:(9,3)",00:0;01:0;02:0;03:0,,completed,,
3,ACBBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,acbba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(14,16);01:(17,18);02:(4,13);03:(9,18)",00:0;01:0;02:0;03:0,,completed,,
4,ACBBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,acbba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(13,17);01:(13,10);02:(18,10);03:(11,13)",00:0;01:0;02:0;03:0,,completed,,
5,ACBBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,acbba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,0);01:(8,15);02:(12,12);03:(8,5)",00:0;01:0;02:0;03:0,,completed,,
6,ACBBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,acbba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(14,8);01:(15,2);02:(5,0);03:(18,18)",00:0;01:0;02:0;03:0,,completed,,
7,ACBBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,acbba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(14,14);01:(15,0);02:(13,3);03:(11,18)",00:0;01:0;02:0;03:0,,completed,,
8,ACBBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,acbba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(13,5);01:(17,12);02:(16,7);03:(17,16)",00:0;01:0;02:0;03:0,,completed,,
9,ACBBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,acbba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(15,4);01:(11,11);02:(16,17);03:(11,16)",00:0;01:0;02:0;03:0,,completed,,
