trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_index,target_x,target_y,first_completion_time_s,first_completion_sim_time_s,first_found_by_robot,first_finder_robot_id,total_visits,duplicate_visits,completed,trial_status,stage,environment,parameter,value,setting,algorithm_key,comm_label,out_dir,run_id
44,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,3,6,12,8.69731517321802,8.69731517321802,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
44,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,4,8,18,12.216055951298486,12.216055951298486,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
44,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,5,9,5,26.847167878473087,26.847167878473087,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
44,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,6,4,3,14.588284204652838,14.588284204652838,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
44,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,7,10,13,17.845598256838848,17.845598256838848,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
44,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,8,15,10,32.0224787557216,32.0224787557216,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
44,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,9,0,7,0.46487597727125063,0.46487597727125063,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
44,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,10,12,5,32.35899215471742,32.35899215471742,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
45,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,1,8,17,16.430824383466415,16.430824383466415,03,03,2,1,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
45,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,2,3,1,5.571938222009844,5.571938222009844,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
45,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,3,16,5,27.94523917942665,27.94523917942665,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
45,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,4,18,16,35.705354720975144,35.705354720975144,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
45,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,5,18,3,35.77167035247638,35.77167035247638,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
45,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,6,16,2,30.36101018907904,30.36101018907904,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
45,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,7,7,5,12.177909553335795,12.177909553335795,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
45,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,8,9,12,21.284262774334277,21.284262774334277,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
45,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,9,5,10,10.677679006954977,10.677679006954977,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
45,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,10,16,9,35.01804988536233,35.01804988536233,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
46,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,1,16,14,57.73740280645008,57.73740280645008,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
46,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,2,2,4,20.856536634027854,20.856536634027854,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
46,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,3,16,2,33.235538427054124,33.235538427054124,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
46,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,4,4,16,47.68212908566334,47.68212908566334,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
46,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,5,5,13,41.23002760948009,41.23002760948009,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
46,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,6,0,4,16.720033323186556,16.720033323186556,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
46,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,7,6,15,41.752186936114256,41.752186936114256,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
46,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,8,0,11,4.281259013222382,4.281259013222382,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
46,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,9,6,17,38.15459714812115,38.15459714812115,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
46,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,10,10,18,15.439262482580324,15.439262482580324,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
47,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,1,9,11,33.12518756829856,33.12518756829856,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
47,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,2,3,14,17.196791113283155,17.196791113283155,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
47,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,3,9,13,15.981020648250292,15.981020648250292,02,02,2,1,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
47,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,4,9,18,18.340618804162347,18.340618804162347,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
47,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,5,15,8,35.505359867704065,35.505359867704065,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
47,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,6,11,13,19.64118884951823,19.64118884951823,02,02,2,1,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
47,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,7,5,17,9.005275850420139,9.005275850420139,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
47,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,8,5,18,6.956994348139692,6.956994348139692,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
47,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,9,9,5,22.44936613235755,22.44936613235755,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
47,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,10,14,14,38.27045013690198,38.27045013690198,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
48,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,1,11,16,21.951594076543522,21.951594076543522,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
48,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,2,18,5,67.4069042503519,67.4069042503519,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
48,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,3,5,0,50.97917792195536,50.97917792195536,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
48,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,4,5,9,31.469119235659754,31.469119235659754,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
48,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,5,12,8,29.711990078586386,29.711990078586386,01,01,2,1,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
48,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,6,14,8,71.86769001978458,71.86769001978458,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
48,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,7,0,1,0.546367326726852,0.546367326726852,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
48,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,8,5,14,10.860488684762664,10.860488684762664,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
48,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,9,0,4,2.158593892789653,2.158593892789653,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
48,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,10,0,7,18.565796967682477,18.565796967682477,00,00,2,1,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
49,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,1,7,16,21.704038276674567,21.704038276674567,03,03,2,1,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
49,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,2,4,4,12.52531069280299,12.52531069280299,00,00,2,1,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
49,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,3,6,10,15.632092462273341,15.632092462273341,01,01,2,1,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
49,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,4,16,15,31.206650217422478,31.206650217422478,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
49,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,5,0,8,82.82599828850273,82.82599828850273,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
49,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,6,15,12,24.250939794410215,24.250939794410215,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
49,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,7,15,1,37.256557169889824,37.256557169889824,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
49,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,8,6,2,19.873030281904224,19.873030281904224,00,00,2,1,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
49,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,9,1,14,7.364423354725832,7.364423354725832,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
49,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,10,2,1,3.9530428738049763,3.9530428738049763,00,00,2,1,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
50,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,1,15,1,30.561181207745207,30.561181207745207,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
50,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,2,3,6,3.530264337514972,3.530264337514972,01,01,2,1,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
50,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,3,10,3,21.06057407241855,21.06057407241855,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
50,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,4,2,1,3.9933327230908486,3.9933327230908486,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
50,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,5,3,8,15.69044075549095,15.69044075549095,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
50,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,6,8,0,16.391992743545533,16.391992743545533,00,00,2,1,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
50,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,7,4,12,19.321716943251214,19.321716943251214,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
50,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,8,0,9,8.103202499878908,8.103202499878908,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
50,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,9,7,4,13.86257615685158,13.86257615685158,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
50,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_iter_2_bernoulli_025,scenarios/known_visit_10target_300.csv,10,1,4,26.475180558901116,26.475180558901116,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,2,iter_2,dga,bernoulli_025,known_target_sensitivity_test_results/dga_iteration/raw/iter_2/bernoulli/dga_iter_2_bernoulli_025,dga_iter_2_bernoulli_025
