trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
0,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(10,12);(15,17);(16,5);(18,18);(2,11)",5,True,69.9564126115898,69.9564126115898,00:0;01:0;02:5;03:0,"(0,0);(0,6);(0,12);(0,18)","(0,0);(0,6);(16,5);(0,18)",509,0,completed
1,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,10);(3,16);(7,16);(10,1);(0,8)",5,True,17.328288789007004,17.328288789007004,00:1;01:1;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(10,1);(0,8);(6,10);(7,16)",104,0,completed
2,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(11,5);(9,8);(7,14);(2,13);(6,6)",5,True,32.505097707122104,32.505097707122104,00:0;01:3;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(0,0);(11,5);(7,14);(1,18)",229,0,completed
3,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(17,11);(3,15);(1,18);(7,6);(1,16)",5,True,36.24958330762349,36.24958330762349,00:0;01:2;02:0;03:3,"(0,0);(0,6);(0,12);(0,18)","(0,0);(17,11);(1,12);(3,15)",254,0,completed
4,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(16,4);(18,8);(10,9);(18,7);(0,7)",5,True,47.54749934197725,47.54749934197725,00:0;01:5;02:0;03:0,"(0,0);(0,6);(0,12);(0,18)","(0,0);(16,4);(0,12);(0,17)",345,0,completed
5,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,13);(13,10);(17,11);(4,4);(3,2)",5,True,37.52449519188256,37.52449519188256,00:2;01:0;02:3;03:0,"(0,0);(0,6);(0,12);(0,18)","(4,4);(1,6);(17,11);(0,18)",263,0,completed
6,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(5,3);(0,2);(18,10);(4,4);(15,5)",5,True,51.43105434146829,51.43105434146829,00:5;01:0;02:0;03:0,"(0,0);(0,6);(0,12);(0,18)","(18,10);(0,6);(0,11);(0,18)",374,0,completed
7,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(3,12);(12,6);(11,9);(18,10);(18,11)",5,True,49.0785953262989,49.0785953262989,00:0;01:0;02:5;03:0,"(0,0);(0,6);(0,12);(0,18)","(0,0);(0,6);(18,11);(1,18)",354,0,completed
8,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(1,9);(5,12);(12,11);(12,3);(8,6)",5,True,58.19486109130016,58.19486109130016,00:0;01:0;02:5;03:0,"(0,0);(0,6);(0,12);(0,18)","(1,0);(1,8);(8,6);(0,18)",420,0,completed
9,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(11,11);(5,17);(9,14);(0,2);(15,0)",5,True,55.59394587458393,55.59394587458393,00:1;01:0;02:0;03:4,"(0,0);(0,6);(0,12);(0,18)","(0,2);(0,6);(0,11);(15,0)",401,0,completed
