trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
10,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(4,6);(17,7);(6,4);(2,9);(5,2)",5,True,40.363439320811466,40.363439320811466,00:3;01:1;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(17,7);(4,6);(2,9);(2,18)",281,0,completed
11,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(2,12);(0,8);(5,10);(2,1);(18,8)",5,True,50.39942472436756,50.39942472436756,00:3;01:1;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(18,8);(0,8);(2,12);(1,18)",360,0,completed
12,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(16,3);(2,14);(18,11);(0,2);(3,2)",5,True,73.18210147594826,73.18210147594826,00:1;01:0;02:0;03:4,"(0,0);(0,6);(0,12);(0,18)","(0,2);(0,5);(0,12);(18,11)",527,0,completed
13,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(0,8);(16,15);(6,9);(3,2);(8,8)",5,True,55.52327447739659,55.52327447739659,00:4;01:1;02:0;03:0,"(0,0);(0,6);(0,12);(0,18)","(16,15);(0,8);(0,12);(1,18)",401,0,completed
14,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(13,10);(10,18);(17,7);(16,7);(16,5)",5,True,52.843869336176255,52.843869336176255,00:0;01:0;02:0;03:5,"(0,0);(0,6);(0,12);(0,18)","(0,0);(0,6);(0,12);(16,5)",384,0,completed
15,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,10);(15,0);(6,6);(16,9);(17,18)",5,True,52.16737091618534,52.16737091618534,00:0;01:4;02:0;03:1,"(0,0);(0,6);(0,12);(0,18)","(0,0);(15,0);(0,12);(17,18)",357,0,completed
16,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(11,14);(11,7);(15,13);(14,16);(5,3)",5,True,40.48550407831097,40.48550407831097,00:1;01:1;02:0;03:3,"(0,0);(0,6);(0,12);(0,18)","(5,3);(11,7);(1,12);(14,16)",266,0,completed
17,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(15,11);(17,14);(6,15);(7,10);(7,2)",5,True,61.49499996096739,61.49499996096739,00:1;01:0;02:4;03:0,"(0,0);(0,6);(0,12);(0,18)","(7,2);(0,6);(15,11);(0,18)",437,0,completed
18,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(3,2);(16,9);(5,2);(2,16);(8,2)",5,True,41.900827378451766,41.900827378451766,00:4;01:0;02:0;03:1,"(0,0);(0,6);(0,12);(0,18)","(16,9);(2,6);(2,13);(2,16)",294,0,completed
19,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(4,16);(16,18);(1,11);(13,10);(3,0)",5,True,33.712626396811,33.712626396811,00:1;01:1;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(3,0);(14,10);(1,11);(16,18)",215,0,completed
20,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(12,12);(7,6);(6,17);(9,14);(17,12)",5,True,56.41640413381292,56.41640413381292,00:4;01:0;02:0;03:1,"(0,0);(0,6);(0,12);(0,18)","(17,12);(1,6);(1,12);(6,17)",399,0,completed
21,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,18);(8,12);(14,14);(3,16);(5,14)",5,True,46.23727676235401,46.23727676235401,00:2;01:2;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(14,14);(6,18);(5,14);(1,18)",301,0,completed
22,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(18,8);(17,6);(18,13);(13,10);(4,14)",5,True,60.09542679268176,60.09542679268176,00:0;01:4;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(1,0);(17,6);(4,14);(2,18)",427,0,completed
23,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(2,16);(12,8);(8,3);(8,0);(11,15)",5,True,57.799221520735124,57.799221520735124,00:0;01:0;02:4;03:1,"(0,0);(0,6);(0,12);(0,18)","(1,0);(1,6);(8,0);(2,16)",413,0,completed
24,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(14,12);(7,11);(12,1);(6,17);(17,12)",5,True,48.75509232791763,48.75509232791763,00:3;01:0;02:1;03:1,"(0,0);(0,6);(0,12);(0,18)","(17,12);(0,6);(7,11);(6,17)",333,0,completed
