trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
0,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(10,12);(15,17);(16,5);(18,18);(2,11)",5,True,33.165091748197014,33.165091748197014,00:0;01:1;02:2;03:2,"(0,0);(0,6);(0,12);(0,18)","(1,0);(16,5);(10,12);(18,18)",202,0,completed
1,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,10);(3,16);(7,16);(10,1);(0,8)",5,True,17.48363768443287,17.48363768443287,00:1;01:1;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(10,1);(0,8);(6,10);(7,16)",105,0,completed
2,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(11,5);(9,8);(7,14);(2,13);(6,6)",5,True,26.728060135161126,26.728060135161126,00:0;01:3;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(6,0);(11,5);(7,14);(1,18)",173,0,completed
3,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(17,11);(3,15);(1,18);(7,6);(1,16)",5,True,36.40922704006081,36.40922704006081,00:0;01:2;02:0;03:3,"(0,0);(0,6);(0,12);(0,18)","(0,0);(17,11);(1,12);(3,15)",256,0,completed
4,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(16,4);(18,8);(10,9);(18,7);(0,7)",5,True,38.76807134571417,38.76807134571417,00:1;01:1;02:3;03:0,"(0,0);(0,6);(0,12);(0,18)","(16,4);(9,7);(18,7);(0,17)",237,0,completed
5,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,13);(13,10);(17,11);(4,4);(3,2)",5,True,37.05860915694088,37.05860915694088,00:2;01:2;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(4,4);(17,11);(6,13);(1,18)",249,0,completed
6,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(5,3);(0,2);(18,10);(4,4);(15,5)",5,True,47.12380223348688,47.12380223348688,00:1;01:2;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(0,2);(5,3);(15,5);(0,18)",331,0,completed
7,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(3,12);(12,6);(11,9);(18,10);(18,11)",5,True,38.48195107190338,38.48195107190338,00:0;01:3;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(0,0);(18,11);(11,9);(3,18)",257,0,completed
8,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(1,9);(5,12);(12,11);(12,3);(8,6)",5,True,35.795343290195646,35.795343290195646,00:2;01:1;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(12,3);(1,9);(12,11);(0,18)",236,0,completed
9,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(11,11);(5,17);(9,14);(0,2);(15,0)",5,True,37.6231427641437,37.6231427641437,00:2;01:0;02:2;03:1,"(0,0);(0,6);(0,12);(0,18)","(15,0);(0,6);(9,14);(5,17)",251,0,completed
10,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(4,6);(17,7);(6,4);(2,9);(5,2)",5,True,29.190052381105158,29.190052381105158,00:2;01:2;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(6,4);(17,7);(2,9);(0,18)",194,0,completed
11,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(2,12);(0,8);(5,10);(2,1);(18,8)",5,True,36.192151806223485,36.192151806223485,00:1;01:1;02:3;03:0,"(0,0);(0,6);(0,12);(0,18)","(2,1);(0,8);(18,8);(1,18)",257,0,completed
12,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(16,3);(2,14);(18,11);(0,2);(3,2)",5,True,48.91977472044844,48.91977472044844,00:4;01:0;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(18,11);(3,6);(2,14);(1,18)",348,0,completed
13,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(0,8);(16,15);(6,9);(3,2);(8,8)",5,True,36.85925232949807,36.85925232949807,00:1;01:3;02:0;03:1,"(0,0);(0,6);(0,12);(0,18)","(3,2);(8,8);(6,10);(16,15)",239,0,completed
14,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(13,10);(10,18);(17,7);(16,7);(16,5)",5,True,35.466074315652314,35.466074315652314,00:0;01:3;02:1;03:1,"(0,0);(0,6);(0,12);(0,18)","(0,0);(16,7);(13,8);(10,18)",223,0,completed
15,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,10);(15,0);(6,6);(16,9);(17,18)",5,True,41.35169309190476,41.35169309190476,00:2;01:2;02:0;03:1,"(0,0);(0,6);(0,12);(0,18)","(16,9);(6,10);(0,12);(17,18)",264,0,completed
16,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(11,14);(11,7);(15,13);(14,16);(5,3)",5,True,36.685099104978654,36.685099104978654,00:2;01:0;02:3;03:0,"(0,0);(0,6);(0,12);(0,18)","(11,7);(0,6);(15,13);(8,18)",233,0,completed
17,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(15,11);(17,14);(6,15);(7,10);(7,2)",5,True,44.29821913268944,44.29821913268944,00:1;01:0;02:2;03:2,"(0,0);(0,6);(0,12);(0,18)","(7,2);(0,6);(7,10);(15,11)",293,0,completed
18,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(3,2);(16,9);(5,2);(2,16);(8,2)",5,True,42.11437055590162,42.11437055590162,00:4;01:0;02:0;03:1,"(0,0);(0,6);(0,12);(0,18)","(16,9);(5,4);(0,12);(2,16)",292,0,completed
19,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(4,16);(16,18);(1,11);(13,10);(3,0)",5,True,44.14814821775261,44.14814821775261,00:1;01:0;02:3;03:1,"(0,0);(0,6);(0,12);(0,18)","(3,0);(1,6);(16,18);(4,16)",307,0,completed
20,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(12,12);(7,6);(6,17);(9,14);(17,12)",5,True,35.44534505871058,35.44534505871058,00:0;01:1;02:3;03:1,"(0,0);(0,6);(0,12);(0,18)","(0,0);(11,6);(17,12);(6,17)",235,0,completed
21,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,18);(8,12);(14,14);(3,16);(5,14)",5,True,37.03158513341182,37.03158513341182,00:0;01:0;02:2;03:3,"(0,0);(0,6);(0,12);(0,18)","(1,0);(5,6);(6,18);(14,14)",248,0,completed
