trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,DMCHBA,rayleigh_style,-37.79,19,361,4,10,dmchba_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,00,24,3,0,25,0,0,0,0,0,49,49,0,88,41,known_visit_core_500,10,4,8
0,known_visit,DMCHBA,rayleigh_style,-37.79,19,361,4,10,dmchba_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,01,13,1,2,11,3,1,0,0,0,29,29,0,103,47,known_visit_core_500,10,4,8
0,known_visit,DMCHBA,rayleigh_style,-37.79,19,361,4,10,dmchba_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,02,25,5,0,26,0,0,0,0,0,51,51,0,101,27,known_visit_core_500,10,4,8
0,known_visit,DMCHBA,rayleigh_style,-37.79,19,361,4,10,dmchba_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,03,24,1,0,24,1,1,0,0,0,50,50,0,87,41,known_visit_core_500,10,4,8
1,known_visit,DMCHBA,rayleigh_style,-37.79,19,361,4,10,dmchba_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,00,24,4,0,25,0,3,0,0,0,49,49,0,100,27,known_visit_core_500,10,4,8
1,known_visit,DMCHBA,rayleigh_style,-37.79,19,361,4,10,dmchba_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,01,19,1,0,20,0,1,2,2,0,43,43,0,110,22,known_visit_core_500,10,4,8
1,known_visit,DMCHBA,rayleigh_style,-37.79,19,361,4,10,dmchba_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,02,20,3,0,21,0,1,0,0,0,42,42,0,113,20,known_visit_core_500,10,4,8
1,known_visit,DMCHBA,rayleigh_style,-37.79,19,361,4,10,dmchba_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,03,20,2,0,21,0,0,0,0,0,42,42,0,93,41,known_visit_core_500,10,4,8
2,known_visit,DMCHBA,rayleigh_style,-37.79,19,361,4,10,dmchba_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,00,21,2,0,21,1,0,0,0,0,43,43,0,85,45,known_visit_core_500,10,4,8
2,known_visit,DMCHBA,rayleigh_style,-37.79,19,361,4,10,dmchba_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,01,21,1,1,18,4,1,0,0,0,44,44,0,99,30,known_visit_core_500,10,4,8
2,known_visit,DMCHBA,rayleigh_style,-37.79,19,361,4,10,dmchba_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,02,19,2,0,20,0,0,0,0,0,41,41,0,110,21,known_visit_core_500,10,4,8
