trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
0,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,33.227134356722814,33.227134356722814,0,0,0,66,20,70,0,3,0,0,0,0.0,0,181,0,151,388,62,68,83,138,13,0.25203252032520324,30.2,2.6,collision_intent:68;hipc_clear_bundle:3;hipc_entry:10;state:70,0.3500000000000001,0.10000000000000009,52,19.329,0.5713,9.7009,0.3191,52,9.6281,0.2522,completed
1,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,21.34819393260328,21.34819393260328,0,0,0,37,13,41,0,0,0,0,0,0.0,0,128,0,90,224,45,40,50,81,9,0.30201342281879195,18.0,1.8,collision_intent:40;hipc_clear_bundle:3;hipc_entry:6;state:41,0.1499999999999999,0.11585365853658547,57,20.0095,0.5972,9.3957,0.3639,57,10.6138,0.2732,completed
2,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,26.380267950288523,26.380267950288523,0,0,0,42,16,46,0,2,0,0,0,0.0,0,158,0,106,282,34,46,60,92,14,0.19101123595505617,21.2,2.8,collision_intent:46;hipc_clear_bundle:5;hipc_entry:9;state:46,0.3500000000000001,0.17391304347826098,84,22.232,0.4905,9.8604,0.2761,84,12.3716,0.2552,completed
3,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,36.167495584124644,36.167495584124644,0,0,0,43,22,47,0,3,0,0,0,0.0,0,236,0,108,272,46,47,61,94,14,0.25555555555555554,21.6,2.8,collision_intent:47;hipc_clear_bundle:4;hipc_entry:10;state:47,0.3500000000000001,0.29255319148936176,157,43.7225,0.6047,17.5551,0.3871,157,26.1674,0.3052,completed
4,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,36.51603975560347,36.51603975560347,1,1,1,83,22,84,3,3,4,3,1,5.0,1,191,0,192,502,72,89,103,176,16,0.23452768729641693,38.4,3.2,collision_intent:89;hipc_clear_bundle:4;hipc_entry:12;state:87,0.44999999999999996,0.017857142857142794,22,9.1614,0.6277,4.6597,0.3774,22,4.5017,0.2544,completed
5,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,37.38472165473435,37.38472165473435,1,1,1,53,22,55,2,3,0,0,0,0.0,0,232,0,130,322,66,57,73,114,16,0.30414746543778803,26.0,3.2,collision_intent:57;hipc_clear_bundle:5;hipc_entry:11;state:57,0.44999999999999996,0.25,132,41.7333,0.5792,18.1439,0.3537,132,23.5894,0.284,completed
6,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,32.73170443611348,32.73170443611348,0,0,0,52,20,56,0,3,0,0,0,0.0,0,196,0,125,317,55,55,70,111,14,0.26570048309178745,25.0,2.8,collision_intent:55;hipc_clear_bundle:5;hipc_entry:9;state:56,0.3500000000000001,0.2321428571428572,102,31.1759,0.7787,14.0865,0.4162,102,17.0894,0.3625,completed
7,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,38.476198944594444,38.476198944594444,0,0,0,82,23,85,1,3,1,1,0,0.0,0,202,0,189,496,69,86,103,172,17,0.2247557003257329,37.8,3.4,collision_intent:86;hipc_clear_bundle:4;hipc_entry:13;state:86,0.55,0.061764705882352944,43,15.9746,0.5963,8.6253,0.3816,43,7.3493,0.2482,completed
8,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,24.65901872263394,24.65901872263394,0,0,0,48,15,52,0,2,0,0,0,0.0,0,136,0,115,300,44,51,64,103,12,0.23036649214659685,23.0,2.4,collision_intent:51;hipc_clear_bundle:3;hipc_entry:9;state:52,0.3500000000000001,0.14423076923076916,47,13.4529,0.5916,6.9071,0.3512,47,6.5458,0.2675,completed
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,31.49679814826731,31.49679814826731,0,0,0,65,19,66,3,0,0,0,0,0.0,0,173,0,148,364,74,68,80,137,11,0.3162393162393162,29.6,2.2,collision_intent:68;hipc_clear_bundle:3;hipc_entry:8;state:69,0.1499999999999999,0.08333333333333326,47,16.8198,0.6392,8.6731,0.35,47,8.1467,0.2892,completed
