trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h3_ideal,known_visit_10target_300.csv,00,10,1,0,10,1,1,0,0,0,81,23,58,295,0,known_visit_horizon,commitment_horizon,3,h3,10,4
0,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h3_ideal,known_visit_10target_300.csv,01,19,4,0,20,0,4,0,0,0,99,41,58,277,0,known_visit_horizon,commitment_horizon,3,h3,10,4
0,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h3_ideal,known_visit_10target_300.csv,02,18,3,0,19,0,1,0,0,0,97,40,57,280,0,known_visit_horizon,commitment_horizon,3,h3,10,4
0,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h3_ideal,known_visit_10target_300.csv,03,16,2,1,15,2,1,0,0,0,100,35,65,276,0,known_visit_horizon,commitment_horizon,3,h3,10,4
1,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h3_ideal,known_visit_10target_300.csv,00,24,4,0,25,0,0,0,0,0,91,49,42,222,0,known_visit_horizon,commitment_horizon,3,h3,10,4
1,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h3_ideal,known_visit_10target_300.csv,01,14,1,0,15,0,0,0,0,0,66,30,36,246,0,known_visit_horizon,commitment_horizon,3,h3,10,4
1,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h3_ideal,known_visit_10target_300.csv,02,17,2,0,18,0,0,0,0,0,76,36,40,236,0,known_visit_horizon,commitment_horizon,3,h3,10,4
1,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h3_ideal,known_visit_10target_300.csv,03,19,3,0,20,0,0,0,0,0,80,40,40,232,0,known_visit_horizon,commitment_horizon,3,h3,10,4
2,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h3_ideal,known_visit_10target_300.csv,00,32,4,0,33,0,0,0,0,0,102,65,37,252,0,known_visit_horizon,commitment_horizon,3,h3,10,4
2,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h3_ideal,known_visit_10target_300.csv,01,19,1,0,20,0,0,1,1,0,87,41,46,266,0,known_visit_horizon,commitment_horizon,3,h3,10,4
2,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h3_ideal,known_visit_10target_300.csv,02,22,3,0,23,0,1,0,0,0,85,46,39,268,0,known_visit_horizon,commitment_horizon,3,h3,10,4
2,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h3_ideal,known_visit_10target_300.csv,03,19,2,0,20,0,1,0,0,0,80,41,39,273,0,known_visit_horizon,commitment_horizon,3,h3,10,4
3,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h3_ideal,known_visit_10target_300.csv,00,26,3,0,26,1,1,0,0,0,118,54,64,291,0,known_visit_horizon,commitment_horizon,3,h3,10,4
3,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h3_ideal,known_visit_10target_300.csv,01,14,1,0,15,0,1,0,0,0,92,32,60,316,0,known_visit_horizon,commitment_horizon,3,h3,10,4
3,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h3_ideal,known_visit_10target_300.csv,02,17,3,0,17,1,1,2,2,0,106,38,68,302,0,known_visit_horizon,commitment_horizon,3,h3,10,4
3,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h3_ideal,known_visit_10target_300.csv,03,15,3,0,16,0,1,0,0,0,93,32,61,315,0,known_visit_horizon,commitment_horizon,3,h3,10,4
4,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h3_ideal,known_visit_10target_300.csv,00,16,4,0,17,0,0,0,0,0,73,34,39,206,0,known_visit_horizon,commitment_horizon,3,h3,10,4
