trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,DGA,rayleigh_style,-50.66,19,361,4,10,dga_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,31.946764422081277,31.946764422081277,2,2,2,73,19,72,5,6,0,0,166,0,273,771,42,75,198,152,121,0.07142857142857142,27.3,12.1,collision_intent:75;dga_entry:121;state:77,0.25,0.05555555555555558,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,DGA,rayleigh_style,-50.66,19,361,4,10,dga_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,42.702724846008486,42.702724846008486,0,0,0,91,25,93,2,6,1,1,233,0,320,909,48,96,224,191,129,0.07174887892376682,32.0,12.9,collision_intent:96;dga_entry:129;state:95,0.44999999999999996,0.06720430107526876,known_visit_horizon,commitment_horizon,2,h2,10,4
2,known_visit,DGA,rayleigh_style,-50.66,19,361,4,10,dga_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,47.816887010439636,47.816887010439636,1,1,1,101,28,95,10,5,2,2,256,0,307,870,48,106,201,211,96,0.08,30.7,9.6,collision_intent:106;dga_entry:96;state:105,0.10000000000000009,0.10263157894736841,known_visit_horizon,commitment_horizon,2,h2,10,4
3,known_visit,DGA,rayleigh_style,-50.66,19,361,4,10,dga_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,40.00934028646022,40.00934028646022,0,0,0,84,24,84,4,2,2,1,217,0,276,782,43,88,188,176,100,0.0766488413547237,27.6,10.0,collision_intent:88;dga_entry:100;state:88,0.25,0.08928571428571419,known_visit_horizon,commitment_horizon,2,h2,10,4
4,known_visit,DGA,rayleigh_style,-50.66,19,361,4,10,dga_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,35.59128577837747,35.59128577837747,0,0,0,73,21,75,2,2,0,0,192,0,216,594,51,77,139,154,62,0.12318840579710146,21.6,6.2,collision_intent:77;dga_entry:62;state:77,0.25,0.08333333333333326,known_visit_horizon,commitment_horizon,2,h2,10,4
5,known_visit,DGA,rayleigh_style,-50.66,19,361,4,10,dga_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,31.913864630039782,31.913864630039782,1,1,1,74,19,76,2,2,0,0,167,0,210,577,50,76,134,154,56,0.12531328320802004,21.0,5.6,collision_intent:76;dga_entry:56;state:78,0.1499999999999999,0.03289473684210531,known_visit_horizon,commitment_horizon,2,h2,10,4
6,known_visit,DGA,rayleigh_style,-50.66,19,361,4,10,dga_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,42.01020521463765,42.01020521463765,0,0,0,70,25,74,0,5,0,0,250,0,265,736,56,75,190,149,116,0.09876543209876543,26.5,11.6,collision_intent:75;dga_entry:116;state:74,0.1499999999999999,0.19594594594594605,known_visit_horizon,commitment_horizon,2,h2,10,4
7,known_visit,DGA,rayleigh_style,-50.66,19,361,4,10,dga_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,38.2344548953541,38.2344548953541,0,0,0,66,23,70,0,6,0,0,229,0,237,649,61,70,167,140,97,0.122,23.7,9.7,collision_intent:70;dga_entry:97;state:70,0.1499999999999999,0.18571428571428572,known_visit_horizon,commitment_horizon,2,h2,10,4
8,known_visit,DGA,rayleigh_style,-50.66,19,361,4,10,dga_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,38.236166407844934,38.236166407844934,0,0,0,82,23,85,1,2,0,0,202,0,241,690,30,84,157,170,71,0.0641025641025641,24.1,7.1,collision_intent:84;dga_entry:71;state:86,0.10000000000000009,0.07352941176470584,known_visit_horizon,commitment_horizon,2,h2,10,4
9,known_visit,DGA,rayleigh_style,-50.66,19,361,4,10,dga_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,37.65980231700787,37.65980231700787,0,0,0,77,23,81,0,4,0,0,210,0,266,711,85,78,188,159,107,0.1512455516014235,26.6,10.7,collision_intent:78;dga_entry:107;state:81,0.25,0.12037037037037046,known_visit_horizon,commitment_horizon,2,h2,10,4
