trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h2_ideal,known_visit_10target_300.csv,00,3,1,0,4,0,0,0,0,0,22,8,14,160,0,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h2_ideal,known_visit_10target_300.csv,01,17,3,0,18,0,0,0,0,0,56,35,21,126,0,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h2_ideal,known_visit_10target_300.csv,02,18,3,0,19,0,0,0,0,0,51,37,14,132,0,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h2_ideal,known_visit_10target_300.csv,03,17,3,1,16,2,0,0,0,0,54,35,19,128,0,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h2_ideal,known_visit_10target_300.csv,00,18,2,0,19,0,0,0,0,0,60,38,22,183,0,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h2_ideal,known_visit_10target_300.csv,01,20,3,0,21,0,0,0,0,0,49,41,8,194,0,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h2_ideal,known_visit_10target_300.csv,02,19,2,0,20,0,2,0,0,0,66,40,26,177,0,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h2_ideal,known_visit_10target_300.csv,03,21,3,0,21,1,0,0,0,0,69,43,26,175,0,known_visit_horizon,commitment_horizon,2,h2,10,4
2,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h2_ideal,known_visit_10target_300.csv,00,20,4,0,21,0,0,0,0,0,62,42,20,201,0,known_visit_horizon,commitment_horizon,2,h2,10,4
2,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h2_ideal,known_visit_10target_300.csv,01,14,1,0,15,0,1,0,0,0,71,30,41,192,0,known_visit_horizon,commitment_horizon,2,h2,10,4
2,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h2_ideal,known_visit_10target_300.csv,02,22,3,0,23,0,1,0,0,0,73,45,28,191,0,known_visit_horizon,commitment_horizon,2,h2,10,4
2,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h2_ideal,known_visit_10target_300.csv,03,18,2,0,19,0,1,0,0,0,58,39,19,205,0,known_visit_horizon,commitment_horizon,2,h2,10,4
3,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h2_ideal,known_visit_10target_300.csv,00,15,1,0,16,0,1,0,0,0,50,32,18,131,0,known_visit_horizon,commitment_horizon,2,h2,10,4
3,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h2_ideal,known_visit_10target_300.csv,01,20,3,0,21,0,1,0,0,0,57,41,16,125,0,known_visit_horizon,commitment_horizon,2,h2,10,4
3,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h2_ideal,known_visit_10target_300.csv,02,9,4,0,10,0,0,0,0,0,34,20,14,147,0,known_visit_horizon,commitment_horizon,2,h2,10,4
3,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h2_ideal,known_visit_10target_300.csv,03,13,2,0,14,0,1,0,0,0,41,28,13,140,0,known_visit_horizon,commitment_horizon,2,h2,10,4
4,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h2_ideal,known_visit_10target_300.csv,00,16,4,0,17,0,0,0,0,0,43,34,9,151,0,known_visit_horizon,commitment_horizon,2,h2,10,4
4,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h2_ideal,known_visit_10target_300.csv,01,20,1,0,21,0,0,0,0,0,51,41,10,144,0,known_visit_horizon,commitment_horizon,2,h2,10,4
4,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h2_ideal,known_visit_10target_300.csv,02,19,2,0,20,0,1,0,0,0,55,39,16,139,0,known_visit_horizon,commitment_horizon,2,h2,10,4
4,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h2_ideal,known_visit_10target_300.csv,03,16,3,0,17,0,0,0,0,0,46,34,12,148,0,known_visit_horizon,commitment_horizon,2,h2,10,4
5,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h2_ideal,known_visit_10target_300.csv,00,19,2,0,20,0,1,0,0,0,49,39,10,141,0,known_visit_horizon,commitment_horizon,2,h2,10,4
