trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,42.336314057923545,42.336314057923545,3,3,3,96,25,89,11,7,0,0,221,0,516,1177,366,98,418,198,318,0.2930344275420336,51.6,31.8,cbaa_entry:318;collision_intent:98;state:100,0.3500000000000001,0.0870786516853932,known_visit_core_500,10,4,8
1,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,29.298339245195614,29.298339245195614,1,1,1,67,17,69,2,3,1,1,150,0,382,853,289,69,313,140,242,0.3090909090909091,38.2,24.2,cbaa_entry:242;collision_intent:69;state:71,0.1499999999999999,0.0253623188405796,known_visit_core_500,10,4,8
2,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,48.796013863067856,48.796013863067856,2,2,2,108,29,107,5,6,1,1,254,0,525,1213,357,110,415,222,303,0.2879032258064516,52.5,30.3,cbaa_entry:303;collision_intent:110;state:112,0.44999999999999996,0.07242990654205617,known_visit_core_500,10,4,8
3,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,33.33063651623776,33.33063651623776,1,1,1,75,20,77,2,5,0,0,176,0,422,948,313,77,345,156,266,0.30388349514563107,42.2,26.6,cbaa_entry:266;collision_intent:77;state:79,0.10000000000000009,0.03571428571428581,known_visit_core_500,10,4,8
4,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,53.668520932880845,53.668520932880845,5,5,5,106,31,87,23,12,4,2,288,0,551,1278,369,111,440,221,330,0.2808219178082192,55.1,33.0,cbaa_entry:330;collision_intent:111;state:110,0.6499999999999999,0.17528735632183912,known_visit_core_500,10,4,8
5,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,35.531098174881286,35.531098174881286,3,3,3,83,21,78,9,3,2,2,181,0,443,991,335,85,358,172,271,0.3127917833800187,44.3,27.1,cbaa_entry:271;collision_intent:85;state:87,0.25,0.0641025641025641,known_visit_core_500,10,4,8
6,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,60.845051464124246,60.845051464124246,8,8,8,120,35,95,29,6,1,1,338,0,572,1316,394,126,446,250,322,0.2957957957957958,57.2,32.2,cbaa_entry:322;collision_intent:126;state:124,0.5,0.1657894736842105,known_visit_core_500,10,4,8
7,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,45.85423367459803,45.85423367459803,4,4,4,90,26,80,14,5,2,2,260,0,468,1029,370,93,375,187,281,0.33035714285714285,46.8,28.1,cbaa_entry:281;collision_intent:93;state:94,0.30000000000000004,0.125,known_visit_core_500,10,4,8
8,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,47.2802901187736,47.2802901187736,1,1,1,105,28,103,6,3,8,8,246,0,549,1249,395,108,441,217,332,0.29924242424242425,54.9,33.2,cbaa_entry:332;collision_intent:108;state:109,0.25,0.07038834951456319,known_visit_core_500,10,4,8
9,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,47.7962160504403,47.7962160504403,4,4,4,109,28,98,15,1,0,0,246,0,566,1286,407,111,455,224,342,0.29926470588235293,56.6,34.2,cbaa_entry:342;collision_intent:111;state:113,0.10000000000000009,0.04591836734693877,known_visit_core_500,10,4,8
10,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,40.68247408460226,40.68247408460226,2,2,2,94,24,86,12,5,0,0,209,0,503,1150,354,94,409,192,311,0.2896890343698854,50.3,31.1,cbaa_entry:311;collision_intent:94;state:98,0.25,0.08139534883720922,known_visit_core_500,10,4,8
11,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,48.060349362201826,48.060349362201826,3,3,3,97,28,92,9,2,0,0,263,0,496,1140,343,99,397,200,296,0.28920741989881954,49.6,29.6,cbaa_entry:296;collision_intent:99;state:101,0.10000000000000009,0.125,known_visit_core_500,10,4,8
12,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,44.8763996278153,44.8763996278153,2,2,2,103,26,101,6,8,0,0,232,0,544,1228,394,105,439,212,332,0.3000761614623001,54.4,33.2,cbaa_entry:332;collision_intent:105;state:107,0.3500000000000001,0.04207920792079212,known_visit_core_500,10,4,8
13,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,49.00535579118623,49.00535579118623,4,4,4,111,29,94,21,1,1,1,251,0,561,1291,382,114,447,229,332,0.2863568215892054,56.1,33.2,cbaa_entry:332;collision_intent:114;state:115,0.25,0.1063829787234043,known_visit_core_500,10,4,8
14,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,44.98955499923406,44.98955499923406,4,4,4,93,26,85,12,6,3,1,237,0,504,1136,370,96,408,193,311,0.30377668308702793,50.4,31.1,cbaa_entry:311;collision_intent:96;state:97,0.3500000000000001,0.14411764705882346,known_visit_core_500,10,4,8
15,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,43.97485042871697,43.97485042871697,2,2,2,100,25,95,9,4,1,1,225,0,536,1209,396,102,434,206,330,0.30484988452655887,53.6,33.0,cbaa_entry:330;collision_intent:102;state:104,0.1499999999999999,0.03421052631578947,known_visit_core_500,10,4,8
16,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,43.156330308475795,43.156330308475795,3,3,3,84,26,78,10,1,2,2,240,0,455,1021,341,89,366,177,278,0.31141552511415527,45.5,27.8,cbaa_entry:278;collision_intent:89;state:88,0.30000000000000004,0.13461538461538458,known_visit_core_500,10,4,8
17,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,42.32312041850542,42.32312041850542,2,2,2,93,25,90,7,4,1,1,221,0,521,1194,365,96,425,193,328,0.2871754523996853,52.1,32.8,cbaa_entry:328;collision_intent:96;state:97,0.3999999999999999,0.061111111111111116,known_visit_core_500,10,4,8
18,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,44.08209988814057,44.08209988814057,4,4,4,99,26,92,11,3,3,1,222,0,502,1116,387,102,400,205,297,0.3233082706766917,50.2,29.7,cbaa_entry:297;collision_intent:102;state:103,0.25,0.05434782608695654,known_visit_core_500,10,4,8
19,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,42.04659703142271,42.04659703142271,0,0,0,97,25,99,2,5,10,10,226,0,481,1095,344,104,377,205,276,0.3052351375332742,48.1,27.6,cbaa_entry:276;collision_intent:104;state:101,0.25,0.017676767676767735,known_visit_core_500,10,4,8
20,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,30.290341159143825,30.290341159143825,0,0,0,69,18,73,0,3,3,2,156,0,393,866,309,72,321,145,248,0.3222106360792492,39.3,24.8,cbaa_entry:248;collision_intent:72;state:73,0.25,0.023972602739726012,known_visit_core_500,10,4,8
21,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,48.28178930718286,48.28178930718286,4,4,4,101,28,99,6,8,0,0,260,0,519,1198,356,103,416,208,311,0.2859437751004016,51.9,31.1,cbaa_entry:311;collision_intent:103;state:105,0.5,0.08333333333333326,known_visit_core_500,10,4,8
22,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,56.27853489543309,56.27853489543309,6,6,6,120,33,105,19,5,4,4,300,0,587,1351,404,125,462,249,338,0.2927536231884058,58.7,33.8,cbaa_entry:338;collision_intent:125;state:124,0.30000000000000004,0.06904761904761902,known_visit_core_500,10,4,8
23,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,42.87230959025104,42.87230959025104,1,1,1,95,25,98,1,7,0,0,228,0,503,1140,363,96,407,195,308,0.29876543209876544,50.3,30.8,cbaa_entry:308;collision_intent:96;state:99,0.25,0.04081632653061229,known_visit_core_500,10,4,8
24,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,43.36917859148125,43.36917859148125,2,2,2,98,26,93,9,2,0,0,226,0,494,1134,344,99,395,201,293,0.29127857747671465,49.4,29.3,cbaa_entry:293;collision_intent:99;state:102,0.25,0.051075268817204256,known_visit_core_500,10,4,8
25,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,42.836418894584234,42.836418894584234,4,4,4,100,25,94,10,7,0,0,219,0,494,1129,350,100,394,204,290,0.2968617472434266,49.4,29.0,cbaa_entry:290;collision_intent:100;state:104,0.30000000000000004,0.07446808510638303,known_visit_core_500,10,4,8
26,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,46.34984507818589,46.34984507818589,2,2,2,102,27,99,7,2,0,0,243,0,531,1200,386,103,428,209,322,0.30227094753328115,53.1,32.2,cbaa_entry:322;collision_intent:103;state:106,0.44999999999999996,0.04797979797979801,known_visit_core_500,10,4,8
27,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,29.29135266999368,29.29135266999368,3,3,3,55,17,54,5,4,5,2,155,0,313,716,219,60,253,119,194,0.2900662251655629,31.3,19.4,cbaa_entry:194;collision_intent:60;state:59,0.1499999999999999,0.12962962962962954,known_visit_core_500,10,4,8
28,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,45.14006375320785,45.14006375320785,1,1,1,97,27,92,9,4,8,8,240,0,475,1071,349,102,373,203,272,0.3132854578096948,47.5,27.2,cbaa_entry:272;collision_intent:102;state:101,0.25,0.07608695652173902,known_visit_core_500,10,4,8
29,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,40.74262467250138,40.74262467250138,1,1,1,96,24,95,5,1,0,0,208,0,481,1103,334,96,385,196,285,0.2906875543951262,48.1,28.5,cbaa_entry:285;collision_intent:96;state:100,0.10000000000000009,0.03421052631578947,known_visit_core_500,10,4,8
30,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,39.746223824126155,39.746223824126155,4,4,4,85,23,80,9,3,0,0,218,0,434,980,320,87,347,176,258,0.30798845043310874,43.4,25.8,cbaa_entry:258;collision_intent:87;state:89,0.10000000000000009,0.03125,known_visit_core_500,10,4,8
31,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,47.66859518471249,47.66859518471249,2,2,2,95,28,91,8,5,3,3,265,0,525,1211,358,100,425,199,326,0.28144654088050314,52.5,32.6,cbaa_entry:326;collision_intent:100;state:99,0.3500000000000001,0.08516483516483508,known_visit_core_500,10,4,8
32,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,40.45505476377407,40.45505476377407,1,1,1,90,24,89,5,6,6,2,204,0,507,1140,378,94,413,188,319,0.3058252427184466,50.7,31.9,cbaa_entry:319;collision_intent:94;state:94,0.3500000000000001,0.07584269662921339,known_visit_core_500,10,4,8
33,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,47.55815625069662,47.55815625069662,2,2,2,92,27,91,5,6,3,1,260,0,525,1182,390,97,428,193,332,0.3044496487119438,52.5,33.2,cbaa_entry:332;collision_intent:97;state:96,0.3999999999999999,0.08516483516483508,known_visit_core_500,10,4,8
34,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,45.34269155344569,45.34269155344569,4,4,4,88,26,76,16,11,1,1,253,0,484,1103,345,92,392,184,300,0.29436860068259385,48.4,30.0,cbaa_entry:300;collision_intent:92;state:92,0.3999999999999999,0.11842105263157898,known_visit_core_500,10,4,8
35,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,36.62501733484,36.62501733484,2,2,2,85,22,84,5,5,0,0,185,0,469,1054,350,85,384,174,295,0.30461270670147955,46.9,29.5,cbaa_entry:295;collision_intent:85;state:89,0.25,0.0535714285714286,known_visit_core_500,10,4,8
36,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,51.44235492285717,51.44235492285717,7,7,7,94,30,85,13,4,4,2,293,0,496,1117,366,98,398,196,300,0.30782169890664424,49.6,30.0,cbaa_entry:300;collision_intent:98;state:98,0.3500000000000001,0.14411764705882346,known_visit_core_500,10,4,8
37,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,39.17302728652758,39.17302728652758,2,2,2,85,23,84,5,4,0,0,209,0,447,1025,314,86,361,175,272,0.2904717853839038,44.7,27.2,cbaa_entry:272;collision_intent:86;state:89,0.3500000000000001,0.06547619047619047,known_visit_core_500,10,4,8
38,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,33.77573608561707,33.77573608561707,0,0,0,78,20,82,0,3,1,1,175,0,445,1040,290,81,364,163,282,0.2667893284268629,44.5,28.2,cbaa_entry:282;collision_intent:81;state:82,0.10000000000000009,0.012195121951219523,known_visit_core_500,10,4,8
39,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,33.05190006002302,33.05190006002302,0,0,0,76,20,80,0,3,0,0,169,0,431,940,351,77,354,157,274,0.3311320754716981,43.1,27.4,cbaa_entry:274;collision_intent:77;state:80,0.25,0.018750000000000044,known_visit_core_500,10,4,8
40,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,49.13322868821741,49.13322868821741,2,2,2,111,29,106,9,5,5,4,255,0,602,1351,448,116,486,231,371,0.3087525844245348,60.2,37.1,cbaa_entry:371;collision_intent:116;state:115,0.10000000000000009,0.061320754716981174,known_visit_core_500,10,4,8
41,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,40.735062008453035,40.735062008453035,0,0,0,90,24,92,2,3,1,1,213,0,510,1157,369,92,418,186,324,0.2952,51.0,32.4,cbaa_entry:324;collision_intent:92;state:94,0.10000000000000009,0.02717391304347827,known_visit_core_500,10,4,8
42,known_visit,CBAA,bernoulli,0.3,19,361,4,10,cbaa_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,49.59290141098833,49.59290141098833,7,7,7,114,29,100,18,5,0,0,255,0,592,1334,434,115,477,233,359,0.3049894588896697,59.2,35.9,cbaa_entry:359;collision_intent:115;state:118,0.5,0.1100000000000001,known_visit_core_500,10,4,8
