trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,blocked_task_quarantines,blocked_task_quarantine_time_s,maximum_quarantine_level,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,allocator_calls,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_median,candidate_filter_time_ms_p95,candidate_filter_time_ms_max,trial_status
0,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h12_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,20,1,0,20,1,0,0,0,0,0.0,0,0,70,41,29,159,41,5,2.5637,0.51274,0.582,0.7567,0.7567,1.5546,0.31092,0.38,0.5502,0.5502,5,1.0091,0.20182000000000003,0.2028,0.2081,0.2081,completed
0,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h12_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,18,1,0,19,0,1,0,0,0,0.0,0,0,73,40,33,162,35,11,4.3537,0.3957909090909091,0.3266,0.8827,0.8827,2.1804,0.19821818181818182,0.1355,0.6475,0.6475,11,2.1733,0.19757272727272726,0.1911,0.2352,0.2352,completed
0,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h12_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,10,1,0,11,0,4,0,0,0,0.0,0,0,53,22,31,182,35,42,15.2745,0.3636785714285714,0.3282,0.5255,0.7447,6.7555,0.1608452380952381,0.1261,0.3074,0.5329,42,8.519,0.20283333333333334,0.20085,0.2181,0.2427,completed
0,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h12_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,03,20,2,0,21,0,2,0,0,0,0.0,0,0,75,42,33,157,39,10,4.1046,0.41045999999999994,0.40515,0.5539,0.5539,2.1229,0.21229,0.2142,0.3465,0.3465,10,1.9817,0.19817,0.197,0.2117,0.2117,completed
1,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h12_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,11,1,0,12,0,0,0,0,0,0.0,0,0,53,23,30,117,28,4,2.246,0.5615,0.56255,0.7938,0.7938,1.4094,0.35235,0.35255000000000003,0.5676,0.5676,4,0.8366,0.20915,0.21,0.2262,0.2262,completed
1,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h12_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,9,1,0,10,0,0,2,1,1,5.0,1,0,49,21,28,119,29,12,5.1489,0.42907500000000004,0.39690000000000003,0.8457,0.8457,2.8073,0.2339416666666667,0.20500000000000002,0.6058,0.6058,12,2.3416,0.19513333333333335,0.19690000000000002,0.2399,0.2399,completed
1,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h12_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,8,1,0,9,0,1,0,0,0,0.0,0,0,46,19,27,125,26,14,5.3469,0.3819214285714286,0.35105,0.7402,0.7402,2.6022,0.18587142857142855,0.14425,0.5307,0.5307,14,2.7447,0.19605,0.19874999999999998,0.2106,0.2106,completed
1,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h12_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,03,10,2,0,11,0,2,0,0,0,0.0,0,0,50,22,28,118,29,8,3.4158,0.426975,0.37429999999999997,0.7374,0.7374,1.7974999999999999,0.22468749999999998,0.17045,0.5192,0.5192,8,1.6182999999999998,0.20228749999999998,0.20295,0.2244,0.2244,completed
2,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h12_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,6,0,0,7,0,0,0,0,0,0.0,0,0,39,14,25,133,31,42,12.5437,0.2986595238095238,0.27949999999999997,0.3615,0.9841,4.7612,0.11336190476190475,0.0965,0.154,0.6796,42,7.7825,0.18529761904761904,0.18235,0.2094,0.3045,completed
2,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h12_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,10,1,0,11,0,3,0,0,0,0.0,0,0,46,22,24,126,30,30,9.3641,0.3121366666666667,0.2898,0.4565,0.5581,3.7317,0.12439,0.0993,0.3139,0.3218,30,5.6324,0.18774666666666665,0.1841,0.2107,0.2363,completed
