trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,trial_status,failure_type,failure_message,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,debug_max_events,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed
67,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,818,818,0,361,461,0,0,0,4489,7068,6397,,832,3657,1650,2839,0,0,0.5831889871455921,12.434903047091412,0.0,3.4706601466992666,0.0,7.864265927977839,collision_intent:832;hipc_clear_bundle:1;hipc_entry:2838;state:818,260,1212,0.12534626038781171
68,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,867,867,0,361,510,0,0,0,3969,6362,5543,,892,3077,1759,2210,0,0,0.6006067829667353,10.994459833795014,0.0,2.549019607843137,0.0,6.121883656509695,collision_intent:892;hipc_clear_bundle:1;hipc_entry:2209;state:867,220,1023,0.08518005540166196
69,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 69. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
70,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,601,601,0,361,244,0,0,0,4873,6770,7849,,610,4263,1211,3662,0,0,0.6137305496911408,13.498614958448753,0.0,6.093178036605657,0.0,10.14404432132964,collision_intent:610;hipc_clear_bundle:1;hipc_entry:3661;state:601,300,1417,0.5283933518005539
71,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,752,752,0,361,395,0,0,0,4037,6610,5500,,773,3264,1525,2512,0,0,0.5617403738126852,11.182825484764543,0.0,3.3404255319148937,0.0,6.958448753462604,collision_intent:773;hipc_entry:2512;state:752,229,1075,0.22506925207756234
72,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,997,997,0,361,640,0,0,0,4475,7094,6330,,1016,3459,2013,2462,0,0,0.6100616808018504,12.39612188365651,0.0,2.469408224674022,0.0,6.81994459833795,collision_intent:1016;hipc_entry:2462;state:997,254,1170,0.09210526315789469
73,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,694,694,0,361,337,0,0,0,4390,6502,6668,,708,3682,1402,2988,0,0,0.603657432554771,12.160664819944598,0.0,4.305475504322766,0.0,8.277008310249307,collision_intent:708;hipc_entry:2988;state:694,256,1209,0.25277008310249305
74,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,950,950,0,361,593,0,0,0,4308,6876,6047,,971,3337,1921,2387,0,0,0.6040959040959041,11.933518005540167,0.0,2.5126315789473685,0.0,6.61218836565097,collision_intent:971;hipc_entry:2387;state:950,240,1126,0.08795013850415523
75,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,889,889,0,361,532,0,0,0,5008,7914,7108,,911,4097,1800,3208,0,0,0.5784034502400521,13.87257617728532,0.0,3.6085489313835772,0.0,8.886426592797784,collision_intent:911;hipc_clear_bundle:2;hipc_entry:3206;state:889,309,1339,0.28047091412742375
76,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 76. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
77,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,647,647,0,361,290,0,0,0,4876,6956,7671,,663,4213,1310,3566,0,0,0.6069789523658807,13.506925207756233,0.0,5.511591962905719,0.0,9.878116343490305,collision_intent:663;hipc_clear_bundle:1;hipc_entry:3565;state:647,285,1380,0.3968144044321329
78,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,903,903,0,361,546,0,0,0,4311,6787,6145,,930,3381,1833,2478,0,0,0.6058962729244725,11.941828254847646,0.0,2.744186046511628,0.0,6.864265927977839,collision_intent:930;hipc_entry:2478;state:903,238,1112,0.08795013850415523
79,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,623,623,0,361,266,0,0,0,5143,7224,8195,,634,4509,1257,3886,0,0,0.6061390532544378,14.246537396121884,0.0,6.237560192616372,0.0,10.76454293628809,collision_intent:634;hipc_entry:3886;state:623,310,1464,0.48545706371191133
80,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,928,928,0,361,571,0,0,0,4631,7282,6610,,952,3679,1880,2751,0,0,0.5989488945270025,12.828254847645429,0.0,2.9644396551724137,0.0,7.620498614958449,collision_intent:952;hipc_clear_bundle:3;hipc_entry:2748;state:928,271,1172,0.018698060941828354
81,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,919,919,0,361,562,0,0,0,4205,6744,5869,,943,3262,1862,2343,0,0,0.5998569092395748,11.64819944598338,0.0,2.5495103373231776,0.0,6.490304709141275,collision_intent:943;hipc_clear_bundle:1;hipc_entry:2342;state:919,232,1080,0.061634349030470936
82,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 82. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
83,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,885,885,0,361,528,0,0,0,3978,6498,5436,,908,3070,1793,2185,0,0,0.5902280130293159,11.01939058171745,0.0,2.468926553672316,0.0,6.052631578947368,collision_intent:908;hipc_entry:2185;state:885,227,1037,0.11149584487534625
84,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,662,662,0,361,305,0,0,0,5307,7495,8425,,684,4623,1346,3961,0,0,0.607513700605711,14.700831024930748,0.0,5.983383685800605,0.0,10.97229916897507,collision_intent:684;hipc_entry:3961;state:662,331,1494,0.49238227146814406
85,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 85. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
86,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,734,734,0,361,377,0,0,0,4427,6513,6765,,741,3686,1475,2952,0,0,0.6119402985074627,12.263157894736842,0.0,4.021798365122616,0.0,8.177285318559557,collision_intent:741;hipc_clear_bundle:1;hipc_entry:2951;state:734,298,1467,0.4688365650969528
87,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,658,658,0,361,301,0,0,0,4164,6176,6315,,675,3489,1333,2831,0,0,0.6033823810433786,11.534626038781163,0.0,4.302431610942249,0.0,7.842105263157895,collision_intent:675;hipc_entry:2831;state:658,247,1203,0.24722991689750695
88,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,712,712,0,361,355,0,0,0,4372,6566,6548,,729,3643,1441,2931,0,0,0.5992495652969708,12.110803324099724,0.0,4.116573033707865,0.0,8.119113573407203,collision_intent:729;hipc_clear_bundle:2;hipc_entry:2929;state:712,260,1255,0.29570637119113563
89,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,605,605,0,361,248,0,0,0,5029,7058,8025,,624,4405,1229,3800,0,0,0.607402361489555,13.930747922437673,0.0,6.2809917355371905,0.0,10.526315789473685,collision_intent:624;hipc_clear_bundle:1;hipc_entry:3799;state:605,294,1462,0.4522160664819945
90,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,825,825,0,361,468,0,0,0,3819,6284,5172,,853,2966,1678,2141,0,0,0.5813195459143532,10.578947368421053,0.0,2.595151515151515,0.0,5.930747922437673,collision_intent:853;hipc_clear_bundle:3;hipc_entry:2138;state:825,212,977,0.12673130193905813
91,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,830,830,0,361,473,0,0,0,4448,7032,6311,,857,3591,1687,2761,0,0,0.5858707760861492,12.321329639889196,0.0,3.3265060240963855,0.0,7.648199445983379,collision_intent:857;hipc_entry:2761;state:830,275,1252,0.2763157894736843
92,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,748,748,0,361,391,0,0,0,4406,6738,6479,,770,3636,1518,2888,0,0,0.5940221875859539,12.204986149584487,0.0,3.8609625668449197,0.0,8.0,collision_intent:770;hipc_clear_bundle:1;hipc_entry:2887;state:748,258,1227,0.37188365650969524
93,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,981,981,0,361,624,0,0,0,4594,7233,6549,,1025,3569,2006,2588,0,0,0.6116559260297002,12.725761772853186,0.0,2.638124362895005,0.0,7.1689750692520775,collision_intent:1025;hipc_clear_bundle:2;hipc_entry:2586;state:981,248,1185,0.07132963988919672
94,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,941,941,0,361,584,0,0,0,4694,6966,7114,,960,3734,1901,2793,0,0,0.6351785714285715,13.002770083102494,0.0,2.9681190223166842,0.0,7.7368421052631575,collision_intent:960;hipc_clear_bundle:1;hipc_entry:2792;state:941,260,1204,0.0602493074792243
95,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,803,803,0,361,446,0,0,0,4618,6996,6858,,816,3802,1619,2999,0,0,0.6012624934245134,12.79224376731302,0.0,3.734744707347447,0.0,8.307479224376731,collision_intent:816;hipc_entry:2999;state:803,280,1231,0.21952908587257625
96,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,943,943,0,361,586,0,0,0,4464,6944,6446,,960,3504,1903,2561,0,0,0.6133206470028544,12.365650969529085,0.0,2.7158006362672324,0.0,7.094182825484765,collision_intent:960;hipc_entry:2561;state:943,257,1133,0.12673130193905813
97,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,651,651,0,361,294,0,0,0,5428,7643,8639,,660,4768,1311,4117,0,0,0.604041392812194,15.03601108033241,0.0,6.324116743471582,0.0,11.404432132963988,collision_intent:660;hipc_clear_bundle:1;hipc_entry:4116;state:651,349,1590,0.489612188365651
98,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,873,873,0,361,516,0,0,0,3992,6509,5467,,895,3097,1768,2224,0,0,0.5884189000107631,11.058171745152354,0.0,2.547537227949599,0.0,6.160664819944598,collision_intent:895;hipc_clear_bundle:2;hipc_entry:2222;state:873,226,1065,0.18767313019390586
99,HIPC,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,hipc_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,759,759,0,361,402,0,0,0,5180,7593,7946,,782,4398,1541,3639,0,0,0.6022890927006747,14.349030470914128,0.0,4.794466403162056,0.0,10.0803324099723,collision_intent:782;hipc_clear_bundle:1;hipc_entry:3638;state:759,323,1425,0.3691135734072022
