trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
0,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(10,12);(15,17);(16,5);(18,18);(2,11)",5,True,33.20531978558626,33.20531978558626,00:0;01:1;02:2;03:2,"(0,0);(0,6);(0,12);(0,18)","(1,0);(16,5);(10,12);(18,18)",203,0,completed
1,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,10);(3,16);(7,16);(10,1);(0,8)",5,True,17.502994504492236,17.502994504492236,00:1;01:1;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(10,1);(0,8);(6,10);(7,16)",105,0,completed
2,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(11,5);(9,8);(7,14);(2,13);(6,6)",5,True,26.986745626962563,26.986745626962563,00:0;01:3;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(0,0);(11,5);(7,14);(1,18)",184,0,completed
3,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(17,11);(3,15);(1,18);(7,6);(1,16)",5,True,29.176243757068953,29.176243757068953,00:0;01:1;02:1;03:3,"(0,0);(0,6);(0,12);(0,18)","(0,0);(7,6);(17,11);(3,15)",194,0,completed
4,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(16,4);(18,8);(10,9);(18,7);(0,7)",5,True,33.364572040325264,33.364572040325264,00:1;01:3;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(16,4);(18,8);(10,9);(0,17)",199,0,completed
5,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,13);(13,10);(17,11);(4,4);(3,2)",5,True,29.386350274095086,29.386350274095086,00:2;01:1;02:1;03:1,"(0,0);(0,6);(0,12);(0,18)","(4,4);(13,10);(17,11);(6,13)",168,0,completed
6,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(5,3);(0,2);(18,10);(4,4);(15,5)",5,True,33.24483192306379,33.24483192306379,00:3;01:1;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(5,3);(15,5);(18,10);(0,18)",209,0,completed
7,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(3,12);(12,6);(11,9);(18,10);(18,11)",5,True,33.142868391107676,33.142868391107676,00:0;01:2;02:3;03:0,"(0,0);(0,6);(0,12);(0,18)","(0,0);(11,9);(18,10);(1,18)",218,0,completed
8,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(1,9);(5,12);(12,11);(12,3);(8,6)",5,True,24.704858719899413,24.704858719899413,00:0;01:2;02:2;03:1,"(0,0);(0,6);(0,12);(0,18)","(3,0);(12,3);(12,11);(1,9)",142,0,completed
9,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(11,11);(5,17);(9,14);(0,2);(15,0)",5,True,23.724521529998217,23.724521529998217,00:1;01:1;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(15,0);(0,2);(11,11);(9,14)",136,0,completed
10,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(4,6);(17,7);(6,4);(2,9);(5,2)",5,True,29.08588483129087,29.08588483129087,00:2;01:2;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(6,4);(17,7);(2,9);(0,18)",193,0,completed
11,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(2,12);(0,8);(5,10);(2,1);(18,8)",5,True,32.691901805107115,32.691901805107115,00:1;01:2;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(2,1);(18,8);(5,10);(1,18)",224,0,completed
12,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(16,3);(2,14);(18,11);(0,2);(3,2)",5,True,31.532226893989044,31.532226893989044,00:2;01:1;02:1;03:1,"(0,0);(0,6);(0,12);(0,18)","(16,2);(16,3);(18,11);(2,14)",175,0,completed
13,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(0,8);(16,15);(6,9);(3,2);(8,8)",5,True,31.674260422427423,31.674260422427423,00:1;01:3;02:0;03:1,"(0,0);(0,6);(0,12);(0,18)","(3,2);(8,8);(0,12);(16,15)",210,0,completed
14,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(13,10);(10,18);(17,7);(16,7);(16,5)",5,True,35.301945303835375,35.301945303835375,00:0;01:3;02:1;03:1,"(0,0);(0,6);(0,12);(0,18)","(0,0);(16,7);(13,10);(10,18)",226,0,completed
15,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,10);(15,0);(6,6);(16,9);(17,18)",5,True,31.03168120444044,31.03168120444044,00:1;01:2;02:1;03:1,"(0,0);(0,6);(0,12);(0,18)","(15,0);(16,9);(15,9);(17,18)",157,0,completed
16,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(11,14);(11,7);(15,13);(14,16);(5,3)",5,True,29.76036556591147,29.76036556591147,00:2;01:0;02:2;03:1,"(0,0);(0,6);(0,12);(0,18)","(11,7);(0,6);(15,13);(14,16)",175,0,completed
17,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(15,11);(17,14);(6,15);(7,10);(7,2)",5,True,33.052364119432404,33.052364119432404,00:1;01:2;02:1;03:1,"(0,0);(0,6);(0,12);(0,18)","(7,2);(15,11);(17,14);(13,14)",180,0,completed
18,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(3,2);(16,9);(5,2);(2,16);(8,2)",5,True,31.742735436030582,31.742735436030582,00:3;01:0;02:1;03:1,"(0,0);(0,6);(0,12);(0,18)","(8,2);(0,6);(16,9);(2,16)",214,0,completed
19,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(4,16);(16,18);(1,11);(13,10);(3,0)",5,True,40.53096259738857,40.53096259738857,00:1;01:1;02:2;03:1,"(0,0);(0,6);(0,12);(0,18)","(3,0);(4,16);(13,10);(16,18)",252,0,completed
20,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(12,12);(7,6);(6,17);(9,14);(17,12)",5,True,27.775361682791978,27.775361682791978,00:0;01:1;02:2;03:2,"(0,0);(0,6);(0,12);(0,18)","(0,0);(7,6);(17,12);(9,14)",177,0,completed
21,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,18);(8,12);(14,14);(3,16);(5,14)",5,True,26.180446339141493,26.180446339141493,00:0;01:0;02:2;03:3,"(0,0);(0,6);(0,12);(0,18)","(1,0);(1,6);(14,14);(6,18)",171,0,completed
22,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(18,8);(17,6);(18,13);(13,10);(4,14)",5,True,35.03171187394445,35.03171187394445,00:0;01:2;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(0,0);(18,8);(18,13);(13,10)",202,0,completed
23,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(2,16);(12,8);(8,3);(8,0);(11,15)",5,True,22.710653494091613,22.710653494091613,00:2;01:1;02:0;03:2,"(0,0);(0,6);(0,12);(0,18)","(8,3);(12,8);(11,14);(11,15)",118,0,completed
24,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(14,12);(7,11);(12,1);(6,17);(17,12)",5,True,27.661836781778966,27.661836781778966,00:1;01:0;02:2;03:2,"(0,0);(0,6);(0,12);(0,18)","(12,1);(0,6);(17,12);(7,11)",165,0,completed
