trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
0,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(10,12);(15,17);(16,5);(18,18);(2,11)",5,True,34.03959888252841,34.03959888252841,00:1;01:0;02:2;03:2,"(0,0);(0,6);(0,12);(0,18)","(16,5);(13,8);(10,16);(18,18)",182,0,completed
1,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,10);(3,16);(7,16);(10,1);(0,8)",5,True,17.448831312560845,17.448831312560845,00:1;01:1;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(10,1);(3,9);(6,10);(7,16)",99,0,completed
2,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(11,5);(9,8);(7,14);(2,13);(6,6)",5,True,26.148476678673795,26.148476678673795,00:1;01:2;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(11,5);(10,8);(10,14);(7,16)",146,0,completed
3,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(17,11);(3,15);(1,18);(7,6);(1,16)",5,True,36.27354916393396,36.27354916393396,00:0;01:2;02:0;03:3,"(0,0);(0,6);(0,12);(0,18)","(9,0);(17,11);(7,14);(4,15)",231,0,completed
4,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(16,4);(18,8);(10,9);(18,7);(0,7)",5,True,38.19197336286812,38.19197336286812,00:1;01:4;02:0;03:0,"(0,0);(0,6);(0,12);(0,18)","(16,7);(18,7);(17,9);(6,8)",207,0,completed
5,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,13);(13,10);(17,11);(4,4);(3,2)",5,True,37.09402911508103,37.09402911508103,00:1;01:1;02:3;03:0,"(0,0);(0,6);(0,12);(0,18)","(3,5);(5,4);(17,11);(10,11)",232,0,completed
6,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(5,3);(0,2);(18,10);(4,4);(15,5)",5,True,33.11659603038959,33.11659603038959,00:2;01:2;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(7,3);(15,6);(18,10);(8,13)",191,0,completed
7,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(3,12);(12,6);(11,9);(18,10);(18,11)",5,True,38.63051853487428,38.63051853487428,00:0;01:3;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(16,0);(18,11);(17,11);(17,18)",208,0,completed
8,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(1,9);(5,12);(12,11);(12,3);(8,6)",5,True,28.665479059118816,28.665479059118816,00:1;01:1;02:2;03:1,"(0,0);(0,6);(0,12);(0,18)","(12,3);(8,6);(12,11);(5,12)",163,0,completed
9,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(11,11);(5,17);(9,14);(0,2);(15,0)",5,True,32.055855333344915,32.055855333344915,00:2;01:0;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(15,0);(9,6);(11,11);(9,14)",190,0,completed
10,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(4,6);(17,7);(6,4);(2,9);(5,2)",5,True,37.088693941996965,37.088693941996965,00:1;01:3;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(5,3);(17,7);(3,7);(6,18)",242,0,completed
11,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(2,12);(0,8);(5,10);(2,1);(18,8)",5,True,33.04106805546332,33.04106805546332,00:1;01:2;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(2,2);(18,8);(6,9);(4,18)",222,0,completed
12,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(16,3);(2,14);(18,11);(0,2);(3,2)",5,True,38.41470905524585,38.41470905524585,00:3;01:0;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(16,4);(2,3);(18,11);(2,15)",243,0,completed
13,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(0,8);(16,15);(6,9);(3,2);(8,8)",5,True,31.276462947909323,31.276462947909323,00:1;01:3;02:0;03:1,"(0,0);(0,6);(0,12);(0,18)","(3,6);(8,8);(7,10);(16,15)",188,0,completed
14,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(13,10);(10,18);(17,7);(16,7);(16,5)",5,True,35.00634768784298,35.00634768784298,00:0;01:2;02:2;03:1,"(0,0);(0,6);(0,12);(0,18)","(16,2);(17,7);(16,7);(13,15)",183,0,completed
15,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,10);(15,0);(6,6);(16,9);(17,18)",5,True,31.03961016680625,31.03961016680625,00:1;01:2;02:1;03:1,"(0,0);(0,6);(0,12);(0,18)","(16,0);(16,9);(7,10);(17,18)",173,0,completed
16,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(11,14);(11,7);(15,13);(14,16);(5,3)",5,True,33.12009534651358,33.12009534651358,00:0;01:2;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(14,2);(11,7);(13,16);(15,13)",178,0,completed
17,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(15,11);(17,14);(6,15);(7,10);(7,2)",5,True,34.72734676513075,34.72734676513075,00:1;01:2;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(7,6);(16,11);(17,14);(10,16)",196,0,completed
18,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(3,2);(16,9);(5,2);(2,16);(8,2)",5,True,38.24470973193735,38.24470973193735,00:3;01:0;02:1;03:1,"(0,0);(0,6);(0,12);(0,18)","(8,2);(7,3);(16,9);(5,15)",244,0,completed
19,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(4,16);(16,18);(1,11);(13,10);(3,0)",5,True,33.4896268505275,33.4896268505275,00:1;01:0;02:2;03:2,"(0,0);(0,6);(0,12);(0,18)","(4,0);(8,6);(15,10);(16,18)",205,0,completed
20,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(12,12);(7,6);(6,17);(9,14);(17,12)",5,True,35.68582055068443,35.68582055068443,00:0;01:1;02:3;03:1,"(0,0);(0,6);(0,12);(0,18)","(9,0);(12,11);(17,12);(8,14)",210,0,completed
21,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,18);(8,12);(14,14);(3,16);(5,14)",5,True,33.89247728343906,33.89247728343906,00:0;01:1;02:2;03:2,"(0,0);(0,6);(0,12);(0,18)","(5,8);(8,12);(8,18);(14,14)",194,0,completed
22,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(18,8);(17,6);(18,13);(13,10);(4,14)",5,True,40.31869761474672,40.31869761474672,00:1;01:2;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(17,7);(18,8);(18,11);(17,14)",205,0,completed
23,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(2,16);(12,8);(8,3);(8,0);(11,15)",5,True,23.051538275841526,23.051538275841526,00:2;01:1;02:1;03:1,"(0,0);(0,6);(0,12);(0,18)","(8,3);(12,8);(11,15);(6,15)",125,0,completed
24,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(14,12);(7,11);(12,1);(6,17);(17,12)",5,True,32.121585231174976,32.121585231174976,00:1;01:0;02:3;03:1,"(0,0);(0,6);(0,12);(0,18)","(12,1);(16,7);(17,12);(11,12)",172,0,completed
