trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h3_ge_075,known_visit_10target_300.csv,10,True,47.91642359490069,47.91642359490069,1,1,1,56,28,57,3,1,0,0,318,0,164,414,75,60,104,120,44,0.24271844660194175,16.4,4.4,collision_intent:60;hipc_entry:44;state:60,0.5,0.3201754385964912,known_visit_horizon,commitment_horizon,3,h3,10,4
1,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h3_ge_075,known_visit_10target_300.csv,10,True,39.42618010889221,39.42618010889221,1,1,1,76,23,79,1,2,0,0,222,0,202,494,110,80,122,160,42,0.3021978021978022,20.2,4.2,collision_intent:80;hipc_entry:42;state:80,0.25,0.11708860759493667,known_visit_horizon,commitment_horizon,3,h3,10,4
2,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h3_ge_075,known_visit_10target_300.csv,10,True,55.269616674908676,55.269616674908676,2,2,2,93,32,92,5,2,1,1,324,0,245,622,111,98,147,195,50,0.2528473804100228,24.5,5.0,collision_intent:98;hipc_entry:50;state:97,0.3500000000000001,0.13586956521739135,known_visit_horizon,commitment_horizon,3,h3,10,4
3,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h3_ge_075,known_visit_10target_300.csv,10,True,41.049177521585534,41.049177521585534,0,0,0,58,24,62,0,2,3,1,255,0,172,433,80,61,111,123,49,0.24242424242424243,17.2,4.9,collision_intent:61;hipc_entry:49;state:62,0.3500000000000001,0.32258064516129026,known_visit_horizon,commitment_horizon,3,h3,10,4
4,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h3_ge_075,known_visit_10target_300.csv,10,True,47.44318989825596,47.44318989825596,0,0,0,58,28,62,0,1,0,0,307,0,156,392,73,61,95,123,33,0.25886524822695034,15.6,3.3,collision_intent:61;hipc_entry:33;state:62,0.3500000000000001,0.2983870967741935,known_visit_horizon,commitment_horizon,3,h3,10,4
5,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h3_ge_075,known_visit_10target_300.csv,10,True,40.21695708342394,40.21695708342394,0,0,0,83,24,86,1,8,1,1,222,0,235,610,92,87,148,174,61,0.20861678004535147,23.5,6.1,collision_intent:87;hipc_entry:61;state:87,0.3999999999999999,0.058139534883721034,known_visit_horizon,commitment_horizon,3,h3,10,4
6,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h3_ge_075,known_visit_10target_300.csv,10,True,52.1523427488475,52.1523427488475,0,0,0,59,31,63,0,0,44,1,276,0,184,463,88,63,121,126,58,0.2430939226519337,18.4,5.8,collision_intent:63;hipc_entry:58;state:63,0.44999999999999996,0.42460317460317465,known_visit_horizon,commitment_horizon,3,h3,10,4
7,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h3_ge_075,known_visit_10target_300.csv,10,True,42.591266918301464,42.591266918301464,1,1,1,67,25,70,1,2,0,0,259,0,179,444,91,70,109,141,38,0.28,17.9,3.8,collision_intent:70;hipc_entry:38;state:71,0.30000000000000004,0.27142857142857135,known_visit_horizon,commitment_horizon,3,h3,10,4
8,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h3_ge_075,known_visit_10target_300.csv,10,True,48.3515318259325,48.3515318259325,0,0,0,65,28,69,0,0,0,0,306,0,173,451,65,68,105,137,36,0.20833333333333334,17.3,3.6,collision_intent:68;hipc_entry:36;state:69,0.10000000000000009,0.28623188405797095,known_visit_horizon,commitment_horizon,3,h3,10,4
9,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h3_ge_075,known_visit_10target_300.csv,10,True,37.38804925638625,37.38804925638625,0,0,0,70,22,74,0,0,0,0,211,0,175,450,74,72,103,146,29,0.24025974025974026,17.5,2.9,collision_intent:72;hipc_entry:29;state:74,0.25,0.16216216216216206,known_visit_horizon,commitment_horizon,3,h3,10,4
