trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h3_ge_075,known_visit_10target_300.csv,00,5,1,0,6,0,0,0,0,0,22,12,10,115,26,known_visit_horizon,commitment_horizon,3,h3,10,4
0,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h3_ge_075,known_visit_10target_300.csv,01,28,6,0,29,0,0,0,0,0,71,57,14,75,18,known_visit_horizon,commitment_horizon,3,h3,10,4
0,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h3_ge_075,known_visit_10target_300.csv,02,12,3,0,13,0,0,0,0,0,40,26,14,108,15,known_visit_horizon,commitment_horizon,3,h3,10,4
0,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h3_ge_075,known_visit_10target_300.csv,03,11,0,1,9,3,1,0,0,0,31,25,6,116,16,known_visit_horizon,commitment_horizon,3,h3,10,4
1,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h3_ge_075,known_visit_10target_300.csv,00,22,3,0,23,0,0,0,0,0,57,46,11,121,23,known_visit_horizon,commitment_horizon,3,h3,10,4
1,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h3_ge_075,known_visit_10target_300.csv,01,18,2,0,19,0,0,0,0,0,52,38,14,119,30,known_visit_horizon,commitment_horizon,3,h3,10,4
1,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h3_ge_075,known_visit_10target_300.csv,02,23,4,0,24,0,1,0,0,0,57,47,10,119,26,known_visit_horizon,commitment_horizon,3,h3,10,4
1,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h3_ge_075,known_visit_10target_300.csv,03,13,1,1,13,1,1,0,0,0,36,29,7,135,31,known_visit_horizon,commitment_horizon,3,h3,10,4
2,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h3_ge_075,known_visit_10target_300.csv,00,16,3,0,17,0,0,0,0,0,48,34,14,168,29,known_visit_horizon,commitment_horizon,3,h3,10,4
2,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h3_ge_075,known_visit_10target_300.csv,01,32,5,0,33,0,0,0,0,0,79,65,14,146,20,known_visit_horizon,commitment_horizon,3,h3,10,4
