trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,trial_status,failure_type,failure_message,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,debug_max_events,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed
10,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,601,601,0,361,244,0,0,0,1710,3135,1995,,613,1097,1214,496,0,0,0.6061987237921604,4.7368421052631575,0.0,0.8252911813643927,0.0,1.373961218836565,collision_intent:613;dga_entry:496;state:601,319,785,0.3414127423822715
11,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,668,668,0,361,311,0,0,0,1933,3597,2201,,677,1256,1345,588,0,0,0.5842845765861429,5.354570637119114,0.0,0.8802395209580839,0.0,1.628808864265928,collision_intent:677;dga_entry:588;state:668,329,858,0.540858725761773
12,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,815,815,0,361,458,0,0,0,2351,4214,2838,,821,1530,1636,715,0,0,0.6184353889736326,6.512465373961219,0.0,0.8773006134969326,0.0,1.9806094182825484,collision_intent:821;dga_entry:715;state:815,206,628,0.15997229916897515
13,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,814,814,0,361,457,0,0,0,2547,4433,3206,,828,1719,1642,905,0,0,0.6219204655674103,7.055401662049862,0.0,1.1117936117936118,0.0,2.5069252077562325,collision_intent:828;dga_entry:905;state:814,206,689,0.20983379501385047
14,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,608,608,0,361,251,0,0,0,1819,3314,2141,,621,1198,1229,590,0,0,0.5960467706013363,5.038781163434903,0.0,0.9703947368421053,0.0,1.634349030470914,collision_intent:621;dga_entry:590;state:608,261,644,0.25138504155124664
15,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,793,793,0,361,436,0,0,0,2414,4195,3045,,801,1613,1594,820,0,0,0.6295224312590448,6.686980609418282,0.0,1.034047919293821,0.0,2.2714681440443214,collision_intent:801;dga_entry:820;state:793,201,628,0.10041551246537406
16,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,933,933,0,361,576,0,0,0,2779,5151,3185,,986,1793,1919,860,0,0,0.5922275939010785,7.698060941828255,0.0,0.9217577706323687,0.0,2.3822714681440442,collision_intent:986;dga_entry:860;state:933,249,770,0.09210526315789469
17,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,788,788,0,361,431,0,0,0,2274,4272,2548,,806,1468,1594,680,0,0,0.578827805542935,6.299168975069252,0.0,0.8629441624365483,0.0,1.8836565096952909,collision_intent:806;dga_entry:680;state:788,275,686,0.17105263157894735
18,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,948,948,0,361,591,0,0,0,2814,5045,3395,,976,1838,1924,890,0,0,0.6159288824383164,7.795013850415512,0.0,0.9388185654008439,0.0,2.4653739612188366,collision_intent:976;dga_entry:890;state:948,244,805,0.11011080332409962
19,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,902,902,0,361,545,0,0,0,2659,4766,3207,,927,1732,1829,830,0,0,0.6173243503368624,7.365650969529086,0.0,0.9201773835920177,0.0,2.299168975069252,collision_intent:927;dga_entry:830;state:902,232,712,0.19321329639889195
20,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,868,868,0,361,511,0,0,0,2618,4705,3147,,904,1714,1772,846,0,0,0.6122568093385214,7.252077562326869,0.0,0.9746543778801844,0.0,2.343490304709141,collision_intent:904;dga_entry:846;state:868,220,684,0.20844875346260383
21,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,681,681,0,361,324,0,0,0,2116,3763,2581,,684,1432,1365,751,0,0,0.60093131548312,5.861495844875346,0.0,1.1027900146842877,0.0,2.080332409972299,collision_intent:684;dga_entry:751;state:681,177,555,0.23060941828254844
22,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,858,858,0,361,501,0,0,0,2671,4742,3270,,888,1783,1746,925,0,0,0.6114435302916978,7.3988919667590025,0.0,1.078088578088578,0.0,2.5623268698060944,collision_intent:888;dga_entry:925;state:858,231,712,0.06717451523545703
23,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 23. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,20000,,,,,,,,,,,,,,,,
24,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 24. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,50000,,,,,,,,,,,,,,,,
25,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,801,801,0,361,444,0,0,0,2371,4352,2759,,840,1531,1641,730,0,0,0.6009583968634284,6.56786703601108,0.0,0.9113607990012484,0.0,2.0221606648199444,collision_intent:840;dga_entry:730;state:801,252,703,0.05332409972299179
26,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,950,950,0,361,593,0,0,0,2823,5023,3444,,961,1862,1911,912,0,0,0.6167621776504298,7.81994459833795,0.0,0.96,0.0,2.526315789473684,collision_intent:961;dga_entry:912;state:950,241,746,0.13781163434903054
27,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 27. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,50000,,,,,,,,,,,,,,,,
28,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,962,962,0,361,605,0,0,0,2788,5148,3214,,990,1798,1952,836,0,0,0.5960682492581603,7.7229916897506925,0.0,0.8690228690228691,0.0,2.3157894736842106,collision_intent:990;dga_entry:836;state:962,242,744,0.12119113573407203
29,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,696,696,0,361,339,0,0,0,1919,3534,2223,,703,1216,1399,520,0,0,0.609375,5.315789473684211,0.0,0.7471264367816092,0.0,1.440443213296399,collision_intent:703;dga_entry:520;state:696,282,734,0.3857340720221607
30,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,943,943,0,361,586,0,0,0,2645,4979,2953,,962,1683,1905,740,0,0,0.5852160126833135,7.326869806094183,0.0,0.7847295864262991,0.0,2.0498614958448753,collision_intent:962;dga_entry:740;state:943,241,696,0.18213296398891976
31,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,776,776,0,361,419,0,0,0,2374,4151,2970,,788,1586,1564,810,0,0,0.6243430733655665,6.576177285318559,0.0,1.0438144329896908,0.0,2.2437673130193905,collision_intent:788;dga_entry:810;state:776,275,795,0.2236842105263157
32,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,636,636,0,361,279,0,0,0,1912,3480,2253,,661,1251,1297,615,0,0,0.6008,5.296398891966759,0.0,0.9669811320754716,0.0,1.703601108033241,collision_intent:661;dga_entry:615;state:636,271,714,0.33033240997229907
33,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 33. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,50000,,,,,,,,,,,,,,,,
34,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,911,911,0,361,554,0,0,0,2580,4913,2826,,923,1657,1834,746,0,0,0.5686116700201207,7.146814404432133,0.0,0.818880351262349,0.0,2.0664819944598336,collision_intent:923;dga_entry:746;state:911,230,687,0.1198060941828254
35,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,575,575,0,361,218,0,0,0,1735,3306,1898,,585,1150,1160,575,0,0,0.5503044360684256,4.806094182825484,0.0,1.0,0.0,1.592797783933518,collision_intent:585;dga_entry:575;state:575,331,808,0.38296398891966765
36,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 36. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,50000,,,,,,,,,,,,,,,,
37,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,811,811,0,361,454,0,0,0,2446,4544,2793,,828,1618,1639,807,0,0,0.5755202967236761,6.775623268698061,0.0,0.9950678175092479,0.0,2.2354570637119116,collision_intent:828;dga_entry:807;state:811,212,630,0.08933518005540164
38,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,653,653,0,361,296,0,0,0,1854,3345,2216,,665,1189,1318,536,0,0,0.6214245653393158,5.135734072022161,0.0,0.8208269525267994,0.0,1.4847645429362881,collision_intent:665;dga_entry:536;state:653,256,682,0.327562326869806
39,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,725,725,0,361,368,0,0,0,2001,3717,2285,,735,1266,1460,541,0,0,0.601790887542797,5.542936288088643,0.0,0.7462068965517241,0.0,1.4986149584487534,collision_intent:735;dga_entry:541;state:725,288,738,0.34556786703601117
40,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 40. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,50000,,,,,,,,,,,,,,,,
41,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,655,655,0,361,298,0,0,0,1839,3491,2025,,669,1170,1324,515,0,0,0.5770874893131946,5.094182825484765,0.0,0.7862595419847328,0.0,1.4265927977839334,collision_intent:669;dga_entry:515;state:655,344,823,0.4840720221606649
42,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,876,876,0,361,519,0,0,0,2575,4645,3078,,903,1672,1779,796,0,0,0.6138811328280813,7.132963988919667,0.0,0.908675799086758,0.0,2.2049861495844874,collision_intent:903;dga_entry:796;state:876,288,774,0.24030470914127422
43,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,745,745,0,361,388,0,0,0,2321,4115,2846,,761,1560,1506,815,0,0,0.6083796494228303,6.429362880886426,0.0,1.0939597315436242,0.0,2.257617728531856,collision_intent:761;dga_entry:815;state:745,190,607,0.18213296398891976
44,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 44. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,50000,,,,,,,,,,,,,,,,
45,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,814,814,0,361,457,0,0,0,2429,4471,2814,,825,1604,1639,790,0,0,0.585031185031185,6.728531855955679,0.0,0.9705159705159705,0.0,2.188365650969529,collision_intent:825;dga_entry:790;state:814,209,661,0.07132963988919672
46,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,509,509,0,361,152,0,0,0,1503,2853,1654,,519,984,1028,475,0,0,0.560677966101695,4.163434903047092,0.0,0.9332023575638507,0.0,1.3157894736842106,collision_intent:519;dga_entry:475;state:509,318,814,0.5020775623268698
47,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 47. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,50000,,,,,,,,,,,,,,,,
48,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,854,854,0,361,497,0,0,0,2532,4431,3165,,903,1629,1757,775,0,0,0.6476365868631062,7.013850415512465,0.0,0.9074941451990632,0.0,2.146814404432133,collision_intent:903;dga_entry:775;state:854,274,786,0.12673130193905813
49,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,881,881,0,361,524,0,0,0,2585,4852,2903,,899,1686,1780,805,0,0,0.5739422696718071,7.160664819944598,0.0,0.9137343927355278,0.0,2.229916897506925,collision_intent:899;dga_entry:805;state:881,242,730,0.19321329639889195
50,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,575,575,0,361,218,0,0,0,1768,3172,2131,,581,1187,1156,612,0,0,0.5985955056179775,4.8975069252077565,0.0,1.0643478260869565,0.0,1.6952908587257618,collision_intent:581;dga_entry:612;state:575,272,856,0.45360110803324094
51,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,891,891,0,361,534,0,0,0,2596,4601,3182,,915,1681,1806,790,0,0,0.6312239634993057,7.191135734072022,0.0,0.8866442199775533,0.0,2.188365650969529,collision_intent:915;dga_entry:790;state:891,226,662,0.04916897506925211
52,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,963,963,0,361,606,0,0,0,2723,5062,3107,,975,1748,1938,785,0,0,0.5924866514111365,7.542936288088643,0.0,0.8151609553478713,0.0,2.1745152354570636,collision_intent:975;dga_entry:785;state:963,244,694,0.13227146814404422
53,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,999,999,0,361,642,0,0,0,2945,5186,3647,,1036,1909,2035,910,0,0,0.6370305676855895,8.157894736842104,0.0,0.9109109109109109,0.0,2.520775623268698,collision_intent:1036;dga_entry:910;state:999,297,825,0.17243767313019398
54,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,909,909,0,361,552,0,0,0,2712,4994,3140,,938,1774,1847,865,0,0,0.5902255639097744,7.512465373961219,0.0,0.9515951595159516,0.0,2.3961218836565097,collision_intent:938;dga_entry:865;state:909,231,720,0.12534626038781171
55,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,767,767,0,361,410,0,0,0,2329,4070,2916,,787,1542,1554,775,0,0,0.6304864864864865,6.4515235457063715,0.0,1.0104302477183833,0.0,2.146814404432133,collision_intent:787;dga_entry:775;state:767,195,600,0.21398891966758993
56,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 56. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,50000,,,,,,,,,,,,,,,,
57,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,880,880,0,361,523,0,0,0,2610,4747,3083,,915,1695,1795,815,0,0,0.6062930186823993,7.229916897506925,0.0,0.9261363636363636,0.0,2.257617728531856,collision_intent:915;dga_entry:815;state:880,241,715,0.20567867036011078
58,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,973,973,0,361,616,0,0,0,2759,5088,3188,,1009,1750,1982,777,0,0,0.6073537816726996,7.642659279778393,0.0,0.7985611510791367,0.0,2.152354570637119,collision_intent:1009;dga_entry:777;state:973,251,735,0.1142659279778393
59,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,777,777,0,361,420,0,0,0,2190,4182,2388,,803,1387,1580,610,0,0,0.5739005046863734,6.066481994459834,0.0,0.7850707850707851,0.0,1.6897506925207757,collision_intent:803;dga_entry:610;state:777,278,759,0.33033240997229907
60,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,775,775,0,361,418,0,0,0,2330,4130,2860,,790,1540,1565,765,0,0,0.6190476190476191,6.454293628808864,0.0,0.9870967741935484,0.0,2.119113573407202,collision_intent:790;dga_entry:765;state:775,199,627,0.21260387811634351
61,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,811,811,0,361,454,0,0,0,2279,4212,2625,,833,1446,1644,635,0,0,0.6051175656984785,6.313019390581718,0.0,0.782983970406905,0.0,1.7590027700831026,collision_intent:833;dga_entry:635;state:811,227,602,0.07963988919667586
62,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 62. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,50000,,,,,,,,,,,,,,,,
63,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,679,679,0,361,322,0,0,0,2154,3765,2697,,694,1460,1373,781,0,0,0.6157534246575342,5.966759002770083,0.0,1.150220913107511,0.0,2.1634349030470914,collision_intent:694;dga_entry:781;state:679,172,589,0.20844875346260383
64,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,476,476,0,361,119,0,0,0,1299,2401,1495,,483,816,959,340,0,0,0.6109521863506334,3.598337950138504,0.0,0.7142857142857143,0.0,0.9418282548476454,collision_intent:483;dga_entry:340;state:476,338,751,0.5727146814404431
65,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,962,962,0,361,605,0,0,0,2598,4831,2961,,976,1622,1938,660,0,0,0.6087582236842105,7.196675900277008,0.0,0.6860706860706861,0.0,1.8282548476454294,collision_intent:976;dga_entry:660;state:962,242,684,0.16966759002770093
66,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 66. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,50000,,,,,,,,,,,,,,,,
67,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,926,926,0,361,569,0,0,0,2627,4843,3036,,955,1672,1881,746,0,0,0.6055045871559633,7.2770083102493075,0.0,0.8056155507559395,0.0,2.0664819944598336,collision_intent:955;dga_entry:746;state:926,279,711,0.1793628808864265
68,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,548,548,0,361,191,0,0,0,1700,2969,2130,,557,1143,1105,595,0,0,0.6213535589264878,4.7091412742382275,0.0,1.0857664233576643,0.0,1.6481994459833795,collision_intent:557;dga_entry:595;state:548,255,646,0.3164819944598338
69,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,919,919,0,361,562,0,0,0,2640,4709,3211,,940,1700,1859,781,0,0,0.6296078431372549,7.313019390581718,0.0,0.8498367791077258,0.0,2.1634349030470914,collision_intent:940;dga_entry:781;state:919,239,706,0.10041551246537406
70,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 70. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,20000,,,,,,,,,,,,,,,,
71,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 71. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,50000,,,,,,,,,,,,,,,,
