trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,00,50,4,2,47,4,1,1,1,0,151,103,48,225,191,known_visit_core_500,10,4,8
0,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,01,32,3,1,25,8,1,0,0,0,92,67,25,262,212,known_visit_core_500,10,4,8
0,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,02,38,3,2,30,9,1,58,2,0,231,78,153,207,129,known_visit_core_500,10,4,8
0,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,03,34,0,3,27,8,1,0,0,0,93,71,22,264,210,known_visit_core_500,10,4,8
1,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,00,36,4,3,27,10,1,3,2,0,144,75,69,167,110,known_visit_core_500,10,4,8
1,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,01,30,3,2,27,4,1,17,3,0,89,64,25,200,132,known_visit_core_500,10,4,8
1,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,02,37,1,3,17,21,0,0,0,0,99,76,23,177,144,known_visit_core_500,10,4,8
1,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,03,25,2,2,23,3,1,1,1,0,89,53,36,192,140,known_visit_core_500,10,4,8
2,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,00,43,4,2,37,7,0,0,0,0,128,88,40,281,215,known_visit_core_500,10,4,8
2,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,01,56,1,5,35,22,0,81,1,0,281,114,167,213,129,known_visit_core_500,10,4,8
2,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,02,36,3,1,36,1,4,0,0,1,107,76,31,301,216,known_visit_core_500,10,4,8
2,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,03,38,2,1,29,10,4,1,1,0,108,81,27,301,215,known_visit_core_500,10,4,8
3,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,00,45,5,1,43,3,0,0,0,0,126,91,35,189,152,known_visit_core_500,10,4,8
3,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,01,44,2,5,30,15,0,0,0,0,138,89,49,205,124,known_visit_core_500,10,4,8
3,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,02,32,3,2,23,10,1,0,0,0,95,66,29,216,156,known_visit_core_500,10,4,8
3,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,03,35,0,4,26,10,0,14,1,0,108,72,36,210,148,known_visit_core_500,10,4,8
4,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,00,30,2,1,27,4,0,1,1,0,100,61,39,163,102,known_visit_core_500,10,4,8
4,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,01,21,5,0,22,0,1,0,0,0,72,45,27,174,120,known_visit_core_500,10,4,8
4,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,02,23,1,4,15,9,1,10,2,0,102,49,53,161,103,known_visit_core_500,10,4,8
4,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,03,30,2,0,31,0,0,0,0,0,92,62,30,162,111,known_visit_core_500,10,4,8
5,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,00,39,3,2,33,7,0,0,0,0,125,80,45,185,116,known_visit_core_500,10,4,8
5,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,01,48,7,2,40,9,1,0,0,0,133,97,36,183,110,known_visit_core_500,10,4,8
5,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,02,39,0,4,28,12,0,3,3,0,104,82,22,200,121,known_visit_core_500,10,4,8
5,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,03,23,0,0,21,3,2,0,0,0,64,49,15,219,143,known_visit_core_500,10,4,8
6,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,00,52,4,3,40,13,0,0,0,0,155,105,50,200,113,known_visit_core_500,10,4,8
6,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,01,26,2,2,24,3,2,0,0,0,93,56,37,226,149,known_visit_core_500,10,4,8
6,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,02,49,3,2,43,7,0,3,1,0,131,101,30,209,127,known_visit_core_500,10,4,8
6,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,03,24,1,2,17,8,0,1,1,0,89,51,38,226,153,known_visit_core_500,10,4,8
7,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,00,50,4,4,40,11,1,1,1,0,151,102,49,223,143,known_visit_core_500,10,4,8
7,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,01,48,4,2,41,8,1,1,1,0,133,99,34,236,148,known_visit_core_500,10,4,8
7,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,02,39,0,4,15,25,1,10,6,0,130,86,44,231,156,known_visit_core_500,10,4,8
7,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,03,38,2,4,26,13,0,0,0,0,103,78,25,247,167,known_visit_core_500,10,4,8
8,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,00,40,2,3,31,10,0,1,1,0,115,81,34,206,158,known_visit_core_500,10,4,8
8,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,01,41,1,2,29,13,0,0,0,0,113,83,30,226,140,known_visit_core_500,10,4,8
8,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,02,41,4,0,35,7,0,0,0,0,144,84,60,213,122,known_visit_core_500,10,4,8
8,known_visit,PI,bernoulli,0.6,19,361,4,10,pi_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,03,38,3,2,27,12,0,0,0,0,107,78,29,232,140,known_visit_core_500,10,4,8
