trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
0,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(10,12);(15,17);(16,5);(18,18);(2,11)",5,True,61.35902420850398,61.35902420850398,00:2;01:2;02:0;03:1,"(0,0);(0,6);(0,12);(0,18)","(10,12);(18,18);(9,12);(14,4)",364,0,completed
1,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,10);(3,16);(7,16);(10,1);(0,8)",5,True,17.89940541978621,17.89940541978621,00:1;01:1;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(10,1);(2,9);(6,10);(7,15)",105,0,completed
2,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(11,5);(9,8);(7,14);(2,13);(6,6)",5,True,36.93202313636823,36.93202313636823,00:3;01:0;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(11,5);(6,11);(8,14);(2,18)",226,0,completed
3,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(17,11);(3,15);(1,18);(7,6);(1,16)",5,True,46.317368437613275,46.317368437613275,00:2;01:0;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(17,11);(2,6);(1,16);(2,15)",314,0,completed
4,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(16,4);(18,8);(10,9);(18,7);(0,7)",5,True,35.230571359027586,35.230571359027586,00:1;01:3;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(17,4);(18,7);(18,9);(5,18)",200,0,completed
5,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,13);(13,10);(17,11);(4,4);(3,2)",5,True,36.10872449610858,36.10872449610858,00:2;01:2;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(4,4);(17,11);(9,13);(4,16)",233,0,completed
6,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(5,3);(0,2);(18,10);(4,4);(15,5)",5,True,49.79275420074057,49.79275420074057,00:2;01:1;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(6,3);(5,4);(15,5);(0,2)",311,0,completed
7,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(3,12);(12,6);(11,9);(18,10);(18,11)",5,True,79.56838975753755,79.56838975753755,00:2;01:1;02:1;03:1,"(0,0);(0,6);(0,12);(0,18)","(18,10);(10,11);(18,9);(18,11)",489,0,completed
8,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(1,9);(5,12);(12,11);(12,3);(8,6)",5,True,34.722117421801514,34.722117421801514,00:2;01:2;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(12,3);(12,11);(12,12);(5,12)",196,0,completed
9,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(11,11);(5,17);(9,14);(0,2);(15,0)",5,True,37.54284392074602,37.54284392074602,00:2;01:1;02:0;03:2,"(0,0);(0,6);(0,12);(0,18)","(16,2);(11,13);(5,12);(9,14)",228,0,completed
10,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(4,6);(17,7);(6,4);(2,9);(5,2)",5,True,33.56948997266758,33.56948997266758,00:3;01:1;02:0;03:1,"(0,0);(0,6);(0,12);(0,18)","(4,6);(17,7);(2,9);(2,8)",203,0,completed
11,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(2,12);(0,8);(5,10);(2,1);(18,8)",5,True,44.31727902589992,44.31727902589992,00:1;01:3;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(0,9);(18,8);(2,1);(2,18)",285,0,completed
12,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(16,3);(2,14);(18,11);(0,2);(3,2)",5,True,60.868672714587134,60.868672714587134,00:2;01:1;02:1;03:1,"(0,0);(0,6);(0,12);(0,18)","(4,2);(16,3);(3,9);(2,13)",399,0,completed
13,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(0,8);(16,15);(6,9);(3,2);(8,8)",5,True,42.22010320860601,42.22010320860601,00:1;01:3;02:0;03:1,"(0,0);(0,6);(0,12);(0,18)","(1,8);(16,15);(3,2);(6,9)",246,0,completed
14,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(13,10);(10,18);(17,7);(16,7);(16,5)",5,True,40.40164035646986,40.40164035646986,00:3;01:0;02:1;03:1,"(0,0);(0,6);(0,12);(0,18)","(17,7);(10,17);(14,12);(10,18)",231,0,completed
15,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,10);(15,0);(6,6);(16,9);(17,18)",5,True,65.84029246641826,65.84029246641826,00:1;01:1;02:2;03:1,"(0,0);(0,6);(0,12);(0,18)","(6,10);(16,10);(15,0);(17,18)",390,0,completed
16,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(11,14);(11,7);(15,13);(14,16);(5,3)",5,True,41.66549528747124,41.66549528747124,00:2;01:0;02:3;03:0,"(0,0);(0,6);(0,12);(0,18)","(11,7);(3,6);(14,16);(11,13)",257,0,completed
17,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(15,11);(17,14);(6,15);(7,10);(7,2)",5,True,42.71841213794544,42.71841213794544,00:1;01:2;02:1;03:1,"(0,0);(0,6);(0,12);(0,18)","(6,15);(17,14);(13,10);(7,2)",232,0,completed
18,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(3,2);(16,9);(5,2);(2,16);(8,2)",5,True,41.9543012484419,41.9543012484419,00:4;01:0;02:0;03:1,"(0,0);(0,6);(0,12);(0,18)","(16,9);(3,9);(2,14);(2,16)",265,0,completed
19,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(4,16);(16,18);(1,11);(13,10);(3,0)",5,True,38.433122783525995,38.433122783525995,00:1;01:0;02:2;03:2,"(0,0);(0,6);(0,12);(0,18)","(1,12);(1,9);(13,10);(16,18)",235,0,completed
20,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(12,12);(7,6);(6,17);(9,14);(17,12)",5,True,38.184280240958465,38.184280240958465,00:0;01:3;02:0;03:2,"(0,0);(0,6);(0,12);(0,18)","(7,6);(17,12);(9,15);(9,8)",213,0,completed
21,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,18);(8,12);(14,14);(3,16);(5,14)",5,True,53.53574374215409,53.53574374215409,00:0;01:2;02:2;03:1,"(0,0);(0,6);(0,12);(0,18)","(5,18);(5,14);(6,14);(6,15)",331,0,completed
