trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
10,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,19);(19,17);(5,6);(15,7);(18,8);(10,8);(22,4);(18,0);(16,19);(4,13)",10,True,43.49826597969878,43.49826597969878,00:2;01:0;02:0;03:1;04:3;05:0;06:1;07:0;08:0;09:3;10:0;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(22,4);(0,2);(0,4);(7,6);(18,8);(0,10);(4,15);(0,14);(1,16);(19,17);(0,20);(0,22);(0,24)",1022,0,completed
11,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(20,11);(6,17);(9,3);(9,13);(12,20);(2,14);(16,16);(20,1);(20,16);(12,19)",10,True,45.876221468213835,45.876221468213835,00:0;01:2;02:0;03:0;04:0;05:0;06:0;07:2;08:4;09:0;10:2;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(2,0);(20,1);(2,4);(0,6);(0,8);(0,10);(6,12);(9,13);(20,11);(0,18);(12,19);(0,22);(0,24)",1087,0,completed
12,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(1,15);(19,20);(4,24);(14,12);(9,13);(5,13);(14,13);(14,9);(13,3);(13,6)",10,True,43.60783210346884,43.60783210346884,00:0;01:2;02:0;03:0;04:1;05:0;06:4;07:1;08:0;09:0;10:1;11:0;12:1,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(0,0);(13,6);(0,4);(0,6);(14,9);(0,10);(14,12);(5,15);(0,16);(0,18);(19,20);(0,22);(4,24)",1033,0,completed
13,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,9);(15,5);(2,20);(2,18);(23,0);(16,9);(13,16);(22,12);(2,3);(12,19)",10,True,43.65954141114748,43.65954141114748,00:1;01:1;02:0;03:0;04:2;05:0;06:2;07:0;08:2;09:1;10:1;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(23,0);(2,3);(1,4);(0,6);(15,5);(0,10);(22,9);(0,14);(12,19);(2,18);(2,20);(0,22);(0,24)",1015,0,completed
14,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(15,19);(12,23);(23,21);(3,18);(1,5);(10,4);(12,2);(22,16);(22,11);(1,6)",10,True,44.62697995817256,44.62697995817256,00:0;01:0;02:2;03:2;04:0;05:0;06:0;07:0;08:2;09:3;10:0;11:1;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(0,0);(1,2);(12,2);(1,5);(0,8);(0,10);(3,12);(1,14);(22,11);(23,21);(0,20);(12,23);(0,24)",1050,0,completed
15,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,0);(3,20);(11,15);(12,22);(12,12);(7,23);(15,0);(19,18);(23,16);(20,8)",10,True,50.9044490118163,50.9044490118163,00:2;01:0;02:0;03:0;04:0;05:0;06:0;07:3;08:2;09:0;10:1;11:2;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(15,0);(0,2);(0,4);(0,6);(5,8);(0,10);(1,12);(20,8);(23,16);(1,18);(3,20);(12,22);(1,24)",1203,0,completed
16,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(19,8);(6,17);(5,12);(12,11);(18,17);(3,18);(16,16);(13,21);(11,3);(14,9)",10,True,42.27986937492558,42.27986937492558,00:0;01:0;02:1;03:0;04:2;05:0;06:4;07:0;08:0;09:3;10:0;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(1,0);(2,2);(11,3);(0,6);(19,8);(0,10);(18,17);(1,14);(4,16);(13,21);(0,20);(3,22);(0,24)",993,0,completed
17,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(1,11);(4,12);(1,15);(8,10);(1,13);(22,23);(10,12);(23,16);(17,15);(17,5)",10,True,58.00952025597532,58.00952025597532,00:0;01:0;02:1;03:0;04:0;05:1;06:3;07:2;08:3;09:0;10:0;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(0,0);(0,2);(17,5);(2,6);(0,8);(2,11);(10,12);(1,15);(22,23);(0,18);(1,19);(11,22);(0,24)",1395,0,completed
18,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(10,17);(24,20);(14,15);(22,23);(3,21);(17,20);(20,6);(12,10);(2,20);(16,8)",10,True,53.11287557465529,53.11287557465529,00:0;01:0;02:0;03:0;04:0;05:3;06:0;07:0;08:2;09:3;10:2;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(1,0);(0,2);(1,4);(11,6);(1,8);(20,6);(0,12);(0,14);(15,15);(22,23);(3,21);(0,22);(0,24)",1268,0,completed
19,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(18,6);(17,8);(17,17);(20,16);(21,13);(7,17);(2,5);(24,5);(20,4);(4,24)",10,True,44.3424828477361,44.3424828477361,00:0;01:0;02:2;03:1;04:2;05:0;06:2;07:0;08:2;09:0;10:0;11:0;12:1,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(0,0);(0,2);(24,5);(2,5);(18,6);(0,10);(20,16);(0,14);(17,17);(7,18);(0,20);(0,22);(4,24)",1019,0,completed
20,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(24,7);(10,3);(21,19);(8,3);(12,12);(22,21);(22,4);(16,12);(19,12);(13,14)",10,True,49.43879456863192,49.43879456863192,00:0;01:1;02:3;03:0;04:0;05:2;06:2;07:0;08:0;09:2;10:0;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(0,0);(9,3);(24,7);(0,6);(0,8);(19,12);(13,14);(0,14);(0,16);(22,21);(0,20);(0,22);(0,24)",1159,0,completed
21,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(1,6);(8,14);(14,12);(21,0);(2,0);(23,6);(6,20);(1,3);(6,1);(16,19)",10,True,52.14152488536058,52.14152488536058,00:2;01:1;02:0;03:3;04:0;05:0;06:0;07:3;08:0;09:0;10:1;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(6,1);(1,3);(1,4);(21,0);(0,8);(0,10);(0,12);(16,19);(0,16);(0,18);(7,20);(0,22);(0,24)",1265,0,completed
22,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,24);(13,19);(22,5);(17,23);(18,16);(6,6);(23,8);(12,8);(11,11);(1,5)",10,True,53.89358917792551,53.89358917792551,00:0;01:0;02:1;03:3;04:2;05:0;06:0;07:0;08:3;09:0;10:0;11:0;12:1,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(1,0);(0,2);(1,5);(23,8);(11,11);(3,10);(1,12);(5,14);(18,16);(0,18);(0,20);(0,22);(5,24)",1284,0,completed
23,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,9);(17,17);(21,11);(24,6);(7,15);(15,9);(18,0);(13,12);(12,23);(3,13)",10,True,54.730847692094585,54.730847692094585,00:1;01:0;02:0;03:0;04:4;05:2;06:2;07:0;08:0;09:0;10:0;11:1;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(18,0);(0,2);(0,4);(0,6);(24,6);(17,17);(7,15);(0,14);(0,16);(0,18);(1,20);(12,23);(0,24)",1299,0,completed
24,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(19,14);(14,3);(19,23);(22,23);(6,15);(18,24);(20,16);(2,16);(9,4);(4,16)",10,True,38.383889955520615,38.383889955520615,00:0;01:0;02:2;03:0;04:0;05:0;06:0;07:1;08:4;09:0;10:0;11:0;12:3,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(1,0);(1,2);(14,3);(0,6);(1,8);(0,10);(1,12);(6,15);(19,14);(2,18);(0,20);(13,22);(22,23)",889,0,completed
25,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(12,11);(23,9);(9,19);(17,21);(21,8);(5,4);(21,11);(2,10);(18,22);(17,9)",10,True,44.51847676316419,44.51847676316419,00:0;01:0;02:1;03:0;04:3;05:3;06:0;07:0;08:0;09:1;10:0;11:2;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(1,0);(0,2);(5,4);(0,6);(23,9);(21,11);(0,12);(0,14);(0,16);(9,19);(9,20);(18,22);(0,24)",1038,0,completed
26,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,7);(4,6);(1,13);(7,8);(20,21);(13,6);(17,3);(14,1);(14,5);(14,13)",10,True,49.12967232120059,49.12967232120059,00:0;01:0;02:3;03:3;04:1;05:0;06:3;07:0;08:0;09:0;10:0;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(4,0);(3,2);(17,3);(22,7);(13,8);(0,10);(20,21);(0,14);(1,16);(1,18);(3,20);(0,22);(0,24)",1145,0,completed
27,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(3,4);(2,11);(21,7);(5,3);(3,19);(3,10);(20,8);(7,0);(4,19);(2,15)",10,True,36.49044835606873,36.49044835606873,00:1;01:0;02:2;03:0;04:2;05:2;06:0;07:1;08:0;09:2;10:0;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(7,0);(1,2);(5,3);(1,6);(21,7);(3,10);(0,12);(2,15);(0,16);(4,19);(0,20);(0,22);(0,24)",888,0,completed
28,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,21);(20,18);(20,23);(23,3);(12,14);(20,19);(0,9);(4,4);(5,3);(13,8)",10,True,57.99502371368588,57.99502371368588,00:0;01:0;02:4;03:0;04:1;05:0;06:0;07:1;08:0;09:2;10:1;11:1;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(0,0);(3,2);(23,3);(0,6);(0,9);(0,10);(0,12);(12,14);(0,15);(20,19);(5,21);(20,23);(1,24)",1381,0,completed
29,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(20,20);(2,17);(23,18);(11,20);(1,21);(19,18);(10,19);(16,20);(8,16);(16,0)",10,True,43.5825579347869,43.5825579347869,00:1;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:3;09:1;10:4;11:1;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(16,0);(0,2);(1,4);(0,6);(0,8);(0,10);(0,12);(0,14);(23,18);(12,16);(20,20);(1,21);(0,22)",1035,0,completed
30,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,1);(19,11);(2,0);(23,14);(23,17);(19,13);(9,1);(13,4);(8,1);(24,11)",10,True,56.32212032499972,56.32212032499972,00:4;01:1;02:0;03:0;04:0;05:0;06:2;07:0;08:3;09:0;10:0;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(9,1);(13,8);(1,4);(0,6);(1,8);(6,10);(19,13);(0,14);(24,11);(1,18);(0,20);(0,22);(1,24)",1346,0,completed
31,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(1,1);(13,22);(10,8);(2,17);(3,23);(16,15);(19,20);(12,10);(2,3);(11,9)",10,True,48.92395630973853,48.92395630973853,00:2;01:0;02:0;03:0;04:2;05:3;06:0;07:0;08:1;09:0;10:1;11:1;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(2,3);(0,2);(0,4);(0,6);(11,9);(19,20);(0,12);(0,14);(2,17);(2,18);(13,22);(3,23);(0,24)",1185,0,completed
32,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(8,20);(13,4);(19,14);(18,4);(11,24);(15,8);(10,10);(12,5);(2,18);(24,19)",10,True,59.028395314368474,59.028395314368474,00:0;01:0;02:3;03:0;04:3;05:1;06:0;07:0;08:0;09:1;10:2;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(0,0);(0,2);(18,4);(1,6);(24,19);(13,10);(0,12);(0,14);(0,16);(13,18);(11,24);(0,22);(1,24)",1407,0,completed
33,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(4,3);(4,12);(23,0);(12,7);(3,14);(8,4);(20,8);(9,24);(23,6);(5,20)",10,True,52.60558960686943,52.60558960686943,00:1;01:1;02:0;03:4;04:0;05:0;06:2;07:0;08:0;09:0;10:2;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(23,0);(4,4);(0,4);(23,6);(6,8);(1,10);(3,14);(0,14);(0,16);(1,18);(9,24);(0,22);(0,24)",1259,0,completed
34,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(9,4);(12,5);(19,3);(8,0);(14,6);(17,10);(10,8);(20,10);(11,24);(3,3)",10,True,42.20963875408794,42.20963875408794,00:1;01:1;02:4;03:0;04:1;05:2;06:0;07:0;08:0;09:0;10:0;11:0;12:1,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(11,0);(3,3);(19,3);(0,6);(10,8);(20,10);(1,12);(0,14);(0,16);(0,18);(0,20);(1,22);(11,24)",998,0,completed
35,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(8,20);(7,3);(14,16);(17,5);(9,24);(16,11);(14,8);(22,20);(17,7);(6,3)",10,True,60.69957625122928,60.69957625122928,00:0;01:2;02:0;03:0;04:3;05:0;06:0;07:0;08:3;09:0;10:2;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(0,0);(7,3);(6,4);(13,6);(17,5);(0,10);(0,12);(0,14);(22,20);(3,18);(9,24);(0,22);(0,24)",1453,0,completed
36,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(6,11);(19,8);(15,15);(17,18);(18,8);(23,12);(18,18);(15,12);(15,13);(24,12)",10,True,43.80698745630086,43.80698745630086,00:0;01:0;02:0;03:0;04:2;05:1;06:4;07:1;08:0;09:2;10:0;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(0,0);(0,2);(0,4);(0,6);(19,8);(14,11);(24,12);(15,15);(1,16);(18,18);(0,20);(1,22);(0,24)",1015,0,completed
37,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(8,4);(13,14);(23,2);(22,11);(13,5);(6,16);(5,11);(18,23);(19,8);(24,5)",10,True,68.84491197659541,68.84491197659541,00:0;01:4;02:3;03:0;04:0;05:1;06:0;07:1;08:0;09:0;10:0;11:1;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(0,0);(22,11);(16,14);(0,6);(0,8);(5,11);(5,12);(6,16);(0,16);(0,18);(1,20);(21,23);(0,24)",1650,0,completed
38,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,18);(5,2);(14,18);(3,13);(21,11);(1,15);(24,10);(3,12);(9,15);(8,20)",10,True,43.593900489092135,43.593900489092135,00:0;01:1;02:0;03:0;04:0;05:2;06:4;07:1;08:0;09:2;10:0;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(0,0);(5,2);(0,4);(1,6);(0,8);(24,10);(14,18);(1,15);(0,16);(8,20);(3,20);(0,22);(0,24)",1051,0,completed
