trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status
0,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,ideal,1.0,14,196,4,50.0,49.0,pi_g14_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,1,5,"(5,0);(10,12);(1,2);(2,11)",00,5,0,"00:(0,0);01:(0,4);02:(0,9);03:(0,13)","00:(10,8);01:(1,5);02:(7,8);03:(5,11)",00:1;01:1;02:0;03:0,01,completed
1,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,ideal,1.0,14,196,4,50.0,49.0,pi_g14_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,12,2,"(3,0);(2,0);(13,3);(8,1)",00,2,0,"00:(0,0);01:(0,4);02:(0,9);03:(0,13)","00:(13,3);01:(13,1);02:(12,3);03:(12,2)",00:3;01:1;02:0;03:0,03,completed
2,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,ideal,1.0,14,196,4,50.0,49.0,pi_g14_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,3,2,"(1,2);(8,12);(13,13);(8,10)",02,8,10,"00:(0,0);01:(0,4);02:(0,9);03:(0,13)","00:(11,5);01:(3,2);02:(2,2);03:(12,4)",00:1;01:0;02:2;03:1,01,completed
3,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,ideal,1.0,14,196,4,50.0,49.0,pi_g14_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,10,12,"(13,10);(11,11);(3,12);(8,12)",02,13,10,"00:(0,0);01:(0,4);02:(0,9);03:(0,13)","00:(8,3);01:(9,8);02:(10,12);03:(13,9)",00:0;01:0;02:1;03:2,02,completed
4,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,ideal,1.0,14,196,4,50.0,49.0,pi_g14_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,1,6,"(13,12);(9,3);(3,10);(0,1)",02,3,10,"00:(0,0);01:(0,4);02:(0,9);03:(0,13)","00:(1,6);01:(1,7);02:(5,13);03:(1,8)",00:0;01:0;02:1;03:0,00,completed
5,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,ideal,1.0,14,196,4,50.0,49.0,pi_g14_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,12,6,"(13,10);(2,0);(12,5);(4,5)",00,2,0,"00:(0,0);01:(0,4);02:(0,9);03:(0,13)","00:(8,2);01:(12,6);02:(11,8);03:(5,12)",00:1;01:0;02:0;03:1,01,completed
6,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,ideal,1.0,14,196,4,50.0,49.0,pi_g14_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,2,7,"(8,4);(8,0);(2,2);(6,10)",02,6,10,"00:(0,0);01:(0,4);02:(0,9);03:(0,13)","00:(2,7);01:(10,9);02:(10,12);03:(3,8)",00:0;01:0;02:1;03:0,00,completed
7,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,ideal,1.0,14,196,4,50.0,49.0,pi_g14_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,8,12,"(12,3);(4,4);(4,11);(12,12)",01,4,4,"00:(0,0);01:(0,4);02:(0,9);03:(0,13)","00:(0,2);01:(7,10);02:(8,12);03:(7,13)",00:0;01:1;02:1;03:1,02,completed
8,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,ideal,1.0,14,196,4,50.0,49.0,pi_g14_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,11,6,"(9,0);(12,6);(9,11);(13,6)",00,9,0,"00:(0,0);01:(0,4);02:(0,9);03:(0,13)","00:(11,6);01:(7,6);02:(10,7);03:(5,11)",00:1;01:0;02:0;03:1,00,completed
9,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,ideal,1.0,14,196,4,50.0,49.0,pi_g14_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,10,7,"(0,7);(11,13);(9,11);(4,8)",03,11,13,"00:(0,0);01:(0,4);02:(0,9);03:(0,13)","00:(0,3);01:(10,7);02:(6,12);03:(13,6)",00:0;01:0;02:1;03:1,01,completed
