trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
0,known_visit,PI,ideal,1.0,14,196,3,10,pi_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(1,3);(11,7);(6,7);(5,8);(6,3);(13,10);(0,8);(0,10);(4,3);(4,9)",10,True,38.71759898361481,38.71759898361481,00:5;01:3;02:2,"(0,0);(0,6);(0,13)","(13,10);(6,7);(4,9)",187,0,completed
1,known_visit,PI,ideal,1.0,14,196,3,10,pi_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(10,8);(3,9);(6,2);(13,10);(10,2);(11,2);(1,5);(11,3);(8,3);(3,4)",10,True,33.41497288868685,33.41497288868685,00:4;01:3;02:3,"(0,0);(0,6);(0,13)","(11,3);(9,3);(13,10)",146,0,completed
2,known_visit,PI,ideal,1.0,14,196,3,10,pi_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(9,5);(1,6);(3,2);(12,7);(9,13);(9,10);(4,1);(2,13);(2,2);(1,11)",10,True,36.37273881128383,36.37273881128383,00:3;01:2;02:5,"(0,0);(0,6);(0,13)","(4,1);(6,11);(12,7)",169,0,completed
3,known_visit,PI,ideal,1.0,14,196,3,10,pi_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(0,12);(7,11);(9,6);(12,13);(1,5);(8,8);(12,6);(5,2);(13,11);(9,8)",10,True,41.177445901387074,41.177445901387074,00:2;01:3;02:5,"(0,0);(0,6);(0,13)","(5,2);(12,6);(12,13)",182,0,completed
4,known_visit,PI,ideal,1.0,14,196,3,10,pi_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(6,0);(12,4);(0,10);(6,10);(10,8);(7,2);(3,0);(2,1);(6,9);(3,5)",10,True,35.566867236311566,35.566867236311566,00:2;01:3;02:5,"(0,0);(0,6);(0,13)","(5,3);(6,0);(12,4)",162,0,completed
5,known_visit,PI,ideal,1.0,14,196,3,10,pi_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(6,3);(11,2);(4,7);(0,7);(8,0);(1,0);(5,12);(10,9);(7,2);(12,5)",10,True,36.308327857181,36.308327857181,00:5;01:3;02:2,"(0,0);(0,6);(0,13)","(12,5);(6,3);(10,9)",164,0,completed
6,known_visit,PI,ideal,1.0,14,196,3,10,pi_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(8,9);(2,9);(1,9);(5,3);(2,10);(1,0);(2,0);(1,11);(0,5);(4,6)",10,True,20.615449009794666,20.615449009794666,00:4;01:2;02:4,"(0,0);(0,6);(0,13)","(4,6);(1,9);(8,9)",90,0,completed
7,known_visit,PI,ideal,1.0,14,196,3,10,pi_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(4,0);(2,13);(8,0);(6,13);(4,6);(9,12);(3,0);(6,12);(1,11);(7,9)",10,True,24.07471188795243,24.07471188795243,00:3;01:3;02:4,"(0,0);(0,6);(0,13)","(8,0);(9,12);(6,13)",105,0,completed
8,known_visit,PI,ideal,1.0,14,196,3,10,pi_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(11,5);(1,6);(5,7);(13,5);(4,2);(11,0);(1,7);(8,13);(7,1);(12,13)",10,True,26.782539051643834,26.782539051643834,00:3;01:5;02:2,"(0,0);(0,6);(0,13)","(11,0);(13,5);(12,13)",109,0,completed
9,known_visit,PI,ideal,1.0,14,196,3,10,pi_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(10,8);(8,13);(2,13);(10,6);(13,4);(13,7);(6,7);(9,2);(6,2);(7,9)",10,True,37.11381277793112,37.11381277793112,00:2;01:4;02:4,"(0,0);(0,6);(0,13)","(9,2);(10,6);(13,4)",163,0,completed
10,known_visit,PI,ideal,1.0,14,196,3,10,pi_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(2,4);(12,12);(11,9);(7,13);(9,8);(4,10);(2,8);(3,2);(12,9);(5,6)",10,True,45.28128702312279,45.28128702312279,00:2;01:4;02:4,"(0,0);(0,6);(0,13)","(9,8);(12,12);(12,9)",189,0,completed
11,known_visit,PI,ideal,1.0,14,196,3,10,pi_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(5,6);(11,1);(7,4);(7,5);(2,4);(13,2);(12,13);(5,11);(10,10);(4,5)",10,True,31.842302774120924,31.842302774120924,00:2;01:5;02:3,"(0,0);(0,6);(0,13)","(4,5);(13,2);(12,13)",134,0,completed
12,known_visit,PI,ideal,1.0,14,196,3,10,pi_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(11,0);(6,2);(6,7);(9,9);(10,7);(1,7);(12,4);(6,9);(1,12);(4,6)",10,True,42.86156544466841,42.86156544466841,00:2;01:5;02:3,"(0,0);(0,6);(0,13)","(4,6);(11,0);(10,7)",191,0,completed
13,known_visit,PI,ideal,1.0,14,196,3,10,pi_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(5,13);(11,13);(13,13);(8,10);(2,7);(6,3);(12,3);(5,3);(8,11);(3,6)",10,True,28.62523704198938,28.62523704198938,00:3;01:3;02:4,"(0,0);(0,6);(0,13)","(12,3);(8,10);(13,13)",117,0,completed
14,known_visit,PI,ideal,1.0,14,196,3,10,pi_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(9,0);(8,8);(0,11);(1,3);(2,2);(7,10);(7,13);(3,4);(0,5);(9,1)",10,True,32.267554972010814,32.267554972010814,00:4;01:3;02:3,"(0,0);(0,6);(0,13)","(9,0);(8,8);(7,13)",136,0,completed
