trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
10,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,19);(15,13);(2,29);(13,8);(25,22);(16,8);(33,10);(18,14);(21,31);(22,25)",10,True,65.79876871301664,65.79876871301664,00:0;01:0;02:0;03:2;04:1;05:4;06:0;07:0;08:0;09:0;10:0;11:2;12:1;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(18,0);(1,3);(14,5);(18,8);(33,10);(21,31);(2,15);(2,18);(2,20);(1,23);(1,26);(25,22);(2,29);(2,33)",1615,0,completed
11,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(8,17);(25,27);(1,25);(17,1);(15,15);(3,19);(24,17);(16,12);(29,24);(1,26)",10,True,61.31198357921117,61.31198357921117,00:1;01:0;02:0;03:0;04:0;05:3;06:0;07:1;08:1;09:2;10:2;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(17,1);(1,4);(1,6);(2,8);(1,10);(24,17);(1,16);(8,17);(3,19);(29,24);(1,26);(1,28);(1,29);(2,33)",1565,0,completed
12,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(14,20);(19,27);(26,11);(31,30);(14,13);(20,1);(19,12);(15,5);(9,27);(20,0)",10,True,60.561128976449915,60.561128976449915,00:2;01:1;02:0;03:0;04:3;05:0;06:0;07:0;08:1;09:0;10:3;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(20,1);(15,5);(14,5);(3,8);(26,11);(2,13);(3,15);(3,18);(14,20);(2,23);(31,30);(3,28);(2,30);(2,33)",1494,0,completed
13,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,7);(10,3);(25,1);(19,9);(30,19);(5,13);(33,25);(27,18);(14,17);(22,31)",10,True,76.24467837924004,76.24467837924004,00:0;01:2;02:0;03:0;04:2;05:4;06:1;07:0;08:0;09:0;10:1;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(2,0);(25,1);(1,5);(2,8);(23,7);(33,25);(14,17);(1,18);(2,20);(2,23);(27,31);(2,28);(1,30);(2,33)",1925,0,completed
14,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(26,21);(19,17);(30,30);(23,1);(28,33);(8,20);(30,13);(19,15);(2,18);(33,8)",10,True,93.04845975623728,93.04845975623728,00:0;01:0;02:0;03:3;04:0;05:0;06:0;07:1;08:3;09:0;10:0;11:0;12:2;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(1,0);(1,3);(3,5);(30,13);(1,10);(1,13);(2,15);(8,18);(19,15);(1,23);(1,25);(1,28);(28,33);(26,21)",2374,0,completed
15,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,18);(21,0);(3,27);(7,8);(33,29);(20,7);(6,0);(20,31);(24,30);(16,32)",10,True,91.06769869055103,91.06769869055103,00:1;01:0;02:0;03:3;04:0;05:0;06:0;07:0;08:0;09:0;10:4;11:1;12:0;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(6,0);(3,3);(31,6);(21,0);(6,8);(2,13);(1,15);(2,18);(1,20);(1,23);(32,18);(3,27);(16,31);(16,32)",2300,0,completed
16,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(16,14);(9,22);(26,13);(4,24);(11,9);(20,7);(27,16);(21,13);(22,30);(32,17)",10,True,65.59382312962855,65.59382312962855,00:3;01:0;02:1;03:0;04:0;05:3;06:0;07:0;08:0;09:1;10:1;11:1;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(26,13);(2,3);(20,7);(1,8);(2,10);(32,17);(1,15);(1,18);(3,20);(9,22);(4,24);(22,30);(2,30);(1,33)",1640,0,completed
17,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,0);(19,24);(12,18);(21,27);(17,8);(5,23);(14,25);(33,9);(29,21);(16,3)",10,True,84.92788133896035,84.92788133896035,00:1;01:0;02:1;03:0;04:1;05:0;06:0;07:3;08:0;09:1;10:3;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(20,0);(1,3);(16,3);(2,8);(17,8);(2,13);(1,15);(33,9);(1,20);(5,23);(21,27);(2,28);(1,30);(1,33)",2188,0,completed
18,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(24,8);(28,25);(26,24);(29,0);(11,25);(24,19);(20,9);(22,16);(12,3);(25,17)",10,True,74.17705059882509,74.17705059882509,00:0;01:1;02:0;03:0;04:0;05:0;06:3;07:0;08:3;09:2;10:1;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(20,5);(12,3);(2,5);(3,8);(2,10);(2,13);(29,0);(1,18);(22,16);(28,25);(11,25);(2,28);(1,30);(1,33)",1855,0,completed
19,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,5);(13,19);(29,20);(27,28);(8,21);(15,14);(16,1);(3,33);(31,23);(17,0)",10,True,86.45623150662287,86.45623150662287,00:2;01:3;02:0;03:0;04:0;05:1;06:0;07:2;08:0;09:0;10:0;11:1;12:0;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(17,5);(31,23);(1,5);(2,8);(1,10);(16,14);(2,15);(13,19);(1,20);(1,23);(1,25);(27,28);(1,30);(3,33)",2226,0,completed
20,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(25,17);(12,20);(15,28);(23,12);(29,15);(14,15);(22,2);(8,23);(8,5);(6,15)",10,True,58.99695934906832,58.99695934906832,00:0;01:0;02:1;03:0;04:2;05:2;06:0;07:0;08:3;09:0;10:0;11:1;12:0;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(2,0);(2,3);(8,5);(2,8);(14,15);(22,2);(3,15);(5,18);(29,15);(2,23);(3,25);(15,28);(2,30);(8,23)",1449,0,completed
21,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(11,8);(23,31);(2,2);(6,23);(14,22);(4,6);(4,29);(11,19);(21,7);(12,20)",10,True,69.75450829467894,69.75450829467894,00:0;01:1;02:1;03:0;04:2;05:2;06:0;07:0;08:2;09:1;10:0;11:1;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(2,0);(2,2);(4,6);(3,8);(21,7);(23,31);(1,15);(3,18);(11,19);(6,23);(2,25);(4,29);(4,30);(2,33)",1807,0,completed
22,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(4,33);(25,14);(3,12);(29,19);(27,15);(23,6);(8,32);(20,20);(1,3);(11,6)",10,True,71.60542741088825,71.60542741088825,00:2;01:3;02:0;03:0;04:0;05:1;06:0;07:0;08:0;09:0;10:0;11:2;12:0;13:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(27,15);(23,6);(1,5);(2,8);(3,10);(3,12);(1,15);(1,18);(1,20);(1,23);(1,25);(29,19);(1,30);(8,32)",1837,0,completed
23,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(10,9);(25,12);(25,5);(9,33);(21,9);(1,11);(15,22);(32,25);(21,17);(8,30)",10,True,70.72526201979476,70.72526201979476,00:0;01:0;02:4;03:0;04:1;05:0;06:0;07:0;08:0;09:1;10:1;11:1;12:0;13:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(10,8);(2,3);(25,5);(3,8);(1,11);(1,12);(1,15);(2,18);(2,20);(21,17);(32,25);(8,30);(3,30);(15,22)",1749,0,completed
24,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,33);(33,23);(1,17);(21,0);(25,13);(27,31);(18,4);(27,17);(32,19);(3,31)",10,True,94.57566420831942,94.57566420831942,00:3;01:1;02:2;03:0;04:0;05:0;06:0;07:1;08:0;09:0;10:0;11:0;12:3;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(33,23);(18,4);(27,17);(3,8);(3,10);(2,13);(1,16);(1,17);(1,19);(1,22);(1,24);(19,26);(27,31);(3,32)",2397,0,completed
25,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,21);(8,16);(30,7);(5,9);(22,7);(18,25);(29,31);(27,12);(19,0);(24,26)",10,True,65.98735522483874,65.98735522483874,00:1;01:0;02:0;03:3;04:1;05:0;06:1;07:0;08:0;09:0;10:3;11:0;12:1;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(19,0);(2,3);(2,5);(27,12);(5,9);(3,13);(8,16);(2,18);(2,20);(17,23);(32,21);(2,28);(29,31);(2,33)",1620,0,completed
26,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(14,25);(5,4);(32,8);(33,26);(24,17);(11,21);(11,7);(10,4);(2,1);(20,3)",10,True,85.52840552518562,85.52840552518562,00:3;01:0;02:1;03:2;04:0;05:0;06:0;07:0;08:1;09:0;10:3;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(32,8);(5,3);(5,4);(10,4);(1,10);(1,13);(1,15);(1,18);(11,23);(1,23);(33,26);(1,28);(1,30);(1,33)",2217,0,completed
27,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,17);(5,32);(24,32);(22,27);(2,14);(5,15);(32,12);(8,27);(25,24);(2,19)",10,True,74.5459739821429,74.5459739821429,00:0;01:0;02:0;03:2;04:0;05:0;06:1;07:0;08:1;09:0;10:2;11:1;12:0;13:3,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(3,0);(2,3);(2,6);(15,17);(2,10);(2,13);(2,14);(2,18);(2,19);(3,23);(32,12);(8,27);(5,31);(22,27)",1913,0,completed
28,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(2,6);(25,6);(29,4);(10,13);(23,2);(8,33);(16,32);(26,14);(25,17);(25,7)",10,True,55.061683412673794,55.061683412673794,00:0;01:1;02:1;03:3;04:0;05:1;06:0;07:2;08:0;09:2;10:0;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(2,0);(2,6);(23,2);(29,4);(2,10);(10,13);(2,15);(26,14);(1,20);(16,32);(1,25);(1,28);(1,30);(1,33)",1361,0,completed
29,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(18,19);(10,33);(7,0);(1,33);(14,31);(4,1);(7,26);(14,5);(10,12);(11,32)",10,True,45.62380431691678,45.62380431691678,00:0;01:0;02:1;03:2;04:2;05:0;06:0;07:0;08:0;09:0;10:1;11:2;12:0;13:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(1,0);(1,3);(14,5);(7,0);(18,19);(1,13);(1,15);(1,18);(1,20);(1,23);(7,26);(14,31);(10,30);(10,33)",1138,0,completed
30,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(28,8);(23,15);(28,19);(29,4);(20,7);(12,22);(24,15);(31,25);(5,5);(16,22)",10,True,67.27049143571709,67.27049143571709,00:0;01:0;02:2;03:0;04:1;05:0;06:4;07:0;08:0;09:2;10:1;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(1,0);(1,3);(20,7);(2,8);(28,19);(1,13);(29,4);(1,18);(1,20);(16,22);(31,24);(1,28);(1,30);(1,33)",1674,0,completed
31,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,2);(20,12);(17,22);(30,16);(28,19);(16,4);(21,16);(20,3);(29,9);(13,22)",10,True,64.8999025587204,64.8999025587204,00:0;01:2;02:1;03:1;04:0;05:3;06:0;07:0;08:0;09:3;10:0;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(2,0);(20,2);(16,4);(29,9);(2,10);(28,19);(2,15);(2,18);(2,20);(20,12);(2,25);(13,23);(2,30);(1,33)",1596,0,completed
32,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(25,22);(19,16);(2,33);(17,21);(19,27);(24,25);(25,6);(21,15);(25,24);(15,28)",10,True,61.33658843733925,61.33658843733925,00:0;01:0;02:0;03:0;04:0;05:2;06:3;07:0;08:0;09:0;10:1;11:1;12:2;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(2,0);(3,3);(2,5);(2,8);(2,10);(25,6);(25,24);(2,18);(2,20);(2,23);(17,21);(15,28);(24,25);(2,33)",1512,0,completed
33,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,9);(4,26);(3,32);(30,6);(2,30);(28,32);(17,6);(19,11);(12,26);(32,17)",10,True,91.93772112779985,91.93772112779985,00:0;01:2;02:0;03:0;04:2;05:2;06:0;07:0;08:0;09:0;10:0;11:2;12:2;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(1,0);(19,11);(1,5);(1,8);(30,6);(28,32);(1,15);(3,18);(3,20);(2,23);(2,25);(12,26);(3,32);(1,33)",2382,0,completed
34,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,6);(10,3);(14,22);(18,33);(24,22);(31,5);(18,6);(8,9);(25,33);(33,2)",10,True,82.90850708338269,82.90850708338269,00:2;01:1;02:0;03:0;04:1;05:2;06:0;07:2;08:0;09:0;10:0;11:0;12:2;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(20,6);(10,3);(1,5);(9,8);(8,9);(24,22);(1,15);(33,2);(1,20);(1,23);(1,25);(1,28);(25,33);(1,33)",2095,0,completed
35,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(28,9);(30,28);(32,28);(18,24);(17,11);(2,10);(29,33);(11,11);(7,15);(32,5)",10,True,107.82761051593121,107.82761051593121,00:0;01:2;02:0;03:0;04:1;05:4;06:1;07:0;08:0;09:1;10:0;11:0;12:1;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(2,0);(32,28);(1,5);(3,8);(3,10);(32,5);(13,15);(3,18);(3,20);(18,24);(1,25);(2,28);(29,33);(1,33)",2774,0,completed
36,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(5,4);(26,16);(29,17);(13,10);(4,1);(2,3);(15,3);(22,12);(27,4);(20,15)",10,True,74.28205801751731,74.28205801751731,00:1;01:1;02:3;03:0;04:0;05:1;06:0;07:0;08:0;09:2;10:0;11:0;12:2;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(4,1);(2,3);(27,4);(2,8);(2,10);(20,15);(3,15);(2,18);(2,20);(15,3);(2,25);(2,28);(29,17);(2,33)",1855,0,completed
37,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,29);(6,3);(21,27);(10,13);(10,26);(2,28);(23,10);(17,23);(4,17);(29,22)",10,True,62.302857811419614,62.302857811419614,00:0;01:1;02:0;03:1;04:0;05:1;06:1;07:0;08:2;09:0;10:0;11:4;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(3,0);(6,3);(2,5);(23,10);(3,10);(10,13);(4,17);(2,18);(15,29);(2,23);(3,25);(29,22);(2,30);(2,33)",1575,0,completed
