trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,failure_type,failure_message,debug_max_events
12,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,824,824,0,361,467,0,0,0,2567,5183,2517,853,1714,1677,890,0,0,0.48959346430655515,7.110803324099723,0.0,1.0800970873786409,0.0,2.4653739612188366,collision_intent:853;dga_entry:890;state:824,213,685,0.14750692520775632,completed,,,
13,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 13. This usually means the allocator is stuck or returning no reachable goals.,20000
14,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,804,804,0,361,447,0,0,0,2398,4987,2205,834,1564,1638,760,0,0,0.4701492537313433,6.642659279778393,0.0,0.945273631840796,0.0,2.1052631578947367,collision_intent:834;dga_entry:760;state:804,237,657,0.06440443213296398,completed,,,
15,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,781,781,0,361,424,0,0,0,2363,4722,2366,807,1556,1588,775,0,0,0.5069637883008357,6.545706371191136,0.0,0.9923175416133163,0.0,2.146814404432133,collision_intent:807;dga_entry:775;state:781,200,616,0.09764542936288079,completed,,,
16,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,796,796,0,361,439,0,0,0,2442,4978,2347,816,1626,1612,830,0,0,0.4812384662702481,6.7645429362880884,0.0,1.0427135678391959,0.0,2.299168975069252,collision_intent:816;dga_entry:830;state:796,247,716,0.15997229916897515,completed,,,
17,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,529,529,0,361,172,0,0,0,1686,3296,1762,536,1150,1065,621,0,0,0.5107246376811594,4.670360110803324,0.0,1.173913043478261,0.0,1.7202216066481995,collision_intent:536;dga_entry:621;state:529,426,1095,0.6059556786703602,completed,,,
18,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,739,739,0,361,382,0,0,0,2299,4586,2308,770,1529,1509,790,0,0,0.5034904013961605,6.368421052631579,0.0,1.0690121786197564,0.0,2.188365650969529,collision_intent:770;dga_entry:790;state:739,276,820,0.13227146814404422,completed,,,
19,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,833,833,0,361,476,0,0,0,2562,5089,2596,874,1688,1707,855,0,0,0.5127394825202449,7.096952908587258,0.0,1.0264105642256902,0.0,2.3684210526315788,collision_intent:874;dga_entry:855;state:833,220,686,0.13781163434903054,completed,,,
20,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,849,849,0,361,492,0,0,0,2431,4829,2463,867,1564,1716,715,0,0,0.5250479641867406,6.734072022160665,0.0,0.8421672555948174,0.0,1.9806094182825484,collision_intent:867;dga_entry:715;state:849,215,624,0.06717451523545703,completed,,,
21,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,825,825,0,361,468,0,0,0,2452,4978,2376,852,1600,1677,775,0,0,0.4952063359733222,6.792243767313019,0.0,0.9393939393939394,0.0,2.146814404432133,collision_intent:852;dga_entry:775;state:825,209,660,0.33033240997229907,completed,,,
22,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,716,716,0,361,359,0,0,0,2304,4793,2117,748,1556,1464,840,0,0,0.4537076725246464,6.382271468144045,0.0,1.1731843575418994,0.0,2.326869806094183,collision_intent:748;dga_entry:840;state:716,195,604,0.1405817174515236,completed,,,
23,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,706,706,0,361,349,0,0,0,2079,4208,2027,716,1363,1422,657,0,0,0.49596280890628824,5.759002770083103,0.0,0.9305949008498584,0.0,1.81994459833795,collision_intent:716;dga_entry:657;state:706,308,819,0.33448753462603875,completed,,,
24,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 24. This usually means the allocator is stuck or returning no reachable goals.,20000
25,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,548,548,0,361,191,0,0,0,1598,3227,1566,559,1039,1107,491,0,0,0.5025673940949936,4.426592797783933,0.0,0.8959854014598541,0.0,1.3601108033240996,collision_intent:559;dga_entry:491;state:548,285,686,0.37188365650969524,completed,,,
26,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 26. This usually means the allocator is stuck or returning no reachable goals.,20000
27,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,714,714,0,361,357,0,0,0,2149,4182,2263,739,1410,1453,696,0,0,0.5352412488174078,5.9529085872576175,0.0,0.9747899159663865,0.0,1.92797783933518,collision_intent:739;dga_entry:696;state:714,242,694,0.16689750692520766,completed,,,
28,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,695,695,0,361,338,0,0,0,2153,4412,2044,713,1440,1408,745,0,0,0.47336729967577584,5.96398891966759,0.0,1.0719424460431655,0.0,2.063711911357341,collision_intent:713;dga_entry:745;state:695,175,597,0.26385041551246546,completed,,,
29,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 29. This usually means the allocator is stuck or returning no reachable goals.,20000
30,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,788,788,0,361,431,0,0,0,2345,4859,2162,807,1538,1595,750,0,0,0.46969367803606343,6.49584487534626,0.0,0.9517766497461929,0.0,2.0775623268698062,collision_intent:807;dga_entry:750;state:788,198,634,0.1682825484764543,completed,,,
31,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,710,710,0,361,353,0,0,0,2120,4268,2092,720,1400,1430,690,0,0,0.4980952380952381,5.872576177285318,0.0,0.971830985915493,0.0,1.9113573407202216,collision_intent:720;dga_entry:690;state:710,179,591,0.031163434903047182,completed,,,
32,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,784,784,0,361,427,0,0,0,2486,5000,2456,807,1679,1591,895,0,0,0.487785501489573,6.886426592797784,0.0,1.1415816326530612,0.0,2.479224376731302,collision_intent:807;dga_entry:895;state:784,198,669,0.15858725761772852,completed,,,
33,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,660,660,0,361,303,0,0,0,1936,4034,1772,671,1265,1331,605,0,0,0.4671763775375692,5.362880886426593,0.0,0.9166666666666666,0.0,1.6759002770083102,collision_intent:671;dga_entry:605;state:660,207,579,0.1641274238227146,completed,,,
34,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,879,879,0,361,522,0,0,0,2751,5655,2597,931,1820,1810,941,0,0,0.47572815533980584,7.620498614958449,0.0,1.0705346985210467,0.0,2.6066481994459836,collision_intent:931;dga_entry:941;state:879,228,791,0.10180055401662047,completed,,,
35,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,775,775,0,361,418,0,0,0,2390,4870,2300,805,1585,1580,810,0,0,0.48370136698212407,6.620498614958449,0.0,1.0451612903225806,0.0,2.2437673130193905,collision_intent:805;dga_entry:810;state:775,199,633,0.13781163434903054,completed,,,
36,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,936,936,0,361,579,0,0,0,2772,5484,2831,966,1806,1902,870,0,0,0.5226139929850471,7.678670360110804,0.0,0.9294871794871795,0.0,2.409972299168975,collision_intent:966;dga_entry:870;state:936,240,732,0.06301939058171735,completed,,,
37,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,783,783,0,361,426,0,0,0,2372,4818,2295,809,1563,1592,780,0,0,0.48975672215108834,6.570637119113574,0.0,0.9961685823754789,0.0,2.160664819944598,collision_intent:809;dga_entry:780;state:783,199,660,0.0865650969529086,completed,,,
38,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,704,704,0,361,347,0,0,0,2068,4162,2040,719,1349,1423,645,0,0,0.5043263288009888,5.728531855955679,0.0,0.9161931818181818,0.0,1.7867036011080333,collision_intent:719;dga_entry:645;state:704,297,759,0.38434903047091407,completed,,,
39,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,453,453,0,361,96,0,0,0,1363,2685,1404,460,903,913,450,0,0,0.5182724252491694,3.775623268698061,0.0,0.9933774834437086,0.0,1.2465373961218837,collision_intent:460;dga_entry:450;state:453,323,786,0.4549861495844876,completed,,,
40,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,827,827,0,361,470,0,0,0,2429,4920,2365,842,1587,1669,760,0,0,0.4969531414162639,6.728531855955679,0.0,0.9189842805320435,0.0,2.1052631578947367,collision_intent:842;dga_entry:760;state:827,209,639,0.17659279778393344,completed,,,
41,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,791,791,0,361,434,0,0,0,2436,4980,2326,805,1631,1596,840,0,0,0.4755673686362707,6.747922437673131,0.0,1.0619469026548674,0.0,2.326869806094183,collision_intent:805;dga_entry:840;state:791,238,725,0.061634349030470936,completed,,,
42,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,828,828,0,361,471,0,0,0,2576,5290,2437,863,1713,1691,885,0,0,0.4743090696769171,7.135734072022161,0.0,1.068840579710145,0.0,2.451523545706371,collision_intent:863;dga_entry:885;state:828,210,697,0.14889196675900274,completed,,,
43,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,641,641,0,361,284,0,0,0,1931,3791,2001,655,1276,1296,635,0,0,0.522863862032924,5.349030470914127,0.0,0.9906396255850234,0.0,1.7590027700831026,collision_intent:655;dga_entry:635;state:641,290,748,0.36218836565096946,completed,,,
44,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,879,879,0,361,522,0,0,0,2689,5477,2590,905,1784,1784,905,0,0,0.48393124065769805,7.448753462603878,0.0,1.0295790671217293,0.0,2.5069252077562325,collision_intent:905;dga_entry:905;state:879,223,726,0.195983379501385,completed,,,
45,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 45. This usually means the allocator is stuck or returning no reachable goals.,20000
46,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,774,774,0,361,417,0,0,0,2218,4412,2240,789,1429,1563,655,0,0,0.5227537922987164,6.14404432132964,0.0,0.8462532299741602,0.0,1.814404432132964,collision_intent:789;dga_entry:655;state:774,232,632,0.25692520775623273,completed,,,
47,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 47. This usually means the allocator is stuck or returning no reachable goals.,20000
48,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 48. This usually means the allocator is stuck or returning no reachable goals.,20000
49,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 49. This usually means the allocator is stuck or returning no reachable goals.,20000
50,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 50. This usually means the allocator is stuck or returning no reachable goals.,20000
51,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 51. This usually means the allocator is stuck or returning no reachable goals.,20000
52,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,800,800,0,361,443,0,0,0,2397,4788,2402,837,1560,1637,760,0,0,0.5133575550331267,6.639889196675901,0.0,0.95,0.0,2.1052631578947367,collision_intent:837;dga_entry:760;state:800,206,616,0.1461218836565097,completed,,,
53,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 53. This usually means the allocator is stuck or returning no reachable goals.,20000
54,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 54. This usually means the allocator is stuck or returning no reachable goals.,20000
55,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,750,750,0,361,393,0,0,0,2243,4208,2519,757,1486,1507,736,0,0,0.5653052064631957,6.213296398891967,0.0,0.9813333333333333,0.0,2.038781163434903,collision_intent:757;dga_entry:736;state:750,190,598,0.1793628808864265,completed,,,
56,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 56. This usually means the allocator is stuck or returning no reachable goals.,20000
57,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,451,451,0,361,94,0,0,0,1346,2677,1358,460,886,911,435,0,0,0.5114877589453861,3.7285318559556786,0.0,0.9645232815964523,0.0,1.2049861495844876,collision_intent:460;dga_entry:435;state:451,325,785,0.5173130193905817,completed,,,
58,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,865,865,0,361,508,0,0,0,2594,5218,2563,894,1700,1759,835,0,0,0.5026475779564621,7.185595567867036,0.0,0.9653179190751445,0.0,2.3130193905817173,collision_intent:894;dga_entry:835;state:865,237,701,0.06578947368421062,completed,,,
59,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,795,795,0,361,438,0,0,0,2260,4386,2393,810,1450,1605,655,0,0,0.5502414348126006,6.260387811634349,0.0,0.8238993710691824,0.0,1.814404432132964,collision_intent:810;dga_entry:655;state:795,240,637,0.1945983379501386,completed,,,
60,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,428,428,0,361,71,0,0,0,1314,2794,1146,436,878,864,450,0,0,0.43541033434650456,3.6398891966759,0.0,1.0514018691588785,0.0,1.2465373961218837,collision_intent:436;dga_entry:450;state:428,336,792,0.567174515235457,completed,,,
61,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,808,808,0,361,451,0,0,0,2552,5110,2546,829,1723,1637,915,0,0,0.4925517508222093,7.069252077562327,0.0,1.1324257425742574,0.0,2.5346260387811634,collision_intent:829;dga_entry:915;state:808,220,673,0.13365650969529086,completed,,,
62,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,438,438,0,361,81,0,0,0,1333,2653,1345,445,888,883,450,0,0,0.5050694705219677,3.6925207756232687,0.0,1.0273972602739727,0.0,1.2465373961218837,collision_intent:445;dga_entry:450;state:438,316,773,0.5450138504155124,completed,,,
63,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,710,710,0,361,353,0,0,0,2140,4353,2066,720,1420,1430,710,0,0,0.48509039680676214,5.92797783933518,0.0,1.0,0.0,1.9667590027700832,collision_intent:720;dga_entry:710;state:710,182,592,0.21121883656509688,completed,,,
64,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,742,742,0,361,385,0,0,0,2061,4199,1981,754,1307,1496,565,0,0,0.5056151097498723,5.7091412742382275,0.0,0.761455525606469,0.0,1.5650969529085872,collision_intent:754;dga_entry:565;state:742,260,676,0.15166204986149578,completed,,,
65,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,622,622,0,361,265,0,0,0,1835,3729,1774,636,1199,1258,577,0,0,0.4934631432545202,5.083102493074792,0.0,0.927652733118971,0.0,1.5983379501385042,collision_intent:636;dga_entry:577;state:622,229,635,0.28047091412742375,completed,,,
66,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,825,825,0,361,468,0,0,0,2399,4733,2463,849,1550,1674,725,0,0,0.5297913529791353,6.645429362880886,0.0,0.8787878787878788,0.0,2.0083102493074794,collision_intent:849;dga_entry:725;state:825,272,737,0.09626038781163437,completed,,,
67,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,502,502,0,361,145,0,0,0,1444,2903,1428,512,932,1014,430,0,0,0.510912343470483,4.0,0.0,0.8565737051792829,0.0,1.1911357340720221,collision_intent:512;dga_entry:430;state:502,343,776,0.48130193905817165,completed,,,
68,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,678,678,0,361,321,0,0,0,2063,4021,2164,685,1378,1363,700,0,0,0.5239709443099274,5.714681440443213,0.0,1.0324483775811208,0.0,1.9390581717451523,collision_intent:685;dga_entry:700;state:678,256,733,0.25,completed,,,
69,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,904,904,0,361,547,0,0,0,2833,5488,3009,928,1905,1832,1001,0,0,0.5266935060388588,7.847645429362881,0.0,1.1073008849557522,0.0,2.772853185595568,collision_intent:928;dga_entry:1001;state:904,229,760,0.15997229916897515,completed,,,
70,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 70. This usually means the allocator is stuck or returning no reachable goals.,20000
71,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,862,862,0,361,505,0,0,0,2565,5030,2663,893,1672,1755,810,0,0,0.53111288392501,7.105263157894737,0.0,0.9396751740139211,0.0,2.2437673130193905,collision_intent:893;dga_entry:810;state:862,223,688,0.18074792243767313,completed,,,
72,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,696,696,0,361,339,0,0,0,2179,4303,2231,713,1466,1409,770,0,0,0.507622298065984,6.03601108033241,0.0,1.1063218390804597,0.0,2.1329639889196677,collision_intent:713;dga_entry:770;state:696,179,558,0.1461218836565097,completed,,,
