trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,robot_id,steps_total,steps_after_first_clue,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,messages_sent,protected_messages_sent,unprotected_messages_sent,core_messages_sent,allocation_messages_sent,post_clue_messages_sent,messages_sent_by_topic,messages_delivered_to_robot,messages_dropped_to_robot,trial_status,failure_type,failure_message
6,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,00,214,0,104,111,0,0,0,728,229,499,443,285,0,collision_intent:229;dga_entry:285;state:214,1348,615,completed,,
6,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,01,220,0,76,145,0,0,0,630,225,405,445,185,0,collision_intent:225;dga_entry:185;state:220,1328,734,completed,,
6,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,02,223,0,92,132,0,0,0,618,230,388,453,165,0,collision_intent:230;dga_entry:165;state:223,1374,699,completed,,
6,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,03,225,0,89,137,0,0,0,717,227,490,452,265,0,collision_intent:227;dga_entry:265;state:225,1314,662,completed,,
7,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,00,211,0,136,76,0,0,0,694,218,476,429,265,0,collision_intent:218;dga_entry:265;state:211,1186,643,completed,,
7,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,01,214,0,100,115,0,0,0,669,220,449,434,235,0,collision_intent:220;dga_entry:235;state:214,1264,590,completed,,
7,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,02,211,0,71,141,0,0,0,592,216,376,427,165,0,collision_intent:216;dga_entry:165;state:211,1194,737,completed,,
7,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,03,215,0,54,162,0,0,0,568,217,351,432,136,0,collision_intent:217;dga_entry:136;state:215,1222,733,completed,,
8,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,00,205,0,76,130,0,0,0,622,212,410,417,205,0,collision_intent:212;dga_entry:205;state:205,1311,580,completed,,
8,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,01,206,0,94,113,0,0,0,647,211,436,417,230,0,collision_intent:211;dga_entry:230;state:206,1287,579,completed,,
8,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,02,200,0,81,120,0,0,0,579,208,371,408,171,0,collision_intent:208;dga_entry:171;state:200,1238,695,completed,,
8,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,03,204,0,110,95,0,0,0,665,206,459,410,255,0,collision_intent:206;dga_entry:255;state:204,1162,686,completed,,
9,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,00,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 9. This usually means the allocator is stuck or returning no reachable goals.
9,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,01,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 9. This usually means the allocator is stuck or returning no reachable goals.
9,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,02,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 9. This usually means the allocator is stuck or returning no reachable goals.
9,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,03,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 9. This usually means the allocator is stuck or returning no reachable goals.
10,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,00,196,0,57,140,0,0,0,595,204,391,400,195,0,collision_intent:204;dga_entry:195;state:196,1201,637,completed,,
10,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,01,198,0,138,61,0,0,0,607,204,403,402,205,0,collision_intent:204;dga_entry:205;state:198,1266,561,completed,,
10,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,02,196,0,85,112,0,0,0,612,201,411,397,215,0,collision_intent:201;dga_entry:215;state:196,1225,596,completed,,
10,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,03,199,0,81,119,0,0,0,620,201,419,400,220,0,collision_intent:201;dga_entry:220;state:199,1181,632,completed,,
11,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,00,192,0,65,128,0,0,0,608,196,412,388,220,0,collision_intent:196;dga_entry:220;state:192,1143,645,completed,,
11,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,01,192,0,134,59,0,0,0,577,195,382,387,190,0,collision_intent:195;dga_entry:190;state:192,1259,559,completed,,
11,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,02,194,0,83,112,0,0,0,595,196,399,390,205,0,collision_intent:196;dga_entry:205;state:194,1100,700,completed,,
11,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,03,197,0,79,119,0,0,0,616,199,417,396,220,0,collision_intent:199;dga_entry:220;state:197,1196,584,completed,,
12,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,00,202,0,53,150,0,0,0,685,213,472,415,270,0,collision_intent:213;dga_entry:270;state:202,1275,607,completed,,
12,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,01,204,0,92,113,0,0,0,622,213,409,417,205,0,collision_intent:213;dga_entry:205;state:204,1350,595,completed,,
12,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,02,213,0,124,90,0,0,0,586,218,368,431,155,0,collision_intent:218;dga_entry:155;state:213,1341,640,completed,,
12,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,03,205,0,92,114,0,0,0,674,209,465,414,260,0,collision_intent:209;dga_entry:260;state:205,1217,675,completed,,
13,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,00,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 13. This usually means the allocator is stuck or returning no reachable goals.
13,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,01,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 13. This usually means the allocator is stuck or returning no reachable goals.
13,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,02,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 13. This usually means the allocator is stuck or returning no reachable goals.
13,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,03,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 13. This usually means the allocator is stuck or returning no reachable goals.
14,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,00,174,0,74,101,0,0,0,549,185,364,359,190,0,collision_intent:185;dga_entry:190;state:174,1344,505,completed,,
14,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,01,172,0,97,76,0,0,0,592,180,412,352,240,0,collision_intent:180;dga_entry:240;state:172,1254,551,completed,,
14,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,02,221,0,88,134,0,0,0,600,229,371,450,150,0,collision_intent:229;dga_entry:150;state:221,1240,557,completed,,
14,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,03,237,0,102,136,0,0,0,657,240,417,477,180,0,collision_intent:240;dga_entry:180;state:237,1149,592,completed,,
15,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,00,197,0,97,101,0,0,0,616,204,412,401,215,0,collision_intent:204;dga_entry:215;state:197,1105,642,completed,,
15,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,01,196,0,109,88,0,0,0,580,204,376,400,180,0,collision_intent:204;dga_entry:180;state:196,1252,531,completed,,
15,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,02,200,0,91,110,0,0,0,556,206,350,406,150,0,collision_intent:206;dga_entry:150;state:200,1225,582,completed,,
15,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,03,188,0,64,125,0,0,0,611,193,418,381,230,0,collision_intent:193;dga_entry:230;state:188,1140,611,completed,,
16,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,00,150,0,69,82,0,0,0,500,165,335,315,185,0,collision_intent:165;dga_entry:185;state:150,1307,634,completed,,
16,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,01,157,0,73,85,0,0,0,540,158,382,315,225,0,collision_intent:158;dga_entry:225;state:157,1310,592,completed,,
16,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,02,242,0,73,170,0,0,0,716,244,472,486,230,0,collision_intent:244;dga_entry:230;state:242,1165,561,completed,,
16,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,03,247,0,146,102,0,0,0,686,249,437,496,190,0,collision_intent:249;dga_entry:190;state:247,1196,560,completed,,
17,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,00,426,0,287,140,0,0,0,1095,428,667,854,241,0,collision_intent:428;dga_entry:241;state:426,336,255,completed,,
17,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,01,84,0,54,31,0,0,0,330,86,244,170,160,0,collision_intent:86;dga_entry:160;state:84,856,500,completed,,
17,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,02,9,0,10,0,0,0,0,125,11,114,20,105,0,collision_intent:11;dga_entry:105;state:9,990,571,completed,,
17,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,03,10,0,10,1,0,0,0,136,11,125,21,115,0,collision_intent:11;dga_entry:115;state:10,1114,436,completed,,
18,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,00,276,0,117,160,0,0,0,820,289,531,565,255,0,collision_intent:289;dga_entry:255;state:276,957,522,completed,,
18,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,01,148,0,78,71,0,0,0,467,154,313,302,165,0,collision_intent:154;dga_entry:165;state:148,1278,553,completed,,
18,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,02,164,0,62,103,0,0,0,498,169,329,333,165,0,collision_intent:169;dga_entry:165;state:164,1130,670,completed,,
18,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,03,151,0,104,48,0,0,0,514,158,356,309,205,0,collision_intent:158;dga_entry:205;state:151,1221,563,completed,,
19,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,00,217,0,94,124,0,0,0,686,229,457,446,240,0,collision_intent:229;dga_entry:240;state:217,1249,626,completed,,
19,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,01,220,0,125,96,0,0,0,682,232,450,452,230,0,collision_intent:232;dga_entry:230;state:220,1287,593,completed,,
19,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,02,199,0,64,136,0,0,0,578,204,374,403,175,0,collision_intent:204;dga_entry:175;state:199,1281,703,completed,,
19,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,03,197,0,78,120,0,0,0,616,209,407,406,210,0,collision_intent:209;dga_entry:210;state:197,1272,674,completed,,
20,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,00,214,0,102,113,0,0,0,618,219,399,433,185,0,collision_intent:219;dga_entry:185;state:214,1245,568,completed,,
20,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,01,207,0,86,122,0,0,0,624,217,407,424,200,0,collision_intent:217;dga_entry:200;state:207,1210,597,completed,,
20,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,02,215,0,99,117,0,0,0,606,216,390,431,175,0,collision_intent:216;dga_entry:175;state:215,1153,671,completed,,
20,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,03,213,0,74,140,0,0,0,583,215,368,428,155,0,collision_intent:215;dga_entry:155;state:213,1221,627,completed,,
21,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,00,202,0,29,174,0,0,0,612,210,402,412,200,0,collision_intent:210;dga_entry:200;state:202,1189,650,completed,,
21,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,01,209,0,114,96,0,0,0,660,211,449,420,240,0,collision_intent:211;dga_entry:240;state:209,1254,537,completed,,
21,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,02,206,0,51,156,0,0,0,579,218,361,424,155,0,collision_intent:218;dga_entry:155;state:206,1247,626,completed,,
21,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,03,208,0,167,42,0,0,0,601,213,388,421,180,0,collision_intent:213;dga_entry:180;state:208,1288,563,completed,,
22,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,00,164,0,81,84,0,0,0,604,170,434,334,270,0,collision_intent:170;dga_entry:270;state:164,1217,483,completed,,
22,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,01,185,0,130,56,0,0,0,555,195,360,380,175,0,collision_intent:195;dga_entry:175;state:185,1217,531,completed,,
22,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,02,172,0,64,109,0,0,0,544,177,367,349,195,0,collision_intent:177;dga_entry:195;state:172,1175,584,completed,,
22,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,03,195,0,86,110,0,0,0,601,206,395,401,200,0,collision_intent:206;dga_entry:200;state:195,1184,519,completed,,
23,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,00,308,0,195,114,0,0,0,819,310,509,618,201,0,collision_intent:310;dga_entry:201;state:308,827,433,completed,,
23,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,01,141,0,70,72,0,0,0,453,142,311,283,170,0,collision_intent:142;dga_entry:170;state:141,1226,399,completed,,
23,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,02,128,0,38,91,0,0,0,415,131,284,259,156,0,collision_intent:131;dga_entry:156;state:128,1018,645,completed,,
23,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,03,129,0,58,72,0,0,0,392,133,259,262,130,0,collision_intent:133;dga_entry:130;state:129,1137,550,completed,,
24,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,00,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 24. This usually means the allocator is stuck or returning no reachable goals.
24,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,01,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 24. This usually means the allocator is stuck or returning no reachable goals.
24,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,02,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 24. This usually means the allocator is stuck or returning no reachable goals.
24,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,03,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 24. This usually means the allocator is stuck or returning no reachable goals.
25,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,00,52,0,48,5,0,0,0,224,57,167,109,115,0,collision_intent:57;dga_entry:115;state:52,988,385,completed,,
25,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,01,158,0,60,99,0,0,0,476,163,313,321,155,0,collision_intent:163;dga_entry:155;state:158,762,360,completed,,
25,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,02,53,0,39,15,0,0,0,212,54,158,107,105,0,collision_intent:54;dga_entry:105;state:53,948,438,completed,,
25,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,03,285,0,214,72,0,0,0,686,285,401,570,116,0,collision_intent:285;dga_entry:116;state:285,529,383,completed,,
