trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,ACBBA,gilbert_elliot,0.5,19,361,4,10,acbba_gilbert_elliot_pGG_0_5_pBB_0_5,known_visit_g19_t10_n500.csv,"(18,9);(8,12);(16,10);(4,10);(6,1);(4,8);(17,1);(3,4);(12,1);(11,9)",10,True,58.401501040640944,58.401501040640944,00:2;01:6;02:1;03:1,"(0,0);(0,6);(0,12);(0,18)","(12,1);(16,10);(13,0);(6,7)",297,0,known_visit_core_500,10,4,8
1,known_visit,ACBBA,gilbert_elliot,0.5,19,361,4,10,acbba_gilbert_elliot_pGG_0_5_pBB_0_5,known_visit_g19_t10_n500.csv,"(9,9);(9,6);(3,18);(9,5);(14,0);(8,5);(8,9);(11,12);(11,1);(0,9)",10,True,67.27605011643881,67.27605011643881,00:1;01:5;02:1;03:3,"(0,0);(0,6);(0,12);(0,18)","(9,6);(14,0);(11,9);(9,1)",366,0,known_visit_core_500,10,4,8
2,known_visit,ACBBA,gilbert_elliot,0.5,19,361,4,10,acbba_gilbert_elliot_pGG_0_5_pBB_0_5,known_visit_g19_t10_n500.csv,"(4,17);(10,16);(9,5);(17,17);(3,8);(18,18);(16,13);(15,11);(7,16);(6,5)",10,True,62.550137918026046,62.550137918026046,00:0;01:4;02:1;03:5,"(0,0);(0,6);(0,12);(0,18)","(12,16);(15,17);(17,16);(18,18)",320,0,known_visit_core_500,10,4,8
3,known_visit,ACBBA,gilbert_elliot,0.5,19,361,4,10,acbba_gilbert_elliot_pGG_0_5_pBB_0_5,known_visit_g19_t10_n500.csv,"(14,6);(10,1);(4,2);(3,12);(6,14);(13,16);(7,14);(4,7);(11,5);(18,16)",10,True,70.15804626186414,70.15804626186414,00:6;01:1;02:3;03:0,"(0,0);(0,6);(0,12);(0,18)","(18,16);(12,5);(11,5);(3,3)",384,0,known_visit_core_500,10,4,8
4,known_visit,ACBBA,gilbert_elliot,0.5,19,361,4,10,acbba_gilbert_elliot_pGG_0_5_pBB_0_5,known_visit_g19_t10_n500.csv,"(18,13);(16,5);(9,7);(2,8);(11,6);(18,6);(16,7);(11,8);(3,7);(2,7)",10,True,93.27454476553508,93.27454476553508,00:0;01:8;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(16,5);(18,13);(18,6);(15,8)",555,0,known_visit_core_500,10,4,8
5,known_visit,ACBBA,gilbert_elliot,0.5,19,361,4,10,acbba_gilbert_elliot_pGG_0_5_pBB_0_5,known_visit_g19_t10_n500.csv,"(10,6);(13,12);(1,6);(8,16);(7,4);(16,7);(3,7);(2,7);(1,0);(9,17)",10,True,38.81821013235073,38.81821013235073,00:4;01:3;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(16,7);(9,10);(9,6);(10,8)",200,0,known_visit_core_500,10,4,8
6,known_visit,ACBBA,gilbert_elliot,0.5,19,361,4,10,acbba_gilbert_elliot_pGG_0_5_pBB_0_5,known_visit_g19_t10_n500.csv,"(13,16);(16,8);(6,0);(18,13);(2,8);(6,2);(15,9);(6,3);(1,6);(0,16)",10,True,50.71099628979569,50.71099628979569,00:3;01:2;02:1;03:4,"(0,0);(0,6);(0,12);(0,18)","(11,8);(6,14);(15,10);(16,8)",269,0,known_visit_core_500,10,4,8
7,known_visit,ACBBA,gilbert_elliot,0.5,19,361,4,10,acbba_gilbert_elliot_pGG_0_5_pBB_0_5,known_visit_g19_t10_n500.csv,"(13,3);(4,14);(15,5);(10,5);(4,7);(4,3);(3,5);(9,17);(7,4);(6,14)",10,True,44.37969893991002,44.37969893991002,00:2;01:5;02:3;03:0,"(0,0);(0,6);(0,12);(0,18)","(13,3);(15,8);(10,8);(9,3)",232,0,known_visit_core_500,10,4,8
8,known_visit,ACBBA,gilbert_elliot,0.5,19,361,4,10,acbba_gilbert_elliot_pGG_0_5_pBB_0_5,known_visit_g19_t10_n500.csv,"(6,4);(7,3);(10,13);(4,15);(1,10);(17,18);(17,9);(8,0);(15,14);(10,16)",10,True,70.8545312141161,70.8545312141161,00:4;01:3;02:0;03:3,"(0,0);(0,6);(0,12);(0,18)","(17,18);(17,2);(11,7);(10,2)",372,0,known_visit_core_500,10,4,8
9,known_visit,ACBBA,gilbert_elliot,0.5,19,361,4,10,acbba_gilbert_elliot_pGG_0_5_pBB_0_5,known_visit_g19_t10_n500.csv,"(13,4);(6,17);(10,7);(11,10);(2,3);(18,12);(7,12);(18,3);(16,6);(6,2)",10,True,60.16333821253085,60.16333821253085,00:4;01:1;02:4;03:1,"(0,0);(0,6);(0,12);(0,18)","(18,3);(13,6);(16,5);(10,3)",319,0,known_visit_core_500,10,4,8
