trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
10,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,19);(19,17);(5,6);(15,7);(18,8);(10,8);(22,4);(18,0);(16,19);(4,13)",10,True,68.11353893595215,68.11353893595215,00:4;01:3;02:3,"(0,0);(0,12);(0,24)","(22,4);(18,8);(19,17)",292,0,completed
11,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(20,11);(6,17);(9,3);(9,13);(12,20);(2,14);(16,16);(20,1);(20,16);(12,19)",10,True,66.62573453686711,66.62573453686711,00:2;01:3;02:5,"(0,0);(0,12);(0,24)","(21,5);(12,20);(20,11)",287,0,completed
12,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(1,15);(19,20);(4,24);(14,12);(9,13);(5,13);(14,13);(14,9);(13,3);(13,6)",10,True,58.08259048389059,58.08259048389059,00:2;01:6;02:2,"(0,0);(0,12);(0,24)","(13,7);(14,9);(19,20)",250,0,completed
13,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,9);(15,5);(2,20);(2,18);(23,0);(16,9);(13,16);(22,12);(2,3);(12,19)",10,True,80.79492711854515,80.79492711854515,00:6;01:2;02:2,"(0,0);(0,12);(0,24)","(23,0);(13,16);(22,13)",353,0,completed
14,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(15,19);(12,23);(23,21);(3,18);(1,5);(10,4);(12,2);(22,16);(22,11);(1,6)",10,True,85.79861454490789,85.79861454490789,00:5;01:2;02:3,"(0,0);(0,12);(0,24)","(23,21);(22,11);(12,23)",370,0,completed
15,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,0);(3,20);(11,15);(12,22);(12,12);(7,23);(15,0);(19,18);(23,16);(20,8)",10,True,86.85375952328728,86.85375952328728,00:4;01:1;02:5,"(0,0);(0,12);(0,24)","(12,12);(23,12);(19,18)",364,0,completed
16,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(19,8);(6,17);(5,12);(12,11);(18,17);(3,18);(16,16);(13,21);(11,3);(14,9)",10,True,49.16456123474599,49.16456123474599,00:3;01:4;02:3,"(0,0);(0,12);(0,24)","(19,8);(18,17);(13,21)",194,0,completed
17,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(1,11);(4,12);(1,15);(8,10);(1,13);(22,23);(10,12);(23,16);(17,15);(17,5)",10,True,79.33249796891333,79.33249796891333,00:4;01:3;02:3,"(0,0);(0,12);(0,24)","(22,23);(17,5);(17,15)",344,0,completed
18,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(10,17);(24,20);(14,15);(22,23);(3,21);(17,20);(20,6);(12,10);(2,20);(16,8)",10,True,82.96405877151058,82.96405877151058,00:3;01:2;02:5,"(0,0);(0,12);(0,24)","(22,23);(17,20);(20,6)",352,0,completed
19,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(18,6);(17,8);(17,17);(20,16);(21,13);(7,17);(2,5);(24,5);(20,4);(4,24)",10,True,54.26970509092926,54.26970509092926,00:3;01:2;02:5,"(0,0);(0,12);(0,24)","(24,5);(18,6);(21,13)",213,0,completed
20,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(24,7);(10,3);(21,19);(8,3);(12,12);(22,21);(22,4);(16,12);(19,12);(13,14)",10,True,52.15756470945809,52.15756470945809,00:4;01:5;02:1,"(0,0);(0,12);(0,24)","(24,7);(22,21);(13,14)",203,0,completed
21,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(1,6);(8,14);(14,12);(21,0);(2,0);(23,6);(6,20);(1,3);(6,1);(16,19)",10,True,70.06451845465389,70.06451845465389,00:4;01:4;02:2,"(0,0);(0,12);(0,24)","(23,6);(16,19);(8,14)",305,0,completed
22,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,24);(13,19);(22,5);(17,23);(18,16);(6,6);(23,8);(12,8);(11,11);(1,5)",10,True,67.85500423110047,67.85500423110047,00:4;01:4;02:2,"(0,0);(0,12);(0,24)","(18,16);(22,5);(17,23)",292,0,completed
23,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,9);(17,17);(21,11);(24,6);(7,15);(15,9);(18,0);(13,12);(12,23);(3,13)",10,True,82.56013335504625,82.56013335504625,00:2;01:6;02:2,"(0,0);(0,12);(0,24)","(13,12);(18,0);(17,17)",360,0,completed
24,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(19,14);(14,3);(19,23);(22,23);(6,15);(18,24);(20,16);(2,16);(9,4);(4,16)",10,True,69.7652249353917,69.7652249353917,00:2;01:3;02:5,"(0,0);(0,12);(0,24)","(21,13);(20,16);(22,23)",286,0,completed
25,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(12,11);(23,9);(9,19);(17,21);(21,8);(5,4);(21,11);(2,10);(18,22);(17,9)",10,True,61.28764109534073,61.28764109534073,00:4;01:3;02:3,"(0,0);(0,12);(0,24)","(21,11);(23,9);(18,22)",243,0,completed
26,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,7);(4,6);(1,13);(7,8);(20,21);(13,6);(17,3);(14,1);(14,5);(14,13)",10,True,85.76859872557085,85.76859872557085,00:2;01:4;02:4,"(0,0);(0,12);(0,24)","(17,4);(20,21);(17,3)",348,0,completed
27,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(3,4);(2,11);(21,7);(5,3);(3,19);(3,10);(20,8);(7,0);(4,19);(2,15)",10,True,64.52049390965544,64.52049390965544,00:3;01:3;02:4,"(0,0);(0,12);(0,24)","(7,0);(2,15);(21,7)",306,0,completed
28,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,21);(20,18);(20,23);(23,3);(12,14);(20,19);(0,9);(4,4);(5,3);(13,8)",10,True,66.13695004977428,66.13695004977428,00:2;01:3;02:5,"(0,0);(0,12);(0,24)","(19,13);(23,3);(20,23)",258,0,completed
29,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(20,20);(2,17);(23,18);(11,20);(1,21);(19,18);(10,19);(16,20);(8,16);(16,0)",10,True,59.620239167445824,59.620239167445824,00:2;01:5;02:3,"(0,0);(0,12);(0,24)","(16,20);(23,18);(10,18)",247,0,completed
30,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,1);(19,11);(2,0);(23,14);(23,17);(19,13);(9,1);(13,4);(8,1);(24,11)",10,True,72.95957957318431,72.95957957318431,00:9;01:0;02:1,"(0,0);(0,12);(0,24)","(23,17);(19,8);(23,12)",296,0,completed
31,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(1,1);(13,22);(10,8);(2,17);(3,23);(16,15);(19,20);(12,10);(2,3);(11,9)",10,True,62.768762398897564,62.768762398897564,00:3;01:4;02:3,"(0,0);(0,12);(0,24)","(10,8);(19,20);(13,22)",270,0,completed
32,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(8,20);(13,4);(19,14);(18,4);(11,24);(15,8);(10,10);(12,5);(2,18);(24,19)",10,True,73.23594454613969,73.23594454613969,00:4;01:4;02:2,"(0,0);(0,12);(0,24)","(18,4);(19,14);(10,10)",307,0,completed
33,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(4,3);(4,12);(23,0);(12,7);(3,14);(8,4);(20,8);(9,24);(23,6);(5,20)",10,True,67.09831820790421,67.09831820790421,00:5;01:3;02:2,"(0,0);(0,12);(0,24)","(23,0);(20,8);(5,20)",289,0,completed
34,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(9,4);(12,5);(19,3);(8,0);(14,6);(17,10);(10,8);(20,10);(11,24);(3,3)",10,True,57.057047309222426,57.057047309222426,00:3;01:4;02:3,"(0,0);(0,12);(0,24)","(8,1);(19,3);(20,10)",234,0,completed
35,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(8,20);(7,3);(14,16);(17,5);(9,24);(16,11);(14,8);(22,20);(17,7);(6,3)",10,True,61.032767072197686,61.032767072197686,00:4;01:2;02:4,"(0,0);(0,12);(0,24)","(17,7);(16,11);(22,20)",260,0,completed
36,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(6,11);(19,8);(15,15);(17,18);(18,8);(23,12);(18,18);(15,12);(15,13);(24,12)",10,True,54.856066216290074,54.856066216290074,00:2;01:6;02:2,"(0,0);(0,12);(0,24)","(19,8);(24,12);(18,18)",222,0,completed
37,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(8,4);(13,14);(23,2);(22,11);(13,5);(6,16);(5,11);(18,23);(19,8);(24,5)",10,True,67.29286334092392,67.29286334092392,00:4;01:5;02:1,"(0,0);(0,12);(0,24)","(23,2);(19,8);(18,20)",283,0,completed
38,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,18);(5,2);(14,18);(3,13);(21,11);(1,15);(24,10);(3,12);(9,15);(8,20)",10,True,64.07845963767633,64.07845963767633,00:3;01:6;02:1,"(0,0);(0,12);(0,24)","(24,10);(14,18);(9,15)",281,0,completed
39,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(23,8);(8,1);(3,22);(17,10);(19,19);(3,16);(10,17);(24,11);(13,18);(12,16)",10,True,62.49249484794598,62.49249484794598,00:3;01:5;02:2,"(0,0);(0,12);(0,24)","(24,11);(17,10);(12,16)",260,0,completed
40,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(10,10);(17,3);(11,0);(9,10);(13,12);(22,5);(5,4);(3,13);(12,21);(22,20)",10,True,61.186991278443486,61.186991278443486,00:4;01:4;02:2,"(0,0);(0,12);(0,24)","(22,5);(22,20);(13,12)",242,0,completed
41,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,24);(11,6);(8,12);(22,21);(11,22);(11,9);(12,17);(4,23);(12,12);(7,14)",10,True,56.6059767445272,56.6059767445272,00:3;01:3;02:4,"(0,0);(0,12);(0,24)","(12,12);(12,17);(22,21)",245,0,completed
42,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,22);(1,8);(3,12);(18,15);(4,21);(1,20);(18,3);(24,3);(8,20);(16,23)",10,True,62.741389115322576,62.741389115322576,00:3;01:4;02:3,"(0,0);(0,12);(0,24)","(24,3);(18,15);(22,22)",245,0,completed
43,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,8);(24,15);(12,20);(20,16);(15,8);(14,15);(8,19);(17,2);(8,20);(4,11)",10,True,70.68571987245231,70.68571987245231,00:4;01:2;02:4,"(0,0);(0,12);(0,24)","(17,2);(12,20);(24,15)",297,0,completed
44,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,11);(9,7);(22,21);(7,23);(11,21);(24,19);(16,14);(24,0);(21,0);(4,11)",10,True,62.41514261112758,62.41514261112758,00:2;01:4;02:4,"(0,0);(0,12);(0,24)","(24,0);(22,11);(24,19)",258,0,completed
45,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(2,5);(2,11);(10,7);(23,20);(2,9);(20,8);(19,12);(19,10);(2,22);(3,21)",10,True,46.768003595224805,46.768003595224805,00:3;01:4;02:3,"(0,0);(0,12);(0,24)","(20,8);(19,12);(23,20)",178,0,completed
46,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(9,6);(14,5);(17,10);(10,17);(19,6);(11,15);(15,5);(23,14);(14,2);(22,19)",10,True,62.43326264554505,62.43326264554505,00:4;01:3;02:3,"(0,0);(0,12);(0,24)","(14,2);(22,19);(19,6)",246,0,completed
47,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(24,21);(19,12);(8,23);(16,24);(15,4);(9,0);(13,4);(12,21);(14,15);(8,7)",10,True,69.7016486289897,69.7016486289897,00:3;01:3;02:4,"(0,0);(0,12);(0,24)","(15,4);(19,12);(24,21)",299,0,completed
48,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(15,1);(24,12);(22,14);(1,6);(23,6);(3,2);(19,21);(14,12);(9,9);(20,17)",10,True,80.63057083250705,80.63057083250705,00:4;01:3;02:3,"(0,0);(0,12);(0,24)","(23,6);(11,9);(22,14)",343,0,completed
49,known_visit,PI,ideal,1.0,25,625,3,10,pi_g25_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(3,12);(23,14);(12,1);(5,11);(20,3);(14,1);(22,13);(15,16);(16,22);(14,3)",10,True,62.929645274214124,62.929645274214124,00:6;01:2;02:2,"(0,0);(0,12);(0,24)","(23,14);(14,3);(15,16)",267,0,completed
