trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,ACBBA,rayleigh_style,-50.66,19,361,4,10,acbba_h3_rayleigh_m50_66,known_visit_10target_300.csv,00,17,2,0,16,2,1,0,0,0,74,36,38,190,20,known_visit_horizon,commitment_horizon,3,h3,10,4
0,known_visit,ACBBA,rayleigh_style,-50.66,19,361,4,10,acbba_h3_rayleigh_m50_66,known_visit_10target_300.csv,01,7,2,0,8,0,0,0,0,0,60,16,44,221,4,known_visit_horizon,commitment_horizon,3,h3,10,4
0,known_visit,ACBBA,rayleigh_style,-50.66,19,361,4,10,acbba_h3_rayleigh_m50_66,known_visit_10target_300.csv,02,24,5,0,25,0,1,0,0,0,94,49,45,184,7,known_visit_horizon,commitment_horizon,3,h3,10,4
0,known_visit,ACBBA,rayleigh_style,-50.66,19,361,4,10,acbba_h3_rayleigh_m50_66,known_visit_10target_300.csv,03,7,1,0,8,0,0,0,0,0,57,16,41,210,17,known_visit_horizon,commitment_horizon,3,h3,10,4
1,known_visit,ACBBA,rayleigh_style,-50.66,19,361,4,10,acbba_h3_rayleigh_m50_66,known_visit_10target_300.csv,00,20,2,0,21,0,0,0,0,0,85,41,44,226,25,known_visit_horizon,commitment_horizon,3,h3,10,4
1,known_visit,ACBBA,rayleigh_style,-50.66,19,361,4,10,acbba_h3_rayleigh_m50_66,known_visit_10target_300.csv,01,20,3,0,21,0,0,0,0,0,86,41,45,242,9,known_visit_horizon,commitment_horizon,3,h3,10,4
1,known_visit,ACBBA,rayleigh_style,-50.66,19,361,4,10,acbba_h3_rayleigh_m50_66,known_visit_10target_300.csv,02,20,2,0,21,0,0,0,0,0,86,41,45,240,10,known_visit_horizon,commitment_horizon,3,h3,10,4
1,known_visit,ACBBA,rayleigh_style,-50.66,19,361,4,10,acbba_h3_rayleigh_m50_66,known_visit_10target_300.csv,03,19,3,0,20,0,0,0,0,0,80,40,40,232,24,known_visit_horizon,commitment_horizon,3,h3,10,4
2,known_visit,ACBBA,rayleigh_style,-50.66,19,361,4,10,acbba_h3_rayleigh_m50_66,known_visit_10target_300.csv,00,16,3,0,17,0,0,0,0,0,64,34,30,310,18,known_visit_horizon,commitment_horizon,3,h3,10,4
2,known_visit,ACBBA,rayleigh_style,-50.66,19,361,4,10,acbba_h3_rayleigh_m50_66,known_visit_10target_300.csv,01,39,2,0,34,6,1,18,4,0,124,82,42,260,9,known_visit_horizon,commitment_horizon,3,h3,10,4
2,known_visit,ACBBA,rayleigh_style,-50.66,19,361,4,10,acbba_h3_rayleigh_m50_66,known_visit_10target_300.csv,02,50,3,2,35,16,1,1,1,0,138,101,37,251,4,known_visit_horizon,commitment_horizon,3,h3,10,4
2,known_visit,ACBBA,rayleigh_style,-50.66,19,361,4,10,acbba_h3_rayleigh_m50_66,known_visit_10target_300.csv,03,18,2,0,19,0,0,0,0,0,67,38,29,299,27,known_visit_horizon,commitment_horizon,3,h3,10,4
