trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,robot_id,steps_total,steps_after_first_clue,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,messages_sent,protected_messages_sent,unprotected_messages_sent,core_messages_sent,allocation_messages_sent,post_clue_messages_sent,messages_sent_by_topic,messages_delivered_to_robot,messages_dropped_to_robot,trial_status
0,DMCHBA,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,dmchba_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,96,0,94,3,0,0,0,194,98,96,194,0,0,collision_intent:98;state:96,556,15,completed
0,DMCHBA,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,dmchba_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,91,0,79,13,0,0,0,187,96,91,187,0,0,collision_intent:96;state:91,547,30,completed
0,DMCHBA,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,dmchba_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,96,0,91,6,0,0,0,192,96,96,192,0,0,collision_intent:96;state:96,565,7,completed
0,DMCHBA,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,dmchba_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,96,0,97,0,0,0,0,192,96,96,192,0,0,collision_intent:96;state:96,566,7,completed
1,DMCHBA,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,dmchba_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,113,0,83,31,0,0,0,229,116,113,229,0,0,collision_intent:116;state:113,659,24,completed
1,DMCHBA,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,dmchba_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,112,0,89,24,0,0,0,225,113,112,225,0,0,collision_intent:113;state:112,627,59,completed
1,DMCHBA,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,dmchba_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,113,0,93,21,0,0,0,226,113,113,226,0,0,collision_intent:113;state:113,647,38,completed
1,DMCHBA,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,dmchba_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,116,0,96,21,0,0,0,232,116,116,232,0,0,collision_intent:116;state:116,668,11,completed
2,DMCHBA,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,dmchba_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,112,0,96,17,0,0,0,226,114,112,226,0,0,collision_intent:114;state:112,639,28,completed
2,DMCHBA,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,dmchba_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,112,0,81,32,0,0,0,224,112,112,224,0,0,collision_intent:112;state:112,649,21,completed
