trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status
0,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,13,50.0,48.076923,pi_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,962,78,884,410,565,1,60,38,2740,27781,5090,1028,1712,2029,711,2584,711,0.24778502580079836,6.682926829268292,2.923076923076923,0.739085239085239,0.8042986425339367,1.7341463414634146,clue:39;collision_intent:1027;pi_clear_path:4;pi_entry:707;state:962;target:1,76,238,0.1692307692307693,completed
1,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,13,50.0,48.076923,pi_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,167,156,11,180,0,0,0,0,382,3963,607,170,212,350,32,70,32,0.23925896728419394,2.1222222222222222,6.363636363636363,0.19161676646706588,2.909090909090909,0.17777777777777778,clue:13;collision_intent:169;pi_clear_path:4;pi_entry:28;state:167;target:1,13,30,0.009401709401709368,completed
2,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,13,50.0,48.076923,pi_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,782,90,692,383,412,6,54,26,2306,23346,4316,843,1463,1664,642,2125,642,0.245897903372835,6.02088772845953,3.070809248554913,0.8209718670076727,0.9277456647398844,1.6762402088772845,clue:39;collision_intent:842;pi_clear_path:5;pi_entry:637;state:782;target:1,63,193,0.1654950793331995,completed
3,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,13,50.0,48.076923,pi_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,24,24,0,37,0,0,0,0,51,533,69,27,24,51,0,0,0,0.24295774647887325,1.3783783783783783,0.0,0.0,0.0,0.0,collision_intent:26;state:24;target:1,2,5,0.04573804573804585,completed
4,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,13,50.0,48.076923,pi_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,92,92,0,105,0,0,0,0,187,1968,269,95,92,187,0,0,0,0.24432334241598547,1.7809523809523808,0.0,0.0,0.0,0.0,collision_intent:94;state:92;target:1,8,17,0.00879120879120876,completed
5,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,13,50.0,48.076923,pi_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,351,132,219,272,92,4,31,18,995,10108,1821,387,608,751,244,729,244,0.24969148498560265,3.6580882352941178,3.328767123287671,0.6951566951566952,1.1141552511415524,0.8970588235294118,clue:13;collision_intent:386;pi_entry:244;state:351;target:1,29,88,0.09332579185520373,completed
6,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,13,50.0,48.076923,pi_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,360,172,188,293,80,5,22,12,958,9716,1770,385,573,771,187,610,187,0.2576419213973799,3.2696245733788394,3.24468085106383,0.5194444444444445,0.9946808510638298,0.6382252559726962,clue:26;collision_intent:384;pi_clear_path:1;pi_entry:186;state:360;target:1,29,78,0.0656340246783933,completed
7,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,13,50.0,48.076923,pi_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,63,46,17,76,0,1,1,1,173,1732,331,67,106,143,30,75,30,0.2622820919175911,2.276315789473684,4.411764705882353,0.47619047619047616,1.7647058823529411,0.39473684210526316,clue:13;collision_intent:66;pi_clear_path:2;pi_entry:28;state:63;target:1,5,15,0.022267206477732948,completed
8,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,13,50.0,48.076923,pi_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,488,230,258,405,96,1,27,11,1343,13649,2455,519,824,1046,297,880,297,0.2484314916008905,3.3160493827160495,3.4108527131782944,0.6086065573770492,1.1511627906976745,0.7333333333333333,clue:39;collision_intent:518;pi_clear_path:1;pi_entry:296;state:488;target:1,40,115,0.07787274453941118,completed
9,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,13,50.0,48.076923,pi_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,9,9,0,22,0,0,0,0,23,236,25,14,9,23,0,0,0,0.25510204081632654,1.0454545454545454,0.0,0.0,0.0,0.0,collision_intent:13;state:9;target:1,1,3,0.12587412587412583,completed
