trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
0,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(1,3);(11,7);(6,7);(5,8);(6,3);(13,10);(0,8);(0,10);(4,3);(4,9)",10,True,26.648800511155525,26.648800511155525,00:3;01:5;02:2,"(0,0);(0,6);(0,13)","(6,3);(11,7);(13,10)",117,0,completed
1,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(10,8);(3,9);(6,2);(13,10);(10,2);(11,2);(1,5);(11,3);(8,3);(3,4)",10,True,33.1825746306425,33.1825746306425,00:1;01:6;02:3,"(0,0);(0,6);(0,13)","(8,1);(11,3);(13,10)",142,0,completed
2,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(9,5);(1,6);(3,2);(12,7);(9,13);(9,10);(4,1);(2,13);(2,2);(1,11)",10,True,28.70952237034286,28.70952237034286,00:3;01:3;02:4,"(0,0);(0,6);(0,13)","(4,1);(12,7);(9,13)",128,0,completed
3,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(0,12);(7,11);(9,6);(12,13);(1,5);(8,8);(12,6);(5,2);(13,11);(9,8)",10,True,39.72640417291943,39.72640417291943,00:1;01:5;02:4,"(0,0);(0,6);(0,13)","(5,8);(12,13);(9,8)",176,0,completed
4,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(6,0);(12,4);(0,10);(6,10);(10,8);(7,2);(3,0);(2,1);(6,9);(3,5)",10,True,36.10005026110446,36.10005026110446,00:3;01:2;02:5,"(0,0);(0,6);(0,13)","(7,0);(7,2);(12,4)",168,0,completed
5,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(6,3);(11,2);(4,7);(0,7);(8,0);(1,0);(5,12);(10,9);(7,2);(12,5)",10,True,39.90423399896881,39.90423399896881,00:6;01:3;02:1,"(0,0);(0,6);(0,13)","(12,5);(10,9);(5,7)",181,0,completed
6,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(8,9);(2,9);(1,9);(5,3);(2,10);(1,0);(2,0);(1,11);(0,5);(4,6)",10,True,21.925821612268685,21.925821612268685,00:3;01:3;02:4,"(0,0);(0,6);(0,13)","(5,3);(8,9);(2,10)",101,0,completed
7,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(4,0);(2,13);(8,0);(6,13);(4,6);(9,12);(3,0);(6,12);(1,11);(7,9)",10,True,28.354613099287775,28.354613099287775,00:3;01:3;02:4,"(0,0);(0,6);(0,13)","(8,0);(9,12);(6,13)",126,0,completed
8,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(11,5);(1,6);(5,7);(13,5);(4,2);(11,0);(1,7);(8,13);(7,1);(12,13)",10,True,26.6053571603112,26.6053571603112,00:3;01:5;02:2,"(0,0);(0,6);(0,13)","(11,0);(13,5);(12,13)",107,0,completed
9,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(10,8);(8,13);(2,13);(10,6);(13,4);(13,7);(6,7);(9,2);(6,2);(7,9)",10,True,33.84513253466778,33.84513253466778,00:4;01:4;02:2,"(0,0);(0,6);(0,13)","(13,7);(10,6);(10,12)",144,0,completed
10,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(2,4);(12,12);(11,9);(7,13);(9,8);(4,10);(2,8);(3,2);(12,9);(5,6)",10,True,37.96521924589049,37.96521924589049,00:1;01:6;02:3,"(0,0);(0,6);(0,13)","(9,6);(12,12);(8,13)",163,0,completed
11,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(5,6);(11,1);(7,4);(7,5);(2,4);(13,2);(12,13);(5,11);(10,10);(4,5)",10,True,40.13065305726865,40.13065305726865,00:4;01:3;02:3,"(0,0);(0,6);(0,13)","(13,2);(7,6);(12,13)",177,0,completed
12,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(11,0);(6,2);(6,7);(9,9);(10,7);(1,7);(12,4);(6,9);(1,12);(4,6)",10,True,34.026101583476404,34.026101583476404,00:3;01:5;02:2,"(0,0);(0,6);(0,13)","(12,4);(9,9);(6,9)",149,0,completed
13,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(5,13);(11,13);(13,13);(8,10);(2,7);(6,3);(12,3);(5,3);(8,11);(3,6)",10,True,32.22460623116373,32.22460623116373,00:3;01:2;02:5,"(0,0);(0,6);(0,13)","(12,3);(5,4);(13,13)",141,0,completed
14,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(9,0);(8,8);(0,11);(1,3);(2,2);(7,10);(7,13);(3,4);(0,5);(9,1)",10,True,32.7240473320514,32.7240473320514,00:2;01:4;02:4,"(0,0);(0,6);(0,13)","(9,1);(3,4);(8,8)",153,0,completed
15,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(5,0);(2,10);(7,8);(9,1);(12,1);(12,0);(9,6);(4,2);(11,10);(10,7)",10,True,34.46874648985294,34.46874648985294,00:5;01:3;02:2,"(0,0);(0,6);(0,13)","(12,0);(11,7);(11,10)",148,0,completed
16,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(7,12);(0,12);(9,0);(9,1);(11,10);(12,3);(4,9);(9,4);(5,13);(7,7)",10,True,28.093033590924676,28.093033590924676,00:4;01:2;02:4,"(0,0);(0,6);(0,13)","(12,3);(7,7);(11,10)",116,0,completed
17,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(6,9);(0,5);(4,4);(9,9);(12,11);(4,0);(2,1);(10,11);(12,8);(13,8)",10,True,32.225090921081005,32.225090921081005,00:2;01:4;02:4,"(0,0);(0,6);(0,13)","(10,0);(13,8);(12,11)",135,0,completed
18,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(2,4);(6,13);(10,11);(2,3);(3,10);(0,12);(10,5);(2,9);(8,0);(8,13)",10,True,34.43999215403467,34.43999215403467,00:2;01:2;02:6,"(0,0);(0,6);(0,13)","(10,5);(3,5);(10,11)",152,0,completed
19,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(12,11);(9,2);(8,8);(4,9);(2,8);(12,10);(10,10);(0,2);(7,12);(2,10)",10,True,33.15090580493485,33.15090580493485,00:2;01:6;02:2,"(0,0);(0,6);(0,13)","(9,2);(12,11);(11,8)",149,0,completed
20,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(6,13);(7,2);(1,5);(10,1);(13,1);(0,3);(13,12);(6,11);(11,13);(7,5)",10,True,30.528443668180234,30.528443668180234,00:4;01:2;02:4,"(0,0);(0,6);(0,13)","(13,1);(8,4);(13,12)",131,0,completed
21,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(11,13);(11,4);(10,4);(3,13);(3,4);(1,8);(6,6);(4,13);(4,6);(4,7)",10,True,24.6847677430745,24.6847677430745,00:3;01:4;02:3,"(0,0);(0,6);(0,13)","(11,4);(6,6);(11,13)",103,0,completed
22,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(9,3);(6,13);(6,9);(7,1);(9,10);(7,13);(11,3);(13,12);(8,3);(1,3)",10,True,41.093367154643495,41.093367154643495,00:1;01:4;02:5,"(0,0);(0,6);(0,13)","(8,1);(11,3);(13,12)",189,0,completed
23,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(1,12);(12,4);(13,3);(7,10);(11,8);(10,5);(5,12);(8,6);(1,4);(10,9)",10,True,30.63522365293621,30.63522365293621,00:2;01:3;02:5,"(0,0);(0,6);(0,13)","(13,3);(10,5);(11,8)",126,0,completed
24,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(12,9);(8,2);(6,8);(2,3);(5,13);(4,1);(9,13);(2,12);(7,10);(13,1)",10,True,34.53931053761725,34.53931053761725,00:4;01:3;02:3,"(0,0);(0,6);(0,13)","(13,1);(12,9);(9,13)",150,0,completed
25,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(10,0);(10,12);(7,13);(6,5);(11,7);(2,13);(5,0);(7,10);(4,5);(11,10)",10,True,28.895756233871218,28.895756233871218,00:2;01:3;02:5,"(0,0);(0,6);(0,13)","(10,0);(11,7);(10,12)",122,0,completed
26,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(12,11);(13,2);(11,1);(4,5);(5,4);(5,2);(13,8);(11,11);(9,3);(6,2)",10,True,30.27040418597256,30.27040418597256,00:4;01:3;02:3,"(0,0);(0,6);(0,13)","(13,2);(9,3);(13,8)",127,0,completed
27,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(3,1);(2,9);(5,12);(0,7);(10,6);(8,2);(6,4);(6,6);(5,7);(7,7)",10,True,31.332477634781572,31.332477634781572,00:5;01:4;02:1,"(0,0);(0,6);(0,13)","(10,6);(8,2);(7,10)",138,0,completed
28,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(5,13);(1,1);(2,13);(0,3);(13,0);(12,8);(2,4);(3,6);(8,13);(8,5)",10,True,42.55726723013506,42.55726723013506,00:3;01:4;02:3,"(0,0);(0,6);(0,13)","(2,4);(13,0);(8,13)",206,0,completed
29,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(12,8);(9,11);(4,4);(4,6);(13,0);(11,10);(6,7);(2,3);(4,8);(1,4)",10,True,31.688850634538888,31.688850634538888,00:2;01:5;02:3,"(0,0);(0,6);(0,13)","(13,0);(6,7);(12,8)",131,0,completed
30,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(1,12);(10,2);(10,12);(11,9);(3,8);(0,5);(7,13);(11,1);(6,0);(12,8)",10,True,31.071058894953776,31.071058894953776,00:3;01:4;02:3,"(0,0);(0,6);(0,13)","(11,1);(12,8);(10,12)",134,0,completed
31,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(4,6);(2,5);(13,10);(8,8);(11,10);(5,8);(4,7);(12,6);(3,4);(9,11)",10,True,37.64314821354473,37.64314821354473,00:1;01:4;02:5,"(0,0);(0,6);(0,13)","(12,6);(4,10);(13,10)",162,0,completed
32,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(4,1);(1,11);(4,7);(3,6);(13,6);(6,6);(2,0);(7,2);(9,13);(9,1)",10,True,25.31401651407232,25.31401651407232,00:4;01:4;02:2,"(0,0);(0,6);(0,13)","(9,1);(13,6);(9,13)",105,0,completed
33,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(6,9);(12,0);(11,9);(11,1);(10,10);(8,8);(4,0);(11,12);(4,5);(4,1)",10,True,28.352697930805782,28.352697930805782,00:4;01:3;02:3,"(0,0);(0,6);(0,13)","(12,0);(6,9);(11,9)",115,0,completed
34,known_visit,HIPC,ideal,1.0,14,196,3,10,hipc_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(12,13);(12,9);(5,10);(3,11);(7,5);(8,4);(6,1);(3,2);(3,6);(0,2)",10,True,37.412697794498946,37.412697794498946,00:3;01:3;02:4,"(0,0);(0,6);(0,13)","(6,1);(8,4);(12,13)",176,0,completed
