trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,DMCHBA,gilbert_elliot,0.5,19,361,4,10,dmchba_gilbert_elliot_pGG_0_5_pBB_0_5,known_visit_g19_t10_n500.csv,"(18,9);(8,12);(16,10);(4,10);(6,1);(4,8);(17,1);(3,4);(12,1);(11,9)",10,True,39.32161148655596,39.32161148655596,00:3;01:2;02:4;03:1,"(0,0);(0,6);(0,12);(0,18)","(17,4);(13,9);(18,9);(12,10)",212,0,known_visit_core_500,10,4,8
1,known_visit,DMCHBA,gilbert_elliot,0.5,19,361,4,10,dmchba_gilbert_elliot_pGG_0_5_pBB_0_5,known_visit_g19_t10_n500.csv,"(9,9);(9,6);(3,18);(9,5);(14,0);(8,5);(8,9);(11,12);(11,1);(0,9)",10,True,33.5678719695745,33.5678719695745,00:1;01:4;02:3;03:2,"(0,0);(0,6);(0,12);(0,18)","(9,6);(14,0);(9,7);(11,9)",170,0,known_visit_core_500,10,4,8
2,known_visit,DMCHBA,gilbert_elliot,0.5,19,361,4,10,dmchba_gilbert_elliot_pGG_0_5_pBB_0_5,known_visit_g19_t10_n500.csv,"(4,17);(10,16);(9,5);(17,17);(3,8);(18,18);(16,13);(15,11);(7,16);(6,5)",10,True,44.04233496487464,44.04233496487464,00:2;01:1;02:4;03:3,"(0,0);(0,6);(0,12);(0,18)","(15,10);(13,15);(15,11);(17,17)",229,0,known_visit_core_500,10,4,8
3,known_visit,DMCHBA,gilbert_elliot,0.5,19,361,4,10,dmchba_gilbert_elliot_pGG_0_5_pBB_0_5,known_visit_g19_t10_n500.csv,"(14,6);(10,1);(4,2);(3,12);(6,14);(13,16);(7,14);(4,7);(11,5);(18,16)",10,True,37.30500011122687,37.30500011122687,00:4;01:1;02:3;03:2,"(0,0);(0,6);(0,12);(0,18)","(14,6);(3,14);(10,13);(18,16)",198,0,known_visit_core_500,10,4,8
4,known_visit,DMCHBA,gilbert_elliot,0.5,19,361,4,10,dmchba_gilbert_elliot_pGG_0_5_pBB_0_5,known_visit_g19_t10_n500.csv,"(18,13);(16,5);(9,7);(2,8);(11,6);(18,6);(16,7);(11,8);(3,7);(2,7)",10,True,46.005109903622596,46.005109903622596,00:2;01:6;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(13,8);(18,13);(18,6);(8,7)",245,0,known_visit_core_500,10,4,8
5,known_visit,DMCHBA,gilbert_elliot,0.5,19,361,4,10,dmchba_gilbert_elliot_pGG_0_5_pBB_0_5,known_visit_g19_t10_n500.csv,"(10,6);(13,12);(1,6);(8,16);(7,4);(16,7);(3,7);(2,7);(1,0);(9,17)",10,True,35.61819528367626,35.61819528367626,00:2;01:5;02:0;03:3,"(0,0);(0,6);(0,12);(0,18)","(15,4);(16,8);(2,8);(13,12)",197,0,known_visit_core_500,10,4,8
6,known_visit,DMCHBA,gilbert_elliot,0.5,19,361,4,10,dmchba_gilbert_elliot_pGG_0_5_pBB_0_5,known_visit_g19_t10_n500.csv,"(13,16);(16,8);(6,0);(18,13);(2,8);(6,2);(15,9);(6,3);(1,6);(0,16)",10,True,43.57873245972655,43.57873245972655,00:3;01:4;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(2,8);(16,8);(18,13);(13,16)",246,0,known_visit_core_500,10,4,8
7,known_visit,DMCHBA,gilbert_elliot,0.5,19,361,4,10,dmchba_gilbert_elliot_pGG_0_5_pBB_0_5,known_visit_g19_t10_n500.csv,"(13,3);(4,14);(15,5);(10,5);(4,7);(4,3);(3,5);(9,17);(7,4);(6,14)",10,True,36.80470694177027,36.80470694177027,00:3;01:3;02:3;03:1,"(0,0);(0,6);(0,12);(0,18)","(13,3);(14,3);(4,3);(10,15)",201,0,known_visit_core_500,10,4,8
8,known_visit,DMCHBA,gilbert_elliot,0.5,19,361,4,10,dmchba_gilbert_elliot_pGG_0_5_pBB_0_5,known_visit_g19_t10_n500.csv,"(6,4);(7,3);(10,13);(4,15);(1,10);(17,18);(17,9);(8,0);(15,14);(10,16)",10,True,44.69977827125106,44.69977827125106,00:3;01:1;02:3;03:3,"(0,0);(0,6);(0,12);(0,18)","(13,9);(15,14);(17,9);(17,18)",231,0,known_visit_core_500,10,4,8
9,known_visit,DMCHBA,gilbert_elliot,0.5,19,361,4,10,dmchba_gilbert_elliot_pGG_0_5_pBB_0_5,known_visit_g19_t10_n500.csv,"(13,4);(6,17);(10,7);(11,10);(2,3);(18,12);(7,12);(18,3);(16,6);(6,2)",10,True,55.58931267918419,55.58931267918419,00:1;01:2;02:4;03:3,"(0,0);(0,6);(0,12);(0,18)","(6,10);(17,6);(17,3);(18,3)",281,0,known_visit_core_500,10,4,8
