trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
10,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,19);(19,17);(5,6);(15,7);(18,8);(10,8);(22,4);(18,0);(16,19);(4,13)",10,True,42.77382068516327,42.77382068516327,00:2;01:0;02:1;03:3;04:1;05:1;06:2;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(22,4);(0,3);(6,4);(18,8);(4,13);(19,17);(16,19);(0,24)",556,0,completed
11,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(20,11);(6,17);(9,3);(9,13);(12,20);(2,14);(16,16);(20,1);(20,16);(12,19)",10,True,43.17002788764478,43.17002788764478,00:0;01:2;02:0;03:0;04:2;05:4;06:2;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(0,0);(20,1);(1,7);(6,10);(9,13);(20,11);(12,19);(1,24)",588,0,completed
12,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(1,15);(19,20);(4,24);(14,12);(9,13);(5,13);(14,13);(14,9);(13,3);(13,6)",10,True,37.43665304669727,37.43665304669727,00:0;01:1;02:2;03:4;04:1;05:0;06:0;07:2,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(0,0);(13,3);(14,9);(14,12);(2,15);(0,17);(0,21);(19,20)",505,0,completed
13,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,9);(15,5);(2,20);(2,18);(23,0);(16,9);(13,16);(22,12);(2,3);(12,19)",10,True,43.60667957909831,43.60667957909831,00:1;01:2;02:0;03:3;04:0;05:3;06:1;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(23,0);(15,5);(0,7);(22,12);(1,14);(13,16);(7,19);(0,24)",577,0,completed
14,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(15,19);(12,23);(23,21);(3,18);(1,5);(10,4);(12,2);(22,16);(22,11);(1,6)",10,True,46.72272618086239,46.72272618086239,00:0;01:2;02:2;03:2;04:0;05:3;06:0;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(0,0);(12,2);(1,5);(22,16);(1,14);(23,21);(0,21);(12,23)",636,0,completed
15,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,0);(3,20);(11,15);(12,22);(12,12);(7,23);(15,0);(19,18);(23,16);(20,8)",10,True,47.58438154081976,47.58438154081976,00:2;01:0;02:0;03:0;04:3;05:0;06:3;07:2,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(15,0);(0,3);(4,7);(0,10);(20,8);(0,17);(23,16);(12,22)",653,0,completed
16,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(19,8);(6,17);(5,12);(12,11);(18,17);(3,18);(16,16);(13,21);(11,3);(14,9)",10,True,42.76770740698518,42.76770740698518,00:0;01:1;02:0;03:4;04:0;05:4;06:1;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(0,0);(13,3);(7,7);(19,8);(0,14);(18,17);(13,21);(0,24)",584,0,completed
17,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(1,11);(4,12);(1,15);(8,10);(1,13);(22,23);(10,12);(23,16);(17,15);(17,5)",10,True,60.11140805506836,60.11140805506836,00:0;01:3;02:2;03:2;04:2;05:0;06:0;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(0,0);(23,16);(10,12);(4,12);(1,15);(0,17);(0,21);(22,23)",851,0,completed
18,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(10,17);(24,20);(14,15);(22,23);(3,21);(17,20);(20,6);(12,10);(2,20);(16,8)",10,True,55.651463690027164,55.651463690027164,00:0;01:0;02:2;03:1;04:0;05:2;06:2;07:3,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(0,0);(0,3);(20,6);(12,10);(0,14);(17,16);(7,21);(22,23)",768,0,completed
19,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(18,6);(17,8);(17,17);(20,16);(21,13);(7,17);(2,5);(24,5);(20,4);(4,24)",10,True,47.3318327072058,47.3318327072058,00:0;01:3;02:2;03:0;04:2;05:2;06:0;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(4,0);(24,5);(18,6);(0,10);(21,13);(17,17);(0,21);(4,24)",629,0,completed
20,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(24,7);(10,3);(21,19);(8,3);(12,12);(22,21);(22,4);(16,12);(19,12);(13,14)",10,True,48.19676757409625,48.19676757409625,00:0;01:2;02:2;03:1;04:3;05:0;06:2;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(0,0);(10,3);(22,4);(15,13);(19,12);(1,17);(21,19);(1,24)",635,0,completed
21,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(1,6);(8,14);(14,12);(21,0);(2,0);(23,6);(6,20);(1,3);(6,1);(16,19)",10,True,52.676004395792624,52.676004395792624,00:4;01:1;02:1;03:0;04:3;05:0;06:1;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(23,6);(2,3);(5,6);(1,10);(16,19);(0,17);(6,19);(1,24)",749,0,completed
22,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,24);(13,19);(22,5);(17,23);(18,16);(6,6);(23,8);(12,8);(11,11);(1,5)",10,True,51.72672809123393,51.72672809123393,00:0;01:1;02:3;03:2;04:2;05:1;06:0;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(0,0);(3,6);(23,8);(12,8);(17,23);(13,19);(1,21);(8,24)",697,0,completed
23,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,9);(17,17);(21,11);(24,6);(7,15);(15,9);(18,0);(13,12);(12,23);(3,13)",10,True,63.43474997852584,63.43474997852584,00:3;01:0;02:0;03:3;04:2;05:0;06:0;07:2,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(21,11);(0,3);(11,8);(13,12);(7,15);(0,17);(6,21);(17,17)",870,0,completed
24,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(19,14);(14,3);(19,23);(22,23);(6,15);(18,24);(20,16);(2,16);(9,4);(4,16)",10,True,40.65896640623505,40.65896640623505,00:0;01:2;02:0;03:0;04:3;05:2;06:0;07:3,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(0,0);(14,3);(0,7);(0,10);(20,16);(6,16);(16,21);(22,23)",542,0,completed
25,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(12,11);(23,9);(9,19);(17,21);(21,8);(5,4);(21,11);(2,10);(18,22);(17,9)",10,True,46.20171907390952,46.20171907390952,00:0;01:1;02:3;03:3;04:0;05:1;06:2;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(0,0);(5,4);(23,9);(21,11);(0,14);(9,19);(18,22);(0,24)",632,0,completed
26,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,7);(4,6);(1,13);(7,8);(20,21);(13,6);(17,3);(14,1);(14,5);(14,13)",10,True,49.07576337691327,49.07576337691327,00:3;01:2;02:2;03:0;04:3;05:0;06:0;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(22,7);(14,5);(11,8);(2,10);(20,21);(0,17);(5,21);(1,23)",663,0,completed
27,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(3,4);(2,11);(21,7);(5,3);(3,19);(3,10);(20,8);(7,0);(4,19);(2,15)",10,True,37.99781946761893,37.99781946761893,00:1;01:2;02:2;03:2;04:1;05:2;06:0;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(7,0);(5,3);(21,7);(3,10);(2,15);(4,19);(0,21);(0,24)",549,0,completed
28,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,21);(20,18);(20,23);(23,3);(12,14);(20,19);(0,9);(4,4);(5,3);(13,8)",10,True,41.86007742498167,41.86007742498167,00:0;01:3;02:0;03:1;04:2;05:2;06:2;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(5,0);(23,3);(0,7);(0,9);(13,8);(20,19);(20,23);(0,24)",548,0,completed
29,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(20,20);(2,17);(23,18);(11,20);(1,21);(19,18);(10,19);(16,20);(8,16);(16,0)",10,True,43.96640917924125,43.96640917924125,00:1;01:0;02:0;03:0;04:0;05:4;06:5;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(16,0);(1,3);(0,7);(0,10);(2,14);(23,18);(20,20);(11,22)",601,0,completed
30,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,1);(19,11);(2,0);(23,14);(23,17);(19,13);(9,1);(13,4);(8,1);(24,11)",10,True,43.55581968614926,43.55581968614926,00:5;01:0;02:0;03:2;04:1;05:2;06:0;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(13,4);(8,2);(1,7);(24,11);(19,13);(23,14);(0,21);(0,24)",569,0,completed
31,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(1,1);(13,22);(10,8);(2,17);(3,23);(16,15);(19,20);(12,10);(2,3);(11,9)",10,True,52.9629298006752,52.9629298006752,00:1;01:1;02:1;03:2;04:0;05:1;06:0;07:4,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(1,1);(2,3);(10,8);(12,10);(1,14);(4,17);(0,21);(16,15)",767,0,completed
32,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(8,20);(13,4);(19,14);(18,4);(11,24);(15,8);(10,10);(12,5);(2,18);(24,19)",10,True,63.07212532845851,63.07212532845851,00:0;01:2;02:1;03:4;04:0;05:2;06:1;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(0,0);(18,4);(12,5);(24,19);(0,14);(11,20);(11,24);(4,24)",878,0,completed
33,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(4,3);(4,12);(23,0);(12,7);(3,14);(8,4);(20,8);(9,24);(23,6);(5,20)",10,True,43.553049087732916,43.553049087732916,00:1;01:2;02:3;03:0;04:2;05:0;06:2;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(23,0);(8,4);(23,6);(1,10);(4,12);(0,17);(9,24);(0,24)",596,0,completed
34,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(9,4);(12,5);(19,3);(8,0);(14,6);(17,10);(10,8);(20,10);(11,24);(3,3)",10,True,36.575521905209115,36.575521905209115,00:2;01:4;02:1;03:2;04:0;05:0;06:0;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(19,3);(14,6);(10,8);(20,10);(0,14);(0,17);(0,21);(11,24)",483,0,completed
35,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(8,20);(7,3);(14,16);(17,5);(9,24);(16,11);(14,8);(22,20);(17,7);(6,3)",10,True,62.29968851454354,62.29968851454354,00:0;01:2;02:3;03:0;04:0;05:3;06:2;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(7,0);(16,3);(17,5);(2,10);(0,14);(22,20);(9,24);(0,24)",871,0,completed
36,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(6,11);(19,8);(15,15);(17,18);(18,8);(23,12);(18,18);(15,12);(15,13);(24,12)",10,True,43.386673662334665,43.386673662334665,00:0;01:0;02:2;03:2;04:4;05:2;06:0;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(0,0);(7,3);(19,8);(15,15);(24,12);(18,18);(0,21);(1,24)",574,0,completed
37,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(8,4);(13,14);(23,2);(22,11);(13,5);(6,16);(5,11);(18,23);(19,8);(24,5)",10,True,51.20361809338267,51.20361809338267,00:2;01:4;02:0;03:2;04:1;05:0;06:0;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(24,5);(22,11);(1,7);(13,14);(9,16);(0,17);(0,21);(18,23)",680,0,completed
38,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,18);(5,2);(14,18);(3,13);(21,11);(1,15);(24,10);(3,12);(9,15);(8,20)",10,True,51.36391819318708,51.36391819318708,00:0;01:1;02:0;03:4;04:3;05:2;06:0;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(0,0);(5,2);(4,7);(24,10);(14,18);(8,20);(3,21);(0,24)",730,0,completed
39,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(23,8);(8,1);(3,22);(17,10);(19,19);(3,16);(10,17);(24,11);(13,18);(12,16)",10,True,48.8635529986327,48.8635529986327,00:1;01:0;02:0;03:3;04:1;05:4;06:1;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(8,4);(0,3);(0,7);(24,11);(12,17);(19,19);(3,22);(1,24)",677,0,completed
40,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(10,10);(17,3);(11,0);(9,10);(13,12);(22,5);(5,4);(3,13);(12,21);(22,20)",10,True,45.40096213455253,45.40096213455253,00:3;01:1;02:0;03:3;04:1;05:0;06:2;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(22,5);(8,5);(0,7);(13,12);(3,13);(3,17);(22,20);(0,24)",620,0,completed
41,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,24);(11,6);(8,12);(22,21);(11,22);(11,9);(12,17);(4,23);(12,12);(7,14)",10,True,40.33967415805479,40.33967415805479,00:0;01:0;02:2;03:0;04:3;05:1;06:2;07:2,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(1,0);(1,3);(11,9);(0,10);(12,12);(12,17);(22,21);(7,24)",548,0,completed
42,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,22);(1,8);(3,12);(18,15);(4,21);(1,20);(18,3);(24,3);(8,20);(16,23)",10,True,40.50143545399056,40.50143545399056,00:0;01:2;02:1;03:2;04:0;05:0;06:3;07:2,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(0,0);(24,3);(1,8);(18,15);(0,14);(1,18);(8,20);(22,22)",537,0,completed
43,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,8);(24,15);(12,20);(20,16);(15,8);(14,15);(8,19);(17,2);(8,20);(4,11)",10,True,45.37508249728234,45.37508249728234,00:0;01:0;02:3;03:1;04:3;05:0;06:3;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(0,0);(5,3);(17,2);(4,11);(24,15);(8,17);(12,20);(0,24)",618,0,completed
44,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,11);(9,7);(22,21);(7,23);(11,21);(24,19);(16,14);(24,0);(21,0);(4,11)",10,True,49.92462790246,49.92462790246,00:2;01:0;02:1;03:3;04:0;05:0;06:3;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(24,0);(0,3);(9,7);(22,11);(0,14);(0,17);(24,19);(11,22)",663,0,completed
45,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(2,5);(2,11);(10,7);(23,20);(2,9);(20,8);(19,12);(19,10);(2,22);(3,21)",10,True,46.52645728136825,46.52645728136825,00:0;01:1;02:4;03:2;04:0;05:0;06:3;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(1,0);(2,5);(19,12);(2,11);(11,14);(0,17);(23,20);(0,24)",649,0,completed
46,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(9,6);(14,5);(17,10);(10,17);(19,6);(11,15);(15,5);(23,14);(14,2);(22,19)",10,True,50.10363368781408,50.10363368781408,00:1;01:0;02:4;03:1;04:1;05:3;06:0;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(14,2);(0,3);(19,6);(17,10);(11,15);(23,14);(0,21);(0,24)",674,0,completed
47,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(24,21);(19,12);(8,23);(16,24);(15,4);(9,0);(13,4);(12,21);(14,15);(8,7)",10,True,51.034043056103435,51.034043056103435,00:1;01:2;02:1;03:0;04:2;05:0;06:3;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(9,0);(15,4);(8,7);(0,10);(19,12);(0,17);(24,21);(10,22)",691,0,completed
48,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(15,1);(24,12);(22,14);(1,6);(23,6);(3,2);(19,21);(14,12);(9,9);(20,17)",10,True,54.075139293463785,54.075139293463785,00:0;01:2;02:1;03:2;04:3;05:0;06:2;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(0,0);(15,1);(2,6);(23,6);(24,12);(0,17);(20,17);(0,24)",738,0,completed
49,known_visit,HIPC,ideal,1.0,25,625,8,10,hipc_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(3,12);(23,14);(12,1);(5,11);(20,3);(14,1);(22,13);(15,16);(16,22);(14,3)",10,True,42.00255664300106,42.00255664300106,00:2;01:2;02:0;03:2;04:2;05:2;06:0;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(14,1);(20,3);(0,7);(5,11);(23,14);(16,22);(0,21);(1,24)",557,0,completed
